datatype,sampling,time_step,max_features,min_samples_leaf,min_samples_split,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,2,3,12,5,5,0.04506556245686683,0.12070247248576466,0.3954106280193237,0.08879279861477733,0.8254558748744797,0.03883824364742608,0.44047619047619047,0.12988499129428913
Non_temporal,SMOTE,8,2,3,12,5,10,0.07727610553697511,0.11628019100210514,0.3622843340234645,0.048036162874118306,0.8158517302195462,0.040291199784861884,0.43956043956043955,0.14495501053047163
Non_temporal,SMOTE,8,2,3,12,5,20,0.10527950310559009,0.11043590526439502,0.3113871635610766,0.08900861673377816,0.7983503618561091,0.04932796306598449,0.4166666666666667,0.12643001873920526
Non_temporal,SMOTE,8,2,3,12,5,30,0.13064447629665024,0.16237715925100826,0.3473775017253278,0.07406593368733363,0.7906251330310471,0.0595758243242272,0.47802197802197804,0.1422571225577391
Non_temporal,SMOTE,8,2,3,12,10,5,0.03692997823432607,0.1417428305437395,0.278088336783989,0.043034711585251226,0.8228625780349917,0.06725101374854842,0.315018315018315,0.13105160307691074
Non_temporal,SMOTE,8,2,3,12,10,10,0.04189892233370496,0.13579664407187741,0.2612146307798482,0.04088745902700175,0.8181035467800174,0.07356436903379952,0.30311355311355315,0.12320508872723195
Non_temporal,SMOTE,8,2,3,12,10,20,0.09774911079258904,0.1452037521040378,0.24199447895100068,0.06088205397939216,0.7886211808625602,0.07986428624734833,0.3397435897435897,0.1376340420101531
Non_temporal,SMOTE,8,2,3,12,10,30,0.07795827361044753,0.14136582361524663,0.22515527950310557,0.06201623082149827,0.7914665135059872,0.07825115496471602,0.30311355311355315,0.12320508872723195
Non_temporal,SMOTE,8,2,5,8,2,5,0.027785740829219103,0.22454226285421897,0.5372325741890959,0.06346292314453418,0.8363227513227511,0.05888086032257072,0.5650183150183151,0.22646466453014208
Non_temporal,SMOTE,8,2,5,8,2,10,0.0877820247385465,0.08929602534382818,0.5056245686680468,0.05978078375396462,0.8162646793134597,0.029712001923593225,0.5934065934065934,0.06407639444884948
Non_temporal,SMOTE,8,2,5,8,2,20,0.1395922917662048,0.1817153385151911,0.46480331262939956,0.06944598543442403,0.798874476819469,0.06152296787602018,0.6043956043956044,0.1395791859579315
Non_temporal,SMOTE,8,2,5,8,2,30,0.04729521686043425,0.1815765948657766,0.4673567977915804,0.051898732427371516,0.8278504843020972,0.05102647296717712,0.5146520146520146,0.17368393661026774
Non_temporal,SMOTE,8,2,5,8,5,5,0.007108350586611458,0.15041285609114685,0.3857487922705314,0.05846878092802191,0.837104699020534,0.054773809339255186,0.3928571428571428,0.12970408389135027
Non_temporal,SMOTE,8,2,5,8,5,10,0.06336996336996338,0.16145306272260335,0.3642857142857143,0.054419289831837483,0.8187642846466375,0.05834360467321833,0.42765567765567764,0.15188495725176313
Non_temporal,SMOTE,8,2,5,8,5,20,0.060508573552051824,0.09769900997177934,0.3570738440303658,0.08557979355555771,0.8144807324996641,0.031967279324213456,0.4175824175824176,0.07177991920243744
Non_temporal,SMOTE,8,2,5,8,5,30,0.14510272336359295,0.18448147361893283,0.33291925465838507,0.07834854743680196,0.7823265694604218,0.06957264982689168,0.47802197802197793,0.15550518349543851
Non_temporal,SMOTE,8,2,5,8,10,5,0.05914954610606785,0.2333002087608605,0.2540372670807453,0.07593048327528305,0.8104172951231775,0.09935917963070551,0.3131868131868132,0.20526715597342532
Non_temporal,SMOTE,8,2,5,8,10,10,0.10117056856187294,0.19944038960093863,0.24223602484472048,0.0592678808060182,0.786585583244622,0.09251267891856221,0.34340659340659346,0.17252368116036668
Non_temporal,SMOTE,8,2,5,8,10,20,0.04581408929235017,0.14472033526335246,0.24447895100069014,0.06048696164243035,0.8136228422993129,0.0752898805159036,0.2902930402930403,0.13362748316646225
Non_temporal,SMOTE,8,2,5,8,10,30,0.14107607368476935,0.1585739682805782,0.22522429261559698,0.05323762258805449,0.7618117807802376,0.08939948990932368,0.36630036630036633,0.1403939040053978
Non_temporal,SMOTE,8,2,5,10,2,5,0.05290651377607903,0.19677938217998095,0.4644927536231884,0.1255224682982313,0.8203171821823161,0.06618690332636076,0.5173992673992674,0.17312536872616077
Non_temporal,SMOTE,8,2,5,10,2,10,0.11019536019536025,0.0766515640630164,0.4841269841269842,0.04276413539481724,0.8120949251539981,0.02360500278360112,0.5943223443223443,0.09769392835540104
Non_temporal,SMOTE,8,2,5,10,2,20,0.09786855656420874,0.12956834301546288,0.44334023464458244,0.05942638129260926,0.8120431689064701,0.040223768840175644,0.5412087912087912,0.13070880803098317
Non_temporal,SMOTE,8,2,5,10,2,30,0.061718957371131304,0.17343585747742957,0.44102829537612154,0.044495384757280015,0.8209542285200181,0.054382565886156045,0.5027472527472527,0.1440409530650366
Non_temporal,SMOTE,8,2,5,10,5,5,0.01140043531347878,0.10854356112747846,0.3787094547964113,0.07821926958846079,0.8434963671805776,0.04347026327555361,0.39010989010989006,0.1657787401007857
Non_temporal,SMOTE,8,2,5,10,5,10,0.05397090831873442,0.11454138611010166,0.4002415458937198,0.0724878611891013,0.8228290857702624,0.03831067562251244,0.4542124542124543,0.11744483180865492
Non_temporal,SMOTE,8,2,5,10,5,20,0.054602643733078514,0.12173595682295202,0.33550724637681156,0.07438436273308248,0.8243628648040412,0.05212161325190666,0.39010989010989006,0.1534203946477177
Non_temporal,SMOTE,8,2,5,10,5,30,0.12911026171895737,0.11313203202479617,0.34982746721877156,0.06722518367009024,0.7923362945675319,0.04092460450712673,0.47893772893772885,0.10990918637838659
Non_temporal,SMOTE,8,2,5,10,10,5,0.07789722354939747,0.17483189536037333,0.3021394064872326,0.08056762898924918,0.8060486289476102,0.08408985299852115,0.38003663003663,0.15418645861656194
Non_temporal,SMOTE,8,2,5,10,10,10,0.10237298932951107,0.12559687067383724,0.23737060041407868,0.062076795978894074,0.789637155628535,0.06045161464661612,0.3397435897435897,0.1376340420101531
Non_temporal,SMOTE,8,2,5,10,10,20,0.1154907894038329,0.11226552710755572,0.25172532781228435,0.052559239715990184,0.788379713651946,0.05156021113119276,0.36721611721611724,0.14329380526219973
Non_temporal,SMOTE,8,2,5,10,10,30,0.06639592291766207,0.15948937285375264,0.23488612836438927,0.058376741249542376,0.8027499303815092,0.09666168926668456,0.3012820512820513,0.144621976572801
Non_temporal,SMOTE,8,2,5,12,2,5,0.053349790306312074,0.16495494188237633,0.41276742581090403,0.13100375791020372,0.813052503052503,0.05396381315327751,0.4661172161172162,0.08620227545412973
Non_temporal,SMOTE,8,2,5,12,2,10,0.07490311620746401,0.21826014672613372,0.4653899240855763,0.044469205645673145,0.8220643172710842,0.06206382659889451,0.5402930402930403,0.21565885459142783
Non_temporal,SMOTE,8,2,5,12,2,20,0.11310452832191964,0.12222318931023554,0.44092477570738436,0.07873029060994416,0.808018733018733,0.03906873399528293,0.554029304029304,0.14074290195751113
Non_temporal,SMOTE,8,2,5,12,2,30,0.15285873546743112,0.12530320416990273,0.42681159420289855,0.0526487845738257,0.7972525017051392,0.03579371087494268,0.5796703296703297,0.14932356973648586
Non_temporal,SMOTE,8,2,5,12,5,5,0.008193979933110385,0.12617329669857894,0.40755693581780533,0.04653240775817654,0.8389658748114629,0.0411046849570388,0.4157509157509158,0.1291565949616409
Non_temporal,SMOTE,8,2,5,12,5,10,0.07803524977438024,0.18998265671923686,0.3496204278812975,0.100240375871129,0.8063492063492063,0.07677930533936252,0.4276556776556777,0.1582448319128973
Non_temporal,SMOTE,8,2,5,12,5,20,0.07394755003450658,0.1545404973386907,0.354623878536922,0.07803198980022,0.8121316546561644,0.053504734625212144,0.42857142857142855,0.13666489455075187
Non_temporal,SMOTE,8,2,5,12,5,30,0.1377528268832617,0.11924361039787068,0.32836438923395445,0.06369020452613117,0.7870247746892484,0.04419721012046307,0.4661172161172162,0.1237755171451708
Non_temporal,SMOTE,8,2,5,12,10,5,0.07876785050698096,0.16422427684005242,0.259144237405107,0.05167123772470565,0.8067552334943638,0.07330871006472689,0.3379120879120879,0.17217334926929675
Non_temporal,SMOTE,8,2,5,12,10,10,0.061827785740829234,0.14543610141369864,0.2660110420979986,0.04944736533851704,0.8168845231064122,0.06797556773129437,0.32783882783882784,0.16030611474090797
Non_temporal,SMOTE,8,2,5,12,10,20,0.11605351170568562,0.16760835221859632,0.2108695652173913,0.04963704247817544,0.7674873737373736,0.1085356539154296,0.3269230769230769,0.14348095695897045
Non_temporal,SMOTE,8,2,5,12,10,30,0.14808090460264375,0.17452243486951335,0.2301242236024845,0.04094631481573855,0.767971651098586,0.09001238864255466,0.3782051282051282,0.1782235740315108
Non_temporal,SMOTE,8,2,8,8,2,5,0.07597016510059988,0.16853569764158882,0.4386818495514147,0.07538491693080308,0.8204112092467781,0.049978254064580986,0.5146520146520147,0.18995596752866994
Non_temporal,SMOTE,8,2,8,8,2,10,0.1525163242554547,0.1917839048247303,0.45279503105590063,0.0742132305423957,0.7943795631027882,0.06249536886250574,0.6053113553113553,0.15320433451578727
Non_temporal,SMOTE,8,2,8,8,2,20,0.09718107978977547,0.1420994122102744,0.45776397515527956,0.07289696013242587,0.8120348436778456,0.04554286696530479,0.554945054945055,0.1402624322237787
Non_temporal,SMOTE,8,2,8,8,2,30,0.05692254605298084,0.17848536726447722,0.45772946859903385,0.0791434252872735,0.8235648744120393,0.05118775942061914,0.5146520146520146,0.1679098664422919
Non_temporal,SMOTE,8,2,8,8,5,5,0.15205977597281944,0.13082091700177428,0.37632850241545895,0.05824649455627233,0.7904935581659719,0.04579854573623909,0.5283882783882783,0.141242519121159
Non_temporal,SMOTE,8,2,8,8,5,10,0.08170887083930561,0.13741306653520355,0.32122153209109733,0.06729455293241617,0.804199016563147,0.05498380301516566,0.4029304029304029,0.11981997973477014
Non_temporal,SMOTE,8,2,8,8,5,20,0.12167011732229127,0.15922629675602576,0.3307108350586611,0.07068543183806007,0.793730065469196,0.05852036558663175,0.45238095238095233,0.15610800247150208
Non_temporal,SMOTE,8,2,8,8,5,30,0.0474597865902214,0.17101364166855662,0.35455486542443065,0.08594915444777293,0.820131342766992,0.06199646421994688,0.402014652014652,0.14378455891642394
Non_temporal,SMOTE,8,2,8,8,10,5,0.06281254976907152,0.1348028994785795,0.26594202898550723,0.06904617048133738,0.8082475946253037,0.06972206696828882,0.32875457875457875,0.12147773301917097
Non_temporal,SMOTE,8,2,8,8,10,10,0.10981313372617722,0.13250174551538438,0.2564872325741891,0.05325023540945458,0.7862722108025927,0.05924791917710607,0.36630036630036633,0.1255614395677847
Non_temporal,SMOTE,8,2,8,8,10,20,0.07469607686998993,0.13721192927387896,0.2275017253278123,0.07647438408424903,0.7898211239530025,0.08964944461606557,0.30219780219780223,0.11075665665011614
Non_temporal,SMOTE,8,2,8,8,10,30,0.08322185061315496,0.13082855042078426,0.24461697722567285,0.03976965562896768,0.8004985754985756,0.06719473027349532,0.32783882783882784,0.13344850719374995
Non_temporal,SMOTE,8,2,8,10,2,5,0.10170143865796039,0.15129125821316833,0.4770531400966183,0.05945291384159056,0.8155786673643816,0.04200203391877669,0.5787545787545788,0.17348102910204566
Non_temporal,SMOTE,8,2,8,10,2,10,0.06460158199288639,0.1643327527435735,0.47477570738440306,0.09233091102337913,0.826254651714923,0.043037658661509964,0.5393772893772893,0.21000267072352158
Non_temporal,SMOTE,8,2,8,10,2,20,0.10772415989807298,0.1280530419751636,0.47194616977225673,0.07370675533305682,0.8090536321527105,0.04130579010587522,0.5796703296703297,0.11151500141232633
Non_temporal,SMOTE,8,2,8,10,2,30,0.09375962202049161,0.18012027944717174,0.4337129054520359,0.05818829642289965,0.8121056057223375,0.05511946028793896,0.5274725274725275,0.166293911543094
Non_temporal,SMOTE,8,2,8,10,5,5,0.14969209534426928,0.19573857267018716,0.34023464458247066,0.0741958685338569,0.7852710145269128,0.08172856307225199,0.4899267399267399,0.1856356083929919
Non_temporal,SMOTE,8,2,8,10,5,10,0.11397780962998355,0.1397002085778042,0.34023464458247066,0.08125211839228313,0.7930734795929562,0.05702322726887363,0.45421245421245415,0.10872397127952989
Non_temporal,SMOTE,8,2,8,10,5,20,0.09316770186335403,0.13511791566911904,0.32349896480331264,0.11248263524174815,0.7950279290601872,0.056837724995319985,0.4166666666666667,0.1183729827732012
Non_temporal,SMOTE,8,2,8,10,5,30,0.12636300897170463,0.16916975504944703,0.3379227053140097,0.08266976582645683,0.7966393392918301,0.05881746117052847,0.46428571428571436,0.18777360319179412
Non_temporal,SMOTE,8,2,8,10,10,5,0.015514678558156822,0.17396916820225913,0.2610420979986197,0.07576116187355694,0.8220788714209767,0.09371329415373443,0.2765567765567765,0.1235822740500904
Non_temporal,SMOTE,8,2,8,10,10,10,0.12886075277379627,0.11836800999915711,0.24934437543133195,0.01892746733439776,0.7776949620427881,0.05884351143975247,0.3782051282051282,0.10972591518348518
Non_temporal,SMOTE,8,2,8,10,10,20,0.0939719700589266,0.14146619161222004,0.21097308488612834,0.03813628628357755,0.7943632525473957,0.06657322397851813,0.30494505494505497,0.15533521915634263
Non_temporal,SMOTE,8,2,8,10,10,30,0.10577321229495144,0.1187150367340965,0.23488612836438924,0.037750819130902724,0.7872624798711755,0.06267300019633164,0.3406593406593406,0.11903352973825582
Non_temporal,SMOTE,8,2,8,12,2,5,0.07464298986038118,0.1645630263239223,0.4528295376121463,0.06334449838050941,0.819896061228642,0.050866168213342916,0.5274725274725275,0.166293911543094
Non_temporal,SMOTE,8,2,8,12,2,10,0.04755799755799758,0.14231107208010144,0.4936507936507936,0.061942911246594144,0.826949520118125,0.04145117928555971,0.5412087912087912,0.13070880803098314
Non_temporal,SMOTE,8,2,8,12,2,20,0.029643786165525293,0.16347264361496058,0.4602829537612147,0.07396622598003351,0.8307229024602946,0.052368781175258866,0.48992673992674,0.14371455385255114
Non_temporal,SMOTE,8,2,8,12,2,30,0.08303339172904392,0.16316692446573047,0.48381642512077305,0.09037936369844095,0.8156977348697977,0.046880838594301456,0.5668498168498168,0.14223648870887423
Non_temporal,SMOTE,8,2,8,12,5,5,0.113428359080533,0.10517495425471261,0.3307108350586611,0.04293419934894848,0.7966772357090984,0.04077880501835177,0.4441391941391941,0.09697019583996341
Non_temporal,SMOTE,8,2,8,12,5,10,0.06707809099113449,0.16697806408214286,0.35966183574879224,0.05923139585334004,0.8199938949938951,0.06519303808716262,0.4267399267399268,0.1764431260677852
Non_temporal,SMOTE,8,2,8,12,5,20,0.11075011944577162,0.1462444975023769,0.33064182194616976,0.10062182802136274,0.7910894906478184,0.059910259291159264,0.4413919413919414,0.11160144861964924
Non_temporal,SMOTE,8,2,8,12,5,30,0.1624435950522907,0.14310664621435304,0.34030365769496207,0.0963481877812675,0.780392350214082,0.04982746369046381,0.5027472527472527,0.16329407804080856
Non_temporal,SMOTE,8,2,8,12,10,5,0.05413547804852153,0.12080484353617901,0.26363008971704627,0.06896768691341874,0.8130835667600373,0.06271333793395707,0.31776556776556775,0.12312338321591204
Non_temporal,SMOTE,8,2,8,12,10,10,0.10791261878218401,0.16369849263165082,0.25655624568668045,0.060364000550676804,0.7913480225699115,0.07351842702800412,0.3644688644688645,0.17052649229310404
Non_temporal,SMOTE,8,2,8,12,10,20,0.1161437596220205,0.13912425442858586,0.23733609385783297,0.058161801141502364,0.7827217736638027,0.06287633431252716,0.3534798534798535,0.14844206533298263
Non_temporal,SMOTE,8,2,8,12,10,30,0.08258215214736954,0.1421924930964808,0.23243616287094546,0.04322243356740654,0.795937444621655,0.07780725355906662,0.315018315018315,0.13105160307691074
Non_temporal,SMOTE,8,3,3,8,2,5,0.09095131921218878,0.1063618066788492,0.4392684610075914,0.10675915843315346,0.8080936416018875,0.04025579366579904,0.5302197802197802,0.08755364196071616
Non_temporal,SMOTE,8,3,3,8,2,10,0.17829537612146307,0.16014277898188128,0.4526570048309179,0.10893238322001031,0.7861898484322897,0.049277048984062925,0.6309523809523809,0.15274384883901507
Non_temporal,SMOTE,8,3,3,8,2,20,0.13357222487657266,0.12404452424361838,0.4717391304347826,0.11002076042734213,0.798211550993809,0.04213937814473275,0.6053113553113553,0.09831003000725225
Non_temporal,SMOTE,8,3,3,8,2,30,0.11402027923767055,0.14939156044558108,0.4528295376121463,0.07350415680362798,0.8040556061196424,0.051471756357136154,0.5668498168498168,0.10182969007796151
Non_temporal,SMOTE,8,3,3,8,5,5,0.08711047406699579,0.14945657243812938,0.3524499654934437,0.04081383193280213,0.8134203439830038,0.05499693483401173,0.4395604395604395,0.17000441591021673
Non_temporal,SMOTE,8,3,3,8,5,10,0.07228858098423317,0.10694912460479761,0.33064182194616976,0.06384582038459992,0.8101863768530434,0.04849396486559737,0.402930402930403,0.1020394745581254
Non_temporal,SMOTE,8,3,3,8,5,20,0.09204491161012901,0.1449596671558467,0.3475155279503106,0.06763141538737949,0.8076988319065287,0.053189134992861827,0.4395604395604396,0.15797698646774963
Non_temporal,SMOTE,8,3,3,8,5,30,0.13057546318415889,0.127203543557571,0.3355417529330573,0.06185530968337501,0.7919312103148978,0.04828554539118529,0.4661172161172162,0.13150195904367992
Non_temporal,SMOTE,8,3,3,8,10,5,0.09369591760896112,0.0924445456434522,0.24696342305037958,0.032305306283089044,0.7955874878475497,0.05066269421967689,0.3406593406593407,0.10111482594756234
Non_temporal,SMOTE,8,3,3,8,10,10,0.09196793544619634,0.11013474745003027,0.2349551414768806,0.062117254955722664,0.784613997113997,0.07373936145565983,0.3269230769230769,0.1126820245592753
Non_temporal,SMOTE,8,3,3,8,10,20,0.07700801613845093,0.127556454345454,0.21328502415458936,0.0337364902213655,0.80007510250477,0.07255517430340866,0.2902930402930403,0.13362748316646225
Non_temporal,SMOTE,8,3,3,8,10,30,0.04881350533524448,0.12584961014899493,0.22774327122153204,0.05146680337343648,0.8149054892475945,0.06830196108652896,0.27655677655677663,0.1235822740500904
Non_temporal,SMOTE,8,3,3,10,2,5,0.07436959176089612,0.11614617396636419,0.45493443754313323,0.13910843853749025,0.8174836351919685,0.034978717527313095,0.5293040293040293,0.16658614163881527
Non_temporal,SMOTE,8,3,3,10,2,10,0.06605616605616607,0.1424810832330304,0.46507936507936504,0.03263977325846596,0.8212703396593,0.04110823353842288,0.5311355311355311,0.11378919096709939
Non_temporal,SMOTE,8,3,3,10,2,20,0.07946063598237514,0.17274991812513651,0.4864734299516908,0.0534981617809357,0.8176938029277934,0.05128094424272256,0.5659340659340659,0.14183205052417097
Non_temporal,SMOTE,8,3,3,10,2,30,0.09857726814248553,0.1660148888308543,0.4792615596963423,0.0811149031324042,0.8128332233074075,0.04795593870084263,0.5778388278388279,0.17242643814547673
Non_temporal,SMOTE,8,3,3,10,5,5,0.11359823751128101,0.09705521304614052,0.34061421670117326,0.06798465037947975,0.8013354160412982,0.03794416012155207,0.45421245421245415,0.14039390400539778
Non_temporal,SMOTE,8,3,3,10,5,10,0.10336571640919467,0.10520841129945313,0.33802622498274676,0.07926007997169393,0.8033896352332507,0.04267465751614768,0.4413919413919414,0.14263390089697828
Non_temporal,SMOTE,8,3,3,10,5,20,0.05136168179646442,0.12448333513265221,0.37629399585921325,0.0750350044360389,0.8192963677877471,0.04645319984872116,0.4276556776556777,0.11492217932372277
Non_temporal,SMOTE,8,3,3,10,5,30,0.09078674948240166,0.12030661456612567,0.33778467908902693,0.07433911197416002,0.8062851447939167,0.04717864173720609,0.42857142857142855,0.12924746347529192
Non_temporal,SMOTE,8,3,3,10,10,5,0.08175664914795351,0.0842048371767155,0.24699792960662525,0.06668445338812433,0.7914054336468129,0.04583225198412421,0.32875457875457875,0.06996360968832988
Non_temporal,SMOTE,8,3,3,10,10,10,0.1357620640229336,0.11211698312953418,0.2543478260869565,0.05509007097235432,0.7763306206205437,0.058067770652485425,0.3901098901098901,0.12509304993794274
Non_temporal,SMOTE,8,3,3,10,10,20,0.09044699262090566,0.2354429989511171,0.21083505866114563,0.057774693043413414,0.7902243589743589,0.13796600226727226,0.30128205128205127,0.22029282406973824
Non_temporal,SMOTE,8,3,3,10,10,30,0.0906062536497319,0.14877049216912014,0.23723257418909593,0.06643870690023447,0.789177855050066,0.07461934640428272,0.32783882783882784,0.1258416365296841
Non_temporal,SMOTE,8,3,3,12,2,5,0.07119498858629293,0.15139345153658812,0.49382332643202204,0.09201451930468929,0.8219239246086031,0.03861160858308687,0.565018315018315,0.17201741718577962
Non_temporal,SMOTE,8,3,3,12,2,10,0.0881589425067686,0.12150578605819877,0.5034161490683229,0.07338765762834724,0.8182679451185196,0.03265000279817483,0.5915750915750916,0.14830641918951434
Non_temporal,SMOTE,8,3,3,12,2,20,0.14761639326856718,0.13602278935218784,0.45769496204278814,0.05847870790358108,0.7965262855240458,0.0453074424753153,0.6053113553113553,0.0877067580763058
Non_temporal,SMOTE,8,3,3,12,2,30,0.0976960237829803,0.12687674928344642,0.45541752933057283,0.0866893152638311,0.8118465913875051,0.03934522313699351,0.553113553113553,0.14711418042507837
Non_temporal,SMOTE,8,3,3,12,5,5,0.11389552476508998,0.1261735211770777,0.4144927536231884,0.0879917996183606,0.8038637102264808,0.0409613724335075,0.5283882783882784,0.13407856883156144
Non_temporal,SMOTE,8,3,3,12,5,10,0.15607846260020172,0.1564709010394469,0.3594893029675638,0.06901511384261642,0.7888080570065864,0.05197213218480512,0.5155677655677656,0.17985357310711308
Non_temporal,SMOTE,8,3,3,12,5,20,0.048030471943515445,0.16634740444298549,0.3787094547964113,0.0602787267080128,0.8280326052477691,0.059030075936004824,0.4267399267399267,0.18194659470389532
Non_temporal,SMOTE,8,3,3,12,5,30,0.05531135531135536,0.16624086383681597,0.3595238095238095,0.09336286207966119,0.8172944580414869,0.055365363624278796,0.41483516483516486,0.15173028258705243
Non_temporal,SMOTE,8,3,3,12,10,5,0.18218134522482346,0.13498783902186073,0.2372325741890959,0.07233542974801932,0.7398702536570183,0.07074533085918427,0.4194139194139194,0.1013964141807063
Non_temporal,SMOTE,8,3,3,12,10,10,0.0639114508679726,0.12866775004941894,0.23737060041407868,0.041816949253580496,0.8167356797791582,0.0746924032061258,0.3012820512820513,0.15128748360520444
Non_temporal,SMOTE,8,3,3,12,10,20,0.036977756542973944,0.1585010207468505,0.22767425810904074,0.046330060401655666,0.8207278669043374,0.08172021366955824,0.26465201465201466,0.14230722087786857
