datatype,sampling,time_step,lr,gamma,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,0.1,0.001,6,50,0.03928969581143495,0.14120741448135904,0.2253623188405797,0.04725242943637404,0.8155981409657881,0.08253098306838025,0.26465201465201466,0.12769718845158678
Non_temporal,SMOTE,8,0.1,0.001,6,100,0.07479959653872699,0.17013097170683025,0.1916839199447895,0.05726342995342041,0.7886687386687387,0.0917875002369303,0.2664835164835165,0.1530509932310213
Non_temporal,SMOTE,8,0.1,0.001,10,20,0.06394595742421831,0.17207739251079324,0.2135265700483092,0.04550654723951595,0.8115517552050059,0.09647262533359958,0.2774725274725275,0.1844209577107704
Non_temporal,SMOTE,8,0.1,0.001,10,30,0.02408823060996974,0.1611081573062711,0.2158385093167702,0.04158017118625126,0.8305775515334339,0.08835280331719601,0.23992673992673988,0.16143210805436123
Non_temporal,SMOTE,8,0.1,0.001,10,50,0.010455486542443071,0.14148663983934873,0.2038302277432712,0.046328068575598444,0.8296807359307358,0.08325038828303258,0.21428571428571427,0.11848273985081223
Non_temporal,SMOTE,8,0.1,0.001,10,100,0.03293783511174817,0.14677047463262005,0.1941683919944789,0.049870331064043115,0.8104471916971917,0.08807942052357572,0.2271062271062271,0.1153700787400998
Non_temporal,SMOTE,8,0.001,0.01,2,20,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.01,2,30,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.01,2,50,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.01,2,100,0.0760551043159739,0.06660314044927784,0.6043478260869566,0.14151791221048593,0.822529234003416,0.01789845088071253,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.01,6,20,0.10333917290439032,0.08290701051074363,0.4387853692201518,0.09047655896650601,0.8095705419580407,0.03252557467912724,0.5421245421245421,0.13028145966138271
Non_temporal,SMOTE,8,0.001,0.01,6,30,0.10810107766629506,0.08065434436913768,0.434023464458247,0.08861401889869347,0.8081112965963565,0.031797362949994135,0.5421245421245421,0.13028145966138271
Non_temporal,SMOTE,8,0.001,0.01,6,50,0.1010272336359293,0.07456950404028675,0.4291925465838509,0.08438980285355921,0.8094594597240948,0.03084471878879557,0.5302197802197802,0.11654527010522085
Non_temporal,SMOTE,8,0.001,0.01,6,100,0.12476774433296174,0.08251726079172599,0.4292615596963423,0.08810236753977693,0.8047639515724622,0.02707422825419468,0.5540293040293041,0.14758370858327416
Non_temporal,SMOTE,8,0.001,0.01,10,20,0.008769973987365296,0.1508831976243706,0.292512077294686,0.05650017368528281,0.8419029235720985,0.06864403068969113,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.01,10,30,0.015912831130222436,0.1500626200372456,0.28536922015182886,0.06287007428722353,0.8379346696038446,0.06833583462118463,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.01,10,50,0.008700960874873926,0.14587042114822893,0.29258109040717734,0.06832166557348829,0.8412871600253005,0.06546506815003938,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.01,10,100,0.001489090619525411,0.1455264046051367,0.29979296066252586,0.05958645846429849,0.8458451235615921,0.06482301327574623,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.01,0.01,2,20,0.08418272548707334,0.056443742408509016,0.6090407177363699,0.13346104644554962,0.8209911785112499,0.016181027295007717,0.6932234432234433,0.1419532075904544
Non_temporal,SMOTE,8,0.01,0.01,2,30,0.07392896958114349,0.08469687235616992,0.5680124223602484,0.12690997718814712,0.8253508771929824,0.020070091092940175,0.641941391941392,0.18273992512458678
Non_temporal,SMOTE,8,0.01,0.01,2,50,0.07159579550883897,0.1168540773176036,0.5199792960662526,0.09774243212607338,0.8241226035868894,0.030805432926862355,0.5915750915750916,0.1670687096260983
Non_temporal,SMOTE,8,0.01,0.01,2,100,0.09864628125497689,0.12806289053365522,0.467287784679089,0.0750830947651514,0.8151830318690784,0.037138856909309986,0.5659340659340658,0.16134897061712108
Non_temporal,SMOTE,8,0.01,0.01,6,20,0.12633646546690025,0.07326694058921236,0.40296756383712906,0.07570741585841403,0.8022711831313479,0.024833910121270203,0.5293040293040293,0.13374980241948548
Non_temporal,SMOTE,8,0.01,0.01,6,30,0.09750225619790838,0.11209255858209839,0.39334023464458245,0.05641311183807451,0.8135730396147064,0.03552596340469809,0.4908424908424908,0.16295220820172326
Non_temporal,SMOTE,8,0.01,0.01,6,50,0.09152731326644371,0.1578936227842067,0.35993788819875777,0.06107996738937953,0.8133187467274235,0.052203426672045965,0.4514652014652016,0.1952526127006753
Non_temporal,SMOTE,8,0.01,0.01,6,100,0.11963157615331531,0.1554094995225358,0.30710835058661146,0.06803100364212511,0.7951732728875891,0.05735556586507182,0.4267399267399268,0.1819465947038953
Non_temporal,SMOTE,8,0.01,0.01,10,20,0.009582205234379157,0.14903795782468873,0.3045203588681849,0.05746381898579016,0.8407523742373296,0.06518546082859143,0.3141025641025641,0.16076841287159555
Non_temporal,SMOTE,8,0.01,0.01,10,30,0.02155598025163243,0.14575161505661888,0.2925465838509317,0.05138845371749153,0.8366541353383458,0.06678330972987949,0.3141025641025641,0.16076841287159555
Non_temporal,SMOTE,8,0.01,0.01,10,50,0.010704995487604188,0.13741529248203152,0.28050379572118705,0.04397761431733984,0.8377667653983444,0.06335929273068404,0.29120879120879123,0.1361854318316579
Non_temporal,SMOTE,8,0.01,0.01,10,100,0.0457450761798588,0.13788035218701117,0.2326432022084196,0.036030132693504933,0.8251035698610963,0.06555262322753241,0.2783882783882784,0.16381450384613847
Non_temporal,SMOTE,8,0.05,0.01,2,20,0.10102723363592929,0.12795350926905577,0.4649068322981366,0.07330749562655044,0.8145096311956778,0.037041620426445696,0.5659340659340658,0.16134897061712108
Non_temporal,SMOTE,8,0.05,0.01,2,30,0.14262621436534476,0.1315522679099667,0.43612836438923397,0.06370464494701622,0.801514440584208,0.04032416524282905,0.5787545787545788,0.16171238135270413
Non_temporal,SMOTE,8,0.05,0.01,2,50,0.09865955300737911,0.1101151708486963,0.4050034506556246,0.06350456151184204,0.8106587962939472,0.03689192010267271,0.5036630036630036,0.13687336550573903
Non_temporal,SMOTE,8,0.05,0.01,2,100,0.10156872113393856,0.14308109798803512,0.33799171842650105,0.05954552968856308,0.8034194971694971,0.05588850279369573,0.4395604395604396,0.14495501053047163
Non_temporal,SMOTE,8,0.05,0.01,6,20,0.08439772787598876,0.14313456697419677,0.30479641131815044,0.06244635190533989,0.8109165888577653,0.05614525394765434,0.3891941391941393,0.1783364660636488
Non_temporal,SMOTE,8,0.05,0.01,6,30,0.11413972500929025,0.19351648635340626,0.2494133885438233,0.0475171693013618,0.7920540342573811,0.08775284334190712,0.3635531135531136,0.2030841544732598
Non_temporal,SMOTE,8,0.05,0.01,6,50,0.1261135000265435,0.19907762714771848,0.23743961352657003,0.04220699158188085,0.7837834515957413,0.09514503051090213,0.3635531135531136,0.2030841544732598
Non_temporal,SMOTE,8,0.05,0.01,6,100,0.06020332324680152,0.1881172936481826,0.21818495514147693,0.040744937750602346,0.8130036630036631,0.09842425508131006,0.2783882783882784,0.1863457486003942
Non_temporal,SMOTE,8,0.05,0.01,10,20,0.04564155651112175,0.14422377849627036,0.24465148378191856,0.037620186425782076,0.8249115435647943,0.06837930662359697,0.2902930402930403,0.16648794910220732
Non_temporal,SMOTE,8,0.05,0.01,10,30,0.04493284493284494,0.16982383957212888,0.22063492063492063,0.03894645416765973,0.8260233918128655,0.0930891901457795,0.26556776556776557,0.18653466272941338
Non_temporal,SMOTE,8,0.05,0.01,10,50,0.041739661304878696,0.1564188539388658,0.21100759144237405,0.028323913801668456,0.8241394335511982,0.09257900707716012,0.25274725274725274,0.1632401461916278
Non_temporal,SMOTE,8,0.05,0.01,10,100,0.05150501672240804,0.1571996158818997,0.1893374741200828,0.04824131336807782,0.8014700577200577,0.09361362601783531,0.24084249084249088,0.13668023412793315
Non_temporal,SMOTE,8,0.1,0.01,2,20,0.06979083718214153,0.14074588529606313,0.3954106280193237,0.058622292577148225,0.8184214401605705,0.04778569966071988,0.46520146520146516,0.14656592691386489
Non_temporal,SMOTE,8,0.1,0.01,2,30,0.10176248871901046,0.09966266274902784,0.3643547273982057,0.06061650949923321,0.8050362604115139,0.03443741184099116,0.46611721611721607,0.11553351053604866
Non_temporal,SMOTE,8,0.1,0.01,2,50,0.07534373838721665,0.09881274625383164,0.340407177363699,0.06705799449188769,0.812532144505579,0.036823801581060384,0.4157509157509158,0.11285678024178677
Non_temporal,SMOTE,8,0.1,0.01,2,100,0.058586823804215114,0.11116828288064014,0.29489302967563835,0.046196018663661235,0.8151767676767676,0.049400323119322194,0.3534798534798535,0.11033183503171451
Non_temporal,SMOTE,8,0.1,0.01,6,20,0.04802250889207412,0.13019414767855295,0.2541752933057281,0.05492628714884706,0.8156062319717335,0.06754938921571053,0.30219780219780223,0.1273256068819392
Non_temporal,SMOTE,8,0.1,0.01,6,30,0.03435525826830176,0.1660598094898472,0.2422015182884748,0.0542263148067509,0.8238148068169687,0.09651949305539892,0.2765567765567765,0.15853867477132405
Non_temporal,SMOTE,8,0.1,0.01,6,50,0.034527791049530195,0.14412657314066546,0.23012422360248444,0.048751756094159035,0.8181375405640111,0.08192136883704271,0.26465201465201466,0.12769718845158678
Non_temporal,SMOTE,8,0.1,0.01,6,100,0.040927430057864846,0.10680945926589169,0.19899930986887507,0.02893874189240622,0.8152116402116403,0.06731296803213273,0.23992673992673993,0.1013964141807063
Non_temporal,SMOTE,8,0.1,0.01,10,20,0.08792801401497057,0.18443350636381015,0.20144927536231882,0.05269547711914552,0.7927220010811342,0.1105416335381387,0.2893772893772894,0.19135469430928906
Non_temporal,SMOTE,8,0.1,0.01,10,30,0.040858416945373476,0.17616741874587047,0.21097308488612834,0.050065576607668416,0.8162393162393163,0.10038887015103265,0.2518315018315018,0.1669105207964092
Non_temporal,SMOTE,8,0.1,0.01,10,50,0.03276530233051974,0.18041450464393813,0.20624568668046928,0.05532877468908289,0.8176241650506357,0.10965520362716492,0.23901098901098905,0.15898501424428887
Non_temporal,SMOTE,8,0.1,0.01,10,100,0.02974465148378193,0.15203415771328382,0.18454106280193236,0.057334904307974104,0.8053391053391054,0.10014565164950029,0.2142857142857143,0.10984431280127363
Non_temporal,SMOTE,8,0.001,0.05,2,20,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.05,2,30,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.05,2,50,0.03982322025800289,0.09094469599281305,0.6405797101449275,0.08945688775784724,0.8336403451145271,0.020904278270875695,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.05,2,100,0.0760551043159739,0.06660314044927784,0.6043478260869566,0.14151791221048593,0.822529234003416,0.01789845088071253,0.6804029304029305,0.1515533182434686
Non_temporal,SMOTE,8,0.001,0.05,6,20,0.10333917290439032,0.08290701051074363,0.4387853692201518,0.09047655896650601,0.8095705419580407,0.03252557467912724,0.5421245421245421,0.13028145966138271
Non_temporal,SMOTE,8,0.001,0.05,6,30,0.10810107766629506,0.08065434436913768,0.434023464458247,0.08861401889869347,0.8081112965963565,0.031797362949994135,0.5421245421245421,0.13028145966138271
Non_temporal,SMOTE,8,0.001,0.05,6,50,0.1010272336359293,0.07456950404028675,0.4291925465838509,0.08438980285355921,0.8094594597240948,0.03084471878879557,0.5302197802197802,0.11654527010522085
Non_temporal,SMOTE,8,0.001,0.05,6,100,0.12476774433296174,0.08251726079172599,0.4292615596963423,0.08810236753977693,0.8047639515724622,0.02707422825419468,0.5540293040293041,0.14758370858327416
Non_temporal,SMOTE,8,0.001,0.05,10,20,0.008769973987365296,0.1508831976243706,0.292512077294686,0.05650017368528281,0.8419029235720985,0.06864403068969113,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.05,10,30,0.015912831130222436,0.1500626200372456,0.28536922015182886,0.06287007428722353,0.8379346696038446,0.06833583462118463,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.05,10,50,0.008700960874873926,0.14587042114822893,0.29258109040717734,0.06832166557348829,0.8412871600253005,0.06546506815003938,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.001,0.05,10,100,0.003870043000477793,0.14563534572877276,0.2974120082815735,0.06259425577746038,0.8443831352574986,0.0649895788837903,0.3012820512820513,0.16380682486129022
Non_temporal,SMOTE,8,0.01,0.05,2,20,0.08418272548707334,0.056443742408509016,0.6090407177363699,0.13346104644554962,0.8209911785112499,0.016181027295007717,0.6932234432234433,0.1419532075904544
Non_temporal,SMOTE,8,0.01,0.05,2,30,0.07392896958114349,0.08469687235616992,0.5680124223602484,0.12690997718814712,0.8253508771929824,0.020070091092940175,0.641941391941392,0.18273992512458678
Non_temporal,SMOTE,8,0.01,0.05,2,50,0.07401125444603705,0.1155376365700441,0.5175638371290545,0.09748969345254975,0.8235059721563044,0.030498749450319627,0.5915750915750916,0.1670687096260983
Non_temporal,SMOTE,8,0.01,0.05,2,100,0.09864628125497689,0.12806289053365522,0.467287784679089,0.0750830947651514,0.8151830318690784,0.037138856909309986,0.5659340659340658,0.16134897061712108
Non_temporal,SMOTE,8,0.01,0.05,6,20,0.12633646546690025,0.07326694058921236,0.40296756383712906,0.07570741585841403,0.8022711831313479,0.024833910121270203,0.5293040293040293,0.13374980241948548
Non_temporal,SMOTE,8,0.01,0.05,6,30,0.09750225619790838,0.11209255858209839,0.39334023464458245,0.05641311183807451,0.8135730396147064,0.03552596340469809,0.4908424908424908,0.16295220820172326
Non_temporal,SMOTE,8,0.01,0.05,6,50,0.09390826564739609,0.157580567705548,0.3575569358178054,0.06570109927740232,0.811731445140122,0.052438943616771524,0.4514652014652016,0.1952526127006753
Non_temporal,SMOTE,8,0.01,0.05,6,100,0.09160959813133727,0.15652321225470925,0.30948930296756383,0.06595910851210443,0.8088817865961029,0.055284281577959615,0.4010989010989012,0.19125825641172908
Non_temporal,SMOTE,8,0.01,0.05,10,20,0.014344109996283919,0.1413288219493103,0.29975845410628016,0.057640834417191276,0.8400622431124157,0.06396666025544279,0.3141025641025641,0.16076841287159555
Non_temporal,SMOTE,8,0.01,0.05,10,30,0.01917502787068005,0.14956192476432328,0.29492753623188406,0.05134766882386128,0.8370148856990962,0.06741037119452874,0.3141025641025641,0.16076841287159555
Non_temporal,SMOTE,8,0.01,0.05,10,50,0.013051441312310877,0.13139366000193634,0.27815734989648033,0.036563746852169114,0.8382785667873387,0.061238660765269605,0.29120879120879123,0.1361854318316579
Non_temporal,SMOTE,8,0.01,0.05,10,100,0.028162658597441215,0.16641342390908206,0.23740510697032438,0.036093725876509025,0.83479640898505,0.08480259874928923,0.26556776556776557,0.18117062071926784
Non_temporal,SMOTE,8,0.05,0.05,2,20,0.10102723363592929,0.12795350926905577,0.4649068322981366,0.07330749562655044,0.8145096311956778,0.037041620426445696,0.5659340659340658,0.16134897061712108
Non_temporal,SMOTE,8,0.05,0.05,2,30,0.14262621436534476,0.1315522679099667,0.43612836438923397,0.06370464494701622,0.801514440584208,0.04032416524282905,0.5787545787545788,0.16171238135270413
Non_temporal,SMOTE,8,0.05,0.05,2,50,0.09865955300737911,0.1101151708486963,0.4050034506556246,0.06350456151184204,0.8106587962939472,0.03689192010267271,0.5036630036630036,0.13687336550573903
Non_temporal,SMOTE,8,0.05,0.05,2,100,0.10394967351489093,0.14289791845497835,0.3356107660455487,0.061277465042064695,0.8021374458874458,0.05586400538407999,0.4395604395604396,0.14495501053047163
Non_temporal,SMOTE,8,0.05,0.05,6,20,0.08912512608164784,0.1712066391858775,0.3119737750172533,0.06145807537669801,0.810441185121492,0.06592228647749496,0.4010989010989012,0.20130696416467347
Non_temporal,SMOTE,8,0.05,0.05,6,30,0.12362902797685409,0.21059486201917813,0.25182884748102136,0.04303840516065794,0.7903345246144435,0.09238343219518391,0.37545787545787546,0.2204583555095484
Non_temporal,SMOTE,8,0.05,0.05,6,50,0.09655730742687264,0.19863674881948662,0.2422705314009662,0.043754490206093975,0.8002726706822028,0.1032194571492212,0.3388278388278388,0.2029664346953851
Non_temporal,SMOTE,8,0.05,0.05,6,100,0.09125922386791951,0.17546143095929476,0.2109385783298827,0.051850357924039546,0.7865529980107985,0.1065526548458592,0.30219780219780223,0.16147366072121527
Non_temporal,SMOTE,8,0.05,0.05,10,20,0.033736794606359845,0.14004808613118402,0.24465148378191856,0.037620186425782076,0.8312607499140007,0.06385299965021243,0.2783882783882784,0.16381450384613847
Non_temporal,SMOTE,8,0.05,0.05,10,30,0.0457450761798588,0.1519339694018425,0.23264320220841958,0.02842670125461643,0.8254459678608286,0.07432256281381991,0.2783882783882784,0.16972795367330543
Non_temporal,SMOTE,8,0.05,0.05,10,50,0.029834899400116795,0.14087611918078197,0.21100759144237402,0.029331567392709614,0.8280336257309941,0.072455358982354,0.2408424908424908,0.14371455385255114
Non_temporal,SMOTE,8,0.05,0.05,10,100,0.024260763391198186,0.10901775130924038,0.20376121463077987,0.036199811628807595,0.8242526436411884,0.06583674911989612,0.22802197802197802,0.09949708501831828
Non_temporal,SMOTE,8,0.1,0.05,2,20,0.06979083718214153,0.14074588529606313,0.3954106280193237,0.058622292577148225,0.8184214401605705,0.04778569966071988,0.46520146520146516,0.14656592691386489
Non_temporal,SMOTE,8,0.1,0.05,2,30,0.10176248871901046,0.09966266274902784,0.3643547273982057,0.06061650949923321,0.8050362604115139,0.03443741184099116,0.46611721611721607,0.11553351053604866
Non_temporal,SMOTE,8,0.1,0.05,2,50,0.07534373838721665,0.09881274625383164,0.340407177363699,0.06705799449188769,0.812532144505579,0.036823801581060384,0.4157509157509158,0.11285678024178677
Non_temporal,SMOTE,8,0.1,0.05,2,100,0.06103678929765886,0.11131963771164258,0.2924430641821946,0.055993934590588275,0.8131158357771261,0.048640335425345925,0.3534798534798535,0.11033183503171451
Non_temporal,SMOTE,8,0.1,0.05,6,20,0.08145936189414453,0.172657584995446,0.2445479641131815,0.06258109078770842,0.7969700043026614,0.09169818573875552,0.326007326007326,0.15831635739907918
Non_temporal,SMOTE,8,0.1,0.05,6,30,0.04493284493284494,0.1420739159369728,0.23253968253968252,0.042381651384404175,0.8164849856026327,0.08471481969932054,0.27747252747252754,0.13502591210870657
Non_temporal,SMOTE,8,0.1,0.05,6,50,0.04013643361469448,0.13269038287535684,0.22543133195307108,0.04605689480355491,0.8232523649190315,0.07394142042271609,0.26556776556776557,0.1448739945096344
