datatype,sampling,time_step,C,gamma,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,0.1,1.0,0.022775116144018587,0.07229755391575553,0.04195702671312427,0.015865858536661136,0.75,0.3227486121839514,0.06473214285714285,0.06496264379846092
Non_temporal,SMOTE,8,0.1,0.1,0.06559233449477353,0.21437684356963566,0.3808362369337979,0.10042153314508073,0.8213146591970121,0.07694445633990744,0.44642857142857145,0.22044713374301378
Non_temporal,SMOTE,8,0.1,0.01,0.0670150987224158,0.2099481260003315,0.5401277584204414,0.1449648696095255,0.8252364902770584,0.05358451557540852,0.6071428571428571,0.24679062430509385
Non_temporal,SMOTE,8,0.1,0.07,0.07714866434378628,0.2053425468451773,0.41927990708478513,0.10637010486367802,0.8157352667934509,0.06962146081319355,0.49642857142857144,0.19736788399497285
Non_temporal,SMOTE,8,0.1,0.001,0.023751451800232286,0.17801374158699093,0.5333914053426249,0.16438425729712286,0.8373955702344448,0.047255506314560734,0.5571428571428572,0.23128964083845968
Non_temporal,SMOTE,8,0.1,0.005,0.04833042973286875,0.20143134100957916,0.5713124274099883,0.1681053374985115,0.8275980864372791,0.05803743020937457,0.6196428571428572,0.23104824348245223
Non_temporal,SMOTE,8,0.1,0.0001,0.03035714285714285,0.15084842200004767,0.5142857142857143,0.16357457377333323,0.8351507725158399,0.040355962246647385,0.5446428571428571,0.2166903767769928
Non_temporal,SMOTE,8,1.0,1.0,0.05573461091753775,0.1315653772064334,0.11033681765389083,0.056696247223900646,0.7783730158730159,0.18010411468503493,0.16607142857142856,0.11574128873642002
Non_temporal,SMOTE,8,1.0,0.1,0.11659407665505225,0.22185539264049087,0.30662020905923343,0.08628570440537403,0.8051810579304185,0.07825314954685052,0.42321428571428565,0.2543060284823169
Non_temporal,SMOTE,8,1.0,0.01,0.09918699186991871,0.25095677716681997,0.4722415795586527,0.0801363429210595,0.8182617491441022,0.06789900061124274,0.5714285714285714,0.2551760096842322
Non_temporal,SMOTE,8,1.0,0.07,0.10386178861788617,0.22143015153595852,0.3568524970963995,0.10951532624799466,0.8072154608970024,0.07282088026204021,0.4607142857142857,0.24101189741147128
Non_temporal,SMOTE,8,1.0,0.001,0.08384146341463414,0.20310274559394553,0.46080139372822293,0.10996583209106546,0.8194105735352875,0.06075465829686173,0.5446428571428571,0.2237849847236295
Non_temporal,SMOTE,8,1.0,0.005,0.10948025551684086,0.202724639830651,0.46016260162601624,0.09596694283682844,0.8135184033965395,0.05571320228583383,0.5696428571428571,0.23124138152720902
Non_temporal,SMOTE,8,1.0,0.0001,0.03035714285714285,0.15084842200004767,0.5142857142857143,0.16357457377333323,0.8351507725158399,0.040355962246647385,0.5446428571428571,0.2166903767769928
Non_temporal,SMOTE,8,4.0,1.0,0.0063879210220673666,0.12356176166948443,0.10789779326364693,0.0536880672519547,0.8422619047619048,0.13988095238095238,0.11428571428571428,0.11823532398033464
Non_temporal,SMOTE,8,4.0,0.1,0.11152729384436699,0.23073288762340444,0.24918699186991863,0.07056714539900032,0.7858316464237517,0.11049549615753775,0.3607142857142857,0.20821765495926298
Non_temporal,SMOTE,8,4.0,0.01,0.13774680603948897,0.17913726297579172,0.4336817653890825,0.07888085856266333,0.8058681278598275,0.058821517115609595,0.5714285714285714,0.20794180897156625
Non_temporal,SMOTE,8,4.0,0.07,0.11308072009291521,0.2303812238963755,0.2851335656213705,0.06965494837554947,0.8024293907846539,0.08191361873393076,0.39821428571428574,0.24537169846615006
Non_temporal,SMOTE,8,4.0,0.001,0.13048780487804876,0.20329870046616588,0.4266550522648084,0.07270701372071033,0.8043975468975468,0.05986308584625434,0.5571428571428572,0.21735891506718483
Non_temporal,SMOTE,8,4.0,0.005,0.1265679442508711,0.21325676210584396,0.46986062717770033,0.08433225507020285,0.8124501543908597,0.06001065276049902,0.5964285714285714,0.2468164649024428
Non_temporal,SMOTE,8,4.0,0.0001,0.04862078977932635,0.13394110117682084,0.4710220673635308,0.18625105741803835,0.8296142619249816,0.050455724088857186,0.5196428571428571,0.23411933334284454
Non_temporal,SMOTE,8,10.0,1.0,-0.008609175377468054,0.1147703326001903,0.11039488966318234,0.049384055653694726,0.856547619047619,0.13321769007097295,0.10178571428571428,0.10951248647472832
Non_temporal,SMOTE,8,10.0,0.1,0.11830720092915215,0.17497561675327072,0.21562137049941926,0.05684715825446994,0.7745759795759796,0.09122565001136658,0.33392857142857146,0.15952936202134949
Non_temporal,SMOTE,8,10.0,0.01,0.10416666666666666,0.19368711965549357,0.40476190476190477,0.09199603413850338,0.8149198497095252,0.06545255374482102,0.5089285714285714,0.22321428571428573
Non_temporal,SMOTE,8,10.0,0.07,0.13117015098722415,0.22116583170069715,0.24204413472706152,0.06828132436137561,0.7759505716162063,0.10677783258495209,0.3732142857142857,0.2049218990100315
Non_temporal,SMOTE,8,10.0,0.001,0.1405487804878049,0.23581636756838545,0.4290940766550523,0.08493672112184376,0.8050778388278388,0.07436449148151605,0.5696428571428571,0.26286417886545943
Non_temporal,SMOTE,8,10.0,0.005,0.13864692218350755,0.19682280152023657,0.45778164924506387,0.07423913039517473,0.8093634814596099,0.05933961174965877,0.5964285714285714,0.23381267576189874
Non_temporal,SMOTE,8,10.0,0.0001,0.06859756097560976,0.21497114693120442,0.4510452961672473,0.08233171277499447,0.8230381050076465,0.06408049555374114,0.5196428571428571,0.2131592415188653
