datatype,sampling,time_step,lr,gamma,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,0.05,0.001,6,30,0.2234697669480278,0.14517660208901229,0.23257418909592822,0.05419972810773594,0.7237843400772461,0.06729788768298993,0.45604395604395603,0.11814251591846255
Non_temporal,SMOTE,8,0.05,0.001,6,50,0.24323936932632587,0.11202232765291574,0.18716356107660456,0.04178725440038647,0.6969896331738438,0.04713705557418984,0.4304029304029304,0.130242832949165
Non_temporal,SMOTE,8,0.05,0.001,6,100,0.2720523437914742,0.15591986591446846,0.14644582470669426,0.02997585156754717,0.660248778998779,0.06353611367938282,0.4184981684981685,0.17754471441170025
Non_temporal,SMOTE,8,0.05,0.001,10,20,0.21209322078887297,0.1692645424247974,0.17984817115251897,0.03192921315292532,0.7083913828689371,0.10058849460361262,0.39194139194139194,0.14820460310728137
Non_temporal,SMOTE,8,0.05,0.001,10,30,0.1968572490311621,0.14717017387745873,0.17035886818495516,0.03891466075779481,0.7121804121804122,0.07656958887768707,0.36721611721611724,0.1500183362602466
Non_temporal,SMOTE,8,0.05,0.001,10,50,0.25838509316770186,0.14563023196606695,0.1463768115942029,0.03410372178036173,0.6599687349687349,0.08003229114555556,0.4047619047619048,0.15032826010234726
Non_temporal,SMOTE,8,0.05,0.001,10,100,0.24903381642512076,0.1165664100069448,0.1319185645272602,0.03254107301807272,0.649176947493511,0.06565429697479219,0.38095238095238093,0.1281004282054631
Non_temporal,SMOTE,8,0.1,0.001,2,20,0.1190927430057865,0.1947609905338867,0.41204278812974465,0.08912335417816974,0.7961245732587195,0.07378352514285653,0.5311355311355311,0.15742394832926224
Non_temporal,SMOTE,8,0.1,0.001,2,30,0.13385889472845994,0.13693643654530088,0.3716356107660455,0.05685306741416225,0.7952747249669513,0.052691112637870574,0.5054945054945056,0.14756950240647387
Non_temporal,SMOTE,8,0.1,0.001,2,50,0.15550777724690767,0.12819586819928666,0.31152518978605936,0.04659852029847499,0.7750158414382553,0.05854531838801212,0.467032967032967,0.09426453650152211
Non_temporal,SMOTE,8,0.1,0.001,2,100,0.25456017412539156,0.13429544028631063,0.21338854382332642,0.022094976664709613,0.7092481261279214,0.07058812608456656,0.4679487179487179,0.12643001873920526
Non_temporal,SMOTE,8,0.1,0.001,6,20,0.21851409460105117,0.1250518466280834,0.18716356107660456,0.02817434432141529,0.7166310541310542,0.046302062428558284,0.40567765567765574,0.14621362167779528
Non_temporal,SMOTE,8,0.1,0.001,6,30,0.27674523544088764,0.11767437193580353,0.1655624568668047,0.025058508141692686,0.6685628211944001,0.0491250956161748,0.44230769230769235,0.13277125113594856
Non_temporal,SMOTE,8,0.1,0.001,6,50,0.2959653872697351,0.11271341292524038,0.1344375431331953,0.02230383788256366,0.6279910449028095,0.03706308696302936,0.4304029304029304,0.130242832949165
Non_temporal,SMOTE,8,0.1,0.001,6,100,0.34565748261400436,0.11927073597855051,0.11038647342995168,0.024645629917101505,0.5618639122315593,0.06414600361370153,0.45604395604395603,0.12621426486461576
Non_temporal,SMOTE,8,0.1,0.001,10,20,0.21128098954185912,0.139879864531545,0.1559351276742581,0.03862128484122929,0.6961787438567625,0.0698928574180931,0.36721611721611724,0.15645410765481238
Non_temporal,SMOTE,8,0.1,0.001,10,30,0.23467908902691512,0.14271119732207774,0.13436853002070392,0.03092657683402442,0.6663213012477719,0.0675437227333151,0.36904761904761907,0.1590693872054805
Non_temporal,SMOTE,8,0.1,0.001,10,50,0.24094070181026703,0.11612309284342204,0.1271911663216011,0.03484636001523393,0.6462962962962963,0.06801617656372945,0.36813186813186816,0.13091074929310206
Non_temporal,SMOTE,8,0.1,0.001,10,100,0.2705659075224293,0.12283770026997588,0.11038647342995171,0.032948196336739455,0.6059768118591647,0.06973675576201413,0.38095238095238093,0.142669172850919
Non_temporal,SMOTE,8,0.001,0.01,2,20,0.03557095078834211,0.09650314456593648,0.4369565217391304,0.27602758902890584,0.8049402802285549,0.06870980730652224,0.47252747252747257,0.28095500760504993
Non_temporal,SMOTE,8,0.001,0.01,2,30,0.022750437967829277,0.08835389591332515,0.4369565217391304,0.27602758902890584,0.8074655327538073,0.06942476918211754,0.4597069597069597,0.26860708703366754
Non_temporal,SMOTE,8,0.001,0.01,2,50,0.022750437967829277,0.08835389591332515,0.4369565217391304,0.27602758902890584,0.8074655327538073,0.06942476918211754,0.4597069597069597,0.26860708703366754
Non_temporal,SMOTE,8,0.001,0.01,2,100,0.05018315018315018,0.12238578531187351,0.5166666666666667,0.21804079093340686,0.8248266438649186,0.03792083799360742,0.5668498168498168,0.24829687284262153
Non_temporal,SMOTE,8,0.001,0.01,6,20,0.146607740086001,0.06610790173754476,0.3341614906832298,0.14740289671827447,0.7740836764766131,0.04248822166634254,0.48076923076923084,0.13643459393456897
Non_temporal,SMOTE,8,0.001,0.01,6,30,0.16110049370918939,0.0512355046283783,0.31966873706004145,0.12680907308658543,0.7699321455996024,0.037800991324215674,0.48076923076923084,0.13643459393456897
Non_temporal,SMOTE,8,0.001,0.01,6,50,0.10637309550353029,0.08832702827357296,0.37439613526570054,0.10580592467564848,0.7994834113255166,0.04200597785528017,0.48076923076923067,0.12111822838263578
Non_temporal,SMOTE,8,0.001,0.01,6,100,0.09358708923926316,0.1193273709035783,0.37436162870945483,0.10068644744126297,0.8023684599771558,0.05204859444156546,0.4679487179487179,0.1183729827732012
Non_temporal,SMOTE,8,0.001,0.01,10,20,0.19541328236980413,0.1459391262610076,0.21118012422360247,0.02827382235519194,0.7401990923730054,0.06375455245410892,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.01,10,30,0.1978632478632479,0.1404505060847854,0.20873015873015868,0.02083547470159179,0.7393834828617437,0.05776829919217568,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.01,10,50,0.19061687105165367,0.14367665210018202,0.21597653554175292,0.03212834648145737,0.7443438003220612,0.06069287870437442,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.01,10,100,0.20310559006211182,0.16556124190569468,0.21356107660455484,0.02375868488391699,0.7373870281765019,0.07917288815344667,0.4166666666666667,0.16678989527253446
Non_temporal,SMOTE,8,0.01,0.01,2,20,0.043122577905186595,0.11924862698205634,0.4852657004830918,0.1985218081488134,0.825251659044032,0.03787494754264573,0.5283882783882784,0.21808911352125723
Non_temporal,SMOTE,8,0.01,0.01,2,30,0.06230822317778839,0.11392791979385182,0.46608005521049,0.17955445676315487,0.8154448395519823,0.04883194306754454,0.5283882783882784,0.19416726937780163
Non_temporal,SMOTE,8,0.01,0.01,2,50,0.05593512767425812,0.1324882886495137,0.563112491373361,0.10320867133167726,0.8222177996494106,0.0459091372683255,0.619047619047619,0.06764170444182926
Non_temporal,SMOTE,8,0.01,0.01,2,100,0.14114774114774115,0.10475996771646721,0.46507936507936504,0.046622431177974766,0.8000888528581306,0.03628661687439177,0.6062271062271062,0.07410230155364071
Non_temporal,SMOTE,8,0.01,0.01,6,20,0.10552635770027076,0.12241410923223929,0.36242236024844726,0.11178959566666818,0.7946017189438243,0.057960300638917384,0.4679487179487179,0.1183729827732012
Non_temporal,SMOTE,8,0.01,0.01,6,30,0.11906885385146258,0.1025056492548399,0.3360593512767425,0.09339948292377713,0.7886687070631461,0.052575323116715096,0.4551282051282051,0.09529531248281094
Non_temporal,SMOTE,8,0.01,0.01,6,50,0.11765143069490898,0.14173884219139757,0.31183574879227055,0.05703027695691634,0.7919316669938277,0.059659731202505964,0.42948717948717946,0.14117125349708487
Non_temporal,SMOTE,8,0.01,0.01,6,100,0.17143122577905187,0.1464363409853681,0.2589717046238786,0.021512312632296804,0.7625517598343685,0.06184303009901594,0.4304029304029304,0.13760662092499512
Non_temporal,SMOTE,8,0.01,0.01,10,20,0.18718214152996762,0.15146724853364477,0.23040027605244995,0.03018929285097248,0.7494835367404017,0.06802748712318633,0.4175824175824176,0.151340133773726
Non_temporal,SMOTE,8,0.01,0.01,10,30,0.23537452885278973,0.17675302559473408,0.22066942719116633,0.01158027894723937,0.7254594820384294,0.07699731106092828,0.45604395604395603,0.17244345963159577
Non_temporal,SMOTE,8,0.01,0.01,10,50,0.1801773106120932,0.13630008995605453,0.22550034506556246,0.03251603530954526,0.7482457629516452,0.06434165035506528,0.40567765567765574,0.13203654792743957
Non_temporal,SMOTE,8,0.01,0.01,10,100,0.20498487020226153,0.12905950533151492,0.17505175983436852,0.030433550206734928,0.7098527568922305,0.07477601778092877,0.38003663003663,0.12603141540755605
Non_temporal,SMOTE,8,0.05,0.01,2,20,0.10346392737697085,0.10658578899366819,0.4771221532091097,0.04232553709042346,0.8111307922544749,0.03649271527791701,0.5805860805860806,0.07960188209560708
Non_temporal,SMOTE,8,0.05,0.01,2,30,0.16778680256941128,0.14769414519422933,0.42653554175293307,0.0936717762195473,0.7815973579131473,0.06422975455862255,0.5943223443223443,0.07482867406260667
Non_temporal,SMOTE,8,0.05,0.01,2,50,0.15572277963582312,0.15010096708185797,0.40013802622498273,0.06574878176680293,0.7864854873368805,0.06077269698888983,0.5558608058608059,0.10665648348324663
Non_temporal,SMOTE,8,0.05,0.01,2,100,0.18169825343738388,0.13325244762490385,0.2972394755003451,0.035640779451412,0.7656635802469136,0.06019136759952372,0.47893772893772896,0.11854288607137135
Non_temporal,SMOTE,8,0.05,0.01,6,20,0.16901576684185382,0.1291505955870686,0.2613871635610766,0.04360488806762429,0.7628989820565907,0.056901168569697534,0.4304029304029304,0.13760662092499512
Non_temporal,SMOTE,8,0.05,0.01,6,30,0.21779211127037215,0.13519493428617926,0.22543133195307108,0.04721744060948941,0.7255648093499755,0.06204730728223012,0.44322344322344326,0.12099007007262816
Non_temporal,SMOTE,8,0.05,0.01,6,50,0.23997717258586823,0.11829425096682676,0.17760524499654937,0.033530661858525164,0.695199805068226,0.04874588643913486,0.4175824175824176,0.1376919130345238
Non_temporal,SMOTE,8,0.05,0.01,6,100,0.26974040452301323,0.14861798414100835,0.14875776397515528,0.02337765069570943,0.6666569405539994,0.06936562160345115,0.4184981684981685,0.16606430212417655
Non_temporal,SMOTE,8,0.05,0.01,10,20,0.2272946859903382,0.16021537901095254,0.1774672187715666,0.03298352097313978,0.6994314831195636,0.0939594084867589,0.4047619047619048,0.14361824117300617
Non_temporal,SMOTE,8,0.05,0.01,10,30,0.21692413866326912,0.13800557381620374,0.16311249137336092,0.026098843969225516,0.6997860527272292,0.06739516139015053,0.38003663003663,0.14765187920560158
Non_temporal,SMOTE,8,0.05,0.01,10,50,0.28079842862451554,0.12891558001711018,0.136783988957902,0.027685958607287328,0.6369196163313809,0.0653443053834552,0.4175824175824176,0.1376919130345238
Non_temporal,SMOTE,8,0.05,0.01,10,100,0.2433561607474651,0.11383337708527477,0.12477570738440304,0.03402584413752665,0.6408360566448802,0.07102144462401733,0.36813186813186816,0.12314721958984792
Non_temporal,SMOTE,8,0.1,0.01,2,20,0.1190927430057865,0.1947609905338867,0.41204278812974465,0.08912335417816974,0.7961245732587195,0.07378352514285653,0.5311355311355311,0.15742394832926224
Non_temporal,SMOTE,8,0.1,0.01,2,30,0.13385889472845994,0.13693643654530088,0.3716356107660455,0.05685306741416225,0.7952747249669513,0.052691112637870574,0.5054945054945056,0.14756950240647387
Non_temporal,SMOTE,8,0.1,0.01,2,50,0.15550777724690767,0.12819586819928666,0.31152518978605936,0.04659852029847499,0.7750158414382553,0.05854531838801212,0.467032967032967,0.09426453650152211
Non_temporal,SMOTE,8,0.1,0.01,2,100,0.25456017412539156,0.13429544028631063,0.21338854382332642,0.022094976664709613,0.7092481261279214,0.07058812608456656,0.4679487179487179,0.12643001873920526
Non_temporal,SMOTE,8,0.1,0.01,6,20,0.21470244731114296,0.13708586550810345,0.20379572118702552,0.047494160154317205,0.7216771955902391,0.061772790592310334,0.4184981684981685,0.1403132427424617
Non_temporal,SMOTE,8,0.1,0.01,6,30,0.27677974199713334,0.12447581499553713,0.165527950310559,0.03404034608491371,0.6648951925267714,0.0613592924785349,0.44230769230769235,0.13277125113594856
Non_temporal,SMOTE,8,0.1,0.01,6,50,0.3111668524712003,0.08152520389705536,0.13205659075224294,0.023531675128622948,0.6119198354105474,0.04261917486019186,0.44322344322344326,0.09338863578008764
Non_temporal,SMOTE,8,0.1,0.01,6,100,0.3722487657270266,0.11598862489398504,0.110351966873706,0.01612427535337432,0.5511120823620824,0.05532969340545464,0.4826007326007325,0.11913563948038174
Non_temporal,SMOTE,8,0.1,0.01,10,20,0.2089690502733981,0.1548696342149587,0.15824706694271914,0.028628798551329656,0.7008990235770421,0.08639531681088518,0.36721611721611724,0.15645410765481238
Non_temporal,SMOTE,8,0.1,0.01,10,30,0.19387110474066996,0.13058262471058638,0.13671497584541062,0.024609731427042893,0.6950547138047138,0.06660519755799471,0.3305860805860806,0.14024150489477866
Non_temporal,SMOTE,8,0.1,0.01,10,50,0.2480835589531242,0.12318171583436857,0.12004830917874397,0.03437318947575372,0.6322167755991285,0.07387418664275801,0.36813186813186816,0.13091074929310206
Non_temporal,SMOTE,8,0.1,0.01,10,100,0.2706004140786749,0.14860994468945454,0.11035196687370598,0.02461882582542439,0.6127567693744165,0.07516832532090753,0.38095238095238093,0.15588221854178178
Non_temporal,SMOTE,8,0.001,0.05,2,20,0.03557095078834211,0.09650314456593648,0.4369565217391304,0.27602758902890584,0.8049402802285549,0.06870980730652224,0.47252747252747257,0.28095500760504993
Non_temporal,SMOTE,8,0.001,0.05,2,30,0.022750437967829277,0.08835389591332515,0.4369565217391304,0.27602758902890584,0.8074655327538073,0.06942476918211754,0.4597069597069597,0.26860708703366754
Non_temporal,SMOTE,8,0.001,0.05,2,50,0.022750437967829277,0.08835389591332515,0.4369565217391304,0.27602758902890584,0.8074655327538073,0.06942476918211754,0.4597069597069597,0.26860708703366754
Non_temporal,SMOTE,8,0.001,0.05,2,100,0.05018315018315018,0.12238578531187351,0.5166666666666667,0.21804079093340686,0.8248266438649186,0.03792083799360742,0.5668498168498168,0.24829687284262153
Non_temporal,SMOTE,8,0.001,0.05,6,20,0.146607740086001,0.06610790173754476,0.3341614906832298,0.14740289671827447,0.7740836764766131,0.04248822166634254,0.48076923076923084,0.13643459393456897
Non_temporal,SMOTE,8,0.001,0.05,6,30,0.16110049370918939,0.0512355046283783,0.31966873706004145,0.12680907308658543,0.7699321455996024,0.037800991324215674,0.48076923076923084,0.13643459393456897
Non_temporal,SMOTE,8,0.001,0.05,6,50,0.10637309550353029,0.08832702827357296,0.37439613526570054,0.10580592467564848,0.7994834113255166,0.04200597785528017,0.48076923076923067,0.12111822838263578
Non_temporal,SMOTE,8,0.001,0.05,6,100,0.09358708923926316,0.1193273709035783,0.37436162870945483,0.10068644744126297,0.8023684599771558,0.05204859444156546,0.4679487179487179,0.1183729827732012
Non_temporal,SMOTE,8,0.001,0.05,10,20,0.19541328236980413,0.1459391262610076,0.21118012422360247,0.02827382235519194,0.7401990923730054,0.06375455245410892,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.05,10,30,0.1978632478632479,0.1404505060847854,0.20873015873015868,0.02083547470159179,0.7393834828617437,0.05776829919217568,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.05,10,50,0.19061687105165367,0.14367665210018202,0.21597653554175292,0.03212834648145737,0.7443438003220612,0.06069287870437442,0.40659340659340665,0.1543685531553515
Non_temporal,SMOTE,8,0.001,0.05,10,100,0.20310559006211182,0.16556124190569468,0.21356107660455484,0.02375868488391699,0.7373870281765019,0.07917288815344667,0.4166666666666667,0.16678989527253446
Non_temporal,SMOTE,8,0.01,0.05,2,20,0.043122577905186595,0.11924862698205634,0.4852657004830918,0.1985218081488134,0.825251659044032,0.03787494754264573,0.5283882783882784,0.21808911352125723
Non_temporal,SMOTE,8,0.01,0.05,2,30,0.06230822317778839,0.11392791979385182,0.46608005521049,0.17955445676315487,0.8154448395519823,0.04883194306754454,0.5283882783882784,0.19416726937780163
Non_temporal,SMOTE,8,0.01,0.05,2,50,0.05593512767425812,0.1324882886495137,0.563112491373361,0.10320867133167726,0.8222177996494106,0.0459091372683255,0.619047619047619,0.06764170444182926
Non_temporal,SMOTE,8,0.01,0.05,2,100,0.14114774114774115,0.10475996771646721,0.46507936507936504,0.046622431177974766,0.8000888528581306,0.03628661687439177,0.6062271062271062,0.07410230155364071
Non_temporal,SMOTE,8,0.01,0.05,6,20,0.10552635770027076,0.12241410923223929,0.36242236024844726,0.11178959566666818,0.7946017189438243,0.057960300638917384,0.4679487179487179,0.1183729827732012
Non_temporal,SMOTE,8,0.01,0.05,6,30,0.11906885385146258,0.1025056492548399,0.3360593512767425,0.09339948292377713,0.7886687070631461,0.052575323116715096,0.4551282051282051,0.09529531248281094
Non_temporal,SMOTE,8,0.01,0.05,6,50,0.12248234856930511,0.1491916804270513,0.3070048309178744,0.053678505813658205,0.7891743140526511,0.06252709756506389,0.42948717948717946,0.14117125349708487
Non_temporal,SMOTE,8,0.01,0.05,6,100,0.1690157668418538,0.1421854499713616,0.26138716356107666,0.022385714481348136,0.7645358868184955,0.05885361305658608,0.4304029304029304,0.13760662092499512
Non_temporal,SMOTE,8,0.01,0.05,10,20,0.18718214152996762,0.15146724853364477,0.23040027605244995,0.03018929285097248,0.7494835367404017,0.06802748712318633,0.4175824175824176,0.151340133773726
Non_temporal,SMOTE,8,0.01,0.05,10,30,0.2305436109783936,0.18176922368626638,0.22550034506556246,0.02234216246639701,0.7282200065380843,0.0801923416500612,0.45604395604395603,0.17244345963159577
Non_temporal,SMOTE,8,0.01,0.05,10,50,0.19208207251685513,0.13789105983973093,0.22550034506556246,0.03251603530954526,0.7419104803005733,0.06833930036196972,0.4175824175824176,0.13033294413668275
Non_temporal,SMOTE,8,0.01,0.05,10,100,0.18971439188830497,0.13010896280483522,0.17750172532781228,0.029873671176309777,0.7195958646616543,0.07535186847278114,0.36721611721611724,0.12089646340239904
Non_temporal,SMOTE,8,0.05,0.05,2,20,0.10346392737697085,0.10658578899366819,0.4771221532091097,0.04232553709042346,0.8111307922544749,0.03649271527791701,0.5805860805860806,0.07960188209560708
Non_temporal,SMOTE,8,0.05,0.05,2,30,0.16778680256941128,0.14769414519422933,0.42653554175293307,0.0936717762195473,0.7815973579131473,0.06422975455862255,0.5943223443223443,0.07482867406260667
Non_temporal,SMOTE,8,0.05,0.05,2,50,0.15572277963582312,0.15010096708185797,0.40013802622498273,0.06574878176680293,0.7864854873368805,0.06077269698888983,0.5558608058608059,0.10665648348324663
Non_temporal,SMOTE,8,0.05,0.05,2,100,0.17928279450018583,0.1338050122274986,0.29965493443754315,0.03652091492825689,0.7669863315696649,0.06052930885468823,0.47893772893772896,0.11854288607137135
Non_temporal,SMOTE,8,0.05,0.05,6,20,0.17622763709720232,0.14673034599786924,0.25417529330572813,0.038426610107489795,0.7568831168831168,0.0643354567272025,0.4304029304029304,0.13760662092499512
Non_temporal,SMOTE,8,0.05,0.05,6,30,0.21537665233317407,0.13534973220759994,0.22784679089026916,0.04857823379954498,0.7273764035528741,0.0625733851213139,0.44322344322344326,0.12099007007262816
Non_temporal,SMOTE,8,0.05,0.05,6,50,0.2222912353347136,0.1257415844635712,0.18247066942719117,0.04127561119362703,0.7116381425591952,0.0460062907657678,0.4047619047619048,0.15675130740497883
Non_temporal,SMOTE,8,0.05,0.05,6,100,0.28630355152094283,0.14738470976256193,0.14409937888198757,0.036096760753488416,0.6533111132148688,0.055585304615066944,0.4304029304029304,0.18094830266347825
Non_temporal,SMOTE,8,0.05,0.05,10,20,0.2202208419599724,0.15009970711875506,0.17263630089717044,0.02605446086599847,0.7029431216931217,0.08125239566813558,0.39285714285714285,0.14411079957323406
Non_temporal,SMOTE,8,0.05,0.05,10,30,0.1969262621436535,0.14455647567735938,0.17028985507246375,0.02929313975535873,0.7179993209404975,0.06782560261196946,0.36721611721611724,0.15645410765481238
Non_temporal,SMOTE,8,0.05,0.05,10,50,0.2423368901629771,0.1486012276571835,0.136783988957902,0.037265099760757966,0.659841628959276,0.08479382766013836,0.3791208791208791,0.15794513305751198
Non_temporal,SMOTE,8,0.05,0.05,10,100,0.24815257206561556,0.1406330257314912,0.11997929606625259,0.03089138619975289,0.6393518518518518,0.07492136938965309,0.36813186813186816,0.15183801909862704
Non_temporal,SMOTE,8,0.1,0.05,2,20,0.1190927430057865,0.1947609905338867,0.41204278812974465,0.08912335417816974,0.7961245732587195,0.07378352514285653,0.5311355311355311,0.15742394832926224
Non_temporal,SMOTE,8,0.1,0.05,2,30,0.15634124329776503,0.17406407793090564,0.3619737750172532,0.04978749622678479,0.7873918420840683,0.06165097949490683,0.5183150183150184,0.17135067576852098
Non_temporal,SMOTE,8,0.1,0.05,2,50,0.16907150820194297,0.1437563528586076,0.3236024844720497,0.040953162488765696,0.7748075081049218,0.058742613036096195,0.49267399267399264,0.1258416365296841
Non_temporal,SMOTE,8,0.1,0.05,2,100,0.2954371715241281,0.17840227846538395,0.21097308488612834,0.022316433313497468,0.6928339847137801,0.08503106318112227,0.5064102564102564,0.16972054224197086
Non_temporal,SMOTE,8,0.1,0.05,6,20,0.19705101661623403,0.1399565205327443,0.20862663906142165,0.04861806014912023,0.7333032601574802,0.06257908819790096,0.40567765567765574,0.14621362167779528
Non_temporal,SMOTE,8,0.1,0.05,6,30,0.2176673567977916,0.13455459102470982,0.1751897860593513,0.03511955512706206,0.7102719828692369,0.052413798819977556,0.39285714285714296,0.15720272176135897
Non_temporal,SMOTE,8,0.1,0.05,6,50,0.2983118330944418,0.09991660027065885,0.1439958592132505,0.02408392008559385,0.6358221564297416,0.04354837210675769,0.4423076923076923,0.116976202505735
Non_temporal,SMOTE,8,0.1,0.05,6,100,0.31694802781759307,0.16599470122713383,0.1271911663216011,0.02839199783398787,0.6179702650290886,0.0652559118642167,0.4441391941391941,0.18720108045165365
