USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA_ARS,GOES_CLASS,PEAK_TIME
6.105303e+22,100.151,-0.00848943,9723.083,38.592,4731.232,57.315,-0.02089955,48.323,103.972,0.30461383,101484700000000.0,21422710000000.0,1.273036e+24,41.262,3166.750488,4.796,836.931,1321,11402,M8.7,2012.01.20_15:59_TAI
7.85037e+22,85.805,-0.00655263,4045.931,11.49,3866.304,35.886,-0.01819087,30.686,89.85,0.03429035,75907440000000.0,28245000000000.0,6.199892e+23,24.967,2084.633789,4.587,756.062,1321,11402,X1.8,2012.01.25_06:37_TAI
3.859197e+22,69.987,-0.0197315,12516.75,39.07,2597.829,47.596,-0.03240792,47.867,85.823,-0.02885812,42561490000000.0,39747530000000.0,7.949688e+23,42.502,1251.630249,4.596,943.6,1449,11429,X5.4,2012.03.04_12:24_TAI
3.877683e+22,71.161,-0.01989478,12579.8,39.441,2589.284,47.382,-0.03307421,48.056,85.538,-0.011966,43250640000000.0,40266840000000.0,8.123882e+23,42.746,1243.095947,4.608,967.344,1449,11430,X1.3,2012.03.04_13:14_TAI
5.34348e+22,85.838,-0.02788853,15204.86,49.157,5032.66,59.132,-0.05064662,53.371,101.061,0.05471042,85342100000000.0,75480120000000.0,1.509669e+24,47.609,1941.285034,5.2,2084.947,1449,11429,M6.3,2012.03.06_15:53_TAI
5.639983e+22,95.573,-0.03076043,16383.31,51.824,5651.345,65.003,-0.05553329,54.025,107.621,-0.08451663,95208240000000.0,91721940000000.0,1.68714e+24,47.503,2318.047119,5.19,2385.133,1449,11430,C8.0,2012.03.08_03:52_TAI
5.592071e+22,92.173,-0.02788526,14944.23,51.501,5419.221,61.606,-0.05608644,54.143,103.809,-0.03467438,95416980000000.0,88800200000000.0,1.63151e+24,47.774,2341.407227,5.219,2292.308,1449,11429,M8.4,2012.03.08_05:44_TAI
5.348073e+22,103.897,-0.02360913,11309.89,36.297,4151.876,56.778,-0.04802115,45.482,109.614,-0.10488977,78753290000000.0,88162040000000.0,1.126067e+24,39.409,2184.93457,4.761,1769.93,1449,11429,M7.9,2012.03.11_05:41_TAI
4.218631e+22,101.657,-0.00808744,8886.82,29.841,3021.297,52.32,-0.01833451,42.517,105.548,-0.18543552,60154240000000.0,24428990000000.0,7.343142e+23,36.481,1764.476318,4.8,503.184,1638,11476,M5.1,2012.05.14_13:47_TAI
2.404906e+22,96.453,0.00529121,6570.322,25.84,1699.54,55.54,0.01092434,42.364,104.07,-0.06453295,30826500000000.0,6107076000000.0,2.886455e+23,35.381,727.00061,4.543,175.012,1750,11504,M1.2,2012.06.11_01:17_TAI
3.154245e+22,99.9,0.00474376,8714.779,37.03,2381.891,60.143,0.01012844,47.839,107.665,0.07153836,49148300000000.0,4573805000000.0,5.38393e+23,40.69,1198.416992,4.701,220.675,1750,11504,M1.9,2012.06.12_02:35_TAI
4.212976e+22,106.038,-0.00927439,13020.14,48.558,4721.868,72.028,-0.01965397,54.978,114.907,-0.10935913,89128870000000.0,16131080000000.0,1.146104e+24,47.051,1952.314331,5.15,614.725,1807,11515,X1.1,2012.07.04_11:08_TAI
6.171764e+22,104.261,-0.02000543,14426.76,36.248,6880.379,65.876,-0.03412281,46.921,119.028,-0.09756732,107469500000000.0,50828980000000.0,1.56467e+24,40.226,2306.311035,5.254,1633.764,1807,11515,M6.9,2012.07.06_04:32_TAI
1.065127e+23,96.552,0.01182483,11957.5,42.554,8814.854,56.51,0.02515295,50.307,103.784,0.18614165,169672300000000.0,83967130000000.0,2.599493e+24,43.806,4805.584473,5.235,1935.63,1834,11520,X1.4,2012.07.10_04:49_TAI
1.110209e+23,93.731,0.00615986,10708.29,33.701,7553.922,50.073,0.01230045,44.4,99.316,0.002148,142078600000000.0,54636070000000.0,2.239552e+24,38.458,4073.201416,5.133,970.012,1834,11520,M1.8,2012.07.15_05:15_TAI
6.132235e+22,67.523,-0.0002402,5920.327,22.969,2490.377,33.289,-0.00061024,37.016,71.993,-0.04697667,48772360000000.0,2335800000000.0,7.20264e+23,31.62,1978.410522,4.584,22.004,1879,11532,M6.2,2012.07.26_08:56_TAI
4.293816e+21,85.656,0.0016552,1028.962,0.279,163.389,29.623,0.00645366,21.832,85.442,0.15976849,3729375000000.0,583510400000.0,9.300447e+21,18.155,81.698944,2.136,11.265,1990,11562,C8.4,2012.08.29_08:43_TAI
1.240606e+22,128.815,-0.00769156,5014.653,18.084,1191.662,65.448,-0.01862415,38.968,133.32,0.38015151,22196460000000.0,4944891000000.0,1.185823e+23,30.949,559.140869,4.17,136.956,2220,11618,M3.5,2012.11.19_03:30_TAI
2.284869e+22,90.307,-0.008111,11066.06,26.033,1356.183,42.363,-0.01606567,39.992,92.541,0.08678067,26378490000000.0,6880870000000.0,4.72895e+23,34.721,779.725403,4.165,260.987,2546,11692,M1.2,2013.03.12_18:58_TAI
1.964057e+22,107.45,-0.009674,6001.794,20.499,1456.464,51.465,-0.02236744,37.531,109.313,0.0793288,27743360000000.0,4249934000000.0,2.22413e+23,32.032,796.173828,3.966,269.943,2635,11719,M6.5,2013.04.08_19:16_TAI
2.651669e+22,103.704,-0.00316216,4497.973,17.142,1471.231,43.704,-0.0097804,35.27,105.881,0.08607186,33926700000000.0,3635588000000.0,2.559588e+23,30.227,1246.687134,3.324,135.492,2739,11745,M5.0,2013.05.20_01:32_TAI
3.130595e+22,90.784,0.01347348,7490.833,23.748,2031.163,45.267,0.02936891,38.254,96.978,-0.34160358,36361450000000.0,23897360000000.0,4.31979e+23,32.503,927.522034,4.562,585.059,2790,11762,M5.9,2013.06.05_10:49_TAI
2.094499e+22,107.208,0.00226196,4609.067,18.315,1521.168,52.269,0.00633375,37.577,109.445,-0.02839675,31872450000000.0,4867458000000.0,1.964855e+23,31.499,899.653931,4.076,72.604,3291,11875,M4.3,2013.10.20_09:20_TAI
4.152898e+22,80.669,0.00738398,10008.32,29.178,2446.838,41.812,0.01554026,42.399,84.597,-0.06924449,45287900000000.0,16726770000000.0,7.975959e+23,36.168,1212.948608,4.329,443.098,3295,11877,M9.3,2013.10.21_12:30_TAI
3.78002e+22,99.7,-0.01292884,13433.71,44.39,3307.076,63.37,-0.02677387,51.762,107.663,0.25718722,65458710000000.0,31026350000000.0,1.032344e+24,44.385,1947.39917,4.98,748.102,3291,11875,X1.0,2013.10.25_14:03_TAI
3.804997e+22,102.669,-0.01582344,14329.11,44.675,3432.156,64.849,-0.02939178,51.611,112.169,0.23062284,64714620000000.0,34110410000000.0,1.040182e+24,44.347,1915.661621,4.946,864.893,3291,11875,M5.1,2013.10.25_16:41_TAI
5.595107e+22,89.336,-0.00978223,10263.3,28.369,3490.802,47.087,-0.02025522,41.974,96.577,0.11478293,67020940000000.0,35947680000000.0,1.073808e+24,36.143,1896.0979,4.645,770.625,3291,11875,X2.3,2013.10.27_09:54_TAI
6.465595e+22,91.654,0.01105305,10807.57,35.366,5353.944,53.5,0.02412078,45.535,98.224,0.00383917,99655250000000.0,31148520000000.0,1.374494e+24,40.043,2446.310059,5.067,1058.451,3341,11890,X1.1,2013.11.05_16:26_TAI
4.275204e+22,99.191,0.01398962,12264.12,48.832,4471.737,65.643,0.0322114,53.894,102.894,0.0187352,81699740000000.0,27602180000000.0,1.114246e+24,46.187,2364.358887,4.866,957.016,3341,11890,X1.1,2013.11.07_17:14_TAI
3.673398e+22,116.38,0.00623765,10276.81,33.875,3585.138,66.784,0.0119551,46.079,124.9,-0.05686625,62596910000000.0,15912740000000.0,6.8894e+23,38.632,1458.297119,4.951,314.858,3364,11893,X1.0,2013.11.16_22:26_TAI
5.384493e+22,98.037,0.00282771,5812.517,19.492,3506.133,47.076,0.00624641,36.434,103.448,-0.17118944,62389640000000.0,8897598000000.0,5.68795e+23,30.732,1815.78064,4.645,208.352,3535,11936,M1.9,2014.01.02_10:52_TAI
1.001757e+23,94.157,0.0131155,15051.12,42.801,8232.809,55.839,0.02250619,49.533,100.66,0.13025288,155170000000000.0,59766050000000.0,2.787824e+24,43.714,4135.49707,5.139,1829.167,3563,11944,X1.2,2014.01.05_06:32_TAI
2.208896e+21,112.462,0.00403179,3986.182,21.009,207.869,60.949,0.01069105,40.374,121.288,-0.57216156,4161696000000.0,986050500000.0,1.794077e+22,33.164,71.196976,3.295,13.664,3587,11947,M3.6,2014.01.05_15:47_TAI
2.141007e+22,110.524,0.0118162,6787.296,23.612,1684.145,55.18,0.02801563,40.221,112.84,-0.18745625,32952880000000.0,14710680000000.0,2.824213e+23,33.302,871.018311,4.229,370.225,3721,11974,M1.7,2014.02.08_15:31_TAI
1.096364e+22,115.484,0.0085303,7160.048,35.216,909.888,71.429,0.0207675,51.31,114.361,0.29499653,19141270000000.0,6365600000000.0,1.717586e+23,39.021,719.408569,3.168,154.074,3894,12017,X1.0,2014.03.27_05:48_TAI
2.40361e+22,98.723,0.00564227,13849.44,56.726,2746.267,70.796,0.01275417,60.263,106.659,0.08980229,56238940000000.0,6048008000000.0,7.474047e+23,50.739,1266.260986,4.698,229.279,3999,12036,M7.3,2014.04.16_01:03_TAI
6.492887e+22,95.61,0.00552541,5030.263,17.441,4069.577,45.003,0.01470083,35.45,100.295,-0.19087374,77412110000000.0,21741300000000.0,6.452276e+23,28.706,2219.853271,4.67,533.655,4000,12035,X1.3,2014.04.22_12:27_TAI
3.716546e+22,101.721,-0.01678022,10296.8,36.907,3218.494,59.244,-0.03333504,47.113,108.666,-0.1411161,55425240000000.0,27614160000000.0,7.172745e+23,39.827,1327.126343,4.665,880.139,4071,12051,M1.8,2014.05.03_21:03_TAI
3.896372e+22,97.682,-0.01592846,9075.145,28.914,2999.858,53.624,-0.03137929,42.131,105.141,-0.24397573,49448810000000.0,31173880000000.0,6.252798e+23,35.71,1335.403442,4.707,826.384,4071,12051,M1.0,2014.05.04_10:09_TAI
6.050737e+22,98.389,0.004778,12388.51,47.524,4786.049,61.623,0.00976141,53.331,103.975,-0.02116298,98759880000000.0,20813700000000.0,1.507444e+24,45.902,3147.922363,4.928,437.77,4197,12085,M3.1,2014.06.10_10:16_TAI
2.101699e+22,127.401,0.00113836,2534.962,9.575,1563.362,53.939,0.00402486,32.618,126.783,0.34188071,33901730000000.0,6193419000000.0,1.160649e+23,26.241,1442.007324,3.665,39.246,4639,12182,C3.0,2014.10.08_04:47_TAI
1.351524e+23,98.255,-0.00512361,19281.85,47.392,12602.33,60.876,-0.00826565,51.549,112.084,0.09347627,221254700000000.0,8819520000000.0,4.637429e+24,46.069,6155.25,5.45,927.86,4698,12192,M4.0,2014.10.21_19:48_TAI
1.378105e+22,97.477,0.01499653,7484.506,19.341,1211.244,59.374,0.02705108,37.025,112.968,-0.30366674,17741730000000.0,10567450000000.0,1.668686e+23,30.613,373.245331,4.354,251.747,4941,12241,M1.1,2014.12.14_13:50_TAI
5.455054e+22,111.018,-0.00100192,5397.477,20.02,4259.709,52.632,-0.00311812,39.148,112.858,0.30717954,89381200000000.0,14373780000000.0,6.582885e+23,31.597,3733.888916,4.69,92.011,4920,12242,M8.7,2014.12.14_16:51_TAI
2.385853e+22,99.427,0.01140231,7872.131,36.039,1956.59,58.379,0.02833565,47.891,104.119,0.08044562,42060860000000.0,16172310000000.0,3.989347e+23,40.43,893.225464,4.623,435.089,4941,12241,M6.9,2014.12.16_09:58_TAI
7.436947e+22,109.782,0.00631193,9560.877,33.78,6118.143,60.914,0.01646023,46.667,113.355,0.51271892,126914500000000.0,40830000000000.0,1.531303e+24,38.789,4876.144531,5.073,761.2,4920,12242,X1.8,2014.12.17_12:28_TAI
3.196773e+22,85.349,0.0195751,17254.92,59.183,2921.632,61.387,0.03797311,59.517,92.559,0.08749821,55652790000000.0,37190440000000.0,1.133207e+24,51.695,1465.754028,4.775,968.008,4941,12241,M1.0,2014.12.19_00:17_TAI
2.500177e+22,98.648,0.00130489,10104.22,43.744,1877.932,60.567,0.00276633,51.112,103.525,-0.13662609,38145820000000.0,2665940000000.0,4.967656e+23,43.825,1011.759583,4.574,48.306,5026,12257,M5.6,2015.01.10_16:24_TAI
9.805999e+21,109.703,0.00876703,6454.652,43.474,921.519,71.857,0.02546148,56.306,109.69,0.14614673,20222510000000.0,6672292000000.0,1.580945e+23,43.966,791.755798,4.054,161.682,5144,12280,M2.4,2015.02.07_11:35_TAI
1.220427e+22,87.249,0.00422171,2204.595,5.292,628.743,34.777,0.01460901,26.65,92.669,0.00616229,12971370000000.0,3049875000000.0,5.648604e+22,20.782,242.628296,3.545,81.449,5233,12290,M8.2,2015.02.28_13:35_TAI
3.246264e+22,89.701,0.0186578,7163.018,24.856,2214.062,44.383,0.04542008,39.574,95.824,-0.12843767,41041520000000.0,39818750000000.0,4.649194e+23,34.389,971.527039,4.547,911.862,5298,12297,X2.2,2015.03.09_04:22_TAI
2.561636e+22,107.395,0.05706081,19145.6,47.422,4140.146,75.937,0.10310187,54.614,122.877,0.29910973,58924060000000.0,65417230000000.0,9.572712e+23,46.419,1415.631592,5.038,2148.226,5298,12297,C9.1,2015.03.12_14:13_TAI
2.777263e+22,103.45,0.02785846,11694.03,38.801,2822.148,60.419,0.061957,48.341,108.822,0.29233539,48874200000000.0,37092490000000.0,6.673478e+23,40.906,1397.866943,4.82,1197.022,5298,12297,M1.0,2015.03.15_11:34_TAI
7.790917e+22,89.853,-0.00867448,7509.662,29.18,5220.207,47.364,-0.02245037,42.225,92.809,0.00522446,104316700000000.0,29785800000000.0,1.205307e+24,35.205,3171.92749,4.811,1048.337,5447,12321,C5.2,2015.04.16_02:19_TAI
5.00285e+22,97.77,-0.00535962,10453.99,47.23,4177.125,61.963,-0.01329048,54.333,101.526,0.20851137,91961170000000.0,10123620000000.0,1.1727e+24,46.56,2835.398193,4.777,452.7,5541,12345,C9.2,2015.05.11_06:18_TAI
6.686024e+21,101.176,-0.00860541,2651.832,6.741,397.311,47.142,-0.02262292,30.106,102.819,-0.17990446,7300520000000.0,3535155000000.0,3.306924e+22,22.319,176.446655,3.907,80.805,5658,12364,C2.8,2015.06.07_08:06_TAI
1.303863e+22,100.313,0.00882931,4764.585,14.564,732.383,42.562,0.02239443,33.12,102.929,-0.393758,14489710000000.0,8135058000000.0,1.180853e+23,28.123,389.157684,3.843,164.773,5653,12365,M1.2,2015.06.15_13:27_TAI
5.282984e+22,81.56,-0.00550772,14012.68,44.857,3823.092,53.173,-0.00947363,50.667,91.101,0.05861257,69909890000000.0,14376680000000.0,1.32345e+24,44.755,1788.010742,4.789,391.687,5692,12371,M2.0,2015.06.18_13:42_TAI
5.323109e+22,81.117,-0.00448167,13888.18,45.303,3865.866,52.537,-0.0077797,50.649,89.79,0.08815723,70158830000000.0,10975180000000.0,1.330338e+24,44.819,1778.748169,4.861,323.227,5692,12371,M2.6,2015.06.18_14:36_TAI
2.958417e+22,116.383,0.00121513,6175.532,29.155,2535.995,63.157,0.00352015,44.221,120.204,0.3907969,54238990000000.0,10312930000000.0,3.98661e+23,36.641,1672.39563,4.488,59.063,5673,12367,M3.8,2015.06.18_21:44_TAI
3.405151e+22,116.32,0.00085834,4920.955,23.538,2686.118,58.72,0.00254463,41.092,119.213,0.27996147,57540750000000.0,8468006000000.0,3.638499e+23,33.889,1726.896118,4.408,47.785,5673,12367,M1.1,2015.06.19_06:20_TAI
4.826306e+22,83.974,-0.01362629,20030.16,57.301,3822.956,58.073,-0.02085921,56.592,94.385,-0.08971326,68456390000000.0,34195430000000.0,1.692964e+24,50.493,1867.021973,4.893,867.218,5692,12371,M6.5,2015.06.20_06:23_TAI
4.001351e+22,82.167,-0.01481754,17905.84,60.501,3325.033,56.647,-0.02742926,60.094,89.75,-0.07973897,64617360000000.0,32918950000000.0,1.490587e+24,53.354,1753.418579,4.692,928.778,5692,12371,M7.9,2015.06.22_20:16_TAI
1.992633e+22,80.986,0.00214114,3259.292,10.936,941.546,38.772,0.00508159,32.63,86.112,-0.20522165,16619720000000.0,3804762000000.0,1.159688e+23,25.485,391.696106,3.74,57.365,5885,12403,M1.4,2015.08.18_21:48_TAI
2.741857e+22,93.391,0.00148562,5524.046,15.892,1796.31,49.421,0.00358995,35.608,102.057,-0.06667725,32769260000000.0,7495035000000.0,2.797065e+23,29.025,824.380493,4.537,56.641,5885,12403,M1.2,2015.08.19_18:49_TAI
2.112947e+21,167.274,0.00219889,3136.282,8.627,179.064,76.205,0.0052757,34.594,166.759,0.32511431,3372169000000.0,492209000000.0,1.192474e+22,24.937,104.49337,3.085,6.295,5982,12423,M3.6,2015.09.25_15:55_TAI
1.691201e+22,114.103,0.01459108,6149.984,29.087,1394.938,61.515,0.04494656,45.973,115.546,0.76358694,30589000000000.0,15763410000000.0,2.433656e+23,36.069,1445.95105,4.039,434.727,6015,12434,C4.4,2015.10.19_15:40_TAI
1.75295e+21,119.496,0.00824952,8289.621,46.043,230.21,90.663,0.02020027,59.862,124.263,0.81775904,4568018000000.0,1358836000000.0,3.519572e+22,47.055,80.763176,2.551,26.374,6054,12440,C1.1,2015.10.26_13:25_TAI
1.101758e+22,129.562,-0.01158441,5700.192,28.804,1092.364,74.329,-0.02843858,45.803,135.451,0.04934731,21950950000000.0,9071494000000.0,1.285707e+23,37.192,492.849182,4.513,196.75,6052,12445,M1.9,2015.11.01_15:26_TAI
4.694363e+22,96.966,0.00400945,9367.176,41.529,3563.249,57.891,0.00945491,50.663,100.927,0.08043809,74929030000000.0,21198960000000.0,9.437623e+23,43.379,1981.077026,4.757,304.165,6063,12443,M3.7,2015.11.02_01:52_TAI
5.432732e+21,107.827,-0.0030347,6717.364,37.492,449.884,63.035,-0.00866792,52.578,108.578,0.34910369,10200860000000.0,1782620000000.0,8.90133e+22,39.001,543.43927,2.485,30.277,6136,12458,C3.6,2015.11.28_20:10_TAI
6.666167e+21,127.931,0.01310168,2975.785,8.753,532.044,54.22,0.04287088,32.538,129.37,0.64778423,11302630000000.0,7811878000000.0,4.05433e+22,26.442,516.151611,3.168,134.41,6172,12468,C6.6,2015.12.13_21:03_TAI
2.968028e+22,92.886,0.01137488,12032.52,49.809,2116.892,59.985,0.02277204,54.268,96.603,0.36976969,44589210000000.0,19202050000000.0,7.234494e+23,46.356,1190.94165,4.45,514.964,6206,12473,M1.8,2015.12.26_00:45_TAI
2.716583e+22,115.156,0.00766523,7461.895,25.091,1738.545,55.763,0.01731135,40.621,117.461,0.12414686,36423020000000.0,15886030000000.0,3.941296e+23,33.947,1255.142578,4.353,304.846,6206,12473,M2.3,2015.12.30_12:11_TAI
1.317528e+22,101.351,-0.00390565,9435.214,40.95,999.739,60.049,-0.0100064,51.311,104.482,0.35108864,22541830000000.0,3890447000000.0,2.72423e+23,41.775,983.209229,2.311,84.909,6289,12488,C9.6,2016.01.26_00:02_TAI
2.604837e+22,113.656,-0.00034421,4940.916,23.955,2046.071,58.234,-0.00100755,41.578,114.461,0.40623224,43425400000000.0,8783939000000.0,2.769913e+23,33.874,1617.411133,4.101,14.53,6327,12497,C8.9,2016.02.09_09:03_TAI
4.292206e+22,80.85,-0.00620702,19093.39,57.037,2977.924,52.727,-0.01025403,58.377,86.226,0.20928761,63527050000000.0,7476940000000.0,1.68324e+24,51.492,2064.222656,4.671,412.028,6483,12529,M6.7,2016.04.15_12:29_TAI
1.792804e+22,81.934,0.00130061,4184.631,15.765,751.515,35.634,0.00352607,33.378,83.71,-0.0470117,15061150000000.0,643807900000.0,1.490766e+23,27.645,452.8367,3.955,34.888,6870,12615,C4.0,2016.12.08_05:15_TAI
1.134308e+22,85.847,0.00507441,14843.08,56.069,773.129,54.8,0.0093773,57.402,87.134,0.29054427,16143440000000.0,2717903000000.0,3.512528e+23,49.418,504.775574,3.607,90.421,6972,12644,C3.7,2017.03.30_07:56_TAI
1.135237e+22,89.313,0.00594776,14900.84,55.701,751.651,58.079,0.0106834,57.028,90.276,0.27606794,15438410000000.0,2501226000000.0,3.415578e+23,48.503,521.828064,3.784,102.652,6972,12644,M4.4,2017.03.30_09:48_TAI
1.151282e+22,86.939,0.00457511,13473.44,55.006,735.736,55.19,0.00878348,56.615,86.513,0.22642384,16128190000000.0,2149811000000.0,3.238333e+23,48.247,462.601288,3.623,82.8,6972,12644,M5.3,2017.03.30_20:02_TAI
1.158006e+22,84.409,0.00304819,12601.67,51.293,686.837,50.377,0.00626023,54.245,85.859,0.31947947,14847550000000.0,3101199000000.0,3.092735e+23,46.494,451.064514,3.91,56.324,6972,12644,M2.1,2017.03.31_06:38_TAI
1.188167e+22,89.086,0.00197707,11818.95,47.793,753.047,52.24,0.0040519,52.193,91.677,0.53791589,15992100000000.0,5188563000000.0,2.883527e+23,44.389,479.959167,4.1,36.319,6972,12644,M1.2,2017.03.31_13:05_TAI
1.41105e+22,86.498,0.00177052,8890.531,38.214,780.405,46.152,0.00386081,46.212,89.434,0.24513113,16705340000000.0,2754084000000.0,2.524931e+23,39.617,460.513672,3.559,37.863,6972,12644,M5.8,2017.04.01_02:29_TAI
7.440041e+21,92.562,-0.00256988,4390.618,17.969,347.528,37.018,-0.00819823,35.743,92.786,-0.10997128,8412133000000.0,1956555000000.0,7.362724e+22,30.628,237.258133,3.413,32.45,7058,12664,B3.1,2017.06.30_00:39_TAI
2.866266e+22,90.199,-0.01493219,16231.0,55.645,2179.994,60.046,-0.02759445,58.488,93.111,0.00592239,46199980000000.0,26002930000000.0,9.715064e+23,50.772,1371.117676,4.254,672.979,7075,12665,M2.4,2017.07.11_14:09_TAI
2.913309e+22,89.11,-0.01202036,15297.22,54.822,2241.704,56.422,-0.02130451,57.378,93.995,0.0325007,45869300000000.0,18912460000000.0,9.467373e+23,49.811,1338.930176,4.516,560.149,7075,12665,C5.8,2017.07.13_07:36_TAI
2.644508e+22,108.003,-0.01061746,9197.262,35.69,2246.665,63.729,-0.0206679,47.422,112.656,-0.27259213,42777840000000.0,14918680000000.0,4.564756e+23,39.528,991.78186,4.736,396.785,7107,12671,C7.0,2017.08.17_09:55_TAI
1.786879e+22,81.139,-0.00138134,3351.694,10.444,848.611,34.973,-0.00416771,30.787,85.146,-0.09295403,17026620000000.0,2077321000000.0,1.239436e+23,25.468,401.236206,4.062,38.462,7110,12672,C7.7,2017.08.31_03:41_TAI
3.080709e+21,83.03,0.00963162,13669.66,61.42,166.996,55.914,0.01776968,61.038,80.813,0.22033919,3800263000000.0,596858600000.0,9.180435e+22,50.408,110.273903,3.166,48.707,7115,12673,M1.5,2017.09.02_03:30_TAI
2.330957e+22,108.533,-0.035147,17168.69,57.418,3211.806,81.971,-0.0666426,60.971,122.083,-0.17617425,56044520000000.0,53733650000000.0,8.307009e+23,51.6,938.419678,4.912,1280.44,7115,12673,X9.3,2017.09.04_00:02_TAI
3.355003e+22,99.805,-0.0407542,20251.52,57.595,4977.319,75.107,-0.06771887,58.972,117.404,-0.082437,71716410000000.0,51300480000000.0,1.293969e+24,51.245,1327.012817,5.141,1960.725,7115,12673,M7.3,2017.09.04_22:15_TAI
3.505801e+22,104.744,-0.04704009,19632.52,55.58,5385.354,76.695,-0.0767104,58.011,122.186,-0.02585623,76430720000000.0,55700060000000.0,1.292953e+24,50.086,1394.597656,5.211,2332.624,7115,12673,X1.3,2017.09.05_02:36_TAI
3.788917e+22,107.061,-0.05318488,19742.46,54.154,6133.619,75.092,-0.08671843,56.122,126.083,0.11534667,82894590000000.0,81400980000000.0,1.388368e+24,48.974,1510.102295,5.247,2816.139,7115,12673,M3.9,2017.09.05_11:59_TAI
3.86881e+22,102.464,-0.05476039,19392.43,52.829,6109.176,74.583,-0.09114129,55.361,119.566,-0.00197224,81646050000000.0,81744780000000.0,1.407612e+24,48.261,1560.734619,5.255,2992.874,7115,12673,M1.2,2017.09.05_15:43_TAI
3.987543e+22,102.779,-0.06317933,20341.28,52.095,6486.903,74.554,-0.10098452,54.429,118.961,-0.07471672,83246550000000.0,90015900000000.0,1.484831e+24,47.758,1554.373779,5.224,3472.589,7115,12673,M8.1,2017.09.05_19:49_TAI
5.949862e+22,88.569,-0.02158652,13551.76,31.738,5562.046,54.267,-0.0351592,43.021,104.689,-0.09905578,79243060000000.0,37362120000000.0,1.324064e+24,37.042,1863.613525,4.854,1588.055,7115,12673,X8.2,2017.09.08_04:06_TAI
