,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
132,1807,11515,M1.2,2012.07.06_03:15_TAI,6.114281e+22,105.608,-0.02058463,14260.78,35.515,6877.34,67.15,-0.0345122,46.497,120.799,-0.15803383,107884800000000.0,53035880000000.0,1.514889e+24,39.816,2264.916992,5.195,1646.482
133,1807,11515,M2.6,2012.07.06_11:03_TAI,6.486579e+22,100.031,-0.01799056,14032.04,34.381,6579.28,61.367,-0.03001764,45.251,113.948,-0.14830498,102736700000000.0,53358610000000.0,1.551061e+24,38.816,2434.916748,5.241,1497.391
134,1807,11515,M1.3,2012.07.07_05:46_TAI,7.69933e+22,91.033,-0.01771523,12740.39,29.451,6925.384,55.374,-0.02927264,42.502,106.058,-0.12544078,103145100000000.0,59753460000000.0,1.612018e+24,36.003,2555.471191,5.101,1687.765
135,1807,11515,M1.1,2012.07.07_09:53_TAI,7.841049e+22,87.919,-0.01526955,12368.1,29.037,6589.459,53.023,-0.02560234,41.769,103.244,-0.13489626,99306230000000.0,52523160000000.0,1.587956e+24,35.743,2639.176758,5.081,1476.184
136,1807,11515,M1.4,2012.07.07_12:10_TAI,7.557399e+22,87.063,-0.01430626,12362.56,29.263,6226.156,52.341,-0.02415099,41.89,102.717,-0.16247171,94439290000000.0,40719160000000.0,1.53172e+24,35.901,2612.668213,5.018,1334.673
137,1807,11515,M6.9,2012.07.07_16:32_TAI,7.839914e+22,83.994,-0.01225562,11758.37,28.037,6227.629,50.381,-0.02100443,40.918,99.628,-0.19442259,97542960000000.0,37300190000000.0,1.515482e+24,35.459,2576.746582,4.963,1189.396
138,1834,11520,M1.1,2012.07.08_23:07_TAI,1.131265e+23,92.795,0.01145284,11532.54,32.956,8406.775,52.235,0.02250757,44.88,102.707,0.16468403,153131800000000.0,71239720000000.0,2.420712e+24,38.805,4251.106445,5.197,1810.099
139,1834,11520,M1.7,2012.07.09_05:14_TAI,1.085597e+23,95.29,0.01316855,12537.6,36.708,8635.263,55.185,0.02500625,46.794,105.592,0.18523651,158067700000000.0,86663520000000.0,2.509345e+24,40.645,4476.945801,5.217,1984.541
140,1834,11520,M2.0,2012.07.09_06:27_TAI,1.05801e+23,96.242,0.01434441,12738.19,37.378,8478.564,55.564,0.02683019,47.119,106.5,0.1207385,154137700000000.0,92541290000000.0,2.466786e+24,40.873,4507.785645,5.23,2091.573
141,1834,11521,M1.0,2012.07.13_04:58_TAI,8.959e+22,97.568,0.00663804,12283.8,42.995,6799.324,55.857,0.01424893,50.717,102.107,0.25121227,139181400000000.0,39001260000000.0,2.30574e+24,43.763,4308.319336,5.063,938.18
142,1879,11532,M2.3,2012.07.28_06:22_TAI,7.809697e+22,92.205,-0.00264943,6691.409,20.017,4585.595,44.41,-0.00593738,37.054,95.979,0.00641394,84583810000000.0,7981285000000.0,9.561061e+23,30.657,2878.032715,4.598,285.05
143,1879,11536,M1.1,2012.07.29_15:48_TAI,6.740111e+22,101.32,-0.00055684,7918.001,25.241,4459.612,50.383,-0.00134236,40.359,104.979,-0.02610203,90681110000000.0,2489641000000.0,1.048223e+24,34.259,3290.300781,4.773,55.506
144,1907,11540,M1.0,2012.08.10_12:20_TAI,4.23142e+22,104.724,-0.00253771,3747.431,13.774,2392.687,44.484,-0.00791106,33.592,105.208,0.10198104,50165340000000.0,3697403000000.0,3.338508e+23,27.182,1791.44812,4.308,170.234
145,1993,11560,M1.6,2012.09.05_04:13_TAI,1.827409e+22,104.376,-0.01376846,5704.017,24.242,1265.017,53.033,-0.03465903,40.34,109.146,-0.27968612,25428160000000.0,16690010000000.0,2.054239e+23,33.51,622.338623,4.331,373.359
146,1999,11564,M1.2,2012.09.08_22:36_TAI,4.783975e+22,105.972,-0.00027687,3826.075,15.706,2984.935,47.095,-0.00082519,35.11,108.843,-0.08304354,63204470000000.0,9068239000000.0,3.744132e+23,30.657,1923.113525,4.293,20.4
147,2040,11583,M1.3,2012.09.29_04:33_TAI,3.716128e+22,100.842,-0.00275317,4448.279,14.4,2330.546,46.364,-0.00731013,34.365,103.986,-0.16895603,45830000000000.0,6121575000000.0,3.255276e+23,28.411,1196.169067,4.307,151.708
148,2191,11613,M2.0,2012.11.11_23:28_TAI,9.611803e+21,84.97,0.00908809,10199.96,31.87,571.798,43.361,0.01644281,42.65,92.403,0.15762344,9697276000000.0,3306645000000.0,1.731585e+23,34.821,276.573334,4.093,116.173
149,2191,11613,M6.0,2012.11.12_02:04_TAI,1.092303e+22,89.433,0.00806739,9459.194,29.456,691.047,46.009,0.01502226,40.715,97.507,0.26756623,11739400000000.0,3102245000000.0,1.811222e+23,33.794,296.14389,4.036,116.307
150,2191,11613,M2.5,2012.11.12_05:50_TAI,1.240501e+22,91.928,0.01166867,7913.991,27.22,835.825,45.384,0.02568912,39.917,105.063,0.09704928,15389610000000.0,6230767000000.0,1.887724e+23,32.856,326.912415,4.172,209.581
151,2191,11613,M2.8,2012.11.12_20:54_TAI,1.791977e+22,101.352,0.03052307,8029.568,22.28,1622.201,50.355,0.06444343,37.081,108.42,0.10611399,25573700000000.0,26441250000000.0,2.618985e+23,30.977,471.60788,4.372,749.616
152,2191,11613,M1.1,2012.11.13_04:04_TAI,1.734545e+22,104.415,0.03047487,7915.989,23.148,1525.439,50.967,0.06827439,37.014,112.643,0.20645566,25913580000000.0,27432170000000.0,2.569114e+23,31.255,535.365051,4.436,744.745
153,2220,11618,M1.6,2012.11.19_19:28_TAI,1.443515e+22,129.979,-0.006175,5812.917,26.12,1450.559,74.457,-0.01433516,45.236,133.576,0.31136411,27309290000000.0,3376275000000.0,1.630578e+23,34.918,719.393494,4.199,130.428
154,2220,11618,M1.4,2012.11.20_06:56_TAI,1.613053e+22,117.627,-0.01397181,6953.023,35.011,2036.202,76.295,-0.03985795,50.742,120.912,0.23393574,38501680000000.0,11405240000000.0,2.583097e+23,40.06,888.004028,4.597,390.819
155,2220,11618,M1.6,2012.11.26_15:57_TAI,3.084334e+22,81.885,0.00022833,3188.586,10.534,1411.959,36.895,0.00062785,31.054,85.267,-0.06852838,27332510000000.0,1964028000000.0,1.882187e+23,24.297,587.663452,4.131,10.148
156,2227,11620,M1.0,2012.11.26_21:26_TAI,2.086032e+22,109.293,-0.00208659,10584.58,46.373,2088.692,70.239,-0.00453545,53.925,116.112,0.06363568,41906000000000.0,1149087000000.0,4.63326e+23,45.433,898.638916,4.722,68.772
157,2227,11620,M2.2,2012.11.27_21:36_TAI,2.909138e+22,103.311,0.00390578,9215.89,37.247,2424.407,61.749,0.00811091,48.019,111.655,-0.15509979,46476660000000.0,11643780000000.0,5.140547e+23,40.82,1083.846191,4.695,164.047
158,2372,11654,M1.2,2013.01.10_09:11_TAI,5.783884e+22,76.566,0.0010649,11414.69,39.904,3966.829,47.099,0.00212023,47.881,88.972,-0.04057959,75594660000000.0,3599491000000.0,1.268189e+24,41.399,1737.654785,5.07,89.084
159,2372,11654,M1.0,2013.01.10_15:07_TAI,5.488897e+22,83.107,0.00063255,12511.77,40.149,4128.052,51.83,0.00115046,47.319,94.719,-0.07976849,75606860000000.0,5954798000000.0,1.238885e+24,41.588,1848.316162,4.981,47.162
160,2362,11652,M1.0,2013.01.12_00:50_TAI,2.298417e+22,123.144,-0.01086497,6155.581,25.159,2101.879,65.454,-0.02983261,41.6,124.758,0.18148199,41528480000000.0,12334770000000.0,2.887695e+23,34.004,1575.37793,4.212,383.783
161,2362,11652,M1.7,2013.01.12_08:38_TAI,2.02315e+22,128.106,-0.01478062,5989.891,22.482,1922.664,66.469,-0.0384957,40.55,130.048,0.172858,37720720000000.0,14102660000000.0,2.384463e+23,32.689,1569.868774,4.213,443.049
162,2491,11675,M1.9,2013.02.16_15:50_TAI,8.884723e+20,144.854,0.01623973,3616.84,23.521,94.965,72.198,0.04543709,42.763,146.235,0.27666286,1954238000000.0,1069003000000.0,6.820719e+21,33.953,33.391842,2.575,23.06
163,2546,11692,M1.6,2013.03.20_22:04_TAI,4.118931e+22,72.751,-0.0104058,6765.27,18.518,2288.368,38.745,-0.02461489,37.103,82.157,0.07766099,40361670000000.0,26643070000000.0,5.258943e+23,30.126,1082.10144,4.164,609.083
164,2636,11718,M3.3,2013.04.11_20:38_TAI,2.517581e+22,99.944,-0.0025843,9803.309,39.673,1923.327,59.795,-0.00542006,48.034,108.536,0.07814962,37195800000000.0,2307224000000.0,4.655025e+23,41.856,944.347839,4.568,92.399
165,2673,11726,M1.0,2013.04.21_10:29_TAI,2.441379e+22,110.808,0.01926208,12776.22,49.221,3041.77,80.248,0.04018519,57.786,117.68,-0.13295043,55905870000000.0,23184940000000.0,6.635436e+23,47.354,1029.151855,4.935,753.244
166,2693,11731,M1.1,2013.05.01_05:10_TAI,2.420154e+22,112.898,0.01038407,8490.011,39.068,2827.984,74.023,0.02990872,51.94,118.3,0.16809379,54797670000000.0,19123750000000.0,4.695519e+23,41.742,1848.680298,4.763,432.434
167,2693,11731,M1.3,2013.05.02_16:55_TAI,2.63852e+22,118.581,0.00027802,4448.821,24.625,2266.186,60.494,0.00093602,41.852,120.462,0.11997631,51276470000000.0,5662115000000.0,2.700594e+23,34.578,1686.58313,4.492,12.708
168,2748,11748,M1.3,2013.05.15_21:53_TAI,2.816671e+22,90.638,-0.0176011,6401.521,20.556,1916.149,48.173,-0.03803675,37.414,96.567,-0.09713716,33573980000000.0,26384810000000.0,3.24579e+23,30.744,817.57251,4.45,671.975
169,2748,11748,M3.2,2013.05.16_08:57_TAI,2.543315e+22,92.861,-0.0136859,5929.449,24.543,1821.482,48.575,-0.03581163,40.089,97.475,-0.05266923,36209180000000.0,24470990000000.0,3.064153e+23,33.335,795.950317,4.437,532.546
170,2809,11760,M1.0,2013.05.30_20:00_TAI,6.650616e+21,104.178,-0.00607056,2260.798,6.009,417.458,40.315,-0.01793453,27.649,107.467,-0.57587349,7837612000000.0,2993803000000.0,2.888047e+22,23.147,170.200424,3.553,58.393
171,2790,11762,M1.3,2013.06.04_08:57_TAI,2.88902e+22,101.012,0.01590105,9169.992,30.472,2256.696,52.327,0.03417908,42.4,108.882,-0.2260557,41097960000000.0,24286600000000.0,5.045169e+23,36.175,1099.826904,4.619,658.733
172,3048,11817,M1.5,2013.08.11_10:41_TAI,1.315114e+22,120.059,-0.00699465,6139.891,21.23,1209.789,64.614,-0.01630028,40.708,126.518,0.32948005,22221460000000.0,5371673000000.0,1.556689e+23,33.035,552.71875,4.331,133.528
173,3056,11818,M3.3,2013.08.16_18:24_TAI,1.429922e+22,93.59,0.03534847,15418.83,52.123,1529.91,61.786,0.06750602,56.111,101.697,0.23051646,26431440000000.0,29692600000000.0,4.490379e+23,47.877,801.627441,4.452,775.121
174,3056,11818,M1.4,2013.08.16_19:33_TAI,1.444014e+22,93.026,0.03681787,15452.61,52.216,1600.385,61.262,0.06816543,55.713,102.053,0.45692432,26762080000000.0,30677850000000.0,4.48708e+23,47.916,799.585083,4.582,805.023
175,3263,11865,M1.7,2013.10.12_00:43_TAI,2.167215e+22,109.126,0.01693762,7263.242,23.752,1714.611,55.906,0.04354981,40.534,113.955,-0.02301551,32235530000000.0,27744440000000.0,3.179773e+23,33.35,880.184082,4.33,558.332
176,3263,11865,M1.8,2013.10.14_08:38_TAI,1.5336e+22,120.352,0.01764805,6458.273,25.929,1535.209,64.72,0.04818864,43.99,122.401,0.34079009,27302130000000.0,12554920000000.0,2.160687e+23,34.556,891.899719,4.258,444.59
177,3263,11865,M1.3,2013.10.14_23:36_TAI,1.535597e+22,131.32,0.02748615,7451.309,23.263,1645.627,68.073,0.06624148,41.701,135.78,0.12757112,27306960000000.0,19418370000000.0,2.26769e+23,33.033,903.439697,4.293,629.818
178,3258,11861,M1.2,2013.10.16_15:41_TAI,3.201717e+22,96.016,-0.00584979,9806.915,31.991,2261.943,52.317,-0.01094996,43.896,101.547,-0.27564752,40113130000000.0,6237657000000.0,5.642134e+23,37.169,1135.925171,4.58,253.419
179,3291,11875,M1.0,2013.10.21_00:22_TAI,2.357478e+22,109.963,-0.00185569,4488.263,23.882,1816.166,55.734,-0.00597272,42.37,111.646,0.12234809,40719410000000.0,2576458000000.0,2.407789e+23,34.666,1149.549072,4.278,74.957
180,3291,11875,M1.0,2013.10.21_15:20_TAI,2.443152e+22,110.647,-0.00995677,7647.596,33.957,2515.171,66.229,-0.02887048,47.941,114.935,0.24450874,52269510000000.0,13319230000000.0,4.222906e+23,39.746,1458.736694,4.734,413.993
181,3291,11875,M2.7,2013.10.22_20:53_TAI,2.909832e+22,107.899,-0.00558371,11501.54,47.906,3546.802,73.491,-0.0140825,56.796,116.281,0.19750656,67147540000000.0,14868690000000.0,7.737323e+23,46.964,1798.98645,4.919,282.837
182,3291,11875,M1.4,2013.10.22_23:43_TAI,3.038597e+22,108.648,-0.0070825,13250.98,50.242,3904.675,77.06,-0.01657538,57.799,118.012,0.15942685,71370520000000.0,20672150000000.0,8.992697e+23,47.867,1824.135254,4.863,361.909
183,3291,11875,M3.1,2013.10.23_00:08_TAI,3.07717e+22,107.933,-0.00687498,13357.69,50.778,3953.193,76.613,-0.01598481,57.877,117.109,0.24430057,71900030000000.0,25328930000000.0,9.17226e+23,48.074,1837.375854,4.892,355.457
184,3291,11875,M2.5,2013.10.23_10:09_TAI,3.434718e+22,106.633,-0.00299167,15494.08,50.431,4147.177,73.742,-0.00596687,56.854,115.495,0.38673681,74864830000000.0,17261460000000.0,1.102588e+24,47.713,2019.052979,4.931,160.305
185,3291,11875,M3.5,2013.10.23_10:33_TAI,3.419376e+22,106.485,-0.00330044,15727.32,50.948,4182.984,74.039,-0.00651467,56.877,115.224,0.44647524,74822310000000.0,18206210000000.0,1.106926e+24,47.761,2013.446777,4.948,174.91
186,3311,11882,M1.0,2013.10.25_19:53_TAI,1.913309e+22,85.712,-0.01234266,14930.61,34.111,2255.976,53.401,-0.02215702,44.524,105.436,-0.00393672,29242960000000.0,12312510000000.0,4.991031e+23,37.982,533.493652,4.506,310.665
187,3291,11875,M3.5,2013.10.26_12:48_TAI,4.443219e+22,95.606,-0.01223648,10972.3,34.208,3215.311,52.768,-0.02574724,45.485,101.448,0.2089472,62367600000000.0,33229500000000.0,9.588761e+23,39.17,1838.830688,4.786,805.185
188,3295,11877,M1.4,2013.10.27_11:53_TAI,3.463439e+22,97.704,0.00773547,8674.458,34.387,2238.32,51.314,0.01939339,45.924,99.736,0.06669451,50542820000000.0,19374290000000.0,6.558488e+23,39.818,1717.238281,4.529,440.388
189,3291,11875,M2.8,2013.10.27_14:05_TAI,5.792214e+22,85.184,-0.00905142,10415.35,28.226,3529.473,44.988,-0.01868676,41.669,93.217,0.05731665,67097580000000.0,35733570000000.0,1.121239e+24,35.77,1898.348022,4.61,733.699
190,3311,11882,M2.7,2013.10.27_15:01_TAI,2.0304e+22,95.22,-0.02068002,14752.34,49.214,2341.193,67.289,-0.03627446,53.699,108.047,-0.05644119,38830220000000.0,15703510000000.0,5.560143e+23,47.366,778.499268,4.655,586.878
191,3311,11882,M4.4,2013.10.27_15:15_TAI,2.044253e+22,94.876,-0.01962464,14619.35,49.339,2324.823,66.203,-0.03490093,53.907,107.909,-0.07124526,39752900000000.0,14386220000000.0,5.611754e+23,47.495,782.204346,4.64,567.191
192,3291,11875,M1.5,2013.10.27_20:57_TAI,6.25806e+22,80.361,-0.00882283,10873.09,28.689,3799.072,42.987,-0.01736555,41.327,88.819,0.00649393,69916150000000.0,34618110000000.0,1.229157e+24,36.057,1955.866821,4.425,750.999
193,3321,11884,M6.3,2013.10.31_19:53_TAI,3.302605e+22,98.741,0.00603611,10705.48,43.318,3007.335,58.968,0.01429118,50.948,103.633,0.08852432,59983650000000.0,12012320000000.0,7.535625e+23,43.466,1744.871704,4.588,319.932
194,3321,11884,M1.6,2013.11.01_22:21_TAI,2.891164e+22,102.983,0.00701035,9779.875,44.741,2613.977,62.995,0.0177528,52.838,105.001,0.16476905,53099100000000.0,14362920000000.0,6.374823e+23,44.033,1685.751465,4.44,344.082
195,3321,11884,M5.0,2013.11.02_05:22_TAI,2.589895e+22,107.386,0.01033968,10716.71,42.101,2456.607,64.384,0.02289989,51.425,111.764,0.21171695,47351360000000.0,13923400000000.0,5.768195e+23,42.741,1607.026367,4.485,419.057
196,3341,11890,M2.5,2013.11.04_08:18_TAI,6.673493e+22,76.847,0.00653365,10451.86,31.515,4383.243,44.988,0.01284598,42.753,86.891,-0.21534225,77783690000000.0,21002690000000.0,1.239059e+24,37.05,2183.89917,4.815,583.226
197,3341,11890,X3.3,2013.11.04_22:12_TAI,7.11632e+22,84.704,0.01070413,11336.69,33.748,5331.488,49.664,0.02084095,43.912,94.745,-0.07134911,93272090000000.0,36218290000000.0,1.455562e+24,38.599,2338.015625,5.039,1034.832
198,3341,11890,M3.8,2013.11.05_13:46_TAI,6.073792e+22,92.495,0.01388232,12142.29,34.737,5284.916,55.186,0.02742484,45.022,100.184,-0.22787449,89507050000000.0,36866140000000.0,1.34706e+24,39.478,2489.069092,5.008,1159.646
199,3341,11890,M2.3,2013.11.06_03:40_TAI,5.691636e+22,99.976,0.01154914,12984.06,38.583,5373.76,59.992,0.0216957,47.164,108.867,-0.13284856,92759070000000.0,15611290000000.0,1.33695e+24,41.306,2477.682129,5.019,895.404
200,3341,11890,M2.4,2013.11.06_14:25_TAI,5.088054e+22,98.775,0.01294854,12562.1,42.4,4903.169,60.779,0.02731839,49.788,106.058,-0.09722812,89966030000000.0,27695990000000.0,1.24744e+24,43.346,2422.064209,4.961,968.175
201,3344,11891,M2.3,2013.11.07_09:28_TAI,6.46541e+21,117.208,0.02741333,9340.238,37.628,795.403,81.295,0.06424423,52.025,126.327,0.09636854,13930260000000.0,11008180000000.0,1.246751e+23,40.865,305.427887,4.225,275.531
202,3376,11899,M1.0,2013.11.14_02:29_TAI,4.860804e+22,67.847,-0.00360216,14148.08,31.174,2608.92,36.671,-0.00657788,41.915,72.483,0.00158741,46124880000000.0,9372322000000.0,1.249393e+24,36.195,1209.313477,4.346,239.511
203,3364,11900,M1.2,2013.11.15_04:53_TAI,2.118918e+22,109.164,-0.00628446,10809.67,45.96,2297.692,71.572,-0.01362442,54.183,112.746,0.21010637,42079220000000.0,12936070000000.0,4.875778e+23,44.888,1012.152771,4.446,213.445
204,3364,11900,M1.6,2013.11.15_07:49_TAI,2.051214e+22,117.005,-0.00250554,11577.55,44.433,2197.628,77.206,-0.00506195,53.482,119.68,0.00611101,39969670000000.0,4137306000000.0,4.771171e+23,43.955,1045.884277,4.582,77.745
205,3364,11900,M1.0,2013.11.16_05:10_TAI,2.733863e+22,111.635,0.00127278,9501.014,38.449,2598.597,65.004,0.00299569,49.671,115.777,0.10989676,50643540000000.0,2559065000000.0,5.548283e+23,41.79,1198.16626,4.824,55.964
206,3376,11904,M1.1,2013.11.22_02:32_TAI,4.329373e+22,92.898,-0.00812987,17936.31,36.288,3028.703,48.435,-0.0125492,46.096,97.06,-0.07911699,54667300000000.0,7786370000000.0,1.409942e+24,40.228,1874.664429,4.221,481.191
207,3376,11904,M1.0,2013.11.22_12:57_TAI,5.017621e+22,90.968,-0.00645784,14938.64,29.881,3408.533,45.247,-0.01116562,42.254,95.878,-0.17733207,60697450000000.0,11322910000000.0,1.380727e+24,36.682,1969.982544,4.331,449.427
208,3437,11909,M1.2,2013.12.06_07:29_TAI,1.536893e+22,113.116,0.00014694,5862.167,21.002,941.272,54.015,0.00036133,38.806,114.09,-0.19076824,19752540000000.0,2240014000000.0,1.789354e+23,32.463,675.293823,3.835,3.377
209,3497,11928,M1.9,2013.12.21_08:11_TAI,3.921114e+22,104.595,0.0061715,8740.472,32.132,3009.047,56.705,0.01305993,44.201,109.732,0.12450409,58319590000000.0,20728040000000.0,6.598182e+23,37.038,1477.576904,4.727,350.801
210,3497,11928,M1.1,2013.12.21_08:37_TAI,3.900286e+22,105.396,0.00636851,8869.165,31.033,3017.164,57.553,0.01301753,43.789,111.004,0.09410334,57091160000000.0,20235240000000.0,6.496509e+23,36.53,1487.399902,4.77,351.255
211,3520,11934,M1.6,2013.12.21_14:38_TAI,4.192649e+22,88.364,-0.00057049,6418.803,20.09,2447.695,41.27,-0.00141516,36.69,92.398,0.02899464,50139210000000.0,5480618000000.0,5.295731e+23,30.91,1245.888062,4.274,35.44
212,3497,11928,M3.3,2013.12.21_15:12_TAI,4.005324e+22,106.534,0.00217115,9184.531,30.206,3162.523,58.988,0.00416954,43.138,113.113,-0.3081874,56785950000000.0,8512659000000.0,6.62005e+23,35.892,1499.794556,4.82,117.829
213,3497,11928,M1.6,2013.12.21_22:08_TAI,4.296107e+22,103.033,0.00244846,8936.4,27.594,3308.642,56.165,0.00465122,41.54,109.393,-0.15093023,57604910000000.0,6515990000000.0,6.770537e+23,34.607,1449.291626,4.792,139.675
214,3497,11928,M1.3,2013.12.22_00:03_TAI,4.375241e+22,100.811,5.777e-05,8692.966,27.874,3411.818,55.374,0.00011383,41.523,107.208,-0.1186057,59719990000000.0,3591123000000.0,6.868139e+23,34.681,1435.036743,4.801,3.436
215,3497,11928,M1.6,2013.12.22_09:06_TAI,4.566653e+22,93.937,-0.00746112,8861.38,24.343,3554.001,50.832,-0.01457796,39.418,102.74,-0.13442995,57077850000000.0,10109490000000.0,7.068867e+23,32.719,1430.366211,4.885,448.167
216,3535,11936,M3.1,2013.12.28_07:56_TAI,1.499503e+22,124.12,-0.00576663,5331.264,26.497,1442.208,70.112,-0.01605695,45.238,125.019,0.39287648,28786870000000.0,8220470000000.0,1.70745e+23,35.768,981.339661,4.092,139.068
217,3535,11936,M6.4,2013.12.30_21:58_TAI,2.521671e+22,116.782,-0.00319886,9384.615,39.184,2570.548,73.848,-0.00766758,51.436,121.104,0.30975813,50278610000000.0,6385484000000.0,5.052449e+23,42.081,1490.717041,4.562,129.666
218,3535,11936,M9.9,2013.12.31_18:52_TAI,3.370342e+22,113.041,-0.00191022,7899.907,36.304,2969.858,64.793,-0.00447763,47.79,118.136,0.1572289,59549500000000.0,4180607000000.0,5.486385e+23,40.107,1689.716797,4.561,99.891
219,3563,11944,M1.3,2014.01.03_10:25_TAI,1.169343e+23,78.758,0.00856456,10313.41,30.381,7542.953,44.792,0.01688977,42.713,87.949,0.00064973,142378600000000.0,51578200000000.0,2.213053e+24,38.004,3627.456543,4.969,1383.793
220,3563,11944,M1.3,2014.01.03_10:25_TAI,1.169343e+23,78.758,0.00856456,10313.41,30.381,7542.953,44.792,0.01688977,42.713,87.949,0.00064973,142378600000000.0,51578200000000.0,2.213053e+24,38.004,3627.456543,4.969,1383.793
221,3580,11946,M1.0,2014.01.06_03:53_TAI,8.645056e+21,107.078,0.01387617,10324.65,48.864,840.086,73.341,0.02981336,57.089,111.693,0.1305497,16755110000000.0,4917490000000.0,1.942658e+23,46.63,361.579712,4.087,196.598
222,3563,11944,M7.2,2014.01.06_10:13_TAI,9.208553e+22,90.057,0.01350897,15384.97,48.864,7426.652,56.359,0.02723091,53.606,95.091,0.19479905,151320700000000.0,72063430000000.0,2.954067e+24,47.174,4496.787598,5.112,1953.018
223,3563,11944,M1.3,2014.01.12_21:51_TAI,8.476393e+22,77.694,0.00798782,11130.42,30.272,4571.227,40.632,0.01546633,41.933,84.081,-0.09712154,83403290000000.0,41090910000000.0,1.696924e+24,34.922,2715.32251,4.607,916.978
224,3686,11967,M1.0,2014.01.31_01:25_TAI,8.325792e+22,94.567,-0.00584021,13193.59,31.656,7628.563,51.823,-0.01109998,43.148,100.869,0.07755501,120992800000000.0,12617710000000.0,2.056395e+24,37.263,2696.802002,5.136,685.413
225,3686,11967,M3.0,2014.01.31_07:23_TAI,7.780908e+22,100.466,-0.0073778,14293.71,33.554,8028.357,56.553,-0.01315658,44.508,106.481,0.09463043,125876900000000.0,20669600000000.0,2.029419e+24,38.517,2886.016846,5.199,788.731
226,3688,11968,M2.6,2014.02.01_06:34_TAI,2.467759e+22,115.724,-0.00498313,5264.112,25.474,2205.282,58.981,-0.01460313,41.895,118.125,0.11127156,47661690000000.0,3535605000000.0,2.801492e+23,34.663,1410.858032,4.356,199.689
227,3686,11967,M2.2,2014.02.01_08:20_TAI,7.642752e+22,103.122,-0.01259241,18228.12,41.717,9644.953,65.626,-0.02134517,49.84,110.408,0.17098105,140841500000000.0,31705860000000.0,2.588921e+24,42.858,3399.223633,5.25,1346.695
228,3686,11967,M4.4,2014.02.01_09:31_TAI,7.659354e+22,100.128,-0.01335831,17528.71,41.739,9267.285,63.772,-0.02507111,49.975,106.941,0.16615762,145344900000000.0,30660060000000.0,2.623694e+24,43.134,3445.565674,5.258,1505.535
229,3686,11967,M1.3,2014.02.01_14:06_TAI,7.287728e+22,100.724,-0.01625506,20001.11,44.739,9399.67,66.097,-0.02787744,51.551,110.096,0.21076843,145558500000000.0,40030960000000.0,2.719348e+24,44.865,3545.108643,5.2,1664.111
230,3686,11967,M1.3,2014.02.01_22:04_TAI,7.635813e+22,101.995,-0.01917066,21053.93,46.331,10409.904,68.074,-0.02966469,52.535,110.863,0.19288281,144191100000000.0,56575440000000.0,2.939156e+24,45.719,3603.744873,5.417,2015.105
231,3688,11968,M3.8,2014.02.03_01:23_TAI,2.346591e+22,115.476,-0.00734665,7984.953,39.506,2315.319,72.141,-0.01837748,51.566,119.138,0.18545902,49955790000000.0,11570880000000.0,4.052354e+23,41.492,1621.713257,4.476,280.737
232,3686,11967,M5.2,2014.02.03_04:00_TAI,7.479867e+22,100.576,-0.02922837,25132.4,52.4,10216.24,71.938,-0.04160662,56.549,112.061,0.14506125,143748800000000.0,94488140000000.0,3.33489e+24,48.538,3883.043701,5.392,2920.265
233,3686,11967,M1.4,2014.02.03_09:49_TAI,7.377329e+22,100.229,-0.02696144,24043.29,52.756,9626.704,71.287,-0.04016656,56.438,111.266,0.23630834,138848200000000.0,93141180000000.0,3.184913e+24,48.473,3983.966309,5.466,2689.161
234,3686,11967,M1.5,2014.02.03_16:02_TAI,7.218475e+22,99.104,-0.02926943,23529.43,52.522,9501.064,69.646,-0.04591113,56.183,109.441,0.24706797,135985600000000.0,96938530000000.0,3.12953e+24,48.477,4015.615967,5.38,2931.274
235,3686,11967,M1.3,2014.02.04_16:20_TAI,7.144672e+22,105.218,-0.02639362,21292.09,48.347,9584.797,72.291,-0.04073127,53.58,113.069,0.27436295,133589400000000.0,78375660000000.0,2.745285e+24,46.023,3936.968506,5.36,2562.372
236,3686,11967,M1.5,2014.02.05_23:05_TAI,8.061821e+22,102.657,-0.01367872,16757.45,34.67,8162.099,59.41,-0.02223043,45.09,110.482,0.23172288,123102600000000.0,32718620000000.0,2.399271e+24,38.961,3365.584717,5.127,1474.661
237,3686,11967,M2.0,2014.02.06_04:56_TAI,8.350764e+22,104.138,-0.0138733,16056.7,31.173,8160.242,58.682,-0.02254518,43.125,111.372,0.10188972,123143700000000.0,32411890000000.0,2.345001e+24,37.237,3278.167236,5.131,1525.619
238,3688,11968,M1.9,2014.02.06_10:29_TAI,5.76266e+22,101.043,-0.01214812,9524.636,29.912,4445.93,56.373,-0.02628127,43.592,108.931,-0.0526572,85074850000000.0,50302690000000.0,1.026414e+24,37.474,2240.61499,4.973,985.747
239,3721,11974,M1.8,2014.02.10_16:51_TAI,1.763983e+22,109.721,0.00200446,8154.069,39.152,1792.835,68.419,0.00547508,52.501,111.486,0.29052779,37930710000000.0,4693836000000.0,3.416645e+23,41.215,1185.150635,4.348,63.243
