,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,2.867494e+22,81.295,-0.00162425,11612.27,41.561,1819.105,49.777,-0.00294495,47.799,87.14,0.1018006,33133540000000.0,4853727000000.0,5.935163e+23,41.096,1003.372498,4.512,62.509,401,11166,M2.0,2011.03.05_06:30_TAI
1,4.56453e+22,96.771,0.00657065,11569.47,38.451,3501.064,56.759,0.01397444,47.467,104.296,0.17279215,70962070000000.0,36931130000000.0,1.054315e+24,40.916,1946.030518,5.061,450.858,393,11164,M3.7,2011.03.05_12:12_TAI
2,1.937609e+22,127.478,0.0094655,6236.546,25.389,1546.48,65.368,0.02450439,42.194,128.326,0.34333292,31383400000000.0,15217680000000.0,2.432958e+23,34.064,1205.19812,4.109,278.049,637,11226,M2.5,2011.06.04_22:41_TAI
3,2.304951e+22,109.106,-0.00121024,11658.81,45.259,3150.87,74.687,-0.00312435,55.634,117.009,0.25511494,56830240000000.0,5525095000000.0,6.184538e+23,45.592,1318.985107,4.851,48.338,750,11261,M6.0,2011.08.01_05:48_TAI
4,2.166215e+22,113.211,0.02687229,13414.35,45.037,3006.506,78.104,0.05972622,55.017,122.751,0.31224829,50788720000000.0,42055870000000.0,6.062751e+23,45.114,1319.154541,4.811,914.518,750,11261,M9.3,2011.08.01_19:57_TAI
5,1.631739e+22,109.193,0.00098724,8396.455,39.969,1584.585,67.257,0.0028923,53.046,111.627,0.47672844,33350200000000.0,7429733000000.0,3.250477e+23,42.716,1418.411255,4.346,28.777,833,11283,X1.8,2011.09.05_14:38_TAI
6,6.082117e+22,105.383,-0.01109221,10454.04,38.535,5055.459,59.084,-0.02419205,47.819,111.069,0.29813221,102382000000000.0,29278800000000.0,1.269778e+24,40.886,3190.268799,4.856,1014.483,1321,11402,M8.7,2012.01.20_19:59_TAI
7,7.548426e+22,85.43,-0.00710169,4080.312,11.561,3815.722,35.652,-0.01943233,30.171,89.439,0.02652588,75027410000000.0,30671390000000.0,5.922569e+23,24.915,1962.39502,4.624,776.172,1321,11402,X1.8,2012.01.25_10:37_TAI
8,4.17011e+22,75.371,-0.01911646,12132.34,38.03,2895.516,50.85,-0.03250944,47.647,90.41,0.05997381,50533210000000.0,42793960000000.0,8.573348e+23,42.367,1291.373047,4.698,1017.187,1449,11429,X5.4,2012.03.04_16:24_TAI
9,4.343067e+22,75.61,-0.01701747,11722.99,36.794,2976.212,50.021,-0.02926716,47.305,89.164,-0.02598378,50670930000000.0,38355350000000.0,8.683879e+23,41.856,1304.346191,4.721,949.167,1449,11430,X1.3,2012.03.04_17:14_TAI
