,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,9.58105e+21,97.071,-0.02860492,7602.876,24.812,881.076,54.785,-0.06363107,41.804,104.072,-0.04401317,14227550000000.0,15319560000000.0,1.395803e+23,34.108,281.126526,4.205,395.434,8,11069,M1.2,2010.05.05_13:19_TAI
1,6.539027e+21,126.089,0.01396944,5226.517,25.179,723.173,68.137,0.03350065,44.849,131.319,-1.15816355,12815270000000.0,6320067000000.0,6.98547e+22,34.727,211.073975,3.951,140.588,54,11081,M2.0,2010.06.11_20:57_TAI
2,1.140658e+22,95.444,-0.00670606,9005.906,28.953,810.586,44.596,-0.01686552,42.236,95.113,-0.20981807,15747730000000.0,2056431000000.0,2.167076e+23,36.365,566.978271,3.565,121.5,115,11093,M1.0,2010.08.07_14:24_TAI
3,1.278033e+22,116.401,0.0045003,3509.905,17.436,963.646,54.944,0.01616711,38.213,116.666,0.21074252,20620720000000.0,7528153000000.0,1.024975e+23,30.821,667.575012,4.017,98.953,211,11112,M2.9,2010.10.16_15:12_TAI
4,2.714029e+22,85.964,0.00245749,1957.377,6.95,1277.362,35.157,0.00820424,28.462,88.958,0.02073361,26935720000000.0,5272244000000.0,1.095864e+23,23.126,637.797119,3.639,103.598,245,11121,M5.4,2010.11.06_11:36_TAI
5,2.23512e+22,75.966,-0.00511874,8139.873,24.809,1399.608,43.269,-0.00940159,39.428,90.494,-0.22300076,22370230000000.0,3868321000000.0,3.059261e+23,33.813,755.176941,4.448,144.855,362,11153,M1.9,2011.02.08_21:31_TAI
6,1.712576e+22,109.652,0.02681598,12818.62,52.756,2530.009,83.214,0.06164536,59.76,118.626,0.18228385,44463960000000.0,22424160000000.0,4.976195e+23,49.716,765.103638,4.77,783.831,377,11158,M6.6,2011.02.13_13:38_TAI
7,2.397589e+22,94.628,0.01484062,15386.58,59.003,2925.083,69.541,0.0318882,60.495,103.046,0.07112596,51564530000000.0,11514100000000.0,8.057148e+23,52.153,1069.08667,4.893,585.151,377,11158,M2.2,2011.02.14_13:26_TAI
8,1.724545e+22,101.949,-0.01173408,8571.948,30.305,1443.852,56.945,-0.02470087,44.188,111.157,-0.14935766,25726500000000.0,8049165000000.0,2.826742e+23,37.887,607.464783,4.555,291.369,384,11161,M1.1,2011.02.16_03:44_TAI
9,2.712138e+22,96.395,0.02102401,13468.09,52.417,2780.567,66.534,0.04169308,55.2,108.272,0.18162358,51743460000000.0,30825840000000.0,7.333352e+23,48.225,1111.466187,4.937,861.985,377,11158,M1.6,2011.02.16_10:25_TAI
10,1.863731e+22,116.349,-0.00345775,8567.955,39.163,1897.755,72.029,-0.00854462,52.459,120.394,0.09028425,39704930000000.0,1871547000000.0,3.57687e+23,42.316,926.649658,4.617,108.694,384,11162,M1.0,2011.02.18_06:26_TAI
11,3.756494e+22,91.564,0.00997341,10539.22,31.784,2941.929,53.237,0.01978686,44.283,101.147,-0.02881685,49992160000000.0,21141780000000.0,7.301164e+23,38.164,1088.943115,4.809,520.253,377,11158,M1.4,2011.02.18_09:03_TAI
12,1.782387e+22,117.653,-0.00292469,9522.668,37.737,1921.441,77.127,-0.00691963,53.087,120.865,-0.06345641,39181080000000.0,951684400000.0,3.690381e+23,41.82,964.876282,4.684,85.343,384,11162,M1.0,2011.02.18_10:08_TAI
13,1.90834e+22,114.973,-0.01582953,10137.39,41.671,2165.69,77.161,-0.03662722,54.528,119.967,-0.0832302,41746250000000.0,15045060000000.0,4.216176e+23,43.769,1043.065308,4.77,495.733,384,11162,M1.3,2011.02.18_17:04_TAI
14,2.867206e+22,87.943,0.01258849,4879.524,17.31,1818.207,42.353,0.0358959,35.574,91.915,-0.07113621,34401190000000.0,27338510000000.0,2.861214e+23,29.382,783.44281,4.46,555.807,393,11164,M1.1,2011.02.28_08:52_TAI
15,6.165507e+22,83.854,0.00439906,8773.822,26.244,3998.905,45.977,0.00949414,40.127,91.47,-0.10261648,72999840000000.0,24591720000000.0,1.012771e+24,34.35,1816.157349,4.601,382.353,393,11164,M1.2,2011.03.07_01:13_TAI
16,6.373076e+22,86.511,0.00289574,8684.113,26.488,4209.664,47.211,0.0061313,40.249,94.473,-0.01256751,77406120000000.0,19718080000000.0,1.026934e+24,35.13,1874.800903,4.735,257.842,393,11164,M1.4,2011.03.07_04:07_TAI
