datatype,sampling,time_step,solver,shrinkage,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Temporal,RandomUnderSampler,8,lsqr,0.3,-0.005502505157677589,0.07453180356045397,0.49504273504273505,0.06488277330164559,0.7567993165795005,0.028141969608736397,0.4895402298850574,0.09343272268810679
Temporal,RandomUnderSampler,8,lsqr,0.31,-0.004252031493410818,0.07230782901556491,0.49724053724053724,0.06522364523759724,0.7562219998557085,0.027323192738693623,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.32,-0.004252031493410818,0.07230782901556491,0.49724053724053724,0.06522364523759724,0.7562219998557085,0.027323192738693623,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.33,-0.007585364826744151,0.07430643347924104,0.5005738705738706,0.06287103649580311,0.7575275429715964,0.028091115103033183,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.34,-0.008696475937855257,0.07525854735099846,0.5016849816849817,0.06294921026689519,0.75790743776996,0.02836088874424381,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.35000000000000003,-0.010918698160077484,0.07584346198005848,0.5039072039072039,0.06363129282224904,0.7586714948052034,0.028517215411083836,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.36,-0.009795377036756352,0.07400524789212837,0.5027838827838828,0.06465643155088054,0.7582423763027006,0.02790982576654889,0.4929885057471265,0.09118275687472349
Temporal,RandomUnderSampler,8,lsqr,0.37,-0.013128710370089692,0.07572117553379118,0.5027838827838828,0.06465643155088054,0.7597717880674065,0.02863181799715614,0.48965517241379314,0.09504850615828975
Temporal,RandomUnderSampler,8,lsqr,0.38,-0.01646204370342303,0.07839860951347527,0.506117216117216,0.06375236511798564,0.7612989918732989,0.030287713277507206,0.48965517241379314,0.09849307178471545
Temporal,RandomUnderSampler,8,lsqr,0.39,-0.013013767841354069,0.08058363296896559,0.506117216117216,0.06375236511798564,0.7601451457194528,0.03090958460950076,0.4931034482758621,0.10117293352735623
Temporal,RandomUnderSampler,8,lsqr,0.4,-0.018672055913435247,0.08157074091827173,0.5083272283272283,0.06182689638286892,0.7628195814996539,0.03209513431171149,0.4896551724137931,0.10660942776564819
Temporal,RandomUnderSampler,8,lsqr,0.41000000000000003,-0.010779335606921837,0.0900144564358495,0.5072161172161171,0.061666834386386524,0.7601843537156854,0.034810022179445455,0.4964367816091954,0.11373439795349442
Temporal,RandomUnderSampler,8,lsqr,0.42,-0.019783167024546362,0.08743382870028088,0.5094383394383394,0.06176707274600956,0.7638831445304299,0.03522533665064779,0.48965517241379314,0.11518709613436458
Temporal,RandomUnderSampler,8,lsqr,0.43,-0.021021430676603125,0.08707068051529945,0.5072283272283272,0.06136436310561655,0.764639533470883,0.03532337109811026,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.44,-0.01881141846659091,0.08553531637218205,0.505018315018315,0.06365037204912925,0.7638234760494991,0.03458762625186366,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.45,-0.017724727379899823,0.08705929585155746,0.5039316239316239,0.06514278500689262,0.7633155794017643,0.03493450967049476,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.46,-0.019934739589912032,0.08891321231336137,0.5061416361416361,0.06256434681152813,0.7641394743183137,0.03586875933567512,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.47000000000000003,-0.02104585070102314,0.08996995740747737,0.5072527472527473,0.0613482874626618,0.7645476375836198,0.03624926516542984,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.48,-0.02103364068881312,0.09175915412253877,0.5072405372405372,0.06065021810132536,0.7645120153111555,0.036969746916333514,0.4862068965517241,0.117890921008263
Temporal,RandomUnderSampler,8,lsqr,0.49,-0.01314092038229971,0.08469942626386115,0.5061294261294261,0.0634557940926373,0.7610703163123366,0.034030155532738034,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.5,-0.013140920382299703,0.08367289467476557,0.5061294261294261,0.06026255948374677,0.761204887188594,0.03387872303040222,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.51,-0.013140920382299703,0.08367289467476557,0.5061294261294261,0.06026255948374677,0.761204887188594,0.03387872303040222,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.52,-0.01314092038229971,0.08437209319678156,0.5061294261294261,0.057106967220836975,0.7612893181014043,0.03415254405295997,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.53,-0.010930908172287502,0.08389746532749685,0.5039194139194139,0.05542975599904376,0.7605586100527438,0.03400185556996002,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.54,-0.010930908172287512,0.08188422095847167,0.5039194139194139,0.05587343345600762,0.7606040684311139,0.03343752432735979,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.55,-0.01204201928339862,0.08315087533068798,0.505030525030525,0.055894918092472545,0.760981993047041,0.033739828396252974,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.56,-0.008708685950065288,0.08934896242097327,0.5016971916971917,0.05707695421184497,0.7595219520634344,0.03642126658075931,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.5700000000000001,-0.00869647593785528,0.08739085274706931,0.5016849816849817,0.05868632340424187,0.7595241511679992,0.035461783488844316,0.4929885057471265,0.1110221668046414
Temporal,RandomUnderSampler,8,lsqr,0.58,-0.004252031493410829,0.08658625295957297,0.5005738705738706,0.059231096441077,0.757554266233625,0.03531799770074769,0.4963218390804598,0.10762795142586282
Temporal,RandomUnderSampler,8,lsqr,0.59,-0.008811418466590898,0.08872763874124838,0.5016849816849817,0.06136018423235261,0.758943155122514,0.035809471466967085,0.49287356321839076,0.10521831797666484
Temporal,RandomUnderSampler,8,lsqr,0.6,-0.0064742537156330495,0.08820349438762284,0.5027960927960928,0.059167845812766885,0.7583206739966878,0.036054421868101115,0.4963218390804598,0.10762795142586282
Temporal,RandomUnderSampler,8,lsqr,0.61,0.00019241295103362144,0.08406259795841452,0.4994627594627595,0.061781918560056916,0.7556664506054054,0.03423060395220922,0.4996551724137931,0.10507916222666679
Temporal,RandomUnderSampler,8,lsqr,0.62,-0.0009186981600774968,0.08313350436354414,0.5005738705738706,0.062080607261509956,0.7560880775895324,0.03393854275405657,0.4996551724137931,0.10507916222666679
Temporal,RandomUnderSampler,8,lsqr,0.63,-0.002029809271188604,0.08366769486757261,0.5016849816849817,0.06430740687820202,0.756402775849436,0.03405380334181147,0.4996551724137931,0.10507916222666679
Temporal,RandomUnderSampler,8,lsqr,0.64,-0.003140920382299711,0.08429501183577712,0.5027960927960928,0.06397989192485361,0.7568100440198622,0.03421234172774182,0.4996551724137931,0.10507916222666679
Temporal,RandomUnderSampler,8,lsqr,0.65,-0.002017599258978581,0.09143173639866949,0.5016727716727717,0.06285569248639541,0.7561903687035769,0.03750201132766849,0.4996551724137931,0.10507916222666679
Temporal,RandomUnderSampler,8,lsqr,0.66,-0.005465875121047542,0.09369030531412888,0.5016727716727717,0.06285569248639541,0.7572455334573717,0.03802807435671162,0.4962068965517242,0.10272164985880992
Temporal,RandomUnderSampler,8,lsqr,0.67,-0.0067041387731042925,0.09606757114473796,0.4994627594627595,0.0660319266529814,0.7583628344049942,0.040229731259758705,0.4927586206896552,0.11035566278220081
Temporal,RandomUnderSampler,8,lsqr,0.68,-0.013370805439770952,0.09639852762582866,0.5027960927960928,0.06550540004391606,0.7609769416689594,0.039606584400745104,0.4894252873563218,0.11158995773927005
Temporal,RandomUnderSampler,8,lsqr,0.6900000000000001,-0.015707970190728806,0.09450327752420014,0.5016849816849817,0.0648807880151952,0.7617583466439128,0.039059269102603454,0.4859770114942529,0.10904987277516205
Temporal,RandomUnderSampler,8,lsqr,0.7000000000000001,-0.014596859079617705,0.09551613722414412,0.5005738705738706,0.061881422413622246,0.7614183858540352,0.039767150427901986,0.4859770114942529,0.10904987277516205
Temporal,RandomUnderSampler,8,lsqr,0.71,-0.01125131573407436,0.10814064055377104,0.5005616605616605,0.06336441568805583,0.7599872400467935,0.04465883585919021,0.4893103448275863,0.11390456633167186
