,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,HARPNUM,NOAA,Class,Peak Time
0,8.879183e+21,106.259,-0.02876609,7646.391,21.287,909.625,59.152,-0.05937049,39.68,114.549,-0.00586841,13963280000000.0,11627680000000.0,1.229334e+23,32.328,271.359863,4.238,348.242,8,11069,M1.2,2010.05.05_09:19_TAI
1,4.68504e+21,124.228,-0.00146413,4215.686,25.461,461.527,67.939,-0.00395373,44.976,126.705,-0.3642039,9934509000000.0,1530912000000.0,4.340609e+22,36.194,150.23056,3.678,11.351,54,11081,M2.0,2010.06.11_16:57_TAI
2,1.292189e+22,94.13,-0.0055342,7788.253,25.598,881.468,42.985,-0.01515148,40.578,94.0,-0.12639542,18351410000000.0,1463005000000.0,2.212192e+23,35.404,537.324768,3.565,118.354,115,11093,M1.0,2010.08.07_10:24_TAI
3,1.244174e+22,120.401,0.00490852,3554.413,17.759,1018.763,58.29,0.01662637,38.027,120.84,0.38221616,20979540000000.0,7032378000000.0,9.856232e+22,30.805,662.910645,3.722,102.49,211,11112,M2.9,2010.10.16_11:12_TAI
4,2.112975e+22,80.277,-0.00623333,7369.953,20.326,1304.346,44.259,-0.01103825,37.316,93.655,-0.20076844,20341430000000.0,5819701000000.0,2.513559e+23,31.239,680.607483,4.396,160.072,362,11153,M1.9,2011.02.08_17:31_TAI
5,1.48534e+22,117.08,0.02571305,11204.16,51.496,2277.285,87.758,0.06057664,59.777,124.767,0.19018415,40353070000000.0,20141670000000.0,3.819003e+23,49.223,688.486816,4.767,659.9,377,11158,M6.6,2011.02.13_09:38_TAI
6,2.363509e+22,99.921,0.02007853,15784.97,57.573,2951.931,72.638,0.03965196,60.026,108.651,0.02189386,49965820000000.0,16573080000000.0,7.746507e+23,51.422,1043.00769,4.767,741.922,377,11158,M2.2,2011.02.14_09:26_TAI
7,1.704399e+22,105.391,-0.01274951,7912.179,26.415,1418.485,58.715,-0.02607379,42.439,114.882,-0.21459733,24562200000000.0,7089513000000.0,2.481084e+23,35.836,579.489868,4.436,301.041,384,11161,M1.1,2011.02.15_23:44_TAI
8,2.806459e+22,96.392,0.02240464,13543.69,53.155,3011.353,66.247,0.04531039,55.512,107.916,0.21294646,54776490000000.0,34019070000000.0,7.761047e+23,48.517,1101.19165,4.833,966.738,377,11158,M1.6,2011.02.16_06:25_TAI
9,3.592821e+22,92.594,0.01300664,11014.46,34.143,3192.01,57.315,0.02531042,45.907,103.14,0.06804331,51875910000000.0,18030620000000.0,7.367091e+23,39.387,1059.402954,4.746,655.067,377,11158,M6.6,2011.02.18_02:11_TAI
10,1.657498e+22,122.975,-0.00194986,9071.302,40.169,1655.799,75.096,-0.00428786,52.8,124.819,0.16353385,33764140000000.0,2203534000000.0,3.159831e+23,42.321,833.233643,4.266,51.139,384,11162,M1.0,2011.02.18_02:26_TAI
11,3.660308e+22,96.083,0.01100382,11181.5,34.172,2959.284,58.366,0.02125816,45.922,106.406,-0.01705309,52667480000000.0,19605900000000.0,7.582015e+23,39.879,1094.144775,4.761,561.822,377,11158,M1.4,2011.02.18_05:03_TAI
12,1.871772e+22,112.988,-0.00916941,9262.286,39.7,2105.211,73.971,-0.02303085,53.714,117.445,-0.00883092,42649890000000.0,10673430000000.0,3.956405e+23,43.045,982.415894,4.656,294.897,384,11162,M1.3,2011.02.18_13:04_TAI
13,2.966939e+22,84.946,0.01127554,4660.645,15.343,1836.218,40.557,0.03143676,34.041,90.083,-0.06867552,34206120000000.0,23792060000000.0,2.754532e+23,28.377,740.215271,4.403,501.773,393,11164,M1.1,2011.02.28_04:52_TAI
14,6.015712e+22,93.089,0.00679368,9929.47,29.736,4269.006,50.964,0.01328537,41.281,100.984,-0.10190898,77690740000000.0,31276790000000.0,1.059386e+24,36.515,1889.127075,4.719,545.777,393,11164,M1.2,2011.03.06_21:13_TAI
15,4.413383e+22,84.182,0.00433828,6995.437,24.062,3222.938,48.709,0.00935279,40.381,96.679,-0.00123127,53520020000000.0,7322981000000.0,5.629612e+23,33.283,1288.937134,4.606,262.874,394,11165,M1.5,2011.03.06_23:54_TAI
