datatype,sampling,time_step,max_features,min_samples_leaf,min_samples_split,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,2,3,12,5,5,0.14081257820808812,0.05491460470134151,0.43411485285141843,0.027287456380844465,0.6949638907839918,0.01908756218495554,0.5749274310595065,0.058497104529972664
Non_temporal,SMOTE,8,2,3,12,5,10,0.17875715227637842,0.08539733161145267,0.43729267839609376,0.05785528988027643,0.6791649962943843,0.0358601658736838,0.6160498306724722,0.0506132233134736
Non_temporal,SMOTE,8,2,3,12,5,20,0.18130140299951622,0.07400993483297218,0.4025157232704402,0.05514808765538951,0.6726680001125279,0.03525103412421414,0.5838171262699564,0.045800910084086786
Non_temporal,SMOTE,8,2,3,12,5,30,0.1787829239465256,0.09501343001406651,0.42462781625666746,0.05436084105210702,0.6769510772326813,0.041859992528022374,0.6034107402031931,0.04750264030482513
Non_temporal,SMOTE,8,2,3,12,10,5,0.15615871470301854,0.0626302071394487,0.320316853753682,0.05188106252121276,0.6668201890682287,0.039614485785192916,0.4764755684567005,0.05154115728636435
Non_temporal,SMOTE,8,2,3,12,10,10,0.18848378885398231,0.054872778127960556,0.2971233712814797,0.042364005821406814,0.6464558494524247,0.03200527414988591,0.48560716013546196,0.05360149558257649
Non_temporal,SMOTE,8,2,3,12,10,20,0.16619614231269356,0.019337844588069638,0.2940118886500544,0.03417599074222607,0.6570080133295516,0.014793316707549995,0.46020803096274787,0.035359935587076154
Non_temporal,SMOTE,8,2,3,12,10,30,0.23069421224424805,0.06335924492409149,0.2771674229758777,0.05018622446588908,0.6181198424877398,0.04174612198117258,0.5078616352201258,0.04773702849263534
Non_temporal,SMOTE,8,2,5,8,2,5,0.16398105450529618,0.07909497714048967,0.43307990340471836,0.06213827456199186,0.684018469963612,0.03647236400481462,0.5970609579100145,0.06161303556575756
Non_temporal,SMOTE,8,2,5,8,2,10,0.13353042281869604,0.0529438505893257,0.46359100920839635,0.030200748606855843,0.7010977747934269,0.017925805168351787,0.5971214320270924,0.06622111874766577
Non_temporal,SMOTE,8,2,5,8,2,20,0.1217124534834112,0.06252267522060717,0.46893824801634687,0.05891107549566672,0.7041428771160044,0.02292548421413221,0.590650701499758,0.061448517815723365
Non_temporal,SMOTE,8,2,5,8,2,30,0.13307393254252578,0.04737833168998022,0.45419021840087037,0.03710903113633718,0.6996628847868062,0.017026270142327788,0.5872641509433962,0.05554991233457755
Non_temporal,SMOTE,8,2,5,8,5,5,0.13467024510134135,0.03523293075118119,0.4141323673805164,0.04671287438060664,0.6951136283088891,0.009895234426958648,0.5488026124818578,0.07847902579298871
Non_temporal,SMOTE,8,2,5,8,5,10,0.17723687890274942,0.07722965921000681,0.41934028607064194,0.05972984641064961,0.6766577016629013,0.035532451147795026,0.5965771649733914,0.05249951030602102
Non_temporal,SMOTE,8,2,5,8,5,20,0.15421665350015,0.06601068591935927,0.42355306106201734,0.045246026856884745,0.6870007499843002,0.030889906681468085,0.5777697145621674,0.048049492711821316
Non_temporal,SMOTE,8,2,5,8,5,30,0.18397017426752316,0.06421525666053855,0.4225247459066423,0.04379441382247268,0.6755593118764401,0.03033868555927619,0.6064949201741655,0.02598734018545667
Non_temporal,SMOTE,8,2,5,8,10,5,0.17401822694992028,0.03764306448667262,0.3181806119470318,0.041005212450888846,0.6593385720584864,0.02351577062810943,0.4921988388969522,0.047292344847265154
Non_temporal,SMOTE,8,2,5,8,10,10,0.2159992569593716,0.0434725766028681,0.28242841599660323,0.03420842936778192,0.6293840241312094,0.025745585166597168,0.49842767295597484,0.040325672136943186
Non_temporal,SMOTE,8,2,5,8,10,20,0.17813582537728703,0.10970258124650879,0.2950136666401295,0.06707736129101978,0.6451225838338184,0.07230794531658344,0.47314949201741646,0.06272352567652519
Non_temporal,SMOTE,8,2,5,8,10,30,0.22535871102864177,0.0751072180147997,0.2886712841334289,0.060694028748442735,0.6218070597096692,0.056923593051527256,0.5140299951620707,0.04074196517005626
Non_temporal,SMOTE,8,2,5,10,2,5,0.1531582288687615,0.03930000969905392,0.46258923121832124,0.07752575351997086,0.6917268839695536,0.017106317264051544,0.6157474600870827,0.07468022149394772
Non_temporal,SMOTE,8,2,5,10,2,10,0.13620378705762035,0.040204862453350865,0.4446501074755194,0.039280998022375724,0.6969850070251691,0.017633598190902395,0.5808538945331398,0.04181718512086641
Non_temporal,SMOTE,8,2,5,10,2,20,0.15556443529932898,0.0752554725338259,0.4731244858424222,0.041655990406706755,0.6939610663367932,0.026458476398760918,0.6286889211417513,0.07370383343194731
Non_temporal,SMOTE,8,2,5,10,2,30,0.12673155003582515,0.04304855206454491,0.46996656317172203,0.06500269194590495,0.7026350517925947,0.015934528264030388,0.5966981132075472,0.07140077871016091
Non_temporal,SMOTE,8,2,5,10,5,5,0.18023455792144594,0.06234472091500826,0.4393227715415439,0.05729116938285024,0.6799390362262643,0.028249202826869255,0.6195573294629899,0.06931433978791947
Non_temporal,SMOTE,8,2,5,10,5,10,0.18489667856756464,0.05930769639519779,0.40883820290316586,0.0524155372884649,0.6725390853499337,0.03152978528464152,0.5937348814707305,0.04076404087410326
Non_temporal,SMOTE,8,2,5,10,5,20,0.16371772417270383,0.0850399567681162,0.4172571185945917,0.05781357774805669,0.6805093030160415,0.04256526487160164,0.5809748427672956,0.030431702972561075
Non_temporal,SMOTE,8,2,5,10,5,30,0.18625619795908788,0.08365424004649546,0.4456983255048696,0.04581746155273397,0.6789087510473952,0.03416528135021677,0.6319545234639574,0.06303921283916175
Non_temporal,SMOTE,8,2,5,10,10,5,0.16424285384758278,0.03402198351924288,0.32456943449300746,0.05570882529975642,0.6639529074109787,0.026978199450295486,0.48881228834059015,0.05126882086226141
Non_temporal,SMOTE,8,2,5,10,10,10,0.2019764064187279,0.043344814936803984,0.2929437677467293,0.05229318779976747,0.637778669234265,0.03150245487257468,0.4949201741654572,0.05159076665130887
Non_temporal,SMOTE,8,2,5,10,10,20,0.16994477207636993,0.08071381992834865,0.2908075259400791,0.056347285494463065,0.6496044234054715,0.05836626047865838,0.46075229801644896,0.05232115624563914
Non_temporal,SMOTE,8,2,5,10,10,30,0.1956597955821744,0.04769841306292637,0.2929105962901043,0.04153697374033018,0.6427679333525084,0.026880623943417694,0.48857039187227863,0.06246472810732861
Non_temporal,SMOTE,8,2,5,12,2,5,0.12474432461893648,0.04649719406548022,0.47848499323302285,0.06379032565516841,0.704212469619538,0.018849768863150092,0.6032293178519593,0.0672512696168832
Non_temporal,SMOTE,8,2,5,12,2,10,0.1447643193523298,0.027388900701210677,0.4488496138842449,0.04938687132947241,0.6937973029168187,0.013698503541121206,0.5936139332365746,0.034714460948633404
Non_temporal,SMOTE,8,2,5,12,2,20,0.14178501221730264,0.03940270462256587,0.4931932171005493,0.05165146673413017,0.6999123386739544,0.014135902196743586,0.634978229317852,0.047516496069372374
Non_temporal,SMOTE,8,2,5,12,2,30,0.1364464490210848,0.0557823064350388,0.4541437783615954,0.0659783604418273,0.6973313935417923,0.022554733547338567,0.5905902273826801,0.07248503454408531
Non_temporal,SMOTE,8,2,5,12,5,5,0.12145422645183812,0.056445711058581295,0.4404107953188441,0.0579703176368677,0.701387729541947,0.022325032829173683,0.5618650217706822,0.0587814950658629
Non_temporal,SMOTE,8,2,5,12,5,10,0.15752282706545898,0.05717535445951174,0.42042830984794205,0.04966688725573861,0.6847171510137439,0.02799017384046567,0.577951136913401,0.033186187668557965
Non_temporal,SMOTE,8,2,5,12,5,20,0.18734345624123505,0.10938103838733246,0.42568266857734266,0.04514554474296561,0.6751407974273249,0.04555795205740846,0.6130261248185777,0.06992264706434553
Non_temporal,SMOTE,8,2,5,12,5,30,0.15848990260860338,0.0969433627388143,0.41305097789454126,0.05999902253074523,0.6825340172940729,0.045443152909595455,0.5715408805031447,0.062298232900556805
Non_temporal,SMOTE,8,2,5,12,10,5,0.1505297736788064,0.027362174335695093,0.34457182283788446,0.028452142026190452,0.6767937344453051,0.012963084077681661,0.4951015965166908,0.03626133151913025
Non_temporal,SMOTE,8,2,5,12,10,10,0.2008809828549499,0.06995672573904421,0.2939787171934294,0.0314379543193956,0.6412189708188475,0.03901051315135929,0.4948597000483792,0.06220094408404123
Non_temporal,SMOTE,8,2,5,12,10,20,0.2327028715254175,0.0584554467494611,0.2781824695486028,0.03422998660682398,0.6191657274542286,0.04130993255544982,0.5108853410740203,0.03711672526137711
Non_temporal,SMOTE,8,2,5,12,10,30,0.18611891916167053,0.05320688235332832,0.29610169041742956,0.037157847816564185,0.6487348912167606,0.0291419545825811,0.4822206095791001,0.06422453731357602
Non_temporal,SMOTE,8,2,8,8,2,5,0.14687555498398583,0.10226775632874009,0.45943794283894596,0.12857368117404383,0.6872744356362905,0.04554584599045722,0.6063134978229318,0.12981053426426437
Non_temporal,SMOTE,8,2,8,8,2,10,0.1630517433896942,0.0878626020636057,0.4879521269537988,0.051905772758667645,0.6912810756377205,0.03328808360299997,0.6510038703434929,0.040164694213438844
Non_temporal,SMOTE,8,2,8,8,2,20,0.1881372747147765,0.05659653178844874,0.43099673592866816,0.04267466265908167,0.6765755640871275,0.02315396181940569,0.6191340106434446,0.0550395534627404
Non_temporal,SMOTE,8,2,8,8,2,30,0.14924195566660334,0.0574265573573323,0.47630231138709767,0.06859403465446684,0.6943361139202913,0.024350028417935817,0.625544267053701,0.04983933184820243
Non_temporal,SMOTE,8,2,8,8,5,5,0.13504125508543943,0.028797534909224858,0.439402383037444,0.043106682481352916,0.6969195129526029,0.012436511782806104,0.5744436381228835,0.04868001151085716
Non_temporal,SMOTE,8,2,8,8,5,10,0.1646250910939232,0.07620902291359667,0.40679484117506565,0.07338762892695248,0.6787645256629554,0.03592241968746653,0.5714199322689888,0.06272227209838425
Non_temporal,SMOTE,8,2,8,8,5,20,0.1522610685495806,0.08531048675589575,0.4193402860706419,0.0757018456688793,0.6843974875571209,0.03826076356433977,0.5716013546202225,0.051000731099568875
Non_temporal,SMOTE,8,2,8,8,5,30,0.18292042524786734,0.0642235966115696,0.4108749303399411,0.07120585219089684,0.6715423374737101,0.03799952800027611,0.5937953555878084,0.03227193764456531
Non_temporal,SMOTE,8,2,8,8,10,5,0.19796648764286692,0.056089424970609106,0.3224132898123822,0.033348821262301515,0.6503879930861224,0.029960943399339704,0.5203797774552491,0.051951208854027264
Non_temporal,SMOTE,8,2,8,8,10,10,0.17889570689905057,0.05976176935970338,0.30973515909030597,0.05337344436283783,0.6537847554234854,0.03843685056291595,0.48863086598935657,0.06425311619255998
Non_temporal,SMOTE,8,2,8,8,10,20,0.20616264424480332,0.10087278840684608,0.3044808003609054,0.058887911995581764,0.6387480816313447,0.05519224031245714,0.5106434446057088,0.07697031970545708
Non_temporal,SMOTE,8,2,8,8,10,30,0.20438108185898965,0.0785798125666893,0.2876363346867288,0.03986650486229217,0.6361052303389765,0.04607847815857692,0.49201741654571846,0.06705104376726012
Non_temporal,SMOTE,8,2,8,10,2,5,0.15741974038487053,0.07043620615892783,0.4647984502295464,0.07180945039441781,0.6896893172815696,0.03043215843213093,0.622218190614417,0.05033150721077291
Non_temporal,SMOTE,8,2,8,10,2,10,0.12163131099720544,0.060977103493723,0.46260913409229626,0.03067439190421277,0.7053156374026459,0.020723944987917856,0.5842404450895017,0.07117043117241133
Non_temporal,SMOTE,8,2,8,10,2,20,0.1495501950481649,0.08804136339260459,0.4668020062096967,0.0414961892235142,0.6968646394269505,0.02917379252885631,0.6163522012578616,0.1023862343004127
Non_temporal,SMOTE,8,2,8,10,2,30,0.1631446234682442,0.06456822576765375,0.47842528461109785,0.052243948567067745,0.6907833951491152,0.02482995172735587,0.6415699080793421,0.0471053002475385
Non_temporal,SMOTE,8,2,8,10,5,5,0.145938588916855,0.07831272026529063,0.4162288034392166,0.06194984615900361,0.6878340476922545,0.036046752903186575,0.5621673923560716,0.061566690581220634
Non_temporal,SMOTE,8,2,8,10,5,10,0.17332060570059135,0.06623584285536448,0.4361980203274687,0.06383976400822756,0.6801391660182555,0.03239751717915951,0.60951862602806,0.03416680579388771
Non_temporal,SMOTE,8,2,8,10,5,20,0.19033169415304596,0.09147912038831643,0.40352413555184036,0.052737877518236276,0.6690912479261163,0.043321110663273765,0.5938558297048863,0.0429025396723221
Non_temporal,SMOTE,8,2,8,10,5,30,0.1903457282308488,0.08277816880605218,0.409859883767216,0.051710167792285704,0.670406793133365,0.04071364456194353,0.6002056119980649,0.04576036919553544
Non_temporal,SMOTE,8,2,8,10,10,5,0.16902872954341785,0.06900198044074607,0.35195578908261016,0.0312094699869557,0.6696495390469566,0.033534449925487576,0.520984518626028,0.04601571694991878
Non_temporal,SMOTE,8,2,8,10,10,10,0.1325123142653594,0.06373252392339775,0.31814080619908186,0.05917333707895005,0.6749403279369033,0.04615677240684965,0.4506531204644412,0.031931021015607276
Non_temporal,SMOTE,8,2,8,10,10,20,0.16510811853539345,0.08846808336871649,0.30453387469150545,0.059091123358913665,0.655853856837051,0.05963620168263793,0.4696419932268989,0.06447913598922227
Non_temporal,SMOTE,8,2,8,10,10,30,0.1916159398545355,0.07310830234294216,0.30663031075020564,0.05533536563129144,0.6451533698232698,0.04707474774299823,0.4982462506047412,0.04770656642257729
Non_temporal,SMOTE,8,2,8,12,2,5,0.1438600144117221,0.05179536768036515,0.48785261258392376,0.0675798851380694,0.6970901086980397,0.02507930919810947,0.6317126269956458,0.040499602443766845
Non_temporal,SMOTE,8,2,8,12,2,10,0.13725353607727617,0.047469345744412805,0.45001061486612004,0.06413513678802445,0.6952891124388709,0.02387303555705311,0.5872641509433961,0.03619955593767105
Non_temporal,SMOTE,8,2,8,12,2,20,0.13668324218837713,0.04571004011270819,0.47942706260117296,0.031097728768267423,0.7010348591483914,0.014947877039206364,0.6161103047895501,0.05153033546536123
Non_temporal,SMOTE,8,2,8,12,2,30,0.16089253672845746,0.06833625949777024,0.45842289626622074,0.04909585587190268,0.6891901054478562,0.02673963793497108,0.6193154329946783,0.046754158707622576
Non_temporal,SMOTE,8,2,8,12,5,5,0.1583408862188418,0.081100748833446,0.3909455191996391,0.06273997358151422,0.6776612710410972,0.04356733465274574,0.5492864054184808,0.018765791859356517
Non_temporal,SMOTE,8,2,8,12,5,10,0.1698837876291901,0.07369226776854211,0.38563145184831354,0.05148876916629045,0.6737017279579333,0.039989595926194776,0.5555152394775035,0.042060780952943556
Non_temporal,SMOTE,8,2,8,12,5,20,0.16706293799080993,0.09157034146409507,0.40145423665844016,0.03714802456585136,0.6790476845136846,0.040257022881963915,0.56851717464925,0.05648441164096774
Non_temporal,SMOTE,8,2,8,12,5,30,0.16594174275688486,0.07656888210503487,0.4120093941565162,0.06404014062457532,0.6785544204402193,0.03960427726780907,0.577951136913401,0.029393718171897742
Non_temporal,SMOTE,8,2,8,12,10,5,0.1300885014462755,0.06550476858500427,0.329817158931083,0.05860103138115235,0.6806694457051726,0.03935235535474614,0.4599056603773585,0.057098103676454376
Non_temporal,SMOTE,8,2,8,12,10,10,0.1717270999573364,0.041657864189607666,0.3140010084122814,0.049018041396238804,0.6573493343394823,0.034191389696250664,0.48572810836961783,0.032269161137403767
Non_temporal,SMOTE,8,2,8,12,10,20,0.22790653406249298,0.06481571294508823,0.3055356526815805,0.05684682945604125,0.6279361009855403,0.04762332307896152,0.5334421867440735,0.037757018750879535
Non_temporal,SMOTE,8,2,8,12,10,30,0.2294985088154422,0.06485294732185758,0.2908207945227291,0.04189251926520798,0.6255710441821553,0.037382644686763465,0.5203193033381713,0.061932464192783115
Non_temporal,SMOTE,8,3,3,8,2,5,0.15975041796035347,0.14021269350877663,0.46053260090757103,0.07455872943721262,0.6933081489518788,0.047919964651903485,0.6202830188679246,0.15025900321417007
Non_temporal,SMOTE,8,3,3,8,2,10,0.14506388312215873,0.07048507266514806,0.49632460260594957,0.02820402899595335,0.7000037982971897,0.023733607439155535,0.6413884857281084,0.06376358327505532
Non_temporal,SMOTE,8,3,3,8,2,20,0.14609883256885883,0.06131034703718703,0.48900034498314887,0.06198380715010813,0.6975801142543947,0.022463168825661614,0.6350991775520077,0.06022663438791111
Non_temporal,SMOTE,8,3,3,8,2,30,0.15557030409550113,0.051913590484702676,0.460479526576971,0.035421169783069445,0.6926568694268925,0.0174401936478528,0.6160498306724721,0.06211127552009239
Non_temporal,SMOTE,8,3,3,8,5,5,0.15214981658736135,0.08359061959241658,0.44472971897141944,0.043180105002328946,0.6904109446936522,0.03439215764019424,0.5968795355587809,0.04771373346379611
Non_temporal,SMOTE,8,3,3,8,5,10,0.17407232194072417,0.07616691578668368,0.41936018894461696,0.05922214409876476,0.6775448795308336,0.03824158325449057,0.5934325108853411,0.04403333875343891
Non_temporal,SMOTE,8,3,3,8,5,20,0.1606947838139622,0.04313229976413217,0.4330400976567683,0.06467477986852738,0.6849186437642899,0.02138535487100725,0.5937348814707305,0.039805936290808155
Non_temporal,SMOTE,8,3,3,8,5,30,0.19118522124851242,0.09425288653955688,0.40563384019319054,0.05964709329093563,0.6684132484269512,0.04599687026645594,0.5968190614417029,0.04571191268019806
Non_temporal,SMOTE,8,3,3,8,10,5,0.14523994700732223,0.0384476903308139,0.31508903218958145,0.03659421211904537,0.672539550256411,0.019780607171329578,0.4603289791969037,0.0389911295770834
Non_temporal,SMOTE,8,3,3,8,10,10,0.2339524147799763,0.07489238168425459,0.27082504046917705,0.05369400801816839,0.6138390917624789,0.05108253314425175,0.5047774552491533,0.057183993830475816
Non_temporal,SMOTE,8,3,3,8,10,20,0.22360445130328102,0.08341134923700844,0.2718599899158772,0.04912783885228409,0.6194138911178465,0.05218872681652788,0.49546444121915817,0.05140104296341839
Non_temporal,SMOTE,8,3,3,8,10,30,0.19172132302058265,0.04557860870264326,0.2781625666746278,0.03983328400340513,0.6388069911352032,0.031238897599226975,0.4698838896952105,0.046420493203215146
Non_temporal,SMOTE,8,3,3,10,2,5,0.15361854662069616,0.09676015960363457,0.5068797601040257,0.05818007093031722,0.6967899519497008,0.03297909051849038,0.6604983067247218,0.06612827420175363
Non_temporal,SMOTE,8,3,3,10,2,10,0.13144291753677947,0.07710077217429454,0.5035957858981503,0.07865593188160099,0.7019518648506456,0.03339872725432533,0.6350387034349297,0.0541601344334939
Non_temporal,SMOTE,8,3,3,10,2,20,0.16828237176935526,0.07193040452021747,0.4478279330201947,0.04909447302044977,0.685398594096442,0.02799508569654245,0.6161103047895501,0.05602906549861296
Non_temporal,SMOTE,8,3,3,10,2,30,0.15382497514692403,0.06713861395291251,0.48786588116657376,0.053216843286879895,0.6952663109973832,0.023494217591808794,0.6416908563134979,0.05889039570745503
Non_temporal,SMOTE,8,3,3,10,5,5,0.18383289547010584,0.11001107106725923,0.38141867685693814,0.047697934055832523,0.6686174868620992,0.0496404055735189,0.5652515723270439,0.07740434218931809
Non_temporal,SMOTE,8,3,3,10,5,10,0.1973956834238659,0.11116101937523643,0.4214964307512672,0.05031548582314523,0.670556240894685,0.04852200388748821,0.618892114175133,0.07655841702022123
Non_temporal,SMOTE,8,3,3,10,5,20,0.17014864895208814,0.0666076635266805,0.4141522702544915,0.05795405986717091,0.6786202022213178,0.03197287639320414,0.5843009192065796,0.049376514811862046
Non_temporal,SMOTE,8,3,3,10,5,30,0.1634625591217423,0.06172824336952783,0.4172703871772418,0.041858506851842996,0.6825923354473691,0.02908472156508327,0.580732946298984,0.031782758929093304
Non_temporal,SMOTE,8,3,3,10,10,5,0.1874097991544851,0.04987367390386033,0.3045471432741555,0.057670046045679844,0.6470466936204832,0.03336903978091085,0.4919569424286406,0.03701099956043139
Non_temporal,SMOTE,8,3,3,10,10,10,0.1706648478501834,0.08817975373288142,0.2992795159621049,0.07375164303847087,0.6472966732060796,0.076736373371136,0.4699443638122884,0.05402139711401168
Non_temporal,SMOTE,8,3,3,10,10,20,0.21809492752291892,0.06016393660093072,0.2771276172279277,0.05371921000094466,0.6221532552414905,0.046880935287874174,0.49522254475084665,0.018034776903208368
Non_temporal,SMOTE,8,3,3,10,10,30,0.1968480992245024,0.07494468136008793,0.27605949632460264,0.04177818476542483,0.6345639629379253,0.047449534555925,0.47290759554910494,0.04419743720226566
Non_temporal,SMOTE,8,3,3,12,2,5,0.13035132144876593,0.06719369213033048,0.5269418570708276,0.056550167278771955,0.7066545316484737,0.022565302275850543,0.6572931785195937,0.06659353647655374
Non_temporal,SMOTE,8,3,3,12,2,10,0.14471864480820773,0.06513355208174645,0.45838972480959583,0.07267032769997192,0.6928488242541139,0.03223036074417472,0.6031083696178036,0.04493145506337058
Non_temporal,SMOTE,8,3,3,12,2,20,0.1567402358541599,0.06059874871263013,0.46578032534564656,0.04554641951706241,0.6918654373558512,0.022487122829847273,0.6225205611998065,0.0471798892636794
Non_temporal,SMOTE,8,3,3,12,2,30,0.14508965479230587,0.07570272826025218,0.47422577820237244,0.0386166278435487,0.6977589626376245,0.026630419328333075,0.6193154329946783,0.07190993001971446
Non_temporal,SMOTE,8,3,3,12,5,5,0.13832522929131477,0.032184769317296004,0.4109611761271661,0.0518150032060091,0.6919163078359003,0.013261704265771551,0.5492864054184808,0.05119215273209527
Non_temporal,SMOTE,8,3,3,12,5,10,0.1410072691419718,0.11036890493492038,0.43095693018071807,0.05254387754344907,0.6924082276398839,0.047167507657007446,0.5719641993226899,0.07654379831125611
Non_temporal,SMOTE,8,3,3,12,5,20,0.16927445348749384,0.0844337341076411,0.4214367221293421,0.07060113082330852,0.6775975861398796,0.04712481737387102,0.5907111756168361,0.0291670873367883
Non_temporal,SMOTE,8,3,3,12,5,30,0.17420066996135777,0.08232521143281438,0.43199187962741825,0.04602078590035675,0.6809266132575044,0.035307622976357596,0.606192549588776,0.06028526389829395
Non_temporal,SMOTE,8,3,3,12,10,5,0.16407470007899913,0.05377862399166201,0.3245561659103574,0.03202649492243131,0.6659906995759244,0.029765404957616617,0.48863086598935657,0.04328747269613393
Non_temporal,SMOTE,8,3,3,12,10,10,0.1685610120050053,0.06607710723955063,0.3013228776902051,0.03955566838689687,0.6563597772425821,0.042160092652635,0.4698838896952105,0.035943609405287076
