datatype,sampling,time_step,max_features,min_samples_leaf,min_samples_split,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,2,3,12,10,5,0.24353539343388877,0.09423690214419447,0.28035188281187806,0.08969903589779059,0.6026182927449407,0.07512938474602494,0.5238872762457668,0.0276345541677478
Non_temporal,SMOTE,8,2,3,12,10,10,0.2993496863511194,0.05052533456776127,0.2371162062468487,0.039274090737327724,0.5680276331777061,0.04001839083187171,0.5364658925979681,0.03803860421313076
Non_temporal,SMOTE,8,2,3,12,10,20,0.323921825593667,0.09255820516880206,0.2318353103521482,0.05408260656575312,0.550578782767305,0.06979890957358076,0.5557571359458152,0.06370161046149773
Non_temporal,SMOTE,8,2,3,12,10,30,0.371189620293991,0.05753828763953773,0.19388052968181937,0.0343594142966319,0.5047540825048014,0.053752593983422685,0.5650701499758104,0.0404967127369326
Non_temporal,SMOTE,8,2,5,8,2,5,0.09072750618009755,0.04307807349274997,0.6543136162195154,0.09613928070516545,0.7256275786780932,0.012788109844207222,0.7450411223996131,0.11380406202099046
Non_temporal,SMOTE,8,2,5,8,2,10,0.07544669193821331,0.04487988910187275,0.6007748852267599,0.09763150334910238,0.7287879880804359,0.012188328060617528,0.6762215771649734,0.12606015013393704
Non_temporal,SMOTE,8,2,5,8,2,20,0.11727283676173096,0.083374785540356,0.5587068439349309,0.11042728486975155,0.7117399189626701,0.026828583736537057,0.6759796806966619,0.118163020344044
Non_temporal,SMOTE,8,2,5,8,2,30,0.10618336364694135,0.05530525148869789,0.5543149430777804,0.09231044138476768,0.7147796704848709,0.025168427390031906,0.6604983067247218,0.09150419368122062
Non_temporal,SMOTE,8,2,5,8,5,5,0.16198413281647103,0.07124385346362262,0.40363028421304037,0.1196922238071133,0.6754063330020066,0.04169639167015153,0.5656144170295113,0.11262191770577393
Non_temporal,SMOTE,8,2,5,8,5,10,0.18614902863768398,0.09805066524196814,0.34457182283788446,0.07395652900372396,0.6589280652729976,0.05336144322422852,0.5307208514755684,0.10062377003345596
Non_temporal,SMOTE,8,2,5,8,5,20,0.18430673696974145,0.06380025038394684,0.3963657352121646,0.07669263297267558,0.6674020156657652,0.04017095026754036,0.580672472181906,0.04511628532953394
Non_temporal,SMOTE,8,2,5,8,5,30,0.24410645281794074,0.07307134637905915,0.3846429424408884,0.053059524113583334,0.645861373727915,0.03989022934544027,0.6287493952588292,0.05910375887073575
Non_temporal,SMOTE,8,2,5,8,10,5,0.2891456359631664,0.07324238268002894,0.2761059363638776,0.040131351923629245,0.5945545620790914,0.040795799616528385,0.565251572327044,0.06898326298751058
Non_temporal,SMOTE,8,2,5,8,10,10,0.2972318164281384,0.029170916113291333,0.22338985749542237,0.029127011180981578,0.562155208154277,0.026601058984689174,0.5206216739235607,0.03713588444289284
Non_temporal,SMOTE,8,2,5,8,10,20,0.3872035237272878,0.0894142923257554,0.2160257941246716,0.0505902712454761,0.512614632875492,0.07192017872122507,0.6032293178519593,0.05908977318399559
Non_temporal,SMOTE,8,2,5,8,10,30,0.3671324959837021,0.05405776298001975,0.20761351272457076,0.043869128858935964,0.5157319785885089,0.05174869816195957,0.5747460087082729,0.030058495491847085
Non_temporal,SMOTE,8,2,5,10,2,5,0.11603962407043374,0.0773824939005724,0.5945917257118595,0.15087473120581596,0.7089772009921768,0.03891339595889661,0.7106313497822931,0.10657977677978499
Non_temporal,SMOTE,8,2,5,10,2,10,0.10275624184747663,0.06374596132379864,0.5668736565560066,0.1371143122196381,0.7141740355782908,0.030967575585300236,0.6696298984034833,0.12160508923358149
Non_temporal,SMOTE,8,2,5,10,2,20,0.0862021540012942,0.0895291823435383,0.6068917018284107,0.11736018900385398,0.7223520938951141,0.03329147728741334,0.693093855829705,0.12171198444143222
Non_temporal,SMOTE,8,2,5,10,2,30,0.13044343603216305,0.0687731371340645,0.520499960194252,0.07721004889601837,0.7038019319486964,0.029859349689705328,0.6509433962264151,0.03897611971026973
Non_temporal,SMOTE,8,2,5,10,5,5,0.17878011713096498,0.07630890574596208,0.4563795345381206,0.07087121912585968,0.6827411501581242,0.026670398027860715,0.6351596516690856,0.08577926830201957
Non_temporal,SMOTE,8,2,5,10,5,10,0.21055250378154602,0.04131488913395688,0.42781227609266786,0.09599734658231746,0.6632040109909867,0.033252457055511025,0.6383647798742138,0.0659242216284431
Non_temporal,SMOTE,8,2,5,10,5,20,0.24537003015030243,0.09379325805289442,0.3930552238409893,0.06884159721052226,0.6466332171020489,0.043271819135864566,0.6384252539912918,0.07742484464893037
Non_temporal,SMOTE,8,2,5,10,5,30,0.23077305824499517,0.10475618967447867,0.3572167821033357,0.07994285590251626,0.6410830015153324,0.054791830346257474,0.5879898403483309,0.08873234713661651
Non_temporal,SMOTE,8,2,5,10,10,5,0.3077494646637231,0.07648093597672175,0.24135551840352412,0.05165500295716237,0.5652615145305203,0.05343311795733405,0.5491049830672473,0.06267581373127475
Non_temporal,SMOTE,8,2,5,10,10,10,0.31996574664355887,0.060509454823669054,0.2581668126210758,0.035691076588862655,0.5719986472745379,0.03718475317655922,0.5781325592646348,0.05667337939687763
Non_temporal,SMOTE,8,2,5,10,10,20,0.3659492956423933,0.08280136345623702,0.19603667436244457,0.06443623371555329,0.4998683462760875,0.0788161892152815,0.561985970004838,0.07085060943506039
Non_temporal,SMOTE,8,2,5,10,10,30,0.3654453446667443,0.08565270457696361,0.20651885465594563,0.039044910228767146,0.5177435850716419,0.05928927009916685,0.5719641993226899,0.06669919538564824
Non_temporal,SMOTE,8,2,5,12,2,5,0.09296530367703044,0.0588239608453641,0.6438513387999893,0.06503243048326814,0.7243844656980963,0.016734960141614172,0.7368166424770198,0.07014132122179813
Non_temporal,SMOTE,8,2,5,12,2,10,0.07544209896729596,0.07249530954775806,0.5469575139983548,0.07781193177485604,0.7242877281421615,0.028275939432949572,0.6223996129656507,0.07079925739691036
Non_temporal,SMOTE,8,2,5,12,2,20,0.12861262679151383,0.056023892233364424,0.5543215773691054,0.1124274404491332,0.708222797885226,0.019597672104465343,0.6829342041606193,0.11274926791936965
Non_temporal,SMOTE,8,2,5,12,2,30,0.09705610977404623,0.014677016764597695,0.5226826420401772,0.12095019673269633,0.7157197224536381,0.011497055691928385,0.6197387518142236,0.12201872658343452
Non_temporal,SMOTE,8,2,5,12,5,5,0.23788731503085456,0.05046495060707712,0.34556696653663455,0.08308412460294161,0.6343487273052958,0.040246197596797484,0.5834542815674891,0.0806410956986009
Non_temporal,SMOTE,8,2,5,12,5,10,0.1806831380810363,0.040340606261301315,0.39412334474431443,0.08219412551351783,0.6689751519587638,0.0331326361823339,0.5748064828253507,0.06607806730083998
Non_temporal,SMOTE,8,2,5,12,5,20,0.24810233751599883,0.05544503612584872,0.3488376721598599,0.04787005304563231,0.636409703661423,0.027197776185725584,0.5969400096758587,0.06643012258073007
Non_temporal,SMOTE,8,2,5,12,5,30,0.23039260715401153,0.057271879100915975,0.38571769763553854,0.05534814267564568,0.6510025703852768,0.03202850080799896,0.6161103047895501,0.04530815129417187
Non_temporal,SMOTE,8,2,5,12,10,5,0.30604241047279024,0.08231182254064576,0.25600403364912555,0.03729527159484673,0.5762705389581572,0.05201322298045634,0.5620464441219157,0.05980153315501496
Non_temporal,SMOTE,8,2,5,12,10,10,0.3800142484164457,0.10419734004108878,0.22339649178674734,0.06420856511555348,0.5177728100678921,0.08176783152378989,0.6034107402031931,0.08517890484320448
Non_temporal,SMOTE,8,2,5,12,10,20,0.3303313165087705,0.07717729189757126,0.22548629355412256,0.03834781763312835,0.5469206812789177,0.056877057349404014,0.5558176100628931,0.05791984135556462
Non_temporal,SMOTE,8,2,5,12,10,30,0.3734807472865748,0.08263203062810533,0.18862617095241885,0.038251892421504785,0.49999587215542096,0.055220282259611425,0.5621069182389937,0.08768799108998725
Non_temporal,SMOTE,8,2,8,8,2,5,0.10661842005883082,0.11813937290357264,0.47084892391794714,0.131349309289911,0.6993231870424911,0.05600395371985736,0.5774673439767779,0.05444796794800751
Non_temporal,SMOTE,8,2,8,8,2,10,0.07452427027898727,0.09350571149093333,0.5382599580712788,0.14621685509341165,0.7187478264383067,0.04554860681836008,0.6127842283502661,0.10719147708442743
Non_temporal,SMOTE,8,2,8,8,2,20,0.10437169178511428,0.04570598671985304,0.5943462569328344,0.04635534687532059,0.718781848354328,0.014435401870508568,0.6987179487179488,0.03943765656924612
Non_temporal,SMOTE,8,2,8,8,2,30,0.07826269344062513,0.06919702380021191,0.5478863147838547,0.0817234884188589,0.7240451507084034,0.0268317687471785,0.6261490082244799,0.08982212283340177
Non_temporal,SMOTE,8,2,8,8,5,5,0.21467750199539062,0.044535851540108945,0.420421675556617,0.06498676713121557,0.6639758564125792,0.0242454383272152,0.6350991775520077,0.06238772068365475
Non_temporal,SMOTE,8,2,8,8,5,10,0.2265199671755678,0.06486975989436942,0.34780272271315976,0.08046222914636986,0.6405702754287176,0.039184592966536855,0.5743226898887276,0.06313234256862588
Non_temporal,SMOTE,8,2,8,8,5,20,0.2503817269162385,0.0955456031625539,0.3625839237852612,0.08191851239577574,0.633179335944833,0.05483045184150922,0.6129656507014998,0.04916497368654675
Non_temporal,SMOTE,8,2,8,8,5,30,0.2419347430692069,0.12190099982960442,0.35833134304593584,0.05593554634477234,0.6409567308224596,0.05822815628737941,0.6002660861151428,0.09871124758490953
Non_temporal,SMOTE,8,2,8,8,10,5,0.2734570679698456,0.10712672983662576,0.3013494148555051,0.04529340107847439,0.6099580920255897,0.05788159031425186,0.5748064828253507,0.07406074785811473
Non_temporal,SMOTE,8,2,8,8,10,10,0.3240251674393064,0.1067427727943132,0.2634808799724013,0.05905149913233233,0.5693079502479196,0.06562025515682672,0.5875060474117078,0.08034215760547742
Non_temporal,SMOTE,8,2,8,8,10,20,0.38209665039734303,0.060835243496309054,0.21496430751267148,0.030576685094559807,0.5182214228266859,0.04583468938768297,0.5970609579100146,0.04751961305962441
Non_temporal,SMOTE,8,2,8,8,10,30,0.378763939666734,0.06208560971079116,0.21497094180399648,0.0412163340339727,0.517583763183418,0.0508256892706842,0.5937348814707305,0.036703953192865756
Non_temporal,SMOTE,8,2,8,10,2,5,0.06027126086237621,0.0688099159573584,0.6005294164477352,0.1275298528944116,0.7344973108283724,0.02193266155928727,0.6608006773101113,0.15880918812410308
Non_temporal,SMOTE,8,2,8,10,2,10,0.09694868528759143,0.0508207757111603,0.639565586604039,0.09705822121460624,0.7223795311656316,0.015406596882821038,0.7365142718916303,0.09076737897627674
Non_temporal,SMOTE,8,2,8,10,2,20,0.09707907462863276,0.045713805927001444,0.5669267308866067,0.07468325203891886,0.7207287235624817,0.013098834194738427,0.6640058055152395,0.10181463730445661
Non_temporal,SMOTE,8,2,8,10,2,30,0.1149230218074259,0.06394031104563248,0.5268887827402277,0.09156921257818539,0.71034424673828,0.022939133065064822,0.6418118045476535,0.09622853500955701
Non_temporal,SMOTE,8,2,8,10,5,5,0.1011094066085707,0.08798238498929008,0.4551919963909455,0.0837409180299002,0.7103858887720002,0.033835612251705144,0.5563014029995162,0.10337581138579029
Non_temporal,SMOTE,8,2,8,10,5,10,0.20196900663225,0.06346746722602614,0.38251333492556333,0.06037567903100024,0.6603509309474932,0.03780427966432379,0.5844823415578132,0.046416908464649353
Non_temporal,SMOTE,8,2,8,10,5,20,0.18695407437346775,0.07003247205743375,0.3974073189501897,0.1067898866366252,0.6638522564110844,0.04796574834295239,0.5843613933236574,0.0874495253519798
Non_temporal,SMOTE,8,2,8,10,5,30,0.2230129787151521,0.08577886021664222,0.3614693628426611,0.06729438228534443,0.647325852077142,0.04484971235135128,0.5844823415578133,0.08277457596083901
Non_temporal,SMOTE,8,2,8,10,10,5,0.3178096019629337,0.09794767877059898,0.260322957301701,0.07307940874967402,0.5660408265910583,0.06958617013132738,0.5781325592646347,0.061170518528745915
Non_temporal,SMOTE,8,2,8,10,10,10,0.3120359823548264,0.0555855151554874,0.24341878300559935,0.02307981086222548,0.5688819022669583,0.029950061330446857,0.5554547653604257,0.055492474671153896
Non_temporal,SMOTE,8,2,8,10,10,20,0.3503551387179283,0.08402473210811068,0.22445134410742243,0.036701631149559516,0.5379007705004176,0.06204745934192497,0.5748064828253506,0.06774820627158133
Non_temporal,SMOTE,8,2,8,10,10,30,0.34622937500893086,0.11409383759627564,0.22549292784544753,0.06751506022515305,0.5321075592282172,0.09109492456108245,0.5717223028543784,0.06309696772510665
Non_temporal,SMOTE,8,2,8,12,2,5,0.08872522602520212,0.04957539769269351,0.5143831435926015,0.12553542011990215,0.7211397040631855,0.017659003602669168,0.6031083696178036,0.159013824663211
Non_temporal,SMOTE,8,2,8,12,2,10,0.1050463481798567,0.055453378681435496,0.42894010561791784,0.2062248679291448,0.6699936437781453,0.1029177560595013,0.5339864537977745,0.20514631803811267
Non_temporal,SMOTE,8,2,8,12,2,20,0.1276131452868974,0.0623202239138932,0.5869490221054587,0.07652754744030626,0.7116652264842056,0.021125035843116837,0.714562167392356,0.08592467643654891
Non_temporal,SMOTE,8,2,8,12,2,30,0.10325330336674976,0.02764910335475506,0.5417031552689541,0.12920214411259898,0.7125820294339307,0.02288251841101063,0.6449564586357038,0.11515346972145979
Non_temporal,SMOTE,8,2,8,12,5,5,0.1767824299469869,0.061252907346962336,0.4614614016930711,0.08798029790297604,0.6805785203453737,0.03396102797297616,0.6382438316400579,0.03460303402841753
Non_temporal,SMOTE,8,2,8,12,5,10,0.1606218066093872,0.05794226117920838,0.4456916912135445,0.07305489419770549,0.6879395053560655,0.022648791595575823,0.6063134978229319,0.08873364540499677
Non_temporal,SMOTE,8,2,8,12,5,20,0.2050730894771974,0.09246789782589697,0.3856380861396385,0.07506484950709863,0.6590782786690038,0.0537372979063933,0.590711175616836,0.08742047669867094
Non_temporal,SMOTE,8,2,8,12,5,30,0.2239874540447743,0.07643158487268042,0.3667237215720616,0.04695042223211951,0.6502213041509584,0.034432728529864204,0.590711175616836,0.0646729332814942
Non_temporal,SMOTE,8,2,8,12,10,5,0.26259647790576857,0.04393830813642776,0.2707852347212271,0.06415251585823321,0.5976919832618363,0.04515596835990856,0.5333817126269956,0.04809072745012257
Non_temporal,SMOTE,8,2,8,12,10,10,0.32371539706743907,0.10892680282793397,0.2571384974657007,0.04094280906676132,0.5703601942300572,0.05675165420615356,0.5808538945331398,0.08770600624855909
Non_temporal,SMOTE,8,2,8,12,10,20,0.31442815470759106,0.0972534325618113,0.2318950189740732,0.06365109066669336,0.5521041315663742,0.07214361173778087,0.5463231736816643,0.05799187205942883
Non_temporal,SMOTE,8,2,8,12,10,30,0.3644185605016748,0.10683252521354761,0.21710054931932168,0.03875759578655081,0.5275383041562608,0.06358006127132942,0.5815191098209965,0.09070698264781217
Non_temporal,SMOTE,8,3,3,8,2,5,0.10548089426164418,0.033228221939936714,0.6132539872090863,0.163850611834919,0.7162451696010743,0.018655350837411273,0.7187348814707305,0.155108424125211
Non_temporal,SMOTE,8,3,3,8,2,10,0.12846947919792437,0.10026772702937424,0.510137197144601,0.10962400764513253,0.7023514487819172,0.0393274383730488,0.6386066763425254,0.09417503599115214
Non_temporal,SMOTE,8,3,3,8,2,20,0.10162228836100341,0.052615835891675844,0.5816747605020831,0.0887362545160824,0.7199099406956395,0.015285060049023571,0.6832970488630866,0.11486321093985988
Non_temporal,SMOTE,8,3,3,8,2,30,0.10426171564814983,0.08122077131267193,0.5469840511636547,0.12557808125923148,0.7114709204242967,0.04055471589161371,0.6512457668118046,0.10618512781904148
Non_temporal,SMOTE,8,3,3,8,5,5,0.1842217670077713,0.059375852225447195,0.45734814107157074,0.07587827857719616,0.681121172556889,0.022917331405491254,0.641569908079342,0.08522871583631222
Non_temporal,SMOTE,8,3,3,8,5,10,0.21925031487367289,0.06404651072756488,0.35833797733726086,0.06356066203762338,0.6486120201021858,0.032749744968718124,0.5775882922109337,0.06325456780476076
Non_temporal,SMOTE,8,3,3,8,5,20,0.23369571873870898,0.10497706035473085,0.3571968792293607,0.05654896866157002,0.6421184371184371,0.05529909306485552,0.5908925979680696,0.06560059291789826
Non_temporal,SMOTE,8,3,3,8,5,30,0.28628064277097,0.0605386295532263,0.3393240983998089,0.07358892456167905,0.613491990228422,0.048002835125405145,0.6256047411707789,0.053939285220425716
Non_temporal,SMOTE,8,3,3,8,10,5,0.30143361932232243,0.05216278635765606,0.2571053260090757,0.04893562652363036,0.5761473909624252,0.04467486998003025,0.5585389453313981,0.03904455533323882
Non_temporal,SMOTE,8,3,3,8,10,10,0.3702233102459995,0.07372870637475377,0.20760687843324577,0.060482633454813056,0.5095976581443876,0.07288919960747134,0.5778301886792453,0.042587906749379116
Non_temporal,SMOTE,8,3,3,8,10,20,0.3722113011580411,0.04209559632090193,0.19600350290581958,0.03470515675286105,0.5064195926063481,0.039045495439102414,0.5682148040638606,0.0451917699525796
Non_temporal,SMOTE,8,3,3,8,10,30,0.42335097034165575,0.06527623824534207,0.18018071809569303,0.049631690321401835,0.4649188842203548,0.0696957090117683,0.6035316884373488,0.043888046273213556
Non_temporal,SMOTE,8,3,3,10,2,5,0.0657529716521835,0.06673727601953401,0.5469707825810047,0.1175732492766672,0.7238695471608309,0.030942416769548793,0.6127237542331881,0.07473123120918085
Non_temporal,SMOTE,8,3,3,10,2,10,0.09200205560965054,0.06889531649477311,0.599640421410185,0.1358582470582049,0.7202015401748209,0.02772574517317223,0.6916424770198355,0.1282107903971869
Non_temporal,SMOTE,8,3,3,10,2,20,0.13804020992939073,0.052348527134591503,0.540721280152854,0.08086505120513277,0.7070448492076399,0.015629072459379657,0.6787614900822448,0.12302801823043262
Non_temporal,SMOTE,8,3,3,10,2,30,0.1419916959085815,0.06734445592699935,0.5407610859008041,0.10974645397098476,0.700254009346656,0.03051787772618257,0.6827527818093855,0.07468306172198694
Non_temporal,SMOTE,8,3,3,10,5,5,0.2783493474919317,0.10798633126224627,0.3952113685216145,0.0572758411705581,0.6370968612629072,0.04296835070700807,0.6735607160135463,0.08779958799884165
Non_temporal,SMOTE,8,3,3,10,5,10,0.21144430563465674,0.06360943943661448,0.39202690868561424,0.0742465583043141,0.6570756878896414,0.04297821909284456,0.603471214320271,0.061932257517052516
Non_temporal,SMOTE,8,3,3,10,5,20,0.2656365143229246,0.06083032058105076,0.29931268741872996,0.03859166522427499,0.6132175811770738,0.033102204266965425,0.5649492017416545,0.047847372132967886
Non_temporal,SMOTE,8,3,3,10,5,30,0.2460929127396765,0.07917321198512234,0.3509075710532601,0.05746467089930346,0.6350451425253567,0.048569273121349184,0.5970004837929367,0.0516182635109591
Non_temporal,SMOTE,8,3,3,10,10,5,0.32216246256728703,0.05586256836928889,0.24974126263832497,0.036339203406155776,0.5666052219417855,0.03325386822035646,0.571903725205612,0.06827024294920378
Non_temporal,SMOTE,8,3,3,10,10,10,0.3499177858205802,0.0617198745769933,0.21497094180399653,0.035470433849902214,0.5321405250097949,0.04333004621110484,0.5648887276245768,0.05696331201623651
Non_temporal,SMOTE,8,3,3,10,10,20,0.40625133961651755,0.07518134076160005,0.19703845235251968,0.0497086141409572,0.4894948689303528,0.06366704794469036,0.6032897919690373,0.04228952888543552
Non_temporal,SMOTE,8,3,3,10,10,30,0.38925709205742637,0.09676446437816916,0.18228378844571821,0.05835269973741695,0.4789013085945813,0.09145812783224515,0.5715408805031447,0.061150337544948294
Non_temporal,SMOTE,8,3,3,12,2,5,0.09908007895827337,0.05546596208767651,0.5044516094790755,0.19058325964205194,0.7039325764526813,0.04177145444513144,0.6035316884373488,0.16926017217267583
Non_temporal,SMOTE,8,3,3,12,2,10,0.09334345828255548,0.0639509449429265,0.459510920043521,0.11722844227282431,0.7136584748196603,0.020373365224428584,0.5528543783260764,0.13663237812856058
Non_temporal,SMOTE,8,3,3,12,2,20,0.13903203648247828,0.0872983143683694,0.5153583844173765,0.10256899174111689,0.6983119570716315,0.03908176570251813,0.6543904208998548,0.06864057377302783
Non_temporal,SMOTE,8,3,3,12,2,30,0.11512000922676824,0.06193585821431205,0.5742244513441075,0.10134007841251702,0.7122748577223971,0.024501115470886483,0.6893444605708757,0.07402103570076815
Non_temporal,SMOTE,8,3,3,12,5,5,0.1628419977178038,0.06676667915762796,0.3961202664331396,0.07456443853901486,0.677334064270538,0.03528391489344839,0.5589622641509434,0.06684644338389242
Non_temporal,SMOTE,8,3,3,12,5,10,0.23680056707880925,0.07188005503974479,0.36667064724146176,0.07586882883989879,0.6423557104237464,0.03921029405411221,0.6034712143202708,0.05505858674603887
Non_temporal,SMOTE,8,3,3,12,5,20,0.2624961980407407,0.07881968572956029,0.3730262983308123,0.07151780849328568,0.6350558146337354,0.039593491670329294,0.6355224963715529,0.08643316998490083
Non_temporal,SMOTE,8,3,3,12,5,30,0.2881566162256393,0.06105100226009944,0.34990579306318503,0.0659162099672126,0.6182209440538284,0.04074385942064858,0.6380624092888243,0.029577036890959946
Non_temporal,SMOTE,8,3,3,12,10,5,0.3169096348281923,0.11328786983915967,0.2614043467876761,0.04305346344530589,0.574672502676535,0.06546713000087027,0.5783139816158683,0.08736308298849556
Non_temporal,SMOTE,8,3,3,12,10,10,0.36488934002069895,0.06738637380460859,0.22551946501074752,0.03694780267366822,0.5325502987774793,0.048950051011414954,0.5904088050314465,0.056679477129932196
