datatype,sampling,time_step,C,gamma,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,12,0.1,0.1,0.19939127051499717,0.11496396409972467,0.3492982456140351,0.06928948701034647,0.6501930157406403,0.06289013189670176,0.5486895161290323,0.07220310916487545
Non_temporal,SMOTE,12,0.1,0.01,0.17221774193548386,0.08969728319005923,0.40812499999999996,0.060951864413714606,0.6748951600700632,0.0421713970342086,0.5803427419354839,0.06696621974562049
Non_temporal,SMOTE,12,0.1,0.07,0.20672007640067913,0.10458546296295047,0.370296052631579,0.06383941900652362,0.6531855558695694,0.05535760491434367,0.5770161290322581,0.0661726596843306
Non_temporal,SMOTE,12,0.1,0.001,0.16537775891341255,0.0905415908343786,0.4838157894736842,0.05283702592022756,0.6892876241661863,0.034466657355617304,0.6491935483870968,0.07655186447928582
Non_temporal,SMOTE,12,0.1,0.005,0.15949844368986982,0.0772608178047048,0.430219298245614,0.05120750683777208,0.6842790820195238,0.03331592684741025,0.5897177419354839,0.06599243366271931
Non_temporal,SMOTE,12,0.1,0.0001,0.16649405772495757,0.08486146267232572,0.46072368421052634,0.0470311099586186,0.6867457895008795,0.03234618977577841,0.6272177419354839,0.07985092770636493
Non_temporal,SMOTE,12,1.0,1.0,0.16806486983588004,0.09005993174713735,0.14262061403508772,0.04889357665052563,0.5711046371355921,0.10081033741185726,0.3106854838709677,0.09038668699971583
Non_temporal,SMOTE,12,1.0,0.1,0.22020055178268252,0.1212123821771349,0.32838815789473685,0.07675418937944749,0.6354853775238521,0.06750133299285817,0.5485887096774194,0.08960758006612483
Non_temporal,SMOTE,12,1.0,0.01,0.22600947934352006,0.10567678408401249,0.43860745614035085,0.0494022160654519,0.6622293041453648,0.043052712705080404,0.664616935483871,0.0750924167212473
Non_temporal,SMOTE,12,1.0,0.07,0.23265881437464628,0.12190133990192584,0.34728070175438597,0.0787144132463929,0.6343864703709997,0.06708504195831966,0.5799395161290323,0.06718589297620749
Non_temporal,SMOTE,12,1.0,0.001,0.1647923740803622,0.10776189645099955,0.4060745614035087,0.05388216802368474,0.6783376927667989,0.04822508820531757,0.570866935483871,0.08256540711619646
Non_temporal,SMOTE,12,1.0,0.005,0.18543718166383702,0.08324337847355179,0.41657894736842105,0.04632578245632586,0.6723492638482045,0.03775994694574088,0.6020161290322581,0.053223133486157384
Non_temporal,SMOTE,12,1.0,0.0001,0.17173740803621956,0.09560135712004333,0.47433114035087715,0.05279170747818831,0.6860736620666907,0.03630416845686487,0.6460685483870968,0.07933852001187253
Non_temporal,SMOTE,12,4.0,1.0,0.16697934352009056,0.08304355581455711,0.1405811403508772,0.051202981090790724,0.5661282220488035,0.10394182472077619,0.30756048387096774,0.07554628108635228
Non_temporal,SMOTE,12,4.0,0.1,0.24781444538766273,0.10807541976240698,0.27597587719298244,0.06744241944758038,0.607652749780536,0.06949596097273587,0.5237903225806452,0.10423523584306367
Non_temporal,SMOTE,12,4.0,0.01,0.22319786361063948,0.08528563631169402,0.43234649122807023,0.05087806733217235,0.6621156048405168,0.03397200912599834,0.6555443548387097,0.06719799197535808
Non_temporal,SMOTE,12,4.0,0.07,0.2361368138087153,0.11446927181944885,0.30952850877192983,0.0686032677209318,0.6256100709945216,0.06360061843815976,0.5456653225806452,0.10207771991652184
Non_temporal,SMOTE,12,4.0,0.001,0.20324419920769668,0.08320941719928476,0.4050219298245614,0.04603220620561604,0.6638968941379736,0.03832146287375847,0.6082661290322581,0.055506196277371606
Non_temporal,SMOTE,12,4.0,0.005,0.23254209111488397,0.07966686624230382,0.4512280701754386,0.04707081931116994,0.6625857434567525,0.03013964070299512,0.6837701612903226,0.06506203327923035
Non_temporal,SMOTE,12,4.0,0.0001,0.15853565365025468,0.08118127086782195,0.4375328947368421,0.05641709071044458,0.6852960003852,0.03431430567170864,0.5960685483870968,0.06877194628904998
Non_temporal,SMOTE,12,10.0,1.0,0.16380836162988116,0.0796659876385438,0.1374013157894737,0.05283072816942781,0.5653940802063026,0.0992234163667148,0.30120967741935484,0.07551446211179219
Non_temporal,SMOTE,12,10.0,0.1,0.21198358800226372,0.13381249807582257,0.2707785087719298,0.06061449228792712,0.6238150724040029,0.0820111015771024,0.48276209677419357,0.11277034410932645
Non_temporal,SMOTE,12,10.0,0.01,0.2305181805319751,0.07982801729677996,0.40919956140350877,0.05615896779620381,0.6544582016482765,0.036152422459926184,0.6397177419354839,0.058567073575346254
Non_temporal,SMOTE,12,10.0,0.07,0.2496873231465761,0.11150268869481578,0.28650219298245616,0.07078085629438942,0.6092712508066944,0.07335649409754803,0.5361895161290323,0.09491391824332578
Non_temporal,SMOTE,12,10.0,0.001,0.21898521505376345,0.07812168111436547,0.4239583333333333,0.04302020836931671,0.6621931338219794,0.03297091747404857,0.6429435483870968,0.05651422219312279
Non_temporal,SMOTE,12,10.0,0.005,0.22518251273344653,0.08880261270062703,0.44286184210526314,0.051561640462630745,0.66303771353812,0.03420632258670612,0.6680443548387097,0.06157129001858373
Non_temporal,SMOTE,12,10.0,0.0001,0.1647594793435201,0.10824054581112356,0.4092324561403508,0.05227873778396334,0.6791258246737677,0.047482521146613506,0.573991935483871,0.08510739527496464
Non_temporal,SMOTE,12,50.0,1.0,0.1594970288624788,0.08853911875025826,0.14161184210526317,0.051768769605834764,0.5746586819613135,0.10002342080409084,0.30110887096774197,0.07875177815824433
Non_temporal,SMOTE,12,50.0,0.1,0.19773132427843804,0.08221382802886713,0.24138157894736842,0.05793843878220697,0.6189369761850699,0.05770917988135421,0.43911290322580643,0.0907349905745747
Non_temporal,SMOTE,12,50.0,0.01,0.22627051499717035,0.08808585112733089,0.3819956140350877,0.045921958510812225,0.6515327476122079,0.03963813146574067,0.6082661290322581,0.07625819841290575
Non_temporal,SMOTE,12,50.0,0.07,0.19884302490096212,0.09408334405869564,0.25922149122807014,0.05246566617029492,0.6270125433916826,0.06406062417076815,0.4580645161290323,0.09198962928755622
Non_temporal,SMOTE,12,50.0,0.001,0.23138865308432371,0.09553742142787679,0.44603070175438597,0.052528883728202275,0.6615640427305336,0.03644013513659922,0.6774193548387097,0.06893127175909887
Non_temporal,SMOTE,12,50.0,0.005,0.25467600452744765,0.0791744001455839,0.39139254385964917,0.052028416338445974,0.6426170837510181,0.03379555370690342,0.6460685483870968,0.06879026644572833
Non_temporal,SMOTE,12,50.0,0.0001,0.18960384833050367,0.0739267331838319,0.41241228070175434,0.04057046585955796,0.6705987116006368,0.03330596377584598,0.6020161290322581,0.051355520035195126
Non_temporal,SMOTE,12,100.0,1.0,0.1594970288624788,0.08853911875025826,0.14161184210526317,0.051768769605834764,0.5746586819613135,0.10002342080409084,0.30110887096774197,0.07875177815824433
Non_temporal,SMOTE,12,100.0,0.1,0.19156692133559708,0.07642122362453478,0.2193201754385965,0.05601043767872875,0.6106138430887452,0.05797652854665869,0.4108870967741936,0.07964117996882154
Non_temporal,SMOTE,12,100.0,0.01,0.2148648839841539,0.11522188048254013,0.3589254385964912,0.05198802914776756,0.6497463511985894,0.05695063728806817,0.5737903225806452,0.0891014990513324
Non_temporal,SMOTE,12,100.0,0.07,0.20593095642331635,0.09474481834224212,0.2455811403508772,0.050965640045608586,0.6162712864010476,0.06673783951424377,0.45151209677419357,0.08220078502619665
Non_temporal,SMOTE,12,100.0,0.001,0.24809917940011314,0.08454180784488384,0.4449451754385965,0.045105455128747994,0.6563704122388728,0.032545075188960014,0.6930443548387097,0.06433355277471518
Non_temporal,SMOTE,12,100.0,0.005,0.25050933786078095,0.09018141702686748,0.3893092105263158,0.04547754043247412,0.6443356802844397,0.037690565046780825,0.6398185483870968,0.07702569449549292
Non_temporal,SMOTE,12,100.0,0.0001,0.19794142614601018,0.07648516285704492,0.4324013157894736,0.04092472653493318,0.671008811151909,0.03340681519040782,0.6303427419354839,0.055945401003749576
Non_temporal,SMOTE,24,0.1,1.0,0.11047328959700094,0.12348320479440912,0.16907216494845362,0.09518093927904157,0.6793087642722231,0.12478545436148236,0.27954545454545454,0.1922212265661831
Non_temporal,SMOTE,24,0.1,0.1,0.17956107466416749,0.0932074602921206,0.4742268041237113,0.07304325601615813,0.6854146106500558,0.030167667607694335,0.6537878787878788,0.12054236126186454
Non_temporal,SMOTE,24,0.1,0.01,0.15127303967510153,0.0909721869906119,0.44948453608247424,0.05459052492731434,0.6920105247245901,0.03418800088246609,0.6007575757575758,0.09622181411446377
Non_temporal,SMOTE,24,0.1,0.07,0.17099539206497968,0.095559978802348,0.47010309278350515,0.07550446772618784,0.687128051518479,0.03425326324931456,0.6410984848484849,0.11752576867075959
Non_temporal,SMOTE,24,0.1,0.001,0.15935449859418932,0.06635091892345021,0.5525773195876289,0.03167482782626228,0.70045496920975,0.0196531027124359,0.7119318181818182,0.08282147379779332
Non_temporal,SMOTE,24,0.1,0.005,0.16883688691034054,0.06342490160773064,0.4628865979381443,0.0552196360447096,0.687146128381719,0.024338069997351476,0.6317234848484848,0.08132970281957783
Non_temporal,SMOTE,24,0.1,0.0001,0.1726921274601687,0.06939320431167552,0.5329896907216495,0.036898000346749026,0.6946354092607276,0.021283654428834415,0.7056818181818182,0.08669692468197067
Non_temporal,SMOTE,24,1.0,1.0,0.17367131365198377,0.0950107217134488,0.13608247422680414,0.030512677498863383,0.5662505597850426,0.10435846574390446,0.3097537878787879,0.0714312116727209
Non_temporal,SMOTE,24,1.0,0.1,0.22197457825679479,0.12058873342353069,0.37319587628865974,0.048966359121805844,0.6555984317590555,0.044475490145990074,0.5951704545454545,0.13463448209907905
Non_temporal,SMOTE,24,1.0,0.01,0.18630408466104345,0.08155665424084868,0.4670103092783505,0.0696238928037239,0.681668713877525,0.02939108170156143,0.653314393939394,0.11018711682647694
Non_temporal,SMOTE,24,1.0,0.07,0.20829233052171192,0.09494613643332457,0.40515463917525774,0.052779075200701873,0.6662984976478049,0.031415274169985005,0.6134469696969698,0.11738284338644897
Non_temporal,SMOTE,24,1.0,0.001,0.16154814901593254,0.0956375281911539,0.4268041237113402,0.05033631181745857,0.6851494137155326,0.038162464718397765,0.5883522727272726,0.09440584986448862
Non_temporal,SMOTE,24,1.0,0.005,0.14090128084973447,0.08720459603976441,0.46288659793814435,0.061932941426291084,0.69701834350134,0.032554485137135145,0.6037878787878788,0.1016202178475832
Non_temporal,SMOTE,24,1.0,0.0001,0.1726921274601687,0.06939320431167552,0.5329896907216495,0.036898000346749026,0.6946354092607276,0.021283654428834415,0.7056818181818182,0.08669692468197067
Non_temporal,SMOTE,24,4.0,1.0,0.20350964542330524,0.09072720182597761,0.12783505154639177,0.0313374931001457,0.5342597192090899,0.09667020519411665,0.331344696969697,0.07787805323686633
Non_temporal,SMOTE,24,4.0,0.1,0.24417174320524837,0.11317804879789801,0.30412371134020616,0.04840971910051091,0.6266935787990379,0.049157243497604815,0.5482954545454545,0.12521575159196277
Non_temporal,SMOTE,24,4.0,0.01,0.21901944704779758,0.08691282700926282,0.4804123711340206,0.07564509825915108,0.6720627266290521,0.0342769603582523,0.6994318181818182,0.10499942607740302
Non_temporal,SMOTE,24,4.0,0.07,0.243525460793502,0.12689809392539933,0.33298969072164947,0.05030463051033341,0.6375091658881016,0.04897560013455616,0.5765151515151515,0.14292329755959182
Non_temporal,SMOTE,24,4.0,0.001,0.17270481880662295,0.08777183634515247,0.443298969072165,0.057028110045110644,0.6827714863908894,0.03631163594691242,0.6160037878787878,0.09105127178561921
Non_temporal,SMOTE,24,4.0,0.005,0.20883317713214625,0.08630713788654266,0.47525773195876286,0.06158877126286122,0.6755573831637304,0.03271740880907353,0.6840909090909091,0.10298503350391983
Non_temporal,SMOTE,24,4.0,0.0001,0.18324156513589504,0.0648275607308278,0.46391752577319584,0.053766617774867194,0.6822649184838625,0.025149464103377463,0.647159090909091,0.07894365609676754
Non_temporal,SMOTE,24,10.0,1.0,0.20879119806310528,0.11854795462275025,0.12577319587628866,0.04014004604934388,0.5250562898760502,0.1262893175684292,0.33456439393939397,0.10085831892532063
Non_temporal,SMOTE,24,10.0,0.1,0.2679113948766011,0.12586903326795326,0.26494845360824737,0.036608826607349904,0.6009338543553353,0.0632542473616936,0.5328598484848485,0.11942714631320281
Non_temporal,SMOTE,24,10.0,0.01,0.21279775851296465,0.10158590864052795,0.46494845360824744,0.07149170493849819,0.6719934543743662,0.039894449190262166,0.6777462121212121,0.10703862012806886
Non_temporal,SMOTE,24,10.0,0.07,0.24336242580443615,0.12035300371110176,0.30824742268041233,0.05101790940890153,0.6295373247518918,0.052842906647943805,0.5516098484848484,0.13940362105088325
Non_temporal,SMOTE,24,10.0,0.001,0.1695534598562949,0.0873082844519581,0.46804123711340206,0.05780554956237601,0.6877424985868767,0.032651593614738454,0.637594696969697,0.09891917813157776
Non_temporal,SMOTE,24,10.0,0.005,0.2377372305529522,0.07253176627883934,0.47731958762886595,0.06405870673363293,0.6657568802507068,0.030507446109623648,0.7150568181818182,0.0810380902777969
Non_temporal,SMOTE,24,10.0,0.0001,0.1543297016557326,0.10538740969602504,0.4247422680412371,0.051090769869541725,0.687814470548732,0.0415372525378791,0.5790719696969697,0.10219049198027573
Non_temporal,SMOTE,24,50.0,1.0,0.202605631052796,0.11957759436274389,0.13195876288659794,0.04066615035735262,0.5368254048190783,0.12461595925361439,0.33456439393939397,0.10085831892532063
Non_temporal,SMOTE,24,50.0,0.1,0.27186816619806314,0.12963494179907903,0.21752577319587627,0.035548329174364256,0.5725288142393407,0.07774312443768576,0.48939393939393944,0.11014914444533179
Non_temporal,SMOTE,24,50.0,0.01,0.20197985004686037,0.08505997558483931,0.40824742268041236,0.08301369954308205,0.6659129833015281,0.036718380328545984,0.6102272727272726,0.11603466657670274
Non_temporal,SMOTE,24,50.0,0.07,0.28034305685723215,0.13184549557460598,0.24020618556701034,0.03718492535437409,0.5850633477629554,0.06315685707534723,0.5205492424242424,0.13572560251742855
Non_temporal,SMOTE,24,50.0,0.001,0.21402003280224932,0.07244167962523125,0.4731958762886598,0.05912350910902957,0.6728818830409243,0.03086548627773135,0.6872159090909091,0.08279792058106415
Non_temporal,SMOTE,24,50.0,0.005,0.20176995470165573,0.09710281987698828,0.46082474226804127,0.06839178676545149,0.675413096413654,0.03648764397546679,0.662594696969697,0.099324482108955
Non_temporal,SMOTE,24,50.0,0.0001,0.16648898781630744,0.08426656157032211,0.4556701030927835,0.05605062770749767,0.687025022722929,0.03328829551744419,0.6221590909090909,0.09480959212039093
Non_temporal,SMOTE,24,100.0,1.0,0.202605631052796,0.11957759436274389,0.13195876288659794,0.04066615035735262,0.5368254048190783,0.12461595925361439,0.33456439393939397,0.10085831892532063
Non_temporal,SMOTE,24,100.0,0.1,0.26305939550140583,0.14401156003685564,0.20824742268041235,0.036825919792766504,0.5750193931781369,0.0834803057132084,0.4713068181818182,0.13263462572896847
Non_temporal,SMOTE,24,100.0,0.01,0.20113441112152453,0.09397296874345963,0.3907216494845361,0.07497475396114107,0.66527829114933,0.034870569882044705,0.5918560606060606,0.131459041409906
Non_temporal,SMOTE,24,100.0,0.07,0.308180060918463,0.11116470842597842,0.2216494845360825,0.03808856330290963,0.5569578099660382,0.06307243547450217,0.5298295454545455,0.10162643895737027
Non_temporal,SMOTE,24,100.0,0.001,0.2200806388628554,0.0856147228659069,0.4731958762886598,0.05444431309901399,0.6713720776417984,0.032970653813256375,0.6932765151515151,0.08889261593461927
Non_temporal,SMOTE,24,100.0,0.005,0.19580014058106837,0.10879597918570069,0.44226804123711344,0.07252487561633633,0.6757067857912405,0.04090901517685699,0.6380681818181818,0.12732626489402762
Non_temporal,SMOTE,24,100.0,0.0001,0.1530244454857857,0.09801217481788463,0.47216494845360824,0.060955651542657655,0.6936115442261228,0.03727097015087687,0.625189393939394,0.1024766485528415
Non_temporal,SMOTE,36,0.1,1.0,0.10328762852489055,0.09574185638551506,0.1487010078387458,0.046729774325148285,0.6426634768740032,0.05343320760145417,0.2519886363636364,0.1265538820343573
Non_temporal,SMOTE,36,0.1,0.1,0.20181487325664257,0.06909188134815539,0.4197760358342665,0.058371420932207665,0.6623939998572976,0.029622213275414384,0.6215909090909091,0.0658197757773395
Non_temporal,SMOTE,36,0.1,0.01,0.1889936246564186,0.09332897034696565,0.4357222844344905,0.05619213607967098,0.6696266493715082,0.037786547728980754,0.6247159090909091,0.07226818336281234
Non_temporal,SMOTE,36,0.1,0.07,0.1858404170484238,0.08642931104427941,0.43253079507278835,0.05657824782238629,0.6699908466491427,0.03597200545016117,0.6183712121212122,0.06388782837383869
Non_temporal,SMOTE,36,0.1,0.001,0.1585451873154841,0.05538997583193998,0.5684434490481522,0.050157718716829634,0.6953585599089652,0.018261200037158483,0.7269886363636363,0.06522834232132581
Non_temporal,SMOTE,36,0.1,0.005,0.16381655298788556,0.09188030295681884,0.44527435610302357,0.0597061131258629,0.6802303238167368,0.03623355263016777,0.6090909090909091,0.0789886264638902
Non_temporal,SMOTE,36,0.1,0.0001,0.15323723658760052,0.058031113840097466,0.5737513997760358,0.05178292228892931,0.6972454896692513,0.019203310393158517,0.7269886363636363,0.06522834232132581
Non_temporal,SMOTE,36,1.0,1.0,0.13676172418473648,0.06527448658755756,0.11797312430011198,0.02797317137020329,0.5714176425719029,0.08463565602248273,0.2547348484848485,0.052074723806316364
Non_temporal,SMOTE,36,1.0,0.1,0.22601700091621701,0.08458058225077603,0.358073908174692,0.05122979453776412,0.6394580123776652,0.042708138168712204,0.5840909090909091,0.05706354848059686
Non_temporal,SMOTE,36,1.0,0.01,0.218612737113577,0.07849031101940906,0.4463493840985443,0.053724014347048515,0.6614901847112,0.03142797452945232,0.6649621212121212,0.07255394829520403
Non_temporal,SMOTE,36,1.0,0.07,0.24417328378974515,0.0715488048932995,0.38044792833146696,0.04985012190811322,0.6384257798079725,0.03378519830551792,0.6246212121212121,0.04524335407719315
Non_temporal,SMOTE,36,1.0,0.001,0.19533719756354134,0.08952755484709042,0.4261590145576708,0.05424017691961704,0.6658960324016407,0.0357346075889307,0.6214962121212121,0.06817793812612988
Non_temporal,SMOTE,36,1.0,0.005,0.1968494434829821,0.0918351218429782,0.44955207166853306,0.05590892634816721,0.668622681138679,0.036974419206795686,0.6464015151515151,0.06262212586125546
Non_temporal,SMOTE,36,1.0,0.0001,0.15742606637483458,0.05481922337875623,0.5726875699888019,0.056463215121466334,0.6959494364523627,0.018095474053590906,0.7301136363636364,0.06983604577662839
Non_temporal,SMOTE,36,4.0,1.0,0.1566485544131121,0.08520086872446005,0.12005599104143336,0.027189906938082244,0.5625722091805683,0.07567435546400612,0.2767045454545455,0.08726910207906319
Non_temporal,SMOTE,36,4.0,0.1,0.2046700770300994,0.06558205668038827,0.30176931690929454,0.03624473755305276,0.6344171430702188,0.0350540689931332,0.506439393939394,0.059231875853123964
Non_temporal,SMOTE,36,4.0,0.01,0.2219201957989752,0.07814952675621249,0.433572228443449,0.05369072723573296,0.65896814448636,0.026188980434020948,0.6554924242424243,0.08962936865723933
Non_temporal,SMOTE,36,4.0,0.07,0.21459938834028983,0.09791047726101265,0.3262150055991042,0.04586243805645386,0.6367452079642827,0.04800838740828189,0.5408143939393939,0.07784580506979875
Non_temporal,SMOTE,36,4.0,0.001,0.1878733796531949,0.08268111527824204,0.4304031354983203,0.05351821034982405,0.6687772463261827,0.03451735915443628,0.6182765151515152,0.05356777482456825
