datatype,sampling,time_step,solver,shrinkage,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,lsqr,0.15,0.17506294476754689,0.09070621299232952,0.4309854423292273,0.07271227051275665,0.678228317718305,0.04336104687712216,0.6060483870967742,0.07729929156251432
Non_temporal,SMOTE,8,lsqr,0.16,0.18145784416428856,0.09698172453014256,0.4278163493840985,0.07278034584254349,0.6751614662426197,0.04699002732438712,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,lsqr,0.17,0.18249927753494924,0.09685808952524734,0.42677491601343787,0.07391747964772397,0.6745130845475928,0.04701336931988947,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,lsqr,0.18,0.18249927753494927,0.10013539626126511,0.4267749160134378,0.0746632246930938,0.6743711017636607,0.04793537238192405,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,lsqr,0.19,0.18154745240761477,0.095675049088328,0.4278275475923852,0.07390344499440966,0.6748499788306734,0.04672660878828129,0.609375,0.06962106921389495
Non_temporal,SMOTE,8,lsqr,0.2,0.18147954069284397,0.0919822417647976,0.42466965285554303,0.07207889324237904,0.6747706596407248,0.04371929188225046,0.6061491935483871,0.07159678429917303
Non_temporal,SMOTE,8,lsqr,0.21,0.18569006700863347,0.094259801044778,0.4204591265397536,0.07458329627235033,0.672077832682189,0.04599558158750498,0.6061491935483871,0.07159678429917303
Non_temporal,SMOTE,8,lsqr,0.22,0.18255386880034677,0.08764017123156219,0.42047032474804025,0.07115635857928773,0.6736497435276457,0.04276565866471577,0.6030241935483871,0.06568807050492297
Non_temporal,SMOTE,8,lsqr,0.23,0.17830832550662862,0.08988506061879788,0.4183650615901455,0.07079563606201232,0.6747446186034929,0.043838759674819684,0.5966733870967742,0.06377384541590003
Non_temporal,SMOTE,8,lsqr,0.24,0.17508251905501576,0.09384108960185791,0.4183650615901455,0.07126362381948262,0.675909376559627,0.045480775161776246,0.5934475806451613,0.06841342560828201
Non_temporal,SMOTE,8,lsqr,0.25,0.18031278221291047,0.09080130504700985,0.4162597984322508,0.06909896685260994,0.67391665269999,0.04312012921363184,0.5965725806451614,0.06468570204788443
Non_temporal,SMOTE,8,lsqr,0.26,0.17920343712747897,0.08921574160080756,0.41414333706606943,0.06605245952860447,0.6742904155351931,0.04255700634853996,0.5933467741935485,0.06459515069845803
Non_temporal,SMOTE,8,lsqr,0.27,0.18239422660116317,0.09125316001092108,0.4078275475923852,0.06872625073456848,0.6713422296529105,0.045368194392182336,0.5902217741935485,0.05896315762801532
Non_temporal,SMOTE,8,lsqr,0.28,0.1782165950222158,0.0919761484102844,0.4088801791713326,0.06835546402444316,0.6731211831032496,0.04552350681552142,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,lsqr,0.29,0.17821659502221582,0.08827192357239301,0.4088801791713326,0.06434759907190224,0.6737363834516817,0.04290740876228625,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,lsqr,0.3,0.1782165950222158,0.08753607908975586,0.4088801791713326,0.06116961287730428,0.6741693612523683,0.04133011300140389,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,lsqr,0.31,0.17393815699165555,0.08847988559270198,0.40993281075027993,0.06127935532871799,0.6759324627524658,0.041922164233884805,0.5838709677419356,0.060644611678188985
Non_temporal,SMOTE,8,lsqr,0.32,0.18028896344326845,0.09532455395158829,0.40993281075027993,0.06127935532871799,0.6735486401796896,0.04490564456930324,0.5902217741935484,0.06525261647984838
Non_temporal,SMOTE,8,lsqr,0.33,0.1803897698948813,0.09741810308854418,0.40993281075027993,0.06109827104495948,0.6736789954987243,0.04522384239946273,0.5903225806451612,0.0691317680430462
Non_temporal,SMOTE,8,lsqr,0.34,0.18249503305277606,0.09740821181455149,0.4078275475923852,0.06085973182912756,0.6725744110906264,0.04524330159908897,0.5903225806451612,0.0691317680430462
Non_temporal,SMOTE,8,lsqr,0.35000000000000003,0.18032185818011054,0.103482918366393,0.40677491601343785,0.059421480305237355,0.6733957410007319,0.04719873532659283,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,lsqr,0.36,0.17926922660116315,0.10496752022330846,0.4078275475923852,0.05957165688961244,0.6739165627446396,0.047721158611818554,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,lsqr,0.37,0.1782165950222158,0.10560021957578318,0.4088801791713326,0.0597028996029482,0.6744491441982737,0.04799834083502639,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,lsqr,0.38,0.17926922660116315,0.10496422143309143,0.4078275475923852,0.05901101854835142,0.6739573409195851,0.047707946492046495,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,lsqr,0.39,0.17409425459668387,0.10689218673153827,0.4067525195968645,0.05754794103435211,0.6759988099482691,0.04861343113179655,0.5808467741935484,0.07885848448278698
Non_temporal,SMOTE,8,lsqr,0.4,0.17092516165155508,0.10615558303349537,0.4099216125419932,0.057846787788273964,0.6776914190998947,0.048378072272035846,0.5808467741935484,0.07885848448278698
Non_temporal,SMOTE,8,lsqr,0.41000000000000003,0.1666579218292815,0.10217838712032916,0.410963045912654,0.05670108462539675,0.6797232492694529,0.04578104374072698,0.5776209677419356,0.0794582516086232
Non_temporal,SMOTE,8,lsqr,0.42,0.16455265867138674,0.10346073266445144,0.4130683090705487,0.057615495529897066,0.680717691834076,0.04640466567582267,0.5776209677419356,0.0794582516086232
Non_temporal,SMOTE,8,lsqr,0.43,0.16040792182928149,0.11095789822221211,0.410963045912654,0.05993116300920134,0.6817433275556222,0.050228677773422825,0.5713709677419356,0.08511646929633222
Non_temporal,SMOTE,8,lsqr,0.44,0.15517765867138675,0.11263958960262924,0.4130683090705487,0.0617015392935571,0.6840248580946217,0.050993522446071686,0.5682459677419356,0.08819734984034702
Non_temporal,SMOTE,8,lsqr,0.45,0.15517765867138678,0.11367416674930579,0.4130683090705487,0.06223794618762901,0.683948981670657,0.0512996948591921,0.5682459677419356,0.08819734984034702
Non_temporal,SMOTE,8,lsqr,0.46,0.15623029025033414,0.11357649872067432,0.4120156774916014,0.06074075918397744,0.6836588949527165,0.05037954943747603,0.5682459677419356,0.08819734984034702
Non_temporal,SMOTE,8,lsqr,0.47000000000000003,0.15623029025033414,0.11347978432851431,0.4120156774916014,0.06182559191116255,0.6835841192797354,0.050412534449070706,0.5682459677419356,0.08819734984034702
Non_temporal,SMOTE,8,lsqr,0.48,0.15945609670194705,0.11719920317831492,0.4120156774916014,0.06182559191116255,0.6822099120915747,0.052681686671201884,0.5714717741935484,0.08800172280160763
Non_temporal,SMOTE,8,lsqr,0.49,0.15955690315355994,0.11545025709219657,0.4120156774916014,0.06182559191116255,0.6819684997371592,0.0522935921981835,0.5715725806451614,0.08292517870193067
Non_temporal,SMOTE,8,lsqr,0.5,0.16268190315355996,0.11277202842715969,0.4120156774916014,0.06182559191116255,0.6806697984384579,0.05130425023606671,0.5746975806451614,0.07950996641122973
Non_temporal,SMOTE,8,lsqr,0.51,0.16268190315355996,0.11277202842715969,0.4120156774916014,0.06182559191116255,0.6806697984384579,0.05130425023606671,0.5746975806451614,0.07950996641122973
Non_temporal,SMOTE,8,lsqr,0.52,0.15850427157461258,0.11366518440101449,0.4130683090705487,0.06312182878968199,0.6824181429233753,0.051671092385555645,0.5715725806451614,0.08173905286181836
Non_temporal,SMOTE,8,lsqr,0.53,0.16370163999566523,0.11374879322663595,0.4141209406494961,0.06083500112156946,0.6809821987825131,0.05051800323799187,0.5778225806451613,0.08318309927312531
Non_temporal,SMOTE,8,lsqr,0.54,0.16360083354405233,0.10814191284030074,0.4141209406494961,0.06083500112156946,0.6808789453244964,0.04872321078856596,0.5777217741935484,0.07749184117119
Non_temporal,SMOTE,8,lsqr,0.55,0.16037502709243942,0.10713771063083491,0.414120940649496,0.061198191894052296,0.6820306926831403,0.04863080373258897,0.5744959677419356,0.0766267628592669
Non_temporal,SMOTE,8,lsqr,0.56,0.15725002709243943,0.1110786227212488,0.414120940649496,0.061198191894052296,0.6832736305362477,0.050063870308784064,0.5713709677419356,0.08015704092391024
Non_temporal,SMOTE,8,lsqr,0.5700000000000001,0.1572059341473106,0.10711543121661615,0.4172900335946249,0.06109829464788945,0.6836860391911127,0.04855587472417653,0.5744959677419356,0.0766267628592669
Non_temporal,SMOTE,8,lsqr,0.58,0.16148437217787087,0.11056294192880434,0.41623740201567755,0.060385511423313706,0.6820810219576977,0.04966215231861378,0.5777217741935484,0.0801325061297326
Non_temporal,SMOTE,8,lsqr,0.59,0.1583152792327421,0.1077639865629919,0.41940649496080623,0.06090890782841024,0.6838068152543185,0.04827843656126699,0.5777217741935484,0.0801325061297326
Non_temporal,SMOTE,8,lsqr,0.6,0.1583152792327421,0.10654249831294131,0.41940649496080623,0.06199079804107576,0.6837819083611771,0.04790150471866347,0.5777217741935484,0.0801325061297326
Non_temporal,SMOTE,8,lsqr,0.61,0.1583152792327421,0.10563789090575484,0.41940649496080623,0.061811798040095046,0.6838239480014818,0.04761069383596879,0.5777217741935484,0.0801325061297326
Non_temporal,SMOTE,8,lsqr,0.62,0.15519027923274212,0.10513526298261215,0.41940649496080623,0.06145223386753007,0.6848605584135556,0.04759933637080168,0.5745967741935484,0.07630855294356793
Non_temporal,SMOTE,8,lsqr,0.63,0.1520652792327421,0.10656796125624188,0.41940649496080623,0.06145223386753007,0.6861267921797893,0.04805645192763577,0.5714717741935484,0.07862444413826394
Non_temporal,SMOTE,8,lsqr,0.64,0.1520652792327421,0.10656796125624188,0.41940649496080623,0.06145223386753007,0.6861267921797893,0.04805645192763577,0.5714717741935484,0.07862444413826394
Non_temporal,SMOTE,8,lsqr,0.65,0.15100144944550808,0.10562061773064904,0.42047032474804025,0.061824187308425475,0.6866724271004243,0.047681694993788735,0.5714717741935484,0.07862444413826394
Non_temporal,SMOTE,8,lsqr,0.66,0.1530738178665607,0.10376040043470065,0.42152295632698766,0.06350491577833524,0.6858547929227021,0.04712091603367431,0.5745967741935484,0.07630855294356793
Non_temporal,SMOTE,8,lsqr,0.67,0.1499047249214319,0.1043704252883629,0.42469204927211646,0.0639215711092762,0.6874043727288609,0.04740588881573305,0.5745967741935484,0.07630855294356793
Non_temporal,SMOTE,8,lsqr,0.68,0.1477994617635372,0.10156823730488186,0.4267973124300112,0.05945044407289449,0.6891065003884355,0.044450496518666005,0.5745967741935484,0.07630855294356793
Non_temporal,SMOTE,8,lsqr,0.6900000000000001,0.14674683018458984,0.10211465171552692,0.4278499440089586,0.05961874033811571,0.6896032858939877,0.04467374489110911,0.5745967741935484,0.07630855294356793
Non_temporal,SMOTE,8,lsqr,0.7000000000000001,0.14046393544774774,0.10584775620574116,0.4310078387458007,0.06001011996096687,0.6923079288573283,0.046128749113288924,0.5714717741935484,0.07862444413826394
Non_temporal,SMOTE,8,lsqr,0.71,0.13729484250261895,0.10579360443876801,0.43417693169092947,0.0608725538357039,0.6937965211908821,0.046207887515527506,0.5714717741935484,0.07862444413826394
Non_temporal,SMOTE,8,lsqr,0.72,0.13301640447205867,0.10380832511312069,0.4352295632698768,0.06127227756996282,0.6952856113107229,0.04580498139235042,0.5682459677419356,0.07372260520939668
Non_temporal,SMOTE,8,lsqr,0.73,0.13301640447205867,0.1052988480021579,0.4352295632698768,0.06323020885328437,0.6949856303221736,0.04732136614705107,0.5682459677419356,0.07372260520939668
Non_temporal,SMOTE,8,lsqr,0.74,0.1287379664414984,0.10440048333801534,0.4362821948488242,0.060928297702945014,0.697071325596437,0.046161426541716545,0.5650201612903226,0.07521167936171182
Non_temporal,SMOTE,8,lsqr,0.75,0.12456033486255103,0.10221399017326116,0.43733482642777155,0.061472027630171344,0.6985577961151657,0.045722650049729426,0.5618951612903226,0.0705633640458947
Non_temporal,SMOTE,8,lsqr,0.76,0.12666559802044577,0.10410969266326099,0.4352295632698768,0.06234786273426088,0.6973898959150074,0.04685602508471467,0.5618951612903226,0.0705633640458947
Non_temporal,SMOTE,8,lsqr,0.77,0.13405783784271938,0.10956718173829087,0.43418812989921607,0.0651820001631353,0.694211594920189,0.04949816020627626,0.5682459677419356,0.07415553077948607
Non_temporal,SMOTE,8,lsqr,0.78,0.13395703139110648,0.11062133450210726,0.43418812989921607,0.0651820001631353,0.6945042600015865,0.049887067841779036,0.5681451612903227,0.07994809629338603
Non_temporal,SMOTE,8,lsqr,0.79,0.13405783784271938,0.10876220409541924,0.43418812989921607,0.06636126731013041,0.6944430040300631,0.049106933832018244,0.5682459677419356,0.07916747248663404
Non_temporal,SMOTE,8,lsqr,0.8,0.13205338113643755,0.10452794464664826,0.4362933930571109,0.0672410858274437,0.6952267892559425,0.04783210226432702,0.5683467741935485,0.07331311629095685
Non_temporal,SMOTE,8,lsqr,0.81,0.13840418758805045,0.10446215356875552,0.4362933930571109,0.0672410858274437,0.6931326270605479,0.04738567500503581,0.5746975806451614,0.07851709619255495
Non_temporal,SMOTE,8,lsqr,0.8200000000000001,0.14268262561861073,0.10244708393285004,0.4352407614781635,0.06705922562631506,0.6913369773550622,0.046504788823852075,0.5779233870967743,0.07531672252639242
Non_temporal,SMOTE,8,lsqr,0.8300000000000001,0.14057736246071598,0.10214565771295481,0.4373460246360582,0.06489346242977875,0.6926394646092753,0.045506945291202604,0.5779233870967743,0.07531672252639242
Non_temporal,SMOTE,8,lsqr,0.84,0.1459084320702236,0.10767993318897978,0.4352407614781635,0.06538603133239991,0.6902164374788013,0.04873114671580588,0.5811491935483872,0.07605143635062889
Non_temporal,SMOTE,8,lsqr,0.85,0.1427505373333815,0.10864125157495111,0.43839865621500557,0.06706028029059433,0.69161201822724,0.04919560229885794,0.5811491935483872,0.07605143635062889
Non_temporal,SMOTE,8,lsqr,0.86,0.14057736246071598,0.11082985756051096,0.4373460246360582,0.06919059727624605,0.6918858910742511,0.05111431052240474,0.5779233870967743,0.07531672252639242
Non_temporal,SMOTE,8,lsqr,0.87,0.1363668361449265,0.12314603951462412,0.4415565509518477,0.07108765948240049,0.6936105172787201,0.05603273504068695,0.5779233870967743,0.08065404436963457
Non_temporal,SMOTE,8,lsqr,0.88,0.13531420456597915,0.13130914149896045,0.44260918253079506,0.07147659856964562,0.6941346475543047,0.058792160632529934,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.89,0.1363668361449265,0.13376589476229472,0.4415565509518477,0.07428882346560996,0.6931706489208268,0.06070634432533809,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.9,0.13847209930282123,0.13370251682303697,0.439451287793953,0.07349342465593431,0.6922133591279206,0.06055802628905929,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.91,0.13741946772387387,0.12946429115735558,0.4405039193729003,0.07146043503857859,0.6931216141374665,0.057916239175664436,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.92,0.13319774319979774,0.13183802702786596,0.4447256438969765,0.07258844457721854,0.6949611616505642,0.05879070042618333,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.93,0.13214511162085035,0.13231601017042433,0.4457782754759238,0.07367945879292863,0.6953642959811069,0.05896034857714199,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.9400000000000001,0.13319774319979774,0.13222624847121853,0.4447256438969765,0.07439764958638992,0.6948052463654536,0.058905103745165915,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.9500000000000001,0.13213391341256367,0.1317618818977193,0.4457894736842105,0.0753955405486693,0.6951227345401494,0.05964323148486687,0.5779233870967742,0.08686574468399914
Non_temporal,SMOTE,8,lsqr,0.96,0.1373312818336163,0.13289622433855228,0.44684210526315793,0.07729678029366625,0.6934940301995575,0.059757864332302256,0.5841733870967742,0.09317183190640853
Non_temporal,SMOTE,8,lsqr,0.97,0.1467391765704584,0.12504856178801663,0.4436842105263158,0.07546898612699134,0.6900871418535489,0.05714545728720047,0.5904233870967742,0.09149322609945705
Non_temporal,SMOTE,8,lsqr,0.98,0.14351337011884552,0.11944759977273059,0.4436842105263158,0.07546898612699134,0.6911458230392719,0.055607955064767366,0.5871975806451614,0.08652840845013035
Non_temporal,SMOTE,8,lsqr,0.99,0.1414410016977929,0.12327209888052365,0.44263157894736843,0.07786806086610282,0.6912651211468892,0.058408500981506364,0.5840725806451614,0.08679921355026697
Non_temporal,SMOTE,8,eigen,0.0,0.19410204367301231,0.08791192555971329,0.4215229563269876,0.056682711029691434,0.6722836385597615,0.03753142305988795,0.615625,0.08906756299846737
Non_temporal,SMOTE,8,eigen,0.01,0.22316767059206008,0.10099873700375146,0.42048152295632696,0.05509241815175147,0.6620970622384619,0.04094100948850923,0.643649193548387,0.09704499451588386
Non_temporal,SMOTE,8,eigen,0.02,0.21905652837481487,0.09633169163570816,0.4183426651735722,0.05884561601601581,0.662535980177831,0.03940180125195472,0.6373991935483871,0.08971779856830399
Non_temporal,SMOTE,8,eigen,0.03,0.21381506700863348,0.09620204624595877,0.4204591265397536,0.05823163170043078,0.6649538966651861,0.03885846428579618,0.6342741935483871,0.09170595108617645
Non_temporal,SMOTE,8,eigen,0.04,0.22434350503919376,0.09718590181487613,0.41940649496080623,0.06392672645137425,0.6603876625276976,0.04106323564083931,0.64375,0.092664325871837
Non_temporal,SMOTE,8,eigen,0.05,0.21597704367301232,0.09636301121990214,0.42152295632698766,0.06488574301472558,0.6635895775017109,0.04038397717166341,0.6375,0.08813067090114515
Non_temporal,SMOTE,8,eigen,0.06,0.21598824188129898,0.09142329339847417,0.421511758118701,0.06748703049174522,0.6635167589611688,0.03833886160835755,0.6375,0.09046130799417312
Non_temporal,SMOTE,8,eigen,0.07,0.20542690911389663,0.0922445279576276,0.42572228443449045,0.06732684772051914,0.6680805100357323,0.038631710736194716,0.631149193548387,0.09256694790562642
Non_temporal,SMOTE,8,eigen,0.08,0.203378359462486,0.07658575683272331,0.43099664053751396,0.0657421010735362,0.670001386648574,0.03313321429944801,0.6343750000000001,0.0901573251515702
Non_temporal,SMOTE,8,eigen,0.09,0.18767637178051513,0.0738369990871683,0.4373236282194849,0.06854730636958,0.6759207644976177,0.03342251440289596,0.6250000000000001,0.08216684339492392
Non_temporal,SMOTE,8,eigen,0.1,0.17925319690784958,0.07250557779344127,0.4362709966405375,0.072322160265733,0.6779199932451323,0.03568752662782778,0.615524193548387,0.07539648710616464
Non_temporal,SMOTE,8,eigen,0.11,0.17708002203518405,0.07255204194682122,0.43521836506159006,0.06869126005148173,0.6792670648384114,0.03237024778033738,0.6122983870967741,0.07612615964714278
Non_temporal,SMOTE,8,eigen,0.12,0.1717930453708052,0.08083445057867264,0.43415453527435605,0.06825847629749958,0.6809285694834744,0.03525430414545563,0.6059475806451613,0.07806540390807508
Non_temporal,SMOTE,8,eigen,0.13,0.17506294476754689,0.08618123776420471,0.4309854423292273,0.07362090920411107,0.678521903868196,0.03995020939283144,0.6060483870967741,0.0812374920333133
Non_temporal,SMOTE,8,eigen,0.14,0.1772361196402124,0.08994606078159928,0.4320380739081746,0.07294146099031922,0.6776645498401103,0.0428465087849048,0.6092741935483871,0.0781860453489297
Non_temporal,SMOTE,8,eigen,0.15,0.17506294476754689,0.09070621299232952,0.4309854423292273,0.07271227051275665,0.678228317718305,0.04336104687712216,0.6060483870967742,0.07729929156251432
Non_temporal,SMOTE,8,eigen,0.16,0.18145784416428856,0.09698172453014256,0.4278163493840985,0.07278034584254349,0.6751614662426197,0.04699002732438712,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,eigen,0.17,0.18249927753494924,0.09685808952524734,0.42677491601343787,0.07391747964772397,0.6745130845475928,0.04701336931988947,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,eigen,0.18,0.18249927753494927,0.10013539626126511,0.4267749160134378,0.0746632246930938,0.6743711017636607,0.04793537238192405,0.6092741935483871,0.07547731180145589
Non_temporal,SMOTE,8,eigen,0.19,0.18154745240761477,0.095675049088328,0.4278275475923852,0.07390344499440966,0.6748499788306734,0.04672660878828129,0.609375,0.06962106921389495
Non_temporal,SMOTE,8,eigen,0.2,0.18147954069284397,0.0919822417647976,0.42466965285554303,0.07207889324237904,0.6747706596407248,0.04371929188225046,0.6061491935483871,0.07159678429917303
Non_temporal,SMOTE,8,eigen,0.21,0.18569006700863347,0.094259801044778,0.4204591265397536,0.07458329627235033,0.672077832682189,0.04599558158750498,0.6061491935483871,0.07159678429917303
Non_temporal,SMOTE,8,eigen,0.22,0.18255386880034677,0.08764017123156219,0.42047032474804025,0.07115635857928773,0.6736497435276457,0.04276565866471577,0.6030241935483871,0.06568807050492297
Non_temporal,SMOTE,8,eigen,0.23,0.17830832550662862,0.08988506061879788,0.4183650615901455,0.07079563606201232,0.6747446186034929,0.043838759674819684,0.5966733870967742,0.06377384541590003
Non_temporal,SMOTE,8,eigen,0.24,0.17508251905501576,0.09384108960185791,0.4183650615901455,0.07126362381948262,0.675909376559627,0.045480775161776246,0.5934475806451613,0.06841342560828201
Non_temporal,SMOTE,8,eigen,0.25,0.18031278221291047,0.09080130504700985,0.4162597984322508,0.06909896685260994,0.67391665269999,0.04312012921363184,0.5965725806451614,0.06468570204788443
Non_temporal,SMOTE,8,eigen,0.26,0.17920343712747897,0.08921574160080756,0.41414333706606943,0.06605245952860447,0.6742904155351931,0.04255700634853996,0.5933467741935485,0.06459515069845803
Non_temporal,SMOTE,8,eigen,0.27,0.18239422660116317,0.09125316001092108,0.4078275475923852,0.06872625073456848,0.6713422296529105,0.045368194392182336,0.5902217741935485,0.05896315762801532
Non_temporal,SMOTE,8,eigen,0.28,0.1782165950222158,0.0919761484102844,0.4088801791713326,0.06835546402444316,0.6731211831032496,0.04552350681552142,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,eigen,0.29,0.17821659502221582,0.08827192357239301,0.4088801791713326,0.06434759907190224,0.6737363834516817,0.04290740876228625,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,eigen,0.3,0.1782165950222158,0.08753607908975586,0.4088801791713326,0.06116961287730428,0.6741693612523683,0.04133011300140389,0.5870967741935484,0.05951884719293426
Non_temporal,SMOTE,8,eigen,0.31,0.17393815699165555,0.08847988559270198,0.40993281075027993,0.06127935532871799,0.6759324627524658,0.041922164233884805,0.5838709677419356,0.060644611678188985
Non_temporal,SMOTE,8,eigen,0.32,0.18028896344326845,0.09532455395158829,0.40993281075027993,0.06127935532871799,0.6735486401796896,0.04490564456930324,0.5902217741935484,0.06525261647984838
Non_temporal,SMOTE,8,eigen,0.33,0.1803897698948813,0.09741810308854418,0.40993281075027993,0.06109827104495948,0.6736789954987243,0.04522384239946273,0.5903225806451612,0.0691317680430462
Non_temporal,SMOTE,8,eigen,0.34,0.18249503305277606,0.09740821181455149,0.4078275475923852,0.06085973182912756,0.6725744110906264,0.04524330159908897,0.5903225806451612,0.0691317680430462
Non_temporal,SMOTE,8,eigen,0.35000000000000003,0.18032185818011054,0.103482918366393,0.40677491601343785,0.059421480305237355,0.6733957410007319,0.04719873532659283,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,eigen,0.36,0.17926922660116315,0.10496752022330846,0.4078275475923852,0.05957165688961244,0.6739165627446396,0.047721158611818554,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,eigen,0.37,0.1782165950222158,0.10560021957578318,0.4088801791713326,0.0597028996029482,0.6744491441982737,0.04799834083502639,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,eigen,0.38,0.17926922660116315,0.10496422143309143,0.4078275475923852,0.05901101854835142,0.6739573409195851,0.047707946492046495,0.5870967741935484,0.07456298275620821
Non_temporal,SMOTE,8,eigen,0.39,0.17409425459668387,0.10689218673153827,0.4067525195968645,0.05754794103435211,0.6759988099482691,0.04861343113179655,0.5808467741935484,0.07885848448278698
Non_temporal,SMOTE,8,eigen,0.4,0.17092516165155508,0.10615558303349537,0.4099216125419932,0.057846787788273964,0.6776914190998947,0.048378072272035846,0.5808467741935484,0.07885848448278698
Non_temporal,SMOTE,8,eigen,0.41000000000000003,0.1666579218292815,0.10217838712032916,0.410963045912654,0.05670108462539675,0.6797232492694529,0.04578104374072698,0.5776209677419356,0.0794582516086232
Non_temporal,SMOTE,8,eigen,0.42,0.16455265867138674,0.10346073266445144,0.4130683090705487,0.057615495529897066,0.680717691834076,0.04640466567582267,0.5776209677419356,0.0794582516086232
Non_temporal,SMOTE,8,eigen,0.43,0.16040792182928149,0.11095789822221211,0.410963045912654,0.05993116300920134,0.6817433275556222,0.050228677773422825,0.5713709677419356,0.08511646929633222
