datatype,sampling,time_step,criterion,max_depth,max_features,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,24,entropy,12,2,0.15396278018190335,0.0710604885735548,0.3568105717864172,0.0517222879677106,0.6753460472041505,0.03563514259317323,0.5107733519683205,0.062447439147723105
Non_temporal,SMOTE,24,entropy,12,3,0.11681566457794694,0.07740009324090759,0.3537177619303223,0.06546626819531672,0.6913192165470541,0.038112926509347125,0.47053342650826924,0.0779453901928098
Non_temporal,SMOTE,24,entropy,12,5,0.11238937284876582,0.08938591497792397,0.3392761291312016,0.050720986062287705,0.6964679268649462,0.04126173360352261,0.45166550197996735,0.11592641062011687
Non_temporal,SMOTE,24,entropy,12,10,0.12905693171849406,0.0308898308938713,0.3505610510441428,0.08363772340920823,0.6832009120544348,0.02630129212633486,0.47961798276263684,0.0838918097394276
Non_temporal,SMOTE,36,gini,2,2,0.07704727783444286,0.07423226157661682,0.5873482497686319,0.1869280926771064,0.7168930732435043,0.02568603455940102,0.6643955276030747,0.18538008523795393
Non_temporal,SMOTE,36,gini,2,3,0.102338383885073,0.038091955870082427,0.6151668572050737,0.0798816617167323,0.7138644234886784,0.0142344332588791,0.7175052410901467,0.07287321450737427
Non_temporal,SMOTE,36,gini,2,5,0.09292634865983423,0.04006345971120606,0.5163794980673961,0.10237844135398007,0.7111199032506096,0.01861338554386722,0.6093058467272304,0.10724306173298727
Non_temporal,SMOTE,36,gini,2,10,0.13703539072585263,0.057711871486102864,0.5438986880069683,0.10472649703227209,0.7005981951166279,0.015576194055841788,0.680934078732821,0.14211813545035867
Non_temporal,SMOTE,36,gini,6,2,0.1119276186876235,0.09444904863873253,0.3784637160433339,0.08642841417227642,0.6931775232365306,0.04822283685014118,0.49039133473095736,0.12606985730988576
Non_temporal,SMOTE,36,gini,6,3,0.14924542739208443,0.06729125084842488,0.5026879525287168,0.07667614376305143,0.6912104664858757,0.026124629496317005,0.6519333799208012,0.08647885014796859
Non_temporal,SMOTE,36,gini,6,5,0.1365335083387801,0.04965236066919111,0.3815191355000273,0.09694207336926249,0.6830535101324299,0.020171327845907885,0.5180526438388073,0.13101167182241777
Non_temporal,SMOTE,36,gini,6,10,0.12179400156105684,0.04977658899546113,0.4240364200555284,0.10243609883202762,0.6892105217510448,0.030937657912122836,0.5458304216165851,0.10323029257950078
Non_temporal,SMOTE,36,gini,10,2,0.1494297600334535,0.06363368430687852,0.34754205454842396,0.047369443123544595,0.6697071505584452,0.03457321932460012,0.4969718145818775,0.050524989636869994
Non_temporal,SMOTE,36,gini,10,3,0.15326168484342584,0.12816887238091804,0.3251333768849692,0.059390311267951086,0.668929369769045,0.05782081328655216,0.47839506172839513,0.13779588686724176
Non_temporal,SMOTE,36,gini,10,5,0.14100291508355442,0.0755979400017717,0.3495631226522946,0.06418229164408927,0.6789928089620139,0.03096131476238799,0.4905660377358491,0.12485305607836257
Non_temporal,SMOTE,36,gini,10,10,0.14385579831940443,0.08132137340110161,0.3656363982797104,0.051862316186312145,0.6743712844416169,0.04152941574080983,0.5094921965991148,0.050548241369799594
Non_temporal,SMOTE,36,gini,12,2,0.15797669724982147,0.026381747444423516,0.298580488867113,0.04076969313545579,0.6549943658143041,0.019800562859298435,0.4565571861169346,0.037237931718411485
Non_temporal,SMOTE,36,gini,12,3,0.0862622407659062,0.08349678662470324,0.2954638249224236,0.03772451114373667,0.6930045777156293,0.05208046735187583,0.38172606568832984,0.07336160344516968
Non_temporal,SMOTE,36,gini,12,5,0.18705948336301256,0.06227944207229997,0.3187639501333768,0.04921416766568718,0.6485364109468291,0.028718336181985795,0.5058234334963895,0.09105779529856647
Non_temporal,SMOTE,36,gini,12,10,0.21485329626879116,0.07766882252809741,0.30395639392454676,0.050395134033208173,0.632481132477734,0.029518301948189905,0.518809690193338,0.10917254315439985
Non_temporal,SMOTE,36,entropy,2,2,0.09789230225976613,0.030854510484114958,0.501571941858566,0.0799779671754326,0.7081993275766861,0.01635934153349619,0.5994642441183322,0.07733133783405641
Non_temporal,SMOTE,36,entropy,2,3,0.07523757668471846,0.0672771781785505,0.529118351570581,0.1785790482246342,0.727202174878582,0.03737774831937895,0.6043559282552994,0.22928025438470676
Non_temporal,SMOTE,36,entropy,2,5,0.09211325068794123,0.034921666033017086,0.4419538352659371,0.1000704911325571,0.7063967174642483,0.014411104137044713,0.5340670859538784,0.11123698529558707
Non_temporal,SMOTE,36,entropy,2,10,0.09237066870364148,0.06023944018128447,0.440007621536284,0.19464163446152244,0.717259976084755,0.03376870440672895,0.5323782902399256,0.249246491220152
Non_temporal,SMOTE,36,entropy,6,2,0.14461649680273245,0.09118827099543839,0.4793061680004356,0.05606841562533148,0.6957568340944543,0.03191993155160578,0.623922664803168,0.14166186351534507
Non_temporal,SMOTE,36,entropy,6,3,0.1382099495857858,0.03782347125802588,0.4206067287277478,0.13847890978238286,0.681323337453986,0.032530395899878634,0.5588166783135337,0.14949646443067502
Non_temporal,SMOTE,36,entropy,6,5,0.1569529884285723,0.061462968944510754,0.40168898688006965,0.10966281440824667,0.6751495920645064,0.03066471868178353,0.558641975308642,0.13916384415877353
Non_temporal,SMOTE,36,entropy,6,10,0.16557476575302957,0.05865711702835794,0.3834585442865697,0.11621562492948295,0.6646426712146171,0.040098065072702804,0.5490333100395993,0.12631106456411748
Non_temporal,SMOTE,36,entropy,10,2,0.17584419527795722,0.08077544484338856,0.34855599107191465,0.03734833311309764,0.6621033530946824,0.0393286549578962,0.5244001863498718,0.09690636034813242
Non_temporal,SMOTE,36,entropy,10,3,0.18532269639408205,0.08069144577948523,0.3389610212858621,0.07630886767707153,0.6485595766401077,0.050439076260482066,0.5242837176799442,0.07423616998790843
Non_temporal,SMOTE,36,entropy,10,5,0.18792074378342058,0.04803155877194605,0.36443192334912083,0.0963981515833409,0.6564932242758625,0.02294129288174251,0.5523526671325413,0.11822793429134809
Non_temporal,SMOTE,36,entropy,10,10,0.14910240945773534,0.05931989259257104,0.36038978714137954,0.06622865425708564,0.6715124438163653,0.03332271106360464,0.5094921965991148,0.06432785637883641
Non_temporal,SMOTE,36,entropy,12,2,0.11201686758510858,0.06699149587487457,0.3507131580379988,0.058164757534696694,0.6849420391857027,0.0418460771074464,0.46273002562310744,0.03266941001244437
Non_temporal,SMOTE,36,entropy,12,3,0.08638789682233979,0.08244448818915381,0.3453032282650117,0.06124487096195918,0.6986199991634773,0.041856522006625166,0.43169112508735147,0.07982347067042918
Non_temporal,SMOTE,36,entropy,12,5,0.14715388461532752,0.11817532581113696,0.3529043497196363,0.07619098266177868,0.6689692444047296,0.0580867863338203,0.5000582343349639,0.09015451852932505
Non_temporal,SMOTE,36,entropy,12,10,0.150773372511545,0.09408268821223752,0.3400838368991235,0.049430147459504574,0.6713169792321393,0.041157688826960574,0.4908572094106685,0.10487059518708902
Non_temporal,SMOTE,48,gini,2,2,0.11528685548293392,0.06370647936527848,0.5174291938997821,0.22991976065567793,0.6961086485497524,0.03209744483896654,0.632716049382716,0.237118463276684
Non_temporal,SMOTE,48,gini,2,3,0.12161727024842083,0.037265536798697964,0.3496732026143791,0.13909698622861372,0.660473317014627,0.05652166564232984,0.47129047286279996,0.13742756476831017
Non_temporal,SMOTE,48,gini,2,5,0.13197270522464752,0.07150495949995055,0.43790849673202614,0.191597306021095,0.674999332428731,0.04513155745170316,0.5698812019566737,0.19355232297106775
Non_temporal,SMOTE,48,gini,2,10,0.13582644797961116,0.04904511077780412,0.5163398692810458,0.20296546993758585,0.6859862578173788,0.026112109750292146,0.652166317260657,0.22328636527054638
Non_temporal,SMOTE,48,gini,6,2,0.13460010139625378,0.04045427329593377,0.41612200435729846,0.0978696184976741,0.6811642658741773,0.022259056939452158,0.5507221057535523,0.10021973393584327
Non_temporal,SMOTE,48,gini,6,3,0.14375659418204736,0.09513261553714665,0.4095860566448802,0.10441618271304366,0.6814145324001387,0.03949306405293987,0.5533426508269275,0.1698589639762752
Non_temporal,SMOTE,48,gini,6,5,0.18979254874556392,0.08492552757843916,0.3856209150326797,0.11345722497857548,0.6507026429771992,0.04171677006622854,0.5754134637782437,0.13375093141415537
Non_temporal,SMOTE,48,gini,6,10,0.13991312807443032,0.037576282741701904,0.42810457516339867,0.06544112547222479,0.6840122121740668,0.012011894677330492,0.568017703237829,0.09540099403988468
