datatype,sampling,time_step,C,gamma,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,50.0,1.0,0.28768169996026444,0.06080605507788043,0.06110862262038073,0.022457701704573625,0.3354128108733372,0.09333808651286053,0.34879032258064513,0.06440577760065842
Non_temporal,SMOTE,8,50.0,0.1,0.6596441859625041,0.053363146228296764,0.0516461366181411,0.024243476970465687,0.17343281539383487,0.06337279029673318,0.7112903225806453,0.0553375085662376
Non_temporal,SMOTE,8,50.0,0.01,0.6202100341364737,0.10053677104508864,0.16759238521836503,0.040861284599872406,0.3870762158262159,0.062497481343208504,0.7878024193548387,0.08050801089673242
Non_temporal,SMOTE,8,50.0,0.07,0.7180115955640646,0.0537873504687672,0.053762597984322515,0.017356605125734653,0.17086859149790184,0.043787638702662314,0.771774193548387,0.053023043652440156
Non_temporal,SMOTE,8,50.0,0.001,0.2244858080771593,0.14378385633522658,0.4046472564389698,0.04881451073740414,0.6586851329611079,0.05907449619953431,0.629133064516129,0.10455184271655203
Non_temporal,SMOTE,8,50.0,0.005,0.5332361241556189,0.09162513215844002,0.2160582306830907,0.046880044142102596,0.46069469148737446,0.061396382199892574,0.7492943548387097,0.055643061116281325
Non_temporal,SMOTE,8,50.0,0.0001,-0.022292268720875606,0.1272370277621129,0.5373124300111982,0.10097239802037623,0.7612991326088963,0.038382638073447654,0.5150201612903226,0.1643450953635588
Non_temporal,SMOTE,8,100.0,1.0,0.28768169996026444,0.06080605507788043,0.06110862262038073,0.022457701704573625,0.3354128108733372,0.09333808651286053,0.34879032258064513,0.06440577760065842
Non_temporal,SMOTE,8,100.0,0.1,0.6503482958855615,0.06752683500195189,0.05479283314669653,0.018104427705737166,0.1874796535808772,0.049688487383347975,0.7051411290322582,0.06656012673901732
Non_temporal,SMOTE,8,100.0,0.01,0.6844724198966874,0.07596851741320158,0.13488241881298993,0.036414440047761676,0.32757878824069453,0.055526029971272345,0.8193548387096774,0.06297426716256259
Non_temporal,SMOTE,8,100.0,0.07,0.726354238160604,0.04280137762514182,0.045319148936170214,0.0205673044156823,0.14557808835293623,0.05208895940243174,0.7716733870967742,0.05151051856682179
Non_temporal,SMOTE,8,100.0,0.001,0.29818261658779754,0.11068736119111888,0.3372004479283315,0.055311187207865174,0.6125839864375446,0.053536247806794245,0.6353830645161291,0.07745458970126201
Non_temporal,SMOTE,8,100.0,0.005,0.6104668253079506,0.08954958842277744,0.17390817469204928,0.04441433026204675,0.39569743625403475,0.06353998988611026,0.784375,0.06443803552317816
Non_temporal,SMOTE,8,100.0,0.0001,0.04468378607809846,0.11334058776089553,0.518421052631579,0.036710290510466946,0.7373857773622797,0.036430937323548344,0.5631048387096774,0.12477965751371646
Non_temporal,SMOTE,12,0.1,1.0,0.07415322580645162,0.029415077671137924,0.026249999999999996,0.0206600131144637,0.39702380952380956,0.17590005826851285,0.1004032258064516,0.03397700854668459
Non_temporal,SMOTE,12,0.1,0.1,0.14292869269949066,0.14165326415158178,0.3493092105263158,0.06709146691256067,0.6768099256167772,0.06880582855935374,0.4922379032258064,0.10488527385589563
Non_temporal,SMOTE,12,0.1,0.01,-0.0709012450481041,0.09319707207294477,0.7395504385964913,0.13124266283043062,0.7706758224938979,0.027247009862443217,0.6686491935483871,0.17616287232699868
Non_temporal,SMOTE,12,0.1,0.07,0.08712613186191284,0.10641659276280203,0.4081359649122807,0.07151152036838948,0.7083120517560003,0.04701912519195112,0.4952620967741936,0.07720490976085045
Non_temporal,SMOTE,12,0.1,0.001,-0.10243279569892474,0.10840355068275505,0.6222916666666667,0.17679751967333238,0.7859463588341943,0.04788259108144183,0.5198588709677419,0.2125319658656039
Non_temporal,SMOTE,12,0.1,0.005,-0.057686049801924155,0.10430935817902712,0.7165570175438597,0.13410604127137082,0.7663647221725046,0.032544999581169805,0.6588709677419355,0.168582146642203
Non_temporal,SMOTE,12,0.1,0.0001,-0.09773981324278438,0.08067199620982517,0.5707236842105263,0.2166651462230905,0.7840951038863853,0.035050357689057836,0.4729838709677419,0.21012078976846635
Non_temporal,SMOTE,12,1.0,1.0,0.2934903791737408,0.06416904952080339,0.05771929824561404,0.029462586674333748,0.3146194813957972,0.1235939914001951,0.3512096774193548,0.05073119105735459
Non_temporal,SMOTE,12,1.0,0.1,0.4180885681946803,0.10502384615060498,0.21195175438596495,0.05264934824308529,0.4941393645410862,0.08520729295481828,0.6300403225806452,0.06395929051257532
Non_temporal,SMOTE,12,1.0,0.01,0.09942381154499152,0.09190833249978474,0.5747697368421053,0.09915807828546258,0.7159303362819409,0.03499779385841641,0.6741935483870968,0.10421827112315817
Non_temporal,SMOTE,12,1.0,0.07,0.40041737408036215,0.09714055132872565,0.23607456140350877,0.05037498372279965,0.5204380451786762,0.07348994245316914,0.636491935483871,0.06949974312905913
Non_temporal,SMOTE,12,1.0,0.001,-0.1290556027164686,0.10754499275727006,0.5832894736842107,0.191407738658698,0.8000940168974935,0.04424361203365304,0.4542338709677419,0.22188148064724636
Non_temporal,SMOTE,12,1.0,0.005,-0.03279534521788342,0.14181814118795832,0.6380372807017545,0.08270344891159549,0.761471494303029,0.04823112147426587,0.605241935483871,0.1589812025452919
Non_temporal,SMOTE,12,1.0,0.0001,-0.09773981324278438,0.08067199620982517,0.5707236842105263,0.2166651462230905,0.7840951038863853,0.035050357689057836,0.4729838709677419,0.21012078976846635
Non_temporal,SMOTE,12,4.0,1.0,0.31661962365591395,0.051701657365392624,0.05979166666666667,0.025298600051201072,0.3095406635847812,0.10267904902341662,0.37641129032258064,0.04840221538002231
Non_temporal,SMOTE,12,4.0,0.1,0.5208559705715903,0.08755731651274873,0.1437609649122807,0.03762832799160533,0.3880456364956515,0.07426674768767588,0.664616935483871,0.06535811769809058
Non_temporal,SMOTE,12,4.0,0.01,0.33955751273344653,0.10285721331150569,0.35036184210526317,0.07107325632675907,0.5981038991181433,0.052956932834559135,0.6899193548387097,0.07883193423580954
Non_temporal,SMOTE,12,4.0,0.07,0.5332374787775891,0.09131997112005674,0.17210526315789473,0.04860853827338148,0.41466156975236146,0.08194654375703068,0.7053427419354839,0.05434589775822793
Non_temporal,SMOTE,12,4.0,0.001,-0.07028862478777588,0.1302175686122916,0.6128289473684211,0.08045876007586446,0.7754743799611321,0.04965450379340755,0.5425403225806452,0.16492243569170603
Non_temporal,SMOTE,12,4.0,0.005,0.16436898698358798,0.08608969550227187,0.5004495614035088,0.07352479311995236,0.6895800939485532,0.03466527889823136,0.6648185483870968,0.061528694063486905
Non_temporal,SMOTE,12,4.0,0.0001,-0.09461481324278438,0.07657818868892777,0.5707236842105263,0.2166651462230905,0.78297257725016,0.03406621516801322,0.4761088709677419,0.20933597451077457
Non_temporal,SMOTE,12,10.0,1.0,0.31661962365591395,0.051701657365392624,0.05979166666666667,0.025298600051201072,0.3095406635847812,0.10267904902341662,0.37641129032258064,0.04840221538002231
Non_temporal,SMOTE,12,10.0,0.1,0.6078887238256933,0.0514229770661056,0.0913048245614035,0.025260599761594765,0.27706292191205983,0.06066187115326667,0.6991935483870968,0.04149798930725759
Non_temporal,SMOTE,12,10.0,0.01,0.4850070741369552,0.06018349275544971,0.2455372807017544,0.041235244861437426,0.4981420728273697,0.041166334010261735,0.7305443548387097,0.0438874059351181
Non_temporal,SMOTE,12,10.0,0.07,0.607757144878325,0.07446275161424275,0.11331140350877193,0.030972148898435966,0.31591158443739314,0.06903879914829557,0.7210685483870968,0.058040447100360805
Non_temporal,SMOTE,12,10.0,0.001,-0.0035844651952461836,0.126987000599698,0.5708223684210527,0.08715344423833986,0.7489991322411227,0.04585520398456584,0.5672379032258064,0.10687865871143432
Non_temporal,SMOTE,12,10.0,0.005,0.3268360922467459,0.08102855057323596,0.36298245614035085,0.05200440002130464,0.6095887288777362,0.03520675910926365,0.6898185483870968,0.07393732327994658
Non_temporal,SMOTE,12,10.0,0.0001,-0.1121586728919072,0.10394060328964845,0.5570175438596491,0.1962054614001771,0.7935720449210796,0.0438259178426413,0.4448588709677419,0.2108952160667935
Non_temporal,SMOTE,12,50.0,1.0,0.31661962365591395,0.051701657365392624,0.05979166666666667,0.025298600051201072,0.3095406635847812,0.10267904902341662,0.37641129032258064,0.04840221538002231
Non_temporal,SMOTE,12,50.0,0.1,0.6663844086021505,0.08146931154129257,0.05770833333333333,0.028606447468314967,0.18779511453950443,0.08301417122515864,0.7240927419354839,0.06539542247410836
Non_temporal,SMOTE,12,50.0,0.01,0.676434634974533,0.06160878416342942,0.1542105263157895,0.02595903093952421,0.35514272506324507,0.04103776377351908,0.8306451612903226,0.05818375134344142
Non_temporal,SMOTE,12,50.0,0.07,0.6894347764572722,0.08030302343798354,0.05038377192982456,0.02480050103697774,0.16632987800729734,0.0745854520722744,0.7398185483870968,0.06555435100047634
Non_temporal,SMOTE,12,50.0,0.001,0.2322966185625354,0.0998205591190898,0.45127192982456144,0.06218385724756295,0.6609137931943432,0.042387716820215963,0.6835685483870968,0.060818045255023115
Non_temporal,SMOTE,12,50.0,0.005,0.5874083899264291,0.06068371301118857,0.2025109649122807,0.02776191283827229,0.43243323597109457,0.036554637785945275,0.7899193548387097,0.04869525528855009
Non_temporal,SMOTE,12,50.0,0.0001,-0.06556663837011885,0.13456085076909624,0.5792763157894736,0.09639094669362723,0.7739796645818713,0.050856436228617685,0.5137096774193548,0.16211746076474148
Non_temporal,SMOTE,12,100.0,1.0,0.31661962365591395,0.051701657365392624,0.05979166666666667,0.025298600051201072,0.3095406635847812,0.10267904902341662,0.37641129032258064,0.04840221538002231
Non_temporal,SMOTE,12,100.0,0.1,0.6716037068477646,0.07512668549692153,0.05873903508771929,0.025283007343548925,0.18977708305542373,0.0751892999345511,0.7303427419354839,0.0645810692569701
Non_temporal,SMOTE,12,100.0,0.01,0.7287153367289191,0.06847779157998471,0.13005482456140352,0.021214679810593173,0.3105741377732964,0.03805181428438917,0.8587701612903226,0.06925549958533818
Non_temporal,SMOTE,12,100.0,0.07,0.7102461799660442,0.07968127600457038,0.05144736842105263,0.025533313910800277,0.16500211687850733,0.0761215790606294,0.7616935483870968,0.06301846608858525
Non_temporal,SMOTE,12,100.0,0.001,0.3644719156762875,0.1058967917744603,0.3505482456140351,0.053081705467805794,0.5922667581614995,0.04744592419452166,0.7150201612903226,0.08485610227781215
Non_temporal,SMOTE,12,100.0,0.005,0.6680135823429542,0.07669649942073535,0.1626315789473684,0.030496171027990068,0.3672586628338257,0.044532128149442594,0.8306451612903226,0.07171583800246234
Non_temporal,SMOTE,12,100.0,0.0001,0.022334465195246185,0.13012460523409097,0.5698026315789474,0.08545137292345233,0.7422599755752384,0.0454309225450652,0.5921370967741936,0.13380567053074044
Non_temporal,SMOTE,24,0.1,1.0,0.18370919243986253,0.09721036124165264,0.13608247422680414,0.1271681974854373,0.5664701652826956,0.18192172282566263,0.3197916666666667,0.20016352306242324
Non_temporal,SMOTE,24,0.1,0.1,0.12339405654482978,0.11527753819379138,0.41855670103092785,0.05517149756808104,0.6990205782441603,0.04835031000382923,0.5419507575757576,0.10868889817682229
Non_temporal,SMOTE,24,0.1,0.01,0.015697243049047183,0.08845548610870889,0.643298969072165,0.1048509866811639,0.7458586193096267,0.0285633432239121,0.6589962121212121,0.1301326915273606
Non_temporal,SMOTE,24,0.1,0.07,0.11820720087472665,0.11715478545149151,0.4206185567010309,0.04465238727362415,0.7011044810560729,0.048300323116966574,0.5388257575757576,0.09879939570810391
Non_temporal,SMOTE,24,0.1,0.001,0.02066639331458921,0.10308082906227964,0.6567010309278349,0.1220724779440465,0.7425800171468591,0.030513984385894918,0.6773674242424242,0.12631599645401165
Non_temporal,SMOTE,24,0.1,0.005,0.019929318962824138,0.10543386976909283,0.7041237113402061,0.08687364065064829,0.7441435972087203,0.0279552001318232,0.7240530303030303,0.0980543109682029
Non_temporal,SMOTE,24,0.1,0.0001,0.01846981412058732,0.10726874186634895,0.6185567010309279,0.12726844834648218,0.7410127361620835,0.03583597303908892,0.6370265151515151,0.12103298938091324
Non_temporal,SMOTE,24,1.0,1.0,0.30338663698844115,0.09403619816875751,0.04329896907216495,0.02980790163876487,0.26034466350642826,0.16402796864098124,0.34668560606060606,0.07269674874361688
Non_temporal,SMOTE,24,1.0,0.1,0.4346971649484536,0.07933915807451096,0.2309278350515464,0.02491349685277231,0.5100541476752134,0.04393663415653889,0.665625,0.0665221105155467
Non_temporal,SMOTE,24,1.0,0.01,0.13338995626366762,0.05440110832298323,0.5690721649484536,0.055860689419150795,0.7075878632658172,0.01962567768735446,0.7024621212121211,0.034198063918262626
Non_temporal,SMOTE,24,1.0,0.07,0.43263921430802876,0.07885653608389512,0.2515463917525773,0.027353606518395045,0.5244216982834413,0.041589899077551375,0.6841856060606061,0.06945394936100566
Non_temporal,SMOTE,24,1.0,0.001,0.005182950640424883,0.08506694665171331,0.579381443298969,0.10420023726592392,0.7476860094272381,0.02982437357449122,0.584564393939394,0.11155612519501641
Non_temporal,SMOTE,24,1.0,0.005,0.05940135895032802,0.07738833836744023,0.5752577319587628,0.068817811415582,0.7306693063170584,0.024015075038881884,0.6346590909090909,0.07434984691306586
Non_temporal,SMOTE,24,1.0,0.0001,0.01846981412058732,0.10726874186634895,0.6185567010309279,0.12726844834648218,0.7410127361620835,0.03583597303908892,0.6370265151515151,0.12103298938091324
Non_temporal,SMOTE,24,4.0,1.0,0.32175784910965327,0.1097821223370321,0.04329896907216495,0.03350118929746788,0.25090811965811965,0.16674155430471632,0.3650568181818182,0.08649649411742155
Non_temporal,SMOTE,24,4.0,0.1,0.6266869728209935,0.08798481436780124,0.11649484536082474,0.04836579012676248,0.3104091710036747,0.09173165146368066,0.7431818181818182,0.064524433285518
Non_temporal,SMOTE,24,4.0,0.01,0.31528233364573566,0.05851481424188634,0.4216494845360825,0.040311783084571444,0.6313851373677684,0.023092886522672797,0.7369318181818182,0.05707769019581987
Non_temporal,SMOTE,24,4.0,0.07,0.612066541705717,0.10005288002902303,0.1402061855670103,0.045454448835151755,0.3525894777282438,0.08411771251220189,0.7522727272727272,0.08106215482802515
Non_temporal,SMOTE,24,4.0,0.001,0.07486527647610125,0.06669341202460687,0.5597938144329897,0.08426534468832762,0.7238848312952524,0.025313161589471854,0.6346590909090909,0.05813314231999099
Non_temporal,SMOTE,24,4.0,0.005,0.19350788815995004,0.06966937530801764,0.5494845360824742,0.052980062505276676,0.6883907511361185,0.025347930684650462,0.7429924242424242,0.04855692736503361
Non_temporal,SMOTE,24,4.0,0.0001,0.022845399875039047,0.11080700588834945,0.6113402061855668,0.12233339120397492,0.740060578066096,0.03712927944346599,0.634185606060606,0.12437433090433792
Non_temporal,SMOTE,24,10.0,1.0,0.3238519212746017,0.1052692797344666,0.0443298969072165,0.03326240372144676,0.2523916361416362,0.16367820524461027,0.36818181818181817,0.08276731846549565
Non_temporal,SMOTE,24,10.0,0.1,0.6821715870040613,0.06355165439739485,0.07938144329896907,0.03886201407210467,0.22951740655594613,0.07663978828562383,0.7615530303030302,0.05927727749080387
Non_temporal,SMOTE,24,10.0,0.01,0.4772102467978757,0.05857267077934462,0.3030927835051547,0.038352732448944896,0.5369787844107232,0.029877105904241804,0.7803030303030303,0.05585355396354047
Non_temporal,SMOTE,24,10.0,0.07,0.7113616838487973,0.08372706653986073,0.09072164948453608,0.04368993835137545,0.24497778347295712,0.08549897029977326,0.8020833333333333,0.06627705539344174
Non_temporal,SMOTE,24,10.0,0.001,0.11592471102780381,0.05612758266201595,0.5742268041237113,0.0782487130274059,0.7127443711147271,0.02096492261501292,0.6901515151515152,0.06559951022306469
Non_temporal,SMOTE,24,10.0,0.005,0.3151251562011871,0.046971830607391254,0.4247422680412371,0.040140046049343896,0.6320390828059558,0.021325081681098063,0.7398674242424242,0.05084804028433717
Non_temporal,SMOTE,24,10.0,0.0001,0.013301507341455798,0.10138688115238352,0.5587628865979382,0.11300774932820389,0.7435159965804584,0.03730411701653332,0.5720643939393939,0.10845052366926046
Non_temporal,SMOTE,24,50.0,1.0,0.3238519212746017,0.1052692797344666,0.0443298969072165,0.03326240372144676,0.2523916361416362,0.16367820524461027,0.36818181818181817,0.08276731846549565
Non_temporal,SMOTE,24,50.0,0.1,0.6964434942205561,0.04760221476239013,0.049484536082474224,0.028718326344709527,0.1568132650112628,0.06286451557637811,0.7459280303030302,0.06263909281504211
Non_temporal,SMOTE,24,50.0,0.01,0.6728746875976257,0.06895301613062708,0.15051546391752577,0.03917525773195876,0.34942548613406443,0.06476331825737987,0.8233901515151516,0.05038243678401001
Non_temporal,SMOTE,24,50.0,0.07,0.7416871680724774,0.04075832618752611,0.047422680412371125,0.033942428109596544,0.1432911821277706,0.06804124989479754,0.7891098484848484,0.0509202961886005
Non_temporal,SMOTE,24,50.0,0.001,0.22421020774757888,0.05185923576565363,0.49690721649484537,0.061476501096394125,0.6724988088238749,0.023098664214422884,0.7211174242424242,0.05490178812167923
Non_temporal,SMOTE,24,50.0,0.005,0.5586896672914714,0.05070681188482623,0.24329896907216492,0.03779443872128527,0.47413876483514195,0.03878037527238434,0.8019886363636364,0.03874587588024399
Non_temporal,SMOTE,24,50.0,0.0001,0.0664245548266167,0.06568923937597136,0.5494845360824743,0.08964331013743658,0.7257822164010885,0.024136193950366876,0.615909090909091,0.05508596879205641
Non_temporal,SMOTE,24,100.0,1.0,0.3238519212746017,0.1052692797344666,0.0443298969072165,0.03326240372144676,0.2523916361416362,0.16367820524461027,0.36818181818181817,0.08276731846549565
Non_temporal,SMOTE,24,100.0,0.1,0.6767894798500469,0.05392076720682494,0.05360824742268041,0.0312015380421063,0.17041563470034718,0.07395743085436343,0.7303977272727272,0.06462337967962302
Non_temporal,SMOTE,24,100.0,0.01,0.7225847391440177,0.08579976047001885,0.122680412371134,0.03494526032304802,0.2996567444141327,0.0674989860377343,0.8452651515151516,0.06627326678778885
Non_temporal,SMOTE,24,100.0,0.07,0.7160350281162137,0.04467864568701672,0.048453608247422675,0.029896907216494847,0.15094622492851806,0.06820750093834828,0.7644886363636363,0.05493248697264671
Non_temporal,SMOTE,24,100.0,0.001,0.30156201187129017,0.04909010311744181,0.422680412371134,0.056088538180352344,0.6345394731229621,0.02746914362495864,0.7242424242424242,0.04606946747394996
Non_temporal,SMOTE,24,100.0,0.005,0.6411697516401125,0.07960151771642231,0.188659793814433,0.047702001242306294,0.39988433189714157,0.06862180392091906,0.8298295454545455,0.06214466540364758
Non_temporal,SMOTE,24,100.0,0.0001,0.11589249453295847,0.052786797569445994,0.5711340206185567,0.07160311486261994,0.7126285166271886,0.019702479992672613,0.6870265151515151,0.05514137136672371
Non_temporal,SMOTE,36,0.1,1.0,0.14739219603651293,0.09805466832521027,0.08603583426651736,0.040359562207444744,0.5041425210608479,0.14952702839796883,0.23342803030303028,0.09761530649962909
Non_temporal,SMOTE,36,0.1,0.1,0.1622973718144491,0.04544469223321137,0.4091041433370661,0.05314691478227216,0.6756546656493221,0.02279939524237584,0.5714015151515152,0.0620524610318575
Non_temporal,SMOTE,36,0.1,0.01,0.015820162713359807,0.08926302089978858,0.6575699888017916,0.15039263311156725,0.7398349058519941,0.02744056363438585,0.6733901515151516,0.14985145427282767
Non_temporal,SMOTE,36,0.1,0.07,0.12210377854694765,0.04542067218174149,0.4303583426651736,0.05095855265187879,0.6945107032488935,0.020811561614392484,0.5524621212121212,0.06755711286476496
Non_temporal,SMOTE,36,0.1,0.001,0.03905078217788185,0.06515285055612723,0.6908734602463606,0.1308069727401966,0.7333018063748287,0.018784369512685254,0.7299242424242424,0.1205837167135574
Non_temporal,SMOTE,36,0.1,0.005,0.024550141674301806,0.06059690939934294,0.7236506159014557,0.11749906800179988,0.7376119626114648,0.015462469073488166,0.7482007575757577,0.09782563650025713
Non_temporal,SMOTE,36,0.1,0.0001,0.015509285181037707,0.048562837667060973,0.6834490481522956,0.14117259946579871,0.740776787218942,0.015393643863653318,0.6989583333333333,0.14972633078556907
Non_temporal,SMOTE,36,1.0,1.0,0.2809717626997862,0.08462948657630684,0.04885778275475924,0.018441789979711836,0.29992105933282404,0.07059808941197362,0.32982954545454546,0.09004785587753046
Non_temporal,SMOTE,36,1.0,0.1,0.4561601174115172,0.08612110176391898,0.23058230683090705,0.03638785197860329,0.49308056876907597,0.056197326213460574,0.6867424242424243,0.06151339049949859
Non_temporal,SMOTE,36,1.0,0.01,0.20515240591808342,0.06469764596797078,0.468521836506159,0.07546320350971684,0.6687918853250864,0.02479266175840058,0.6736742424242423,0.08210964499772784
Non_temporal,SMOTE,36,1.0,0.07,0.43613294903118527,0.08702951508481091,0.2656662933930571,0.024611063366566592,0.5253938601484854,0.04278984218072643,0.7017992424242424,0.07472959029022509
Non_temporal,SMOTE,36,1.0,0.001,-0.014129084800977293,0.07014593601045736,0.6004927211646136,0.1478939461737369,0.7478250047763404,0.024225808380074057,0.5863636363636363,0.12591976808099703
Non_temporal,SMOTE,36,1.0,0.005,0.102628058298551,0.05806134677610957,0.5089249720044793,0.09070063512661282,0.707078066261732,0.022689414956535748,0.6115530303030303,0.0865043212188367
Non_temporal,SMOTE,36,1.0,0.0001,0.015509285181037707,0.048562837667060973,0.6834490481522956,0.14117259946579871,0.740776787218942,0.015393643863653318,0.6989583333333333,0.14972633078556907
Non_temporal,SMOTE,36,4.0,1.0,0.30249618242899323,0.0984903090108904,0.05204927211646136,0.01920659544369067,0.30160839977016446,0.08266033967640846,0.35454545454545455,0.09839393385269371
Non_temporal,SMOTE,36,4.0,0.1,0.574965832739489,0.07984757650705526,0.13384098544232922,0.028621963201346808,0.3538453167633206,0.04835872876713434,0.7088068181818181,0.07980235616635364
Non_temporal,SMOTE,36,4.0,0.01,0.3884684117207914,0.0874450738548075,0.322989921612542,0.05312713853646252,0.5677345609839257,0.04310013692031365,0.7114583333333334,0.08121009165049344
Non_temporal,SMOTE,36,4.0,0.07,0.6020796218059656,0.0740769072657837,0.15615901455767078,0.033625825377109266,0.3731075613035894,0.05284433677397706,0.7582386363636363,0.06523659052952135
Non_temporal,SMOTE,36,4.0,0.001,0.08845505022226748,0.06117315783572185,0.4951623740201567,0.08435560279674588,0.7109758367412635,0.02512883608748703,0.5836174242424242,0.07376893939393939
Non_temporal,SMOTE,36,4.0,0.005,0.31304805473548475,0.09359354624484353,0.39197088465845464,0.07512168524828298,0.6158015432103339,0.040908692873339245,0.7050189393939394,0.08814680630112559
