datatype,sampling,time_step,penalty,C,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,24,l1,1.5,0.2656675680328948,0.08488730092183056,0.3474235104669887,0.018687000518583585,0.6307942385519524,0.03540135369556913,0.6130910784998835,0.07769909459300112
Non_temporal,SMOTE,24,l1,10.0,0.2667027647202654,0.07914738373567676,0.3433018940265317,0.02494261767519572,0.6282400007447536,0.03604035299939636,0.6100046587467972,0.06355618055883637
Non_temporal,SMOTE,24,l2,0.001,0.0902620135142239,0.06075627310126908,0.43303172047133404,0.03934348176988295,0.7123137997161315,0.027123095147204245,0.5232937339855579,0.04781148842291406
Non_temporal,SMOTE,24,l2,0.01,0.11088287592252592,0.07361846121175743,0.43401579633463694,0.034826305274416484,0.7053103046554486,0.030273815298896396,0.5448986722571628,0.06813290268607053
Non_temporal,SMOTE,24,l2,0.05,0.17086399979937492,0.06961068239375968,0.43296781944124935,0.02004315679908394,0.6833335745823016,0.025466421883115258,0.6038318192406243,0.06493264140122422
Non_temporal,SMOTE,24,l2,0.1,0.17919102742728668,0.0799794163829825,0.406180507629783,0.021170491311935605,0.6761256443034417,0.031104324667090944,0.5853715350570697,0.06782517768555613
Non_temporal,SMOTE,24,l2,1.5,0.2647296697064266,0.08104682149948061,0.3577371367226439,0.014966528438322592,0.6339623497235923,0.03298045257357183,0.6224668064290705,0.0722304145706489
Non_temporal,SMOTE,24,l2,10.0,0.26668998451424847,0.07278348651491497,0.346401093985635,0.01869290816052312,0.6294507677179056,0.031674297680392045,0.6130910784998835,0.060304233713124454
Non_temporal,SMOTE,36,l1,0.001,,,,,,,,
Non_temporal,SMOTE,36,l1,0.01,,,,,,,,
Non_temporal,SMOTE,36,l1,0.05,0.05127292096005793,0.09902141281559404,0.4145435244161359,0.06676303432942929,0.7181486613744679,0.046696240987023005,0.46581644537619377,0.04622181363391626
Non_temporal,SMOTE,36,l1,0.1,0.31697753130473555,0.042942614408601115,0.319873155860417,0.025848169512425166,0.59510865404313,0.012674401759261739,0.6368506871651526,0.061893099360591154
Non_temporal,SMOTE,36,l1,1.5,0.37451418127318464,0.07879740182365755,0.3028676030268387,0.030243529068374842,0.5661831272981154,0.03322747259698124,0.6773817843000233,0.07322388149783743
Non_temporal,SMOTE,36,l1,10.0,0.37970409881838796,0.0770319488536746,0.30390875932277206,0.025653751049898307,0.5652480560375297,0.03026880875754463,0.68361285814116,0.07332304054966735
Non_temporal,SMOTE,36,l2,0.001,0.015782860057386373,0.05807768564604066,0.46232102999618924,0.05393974675227151,0.7368906707394679,0.027003228644412777,0.4781038900535756,0.037719489570711084
Non_temporal,SMOTE,36,l2,0.01,0.14721967999819222,0.029045714709060963,0.3868474059556863,0.023288165793063243,0.6787035033873149,0.016331894674005892,0.5340670859538784,0.020624575802661447
Non_temporal,SMOTE,36,l2,0.05,0.26891938245241137,0.055964863456334,0.3272837389079427,0.02504919154832902,0.6154973333738848,0.029402601719879132,0.5962031213603541,0.04148901097376589
Non_temporal,SMOTE,36,l2,0.1,0.30771370688447963,0.041383965082422376,0.31667483259839946,0.021186777014747873,0.5972368020932141,0.016367305458210225,0.6243885394828791,0.05105314837800355
Non_temporal,SMOTE,36,l2,1.5,0.3670650083491089,0.07211401792877811,0.30711388752790025,0.0176755865895231,0.5715832586931927,0.027221479048857425,0.6741788958770091,0.06706039566235478
Non_temporal,SMOTE,36,l2,10.0,0.3796322545972027,0.06852829992902972,0.3039223692089934,0.023027464970972574,0.5652311930353923,0.02707753371620153,0.6835546238061961,0.06509733931466968
Non_temporal,SMOTE,48,l1,0.001,,,,,,,,
Non_temporal,SMOTE,48,l1,0.01,,,,,,,,
Non_temporal,SMOTE,48,l1,0.05,0.08387114454447046,0.0810644721468343,0.4193899782135076,0.04455590705058293,0.7054883230288418,0.03354635591029536,0.5032611227579781,0.08136326559602784
Non_temporal,SMOTE,48,l1,0.1,0.27261204971156877,0.07036522990461362,0.37145969498910675,0.041921310250313405,0.622782711339927,0.0301117080043252,0.6440717447006755,0.07198404539163716
Non_temporal,SMOTE,48,l1,1.5,0.40338923829489864,0.05803378169027219,0.25925925925925924,0.03915512147192032,0.5268036695162365,0.0355775881381679,0.6626484975541579,0.05958704364291014
Non_temporal,SMOTE,48,l1,10.0,0.40133390882558473,0.05936614596242218,0.2581699346405229,0.042315739868311615,0.5263895592935892,0.03860726239462686,0.6595038434661076,0.06011941375505292
Non_temporal,SMOTE,48,l2,0.001,0.05111946945095299,0.08149346910276908,0.45860566448801743,0.03965201464749738,0.721352710638425,0.03329973777978431,0.5097251339389705,0.07769038677148174
Non_temporal,SMOTE,48,l2,0.01,0.09783025719022759,0.08267316646718449,0.4183006535947713,0.03224106445958331,0.700031208829198,0.033936706159140455,0.5161309107849988,0.07865035801185802
Non_temporal,SMOTE,48,l2,0.05,0.2627772982009016,0.053285681871038264,0.3311546840958606,0.02376625733036103,0.6153350396333804,0.02331932146675186,0.5939319822967623,0.04988167671626162
Non_temporal,SMOTE,48,l2,0.1,0.32424535152985023,0.05461031210643294,0.30718954248366015,0.023865906645105274,0.58279759255369,0.022285842832291736,0.6314348940135103,0.057501238168862975
Non_temporal,SMOTE,48,l2,1.5,0.4194242337046628,0.052058502129647424,0.24945533769063177,0.022771835468809225,0.5166158466158466,0.023541577536454774,0.6688795713952946,0.056250629843528466
Non_temporal,SMOTE,48,l2,10.0,0.39831257450569324,0.04752865110016373,0.2549019607843137,0.0392156862745098,0.5259649713313507,0.031132813354002836,0.653214535290007,0.05775099321338921
Non_temporal,RandomOverSampler,8,l1,0.001,,,,,,,,
Non_temporal,RandomOverSampler,8,l1,0.01,,,,,,,,
Non_temporal,RandomOverSampler,8,l1,0.05,0.0009147667076972177,0.0407761118175071,0.4974524321311997,0.04943146313286347,0.7506291390824423,0.01617036335193764,0.4983671988388969,0.05947029101073292
Non_temporal,RandomOverSampler,8,l1,0.1,0.11191692234204771,0.06514563392003953,0.39618660934638966,0.03316093562420392,0.7012790854210117,0.028093674351681787,0.5081035316884374,0.060600738267057495
Non_temporal,RandomOverSampler,8,l1,1.5,0.3098451352272704,0.06193272857836673,0.3382559774964838,0.018619131216418738,0.6118600685726033,0.02188113537381832,0.6481011127237543,0.06501417610238001
Non_temporal,RandomOverSampler,8,l1,10.0,0.3171487244809433,0.05104458776893157,0.33403656821378336,0.020801968295005684,0.6072935816795076,0.019908607980805838,0.6511852926947267,0.053075745441912514
Non_temporal,RandomOverSampler,8,l2,0.001,-0.004361791381136977,0.055173698089930966,0.47739033516439777,0.02725912035211173,0.7540955224270323,0.02373888404163208,0.4730285437832607,0.07630808033975518
Non_temporal,RandomOverSampler,8,l2,0.01,0.07479576589321037,0.0767321894317554,0.429981689355943,0.026871592417338153,0.7220378347414048,0.030245834186264073,0.5047774552491534,0.09596388769380684
Non_temporal,RandomOverSampler,8,l2,0.05,0.1597948166792208,0.06983108995347914,0.41839821670249183,0.03810742943049689,0.6859471910184464,0.02512574641991496,0.5781930333817126,0.07599748872818324
Non_temporal,RandomOverSampler,8,l2,0.1,0.18926433874487372,0.06502386336031159,0.3952180028129395,0.03287952103392675,0.6709110855600096,0.0248336447853166,0.5844823415578133,0.06780097917774222
Non_temporal,RandomOverSampler,8,l2,1.5,0.31395763035361796,0.06976198699989902,0.33722766234110874,0.02558968285765021,0.6092555710609252,0.02968548483703318,0.6511852926947267,0.05871311158586813
Non_temporal,RandomOverSampler,8,l2,10.0,0.31399743610156794,0.060157683791961035,0.3340432025051084,0.02153566278131079,0.6084644521522969,0.024448854709541484,0.6480406386066763,0.05730036679049028
Non_temporal,RandomOverSampler,12,l1,0.001,,,,,,,,
Non_temporal,RandomOverSampler,12,l1,0.01,,,,,,,,
Non_temporal,RandomOverSampler,12,l1,0.05,0.02677747407466377,0.06645086655694782,0.4469588408566197,0.05408760810794379,0.7397989040255589,0.027979040859028227,0.4737363149312835,0.09090476682395124
Non_temporal,RandomOverSampler,12,l1,0.1,0.1366605041471692,0.0443397688653014,0.3557107979725606,0.0218708638249269,0.68390001389441,0.018277839385251984,0.4923713021197298,0.052062049136933346
Non_temporal,RandomOverSampler,12,l1,1.5,0.3131886762967091,0.06926202208180807,0.35464267706923547,0.027958701488140326,0.612924232412663,0.031062105420441424,0.6678313533659445,0.05431387520816092
Non_temporal,RandomOverSampler,12,l1,10.0,0.31843640073478463,0.05866704572633725,0.34939495263115994,0.02889909866088666,0.6093591733473931,0.026902633040264627,0.6678313533659446,0.05208324736538496
Non_temporal,RandomOverSampler,12,l2,0.001,-0.03899489012139279,0.06143120225833537,0.5027731337738502,0.06723977811019172,0.7632401809454809,0.021222173499720078,0.4637782436524575,0.053422440851373085
Non_temporal,RandomOverSampler,12,l2,0.01,0.06895608688857632,0.028726751485480602,0.47326380596024725,0.031638188979740176,0.7232285656049852,0.010321744908863596,0.5422198928488237,0.05371027566070693
Non_temporal,RandomOverSampler,12,l2,0.05,0.15088000188708728,0.04259527403201133,0.42604755460021765,0.03898165343905226,0.6877645220320338,0.016848690023829768,0.5769275564873049,0.0518803869341817
Non_temporal,RandomOverSampler,12,l2,0.1,0.20325920618492863,0.053205493449733555,0.4019120027598652,0.0312012272726946,0.6649220535562744,0.020186106810176917,0.6051712089447937,0.059415462023759524
Non_temporal,RandomOverSampler,12,l2,1.5,0.3142236257434092,0.04897924512706881,0.3504630735344851,0.02412606720739905,0.6112691131887255,0.02261194466170023,0.6646866992778943,0.038777071339707696
Non_temporal,RandomOverSampler,12,l2,10.0,0.3215810548228349,0.05285688180582687,0.3525396067192102,0.02937169506814026,0.6093174264808393,0.02336318051009483,0.6741206615420453,0.05194241531699456
Non_temporal,RandomOverSampler,24,l1,0.001,,,,,,,,
Non_temporal,RandomOverSampler,24,l1,0.01,,,,,,,,
Non_temporal,RandomOverSampler,24,l1,0.05,0.08795795939173934,0.10514882647575462,0.39183472637578914,0.07235600093949757,0.7054439765081421,0.049200496998906496,0.47979268576752854,0.05521699063334136
Non_temporal,RandomOverSampler,24,l1,0.1,0.1934700140196449,0.06804963935757291,0.3391994478951001,0.023819924748931486,0.6587360304802178,0.02956848548912668,0.532669461914745,0.0829373267710481
Non_temporal,RandomOverSampler,24,l1,1.5,0.23899033478834775,0.06089569036556481,0.35878511361603144,0.010811497219112025,0.643937082638399,0.0231843582607316,0.5977754484043792,0.06068188156430763
Non_temporal,RandomOverSampler,24,l1,10.0,0.2502617530873843,0.056089736760653645,0.36288755974746306,0.015395678506876587,0.6403801800372185,0.02250571609694207,0.6131493128348474,0.0550413054393495
Non_temporal,RandomOverSampler,24,l2,0.001,0.0645809129311089,0.05793510359974208,0.4618574751424993,0.03266983956079544,0.7249175194125774,0.02189214146691934,0.5264383880736082,0.054247525760231535
Non_temporal,RandomOverSampler,24,l2,0.01,0.1233130730897571,0.07398931767319299,0.43404774684967923,0.026283329516431947,0.7017088533430048,0.02879483668725115,0.5573608199394363,0.0819343848352231
Non_temporal,RandomOverSampler,24,l2,0.05,0.19252717240594372,0.05550437569240974,0.4113628811696444,0.02115887391980794,0.672187310250712,0.019789761916329272,0.6038900535755881,0.05912663689898273
Non_temporal,RandomOverSampler,24,l2,0.1,0.2163253628252261,0.07510314894522764,0.40002683843263553,0.016828965626103556,0.6617616099181852,0.02675023790526962,0.6163522012578616,0.07274724865963626
Non_temporal,RandomOverSampler,24,l2,1.5,0.23999358096067602,0.06743970140820194,0.37321396620913533,0.009196193034481085,0.6473465466517524,0.025654440441957308,0.6132075471698112,0.06781417686191464
Non_temporal,RandomOverSampler,24,l2,10.0,0.24720800725722794,0.06516028702548038,0.3659995399125833,0.017646114130124287,0.6424136322698544,0.026294163411171467,0.6132075471698113,0.06255310965265924
Non_temporal,RandomOverSampler,36,l1,0.001,,,,,,,,
Non_temporal,RandomOverSampler,36,l1,0.01,,,,,,,,
Non_temporal,RandomOverSampler,36,l1,0.05,0.04561048071944196,0.06772078667730973,0.43575453209211173,0.026509903780542732,0.726119884491971,0.029036823947468857,0.48136501281155364,0.06166023424566656
Non_temporal,RandomOverSampler,36,l1,0.1,0.3203134371062905,0.031096569859350946,0.307161522129675,0.031737779018946234,0.5876336786896194,0.019477878767309338,0.6274749592359655,0.04423789950810917
Non_temporal,RandomOverSampler,36,l1,1.5,0.37667281765046456,0.05801417192840996,0.2943614241384942,0.019842510500742577,0.5621505652591753,0.02032685229818509,0.6710342417889588,0.0634582463285259
Non_temporal,RandomOverSampler,36,l1,10.0,0.3722495903623973,0.062321199888240975,0.30181283684468396,0.022642466294190856,0.5672254147875887,0.021424716174206642,0.6740624272070813,0.06917221778818365
Non_temporal,RandomOverSampler,36,l2,0.001,0.036276438416605855,0.06957189413844432,0.4484661658228537,0.03411389382989829,0.729679229634579,0.03066621102450763,0.4847426042394596,0.054869600566115166
Non_temporal,RandomOverSampler,36,l2,0.01,0.14996970445033578,0.03471336278534719,0.3751292939191028,0.032719358168672705,0.6755451934391319,0.0186859082496456,0.5250989983694386,0.03498274692399586
Non_temporal,RandomOverSampler,36,l2,0.05,0.2640962755932912,0.04356771209006784,0.3262834122706734,0.023605695395285398,0.6174833052690648,0.018712155947106887,0.5903796878639646,0.04547053818477567
Non_temporal,RandomOverSampler,36,l2,0.1,0.3082898587345168,0.03843673100934569,0.29758016222984374,0.023482907225632444,0.5893746336591045,0.013819703707733399,0.6058700209643605,0.05139001065227178
Non_temporal,RandomOverSampler,36,l2,1.5,0.38182638510123185,0.06396555241611683,0.28903315368283516,0.021060704173711475,0.5580348733931998,0.02255321815947721,0.6708595387840671,0.07304758619979336
Non_temporal,RandomOverSampler,36,l2,10.0,0.36713375682049315,0.05288025178886393,0.29755294245740105,0.02252122010169782,0.5672081612054839,0.014939837186664195,0.6646866992778943,0.06709343495570372
Non_temporal,RandomOverSampler,48,l1,0.001,,,,,,,,
Non_temporal,RandomOverSampler,48,l1,0.01,-0.10784313725490202,0.0032679738562091387,0.5522875816993464,0.0032679738562091387,0.7787971457696228,0.0010193679918450438,0.4444444444444444,0.0
Non_temporal,RandomOverSampler,48,l1,0.05,0.045570079883805376,0.057075778249570726,0.45751633986928103,0.05660296756761036,0.721200572653161,0.024029748560160914,0.5030864197530864,0.03250065486228467
Non_temporal,RandomOverSampler,48,l1,0.1,0.22283539551390086,0.03775462970767217,0.383442265795207,0.04110667159937517,0.6439146304190638,0.017854157448367828,0.6062776613091079,0.04780457231112467
Non_temporal,RandomOverSampler,48,l1,1.5,0.399751305134213,0.06755074503712546,0.27233115468409586,0.043463915780522874,0.5347908684470832,0.042753810463199676,0.6720824598183088,0.05259372956584351
Non_temporal,RandomOverSampler,48,l1,10.0,0.3944280018086899,0.06578810490884786,0.2745098039215686,0.039756617845086405,0.538554105583091,0.04028972207625071,0.6689378057302586,0.05484366707102195
Non_temporal,RandomOverSampler,48,l2,0.001,0.04101752510927501,0.08463368400921316,0.471677559912854,0.05525571613495597,0.7234729080384673,0.03335949529166824,0.512695085022129,0.04743121341316144
Non_temporal,RandomOverSampler,48,l2,0.01,0.10146819035091326,0.07103498989959887,0.42374727668845313,0.03362821141706565,0.6979037516535121,0.029387878320915085,0.5252154670393664,0.052699113081950674
Non_temporal,RandomOverSampler,48,l2,0.05,0.21135980597689807,0.05511791482449779,0.33877995642701525,0.019394873436563022,0.6385075367093541,0.02563100745118325,0.5501397624039133,0.04395658605230676
Non_temporal,RandomOverSampler,48,l2,0.1,0.28293665474575574,0.06725878549731627,0.2984749455337691,0.027643959783114427,0.5954070132897359,0.03365018709287438,0.5814116002795248,0.061041473246188145
Non_temporal,RandomOverSampler,48,l2,1.5,0.4188144859620997,0.05548128187355938,0.2625272331154684,0.03277038988342335,0.5233282395634818,0.03607321145280711,0.6813417190775682,0.0425549170893201
Non_temporal,RandomOverSampler,48,l2,10.0,0.40399213493923064,0.0618337964949325,0.2679738562091503,0.03735605272218354,0.5317693854766137,0.036762687681530425,0.6719659911483812,0.05561025303310243
Non_temporal,RandomUnderSampler,8,l1,0.001,,,,,,,,
Non_temporal,RandomUnderSampler,8,l1,0.01,,,,,,,,
Non_temporal,RandomUnderSampler,8,l1,0.05,-0.08734299694414335,0.03388387744728802,0.548881458482605,0.004577661014250445,0.7841130604288499,0.012183235867446407,0.46153846153846156,0.038461538461538464
Non_temporal,RandomUnderSampler,8,l1,0.1,-0.06247308008712355,0.047041855399683884,0.5479592919884299,0.049657902789441995,0.7725484922306638,0.01905169128410451,0.4854862119013062,0.05161925539190031
Non_temporal,RandomUnderSampler,8,l1,1.5,0.2737367288656995,0.07269076578960815,0.35198896053923523,0.043311651698840055,0.6274123964506217,0.03596965515601617,0.6257256894049347,0.05648104476784503
Non_temporal,RandomUnderSampler,8,l1,10.0,0.2896148844918847,0.0525948496724679,0.3583048058806358,0.035847123477589865,0.6239488605764052,0.026515126292730742,0.6479196903725205,0.04373127561974841
Non_temporal,RandomUnderSampler,8,l2,0.001,-0.055076610754900716,0.08537010192874117,0.5216344240108272,0.04608502195738145,0.7712054949696272,0.032545928720536785,0.4665578132559265,0.07781204902908839
Non_temporal,RandomUnderSampler,8,l2,0.01,0.016569397749240117,0.07960495247131784,0.4816163787384231,0.0426116792704689,0.745708586596879,0.03268843926750872,0.4981857764876632,0.09089869345811608
Non_temporal,RandomUnderSampler,8,l2,0.05,0.07594579477789412,0.06769295398043172,0.44788100735079484,0.04995204085972265,0.721122882242908,0.028748425818307215,0.5238268021286888,0.08385158855928286
Non_temporal,RandomUnderSampler,8,l2,0.1,0.10153884938933899,0.046284052138887206,0.4352294137940185,0.0508210727424762,0.709815409325778,0.019916446262016153,0.5367682631833575,0.07142625591237116
Non_temporal,RandomUnderSampler,8,l2,1.5,0.2771033765480863,0.07348506861108058,0.3551535175012605,0.03337011407978369,0.6288015407119985,0.029710512297619285,0.6322568940493468,0.07724041067982142
Non_temporal,RandomUnderSampler,8,l2,10.0,0.2980942743003885,0.05336820470654478,0.35303054427726027,0.02847278389739977,0.6197972427811137,0.024509989594719055,0.6511248185776489,0.04474124329809077
Non_temporal,RandomUnderSampler,12,l1,0.001,,,,,,,,
Non_temporal,RandomUnderSampler,12,l1,0.01,,,,,,,,
Non_temporal,RandomUnderSampler,12,l1,0.05,-0.08176100628930816,0.0,0.5157232704402516,0.0,0.780952380952381,0.0,0.4339622641509434,0.0
Non_temporal,RandomUnderSampler,12,l1,0.1,-0.013760404780228053,0.03911278639453766,0.5478624313350847,0.022190218946152456,0.7539870455299895,0.012219497192377313,0.5341020265548567,0.04004235556742744
Non_temporal,RandomUnderSampler,12,l1,1.5,0.3310282856696359,0.06744676902696226,0.34938168404850994,0.03382499076106628,0.6047302739735184,0.029806387470524436,0.6804099697181458,0.06157041080871134
Non_temporal,RandomUnderSampler,12,l1,10.0,0.3236258908378962,0.05178498516384043,0.3630151527213863,0.03581451001622153,0.6112602061532245,0.026135421656846475,0.6866410435592826,0.04343348445902022
Non_temporal,RandomUnderSampler,12,l2,0.001,0.009204710641698144,0.07073759454945318,0.49539580182044957,0.07435868089403465,0.7429994222381205,0.028650289259866412,0.5046005124621478,0.033350992256811644
Non_temporal,RandomUnderSampler,12,l2,0.01,0.02514101554783028,0.0929644165686823,0.4985603587824748,0.06773864886206779,0.7372471537817621,0.03213050817235982,0.5237013743303051,0.03582869529154571
Non_temporal,RandomUnderSampler,12,l2,0.05,0.07772956859414944,0.0800566611029335,0.439740731895019,0.048885750144043894,0.7157721409384198,0.03319814381473102,0.5174703004891684,0.045424125121227135
Non_temporal,RandomUnderSampler,12,l2,0.1,0.14569051178397566,0.07176105843061889,0.42500597086219255,0.037540928709343765,0.6889693680502504,0.030068597155317154,0.5706964826461682,0.04746894935564299
Non_temporal,RandomUnderSampler,12,l2,1.5,0.31107897165535886,0.05417324018508494,0.35989703579863597,0.0315267443193985,0.6149790302745968,0.025525130634702253,0.6709760074539948,0.042022599822736074
Non_temporal,RandomUnderSampler,12,l2,10.0,0.32776716291165775,0.06965322873269711,0.3682496085768118,0.041693871399217874,0.6109070195261298,0.03501649314700031,0.6960167714884694,0.04974344032580578
Non_temporal,RandomUnderSampler,24,l1,0.001,,,,,,,,
Non_temporal,RandomUnderSampler,24,l1,0.01,,,,,,,,
Non_temporal,RandomUnderSampler,24,l1,0.05,-0.038046673312373824,0.013868013490763475,0.49483679676916387,0.027875718260422146,0.7641410638983456,0.004655841725116306,0.4567901234567901,0.017459426695964134
Non_temporal,RandomUnderSampler,24,l1,0.1,0.00491652114111323,0.04845688258945756,0.49683050890780356,0.046355919591427715,0.7484798013510585,0.01708663987583342,0.5017470300489169,0.05740901299382494
Non_temporal,RandomUnderSampler,24,l1,1.5,0.23885541921728234,0.09128528163172281,0.37120747386447867,0.030159345414470032,0.6466702515135375,0.03776606706657222,0.610062893081761,0.08002999543640521
Non_temporal,RandomUnderSampler,24,l1,10.0,0.2419162785583349,0.08321816055093495,0.3804922935357718,0.03490544270311936,0.6471206876600335,0.034747954293233914,0.6224085720941067,0.0716599461265269
Non_temporal,RandomUnderSampler,24,l2,0.001,0.0007501739795969797,0.05244968590515495,0.48247833755080133,0.024554145217211262,0.7500886692767533,0.018507879348118143,0.48322851153039825,0.047089076891383905
Non_temporal,RandomUnderSampler,24,l2,0.01,0.050281309213949826,0.0823057682843499,0.4608414487641541,0.014634764523890053,0.7316264045843255,0.03056793424441547,0.5111227579781038,0.08185860668306688
Non_temporal,RandomUnderSampler,24,l2,0.05,0.1408482391528604,0.08526986560806403,0.43508933364005825,0.03111461040763924,0.6935510459912374,0.035434058545835145,0.5759375727929187,0.059293649657034375
Non_temporal,RandomUnderSampler,24,l2,0.1,0.14832116320130176,0.06813341148024618,0.43093576668455896,0.028974015179820824,0.691089666652896,0.026705190662837767,0.5792569298858607,0.06667688944737858
Non_temporal,RandomUnderSampler,24,l2,1.5,0.21527099582883014,0.1053609375089015,0.3949083659228587,0.029097809601558448,0.6608919536806971,0.04168195187933499,0.610179361751689,0.0904243281660259
Non_temporal,RandomUnderSampler,24,l2,10.0,0.2326634094020841,0.09162012333823845,0.3804859034327634,0.031169872505236968,0.6508781981692199,0.0378719978130167,0.6131493128348474,0.07747033764510959
Non_temporal,RandomUnderSampler,36,l1,0.001,,,,,,,,
Non_temporal,RandomUnderSampler,36,l1,0.01,,,,,,,,
Non_temporal,RandomUnderSampler,36,l1,0.05,0.008325398512875976,0.11824565191347244,0.5037291088246502,0.03954218881663731,0.7416313053787541,0.04533408532393885,0.5120545073375261,0.09029644422059786
Non_temporal,RandomUnderSampler,36,l1,0.1,0.02883930610465882,0.1069725972457825,0.5080230279274865,0.04395765973268914,0.7336646001685652,0.041636791052897394,0.5368623340321453,0.07717358994734799
Non_temporal,RandomUnderSampler,36,l1,1.5,0.3774350283433727,0.07170125048915031,0.3092642495508737,0.014056985000771762,0.5693929521913229,0.02159857781386473,0.6866992778942466,0.0782270732460622
Non_temporal,RandomUnderSampler,36,l1,10.0,0.3921276566241114,0.07465734886667937,0.3007444607763079,0.012418625924682423,0.5600981765060845,0.026914765782398695,0.6928721174004192,0.0723025645823613
