datatype,sampling,time_step,lr,gamma,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,0.05,0.001,2,100,0.14785360262432148,0.07121790647144369,0.4267109837327177,0.045754183147809324,0.6894125756676289,0.032297395219431715,0.5745645863570391,0.03911871463284502
Non_temporal,SMOTE,8,0.05,0.001,6,20,0.17054543060633343,0.08593500507304927,0.34027943635060903,0.05919646398821239,0.6647396659454962,0.04271796701549923,0.5108248669569424,0.07485408432539073
Non_temporal,SMOTE,8,0.05,0.001,6,30,0.18110058810440943,0.0915547001126477,0.3265796247644827,0.050602550754840284,0.6568954015472188,0.04850543033340014,0.5076802128688921,0.06302659366241621
Non_temporal,SMOTE,8,0.05,0.001,6,50,0.19782920884544955,0.09024690829572189,0.28759652893877874,0.04455637864766417,0.6388105637719473,0.05194358784592329,0.48542573778422843,0.07180885710984576
Non_temporal,SMOTE,8,0.05,0.001,6,100,0.20531268946005035,0.05897775037247311,0.2581004697078258,0.035465357751297784,0.6244962490740181,0.04150215660275731,0.4634131591678761,0.04357683639481849
Non_temporal,SMOTE,8,0.05,0.001,10,20,0.18803750517985054,0.0529745387919504,0.2591685906111509,0.05560672750105004,0.6305233075191733,0.04297410015762683,0.4472060957910015,0.04857321590343747
Non_temporal,SMOTE,8,0.05,0.001,10,30,0.2007363042710547,0.06260744412076234,0.24967491972507497,0.052045421357153406,0.6203543836315722,0.04827366959992775,0.4504112239961297,0.047449334910618986
Non_temporal,SMOTE,8,0.05,0.001,10,50,0.19640181555037062,0.05963915021196453,0.24124936974232414,0.04532310888071243,0.620587995330473,0.04339682210880027,0.4376511852926947,0.0522422523517677
Non_temporal,SMOTE,8,0.05,0.001,10,100,0.2111962852051221,0.04646758567883472,0.21387628373537138,0.023160994198778418,0.601935166722056,0.032494567066504554,0.42507256894049344,0.04423172172506461
Non_temporal,SMOTE,8,0.1,0.001,2,20,0.12294719716501419,0.07277164649477004,0.45833001618767083,0.04723315799238238,0.7024640495395119,0.029222513834517964,0.581277213352685,0.04631306724370051
Non_temporal,SMOTE,8,0.1,0.001,2,30,0.13676132269397134,0.0647426649515351,0.4509261470689701,0.05085526866048575,0.6964968600212198,0.028232326968476676,0.5876874697629414,0.04244335312961075
Non_temporal,SMOTE,8,0.1,0.001,2,50,0.1386150967892071,0.07709382107639307,0.43619138603614366,0.049524413735537294,0.6939187395241323,0.033427792133645204,0.5748064828253507,0.04534708031806066
Non_temporal,SMOTE,8,0.1,0.001,2,100,0.17091210278456515,0.09261936291084921,0.390892444869039,0.048530324894297525,0.675301728634857,0.04248587550914264,0.5618045476536042,0.06622807684161763
Non_temporal,SMOTE,8,0.1,0.001,6,20,0.19786467678753325,0.05433644731113636,0.31289971605233124,0.04726146398359599,0.64711962943991,0.029384724250196177,0.5107643928398645,0.06255982377580249
Non_temporal,SMOTE,8,0.1,0.001,6,30,0.19158710620377686,0.05883154347864883,0.29075445160947905,0.04455595585735894,0.6422512516778829,0.03817499569338982,0.48234155781325594,0.04370517618287928
Non_temporal,SMOTE,8,0.1,0.001,6,50,0.20751093637408421,0.052402418418890435,0.2749515696733275,0.03758979863393743,0.6305363618438871,0.03322734632363623,0.48246250604741175,0.0501691759049232
Non_temporal,SMOTE,8,0.1,0.001,6,100,0.19355289775638473,0.030390052041129545,0.24440065812169945,0.0389333548915831,0.6240249360678097,0.03064274009960013,0.4379535558780842,0.028863074029723202
Non_temporal,SMOTE,8,0.1,0.001,10,20,0.18265403293466345,0.06077630703720158,0.24544224185972452,0.05004364637551946,0.6290268410238469,0.04495586310464153,0.428096274794388,0.05185016378539327
Non_temporal,SMOTE,8,0.1,0.001,10,30,0.20498811951522722,0.04378447612967663,0.22963935992357298,0.04055617767206482,0.6111449462412931,0.03439144196824167,0.43462747943880015,0.04416105578211492
Non_temporal,SMOTE,8,0.1,0.001,10,50,0.22182008210190682,0.05952628056768969,0.2285911418942229,0.037665897888186514,0.6016748343410475,0.04471556501534858,0.4504112239961297,0.04493011205405669
Non_temporal,SMOTE,8,0.1,0.001,10,100,0.23770997532043628,0.06120140787087814,0.20647241461667068,0.029512573187733863,0.5812905814170836,0.04765899388056237,0.4441823899371069,0.043306097513229835
Non_temporal,SMOTE,8,0.001,0.01,2,20,0.05416847833852848,0.07722576861424242,0.47933418252262294,0.16748539443264535,0.7201618243798645,0.04963827538515622,0.5335026608611515,0.15310450914303375
Non_temporal,SMOTE,8,0.001,0.01,2,30,0.05416847833852848,0.07722576861424242,0.47933418252262294,0.16748539443264535,0.7201618243798645,0.04963827538515622,0.5335026608611515,0.15310450914303375
Non_temporal,SMOTE,8,0.001,0.01,2,50,0.062934673664313,0.09779350493927082,0.5572273969694558,0.13288996914326232,0.7309086323176484,0.039326646566973884,0.6201620706337688,0.16203923157211572
Non_temporal,SMOTE,8,0.001,0.01,2,100,0.07249468746363898,0.1055469330883202,0.5350887668179285,0.1310956864006975,0.7264931633665531,0.04274457607518975,0.6075834542815676,0.16135710446172827
Non_temporal,SMOTE,8,0.001,0.01,6,20,0.16892998066869577,0.0552402028341094,0.3898508611310139,0.06020905650354774,0.6753397086256357,0.030114561866616874,0.5587808417997097,0.056283049913552076
Non_temporal,SMOTE,8,0.001,0.01,6,30,0.17207386926159315,0.05840806437211038,0.3803571902449381,0.07258836053469955,0.6708529484052664,0.03523887974753423,0.5524310595065312,0.05871202153678011
Non_temporal,SMOTE,8,0.001,0.01,6,50,0.15622378179101368,0.06704737694854009,0.389857495422339,0.06200590818092439,0.6798510702235276,0.03567702610641042,0.5460812772133526,0.056476091214648985
Non_temporal,SMOTE,8,0.001,0.01,6,100,0.14101033112258332,0.10689722466976868,0.37301966403948733,0.08184582566726979,0.6820748010730652,0.05330254783425226,0.5140299951620707,0.0928796605200168
Non_temporal,SMOTE,8,0.001,0.01,10,20,0.17546858509958582,0.045241510773617766,0.30028129395218,0.06747391176546264,0.6491118479719898,0.041465412636095406,0.47574987905176586,0.04958040479449695
Non_temporal,SMOTE,8,0.001,0.01,10,30,0.17128898156483538,0.04372645975529185,0.2981715893108298,0.06439112878908353,0.6511740290624785,0.03894618852261823,0.4694605708756652,0.04597421205795585
Non_temporal,SMOTE,8,0.001,0.01,10,50,0.16603462283543488,0.045160814976321295,0.30028129395218,0.06961670138264181,0.6532900836923825,0.04174734201252527,0.4663159167876149,0.04635730608798439
Non_temporal,SMOTE,8,0.001,0.01,10,100,0.15977338281494,0.04617819067523692,0.3160974444709816,0.07714335467047159,0.659609410558454,0.044781310886353794,0.47587082728592156,0.05611075889108004
Non_temporal,SMOTE,8,0.01,0.01,2,20,0.0952944502622076,0.11618105539620857,0.5121075816681263,0.09730310360678497,0.7195567196730893,0.04423573656463149,0.6074020319303338,0.15663029812232873
Non_temporal,SMOTE,8,0.01,0.01,2,30,0.11001594271238406,0.12347779273363377,0.5036753973940503,0.08751390527512394,0.7130623730708433,0.04508411712728288,0.6136913401064344,0.14078306915749458
Non_temporal,SMOTE,8,0.01,0.01,2,50,0.14213535383227285,0.07955905558441857,0.5121341188334262,0.052203562342532754,0.7010860447519759,0.02753293760882716,0.654269472665699,0.051240137285747264
Non_temporal,SMOTE,8,0.01,0.01,2,100,0.1517558417486767,0.07530218073262124,0.5025741050341003,0.039281817649576396,0.6979980486164016,0.02587466503831988,0.654329946782777,0.06443930774822448
Non_temporal,SMOTE,8,0.01,0.01,6,20,0.16335258298477784,0.06907049801565253,0.3824867977602633,0.06791237576476791,0.6745184750265506,0.03786653423184796,0.5458393807450411,0.046437822101361916
Non_temporal,SMOTE,8,0.01,0.01,6,30,0.1590040601862909,0.06767529270932086,0.3677254995621368,0.06021722981120134,0.6743476009088479,0.03831510154607358,0.5267295597484277,0.05203825007160335
Non_temporal,SMOTE,8,0.01,0.01,6,50,0.1600581470118131,0.07667970653841807,0.36032163044343607,0.06374687649654881,0.6718390560732619,0.04252221149660976,0.5203797774552491,0.058284657880138126
Non_temporal,SMOTE,8,0.01,0.01,6,100,0.17051225914970838,0.0878978776579854,0.3466019159833347,0.06030550962608106,0.6660061185960158,0.04325484113158511,0.517114175133043,0.07592748771962779
Non_temporal,SMOTE,8,0.01,0.01,10,20,0.2010210684679278,0.04787537605700457,0.28760979752142873,0.060211320784972676,0.6333890623815438,0.04394508173753204,0.4886308659893566,0.04011016192951524
Non_temporal,SMOTE,8,0.01,0.01,10,30,0.20528691778990324,0.05884234474685344,0.2770546400233527,0.06394005283705474,0.6260518917466535,0.05329757193118013,0.48234155781325594,0.03930557097541288
Non_temporal,SMOTE,8,0.01,0.01,10,50,0.18291149447108368,0.060086549735506506,0.27705464002335267,0.053602680006467965,0.6396669226551829,0.04596682150910835,0.4599661344944364,0.04196398291486948
Non_temporal,SMOTE,8,0.01,0.01,10,100,0.20604526832136102,0.065397373615579,0.25706552026112567,0.04757243208553028,0.621652710519236,0.04758529302278319,0.4631107885824867,0.05206017203840774
Non_temporal,SMOTE,8,0.05,0.01,2,20,0.1486236907481235,0.0780209637996207,0.4930671655653744,0.04530163687501439,0.6979268923807341,0.02804869328637286,0.6416908563134979,0.06786157956166913
Non_temporal,SMOTE,8,0.05,0.01,2,30,0.14112464506541408,0.0707344119273368,0.4846615184565985,0.05046654434684229,0.6990422768834662,0.026310163650974324,0.6257861635220126,0.05620801613023802
Non_temporal,SMOTE,8,0.05,0.01,2,50,0.13877074747029366,0.06111572830028011,0.4551455563516705,0.03856285055141202,0.6970016701297009,0.024878005544831244,0.5939163038219643,0.04209802186818583
Non_temporal,SMOTE,8,0.05,0.01,2,100,0.14785360262432148,0.07121790647144369,0.4267109837327177,0.045754183147809324,0.6894125756676289,0.032297395219431715,0.5745645863570391,0.03911871463284502
Non_temporal,SMOTE,8,0.05,0.01,6,20,0.1694905782856583,0.08753723588328899,0.3413342886712842,0.06049638233773349,0.6652390417257708,0.0434923798509027,0.5108248669569424,0.07485408432539073
Non_temporal,SMOTE,8,0.05,0.01,6,30,0.1779360311423841,0.09568723156645176,0.32974418172650793,0.054655734037682556,0.6584996796220851,0.050602079167719714,0.5076802128688921,0.06302659366241621
Non_temporal,SMOTE,8,0.05,0.01,6,50,0.19576007544720228,0.08800519849558126,0.29287079054215426,0.04606161902951035,0.6416097505650415,0.04889907704952107,0.48863086598935657,0.07281003331459336
Non_temporal,SMOTE,8,0.05,0.01,6,100,0.19370854843747132,0.06735010471635679,0.260210174349176,0.04057639094785159,0.6302671951202631,0.04862698764388162,0.4539187227866473,0.04499761978658906
Non_temporal,SMOTE,8,0.05,0.01,10,20,0.18809797929692842,0.06424459479956338,0.2623132446992012,0.055460833160843714,0.631583257771354,0.04925391041760077,0.4504112239961297,0.05106307824118892
Non_temporal,SMOTE,8,0.05,0.01,10,30,0.19984960571896324,0.05901823110499703,0.2507430406284001,0.04896178958706565,0.6209048038971313,0.04925313753869662,0.45059264634736335,0.029026379289144002
Non_temporal,SMOTE,8,0.05,0.01,10,50,0.21014219837959983,0.06699008144784752,0.23385876920627338,0.045009037064949665,0.6097318768244657,0.04862578181025422,0.4440009675858732,0.057328952657467
Non_temporal,SMOTE,8,0.05,0.01,10,100,0.2122445032344722,0.057092386290738824,0.21911737388212194,0.039881079811488314,0.6017218450374702,0.04394679812580557,0.4313618771165941,0.052395753613389606
Non_temporal,SMOTE,8,0.1,0.01,2,20,0.12294719716501419,0.07277164649477004,0.45833001618767083,0.04723315799238238,0.7024640495395119,0.029222513834517964,0.581277213352685,0.04631306724370051
Non_temporal,SMOTE,8,0.1,0.01,2,30,0.13676132269397134,0.0647426649515351,0.4509261470689701,0.05085526866048575,0.6964968600212198,0.028232326968476676,0.5876874697629414,0.04244335312961075
Non_temporal,SMOTE,8,0.1,0.01,2,50,0.1386150967892071,0.07709382107639307,0.43619138603614366,0.049524413735537294,0.6939187395241323,0.033427792133645204,0.5748064828253507,0.04534708031806066
Non_temporal,SMOTE,8,0.1,0.01,2,100,0.17091210278456515,0.09261936291084921,0.390892444869039,0.048530324894297525,0.675301728634857,0.04248587550914264,0.5618045476536042,0.06622807684161763
Non_temporal,SMOTE,8,0.1,0.01,6,20,0.19786467678753325,0.05433644731113636,0.31289971605233124,0.04726146398359599,0.64711962943991,0.029384724250196177,0.5107643928398645,0.06255982377580249
Non_temporal,SMOTE,8,0.1,0.01,6,30,0.19473176029182718,0.059997556079926434,0.29075445160947905,0.04455595585735894,0.640784115527648,0.0386378408655801,0.4854862119013063,0.04484766393766031
Non_temporal,SMOTE,8,0.1,0.01,6,50,0.19700145342013028,0.062370193400683394,0.26967730806995194,0.03752374234056906,0.6343870174156528,0.03699207190704079,0.4666787614900822,0.0626550669569892
Non_temporal,SMOTE,8,0.1,0.01,6,100,0.21055224861649513,0.037711413422998045,0.23701669187697372,0.03990279989055742,0.611534543178213,0.033188990356680284,0.44756894049346885,0.03176894799366413
Non_temporal,SMOTE,8,0.1,0.01,10,20,0.21459763533443973,0.05939930593089876,0.23913966510097392,0.04574851058261553,0.6097882347343554,0.04512942934070446,0.45373730043541366,0.05066926309522927
Non_temporal,SMOTE,8,0.1,0.01,10,30,0.21561855070333694,0.051995356872180466,0.2349136215269485,0.04153239588668239,0.6074842611152814,0.041546718596034836,0.45053217223028547,0.04035613233641528
Non_temporal,SMOTE,8,0.1,0.01,10,50,0.21663870057708132,0.052007767410329,0.21490459889074653,0.037549751908812115,0.596450044208665,0.04703509531506514,0.4315432994678278,0.03805470464073249
Non_temporal,SMOTE,8,0.1,0.01,10,100,0.23657398051355538,0.06478188869896437,0.2011981530132951,0.039145148409147096,0.5762276837947752,0.05836108867288411,0.4377721335268505,0.04467056469880068
Non_temporal,SMOTE,8,0.001,0.05,2,20,0.05416847833852848,0.07722576861424242,0.47933418252262294,0.16748539443264535,0.7201618243798645,0.04963827538515622,0.5335026608611515,0.15310450914303375
Non_temporal,SMOTE,8,0.001,0.05,2,30,0.05416847833852848,0.07722576861424242,0.47933418252262294,0.16748539443264535,0.7201618243798645,0.04963827538515622,0.5335026608611515,0.15310450914303375
Non_temporal,SMOTE,8,0.001,0.05,2,50,0.062934673664313,0.09779350493927082,0.5572273969694558,0.13288996914326232,0.7309086323176484,0.039326646566973884,0.6201620706337688,0.16203923157211572
Non_temporal,SMOTE,8,0.001,0.05,2,100,0.07249468746363898,0.1055469330883202,0.5350887668179285,0.1310956864006975,0.7264931633665531,0.04274457607518975,0.6075834542815676,0.16135710446172827
Non_temporal,SMOTE,8,0.001,0.05,6,20,0.16892998066869577,0.0552402028341094,0.3898508611310139,0.06020905650354774,0.6753397086256357,0.030114561866616874,0.5587808417997097,0.056283049913552076
Non_temporal,SMOTE,8,0.001,0.05,6,30,0.17207386926159315,0.05840806437211038,0.3803571902449381,0.07258836053469955,0.6708529484052664,0.03523887974753423,0.5524310595065312,0.05871202153678011
Non_temporal,SMOTE,8,0.001,0.05,6,50,0.15622378179101368,0.06704737694854009,0.389857495422339,0.06200590818092439,0.6798510702235276,0.03567702610641042,0.5460812772133526,0.056476091214648985
Non_temporal,SMOTE,8,0.001,0.05,6,100,0.14101033112258332,0.10689722466976868,0.37301966403948733,0.08184582566726979,0.6820748010730652,0.05330254783425226,0.5140299951620707,0.0928796605200168
Non_temporal,SMOTE,8,0.001,0.05,10,20,0.17546858509958582,0.045241510773617766,0.30028129395218,0.06747391176546264,0.6491118479719898,0.041465412636095406,0.47574987905176586,0.04958040479449695
Non_temporal,SMOTE,8,0.001,0.05,10,30,0.17128898156483538,0.04372645975529185,0.2981715893108298,0.06439112878908353,0.6511740290624785,0.03894618852261823,0.4694605708756652,0.04597421205795585
Non_temporal,SMOTE,8,0.001,0.05,10,50,0.16603462283543488,0.045160814976321295,0.30028129395218,0.06961670138264181,0.6532900836923825,0.04174734201252527,0.4663159167876149,0.04635730608798439
Non_temporal,SMOTE,8,0.001,0.05,10,100,0.15977338281494,0.04617819067523692,0.3160974444709816,0.07714335467047159,0.659609410558454,0.044781310886353794,0.47587082728592156,0.05611075889108004
Non_temporal,SMOTE,8,0.01,0.05,2,20,0.0952944502622076,0.11618105539620857,0.5121075816681263,0.09730310360678497,0.7195567196730893,0.04423573656463149,0.6074020319303338,0.15663029812232873
Non_temporal,SMOTE,8,0.01,0.05,2,30,0.11001594271238406,0.12347779273363377,0.5036753973940503,0.08751390527512394,0.7130623730708433,0.04508411712728288,0.6136913401064344,0.14078306915749458
Non_temporal,SMOTE,8,0.01,0.05,2,50,0.14213535383227285,0.07955905558441857,0.5121341188334262,0.052203562342532754,0.7010860447519759,0.02753293760882716,0.654269472665699,0.051240137285747264
Non_temporal,SMOTE,8,0.01,0.05,2,100,0.1517558417486767,0.07530218073262124,0.5025741050341003,0.039281817649576396,0.6979980486164016,0.02587466503831988,0.654329946782777,0.06443930774822448
Non_temporal,SMOTE,8,0.01,0.05,6,20,0.16335258298477784,0.06907049801565253,0.3824867977602633,0.06791237576476791,0.6745184750265506,0.03786653423184796,0.5458393807450411,0.046437822101361916
Non_temporal,SMOTE,8,0.01,0.05,6,30,0.16214871427434122,0.07154508906281072,0.3677254995621368,0.06021722981120134,0.6731224382963555,0.03950765245742876,0.5298742138364779,0.05588659179554046
Non_temporal,SMOTE,8,0.01,0.05,6,50,0.16427755629451352,0.08180646895900559,0.35610222116073564,0.06523654479183934,0.6691417985011644,0.04443820527492525,0.5203797774552491,0.06316986864173646
Non_temporal,SMOTE,8,0.01,0.05,6,100,0.16519742630322998,0.0926480006618668,0.3487116206246849,0.0665314294786249,0.6680705421327952,0.04568934188412346,0.5139090469279148,0.07934655859916491
Non_temporal,SMOTE,8,0.01,0.05,10,20,0.203124138817953,0.04573632301718228,0.2855067271714036,0.058290271812659646,0.6320353352366775,0.042629465951818234,0.4886308659893566,0.04011016192951524
Non_temporal,SMOTE,8,0.01,0.05,10,30,0.20423869976055312,0.060954064691260954,0.2781028580527028,0.06751646573098932,0.6259017246242052,0.0568984544089651,0.48234155781325594,0.03930557097541288
Non_temporal,SMOTE,8,0.01,0.05,10,50,0.17544638574015217,0.06203693293787792,0.2781094923440279,0.05417776610401055,0.6442848475867343,0.046003514999578256,0.4535558780841799,0.051825859661889476
Non_temporal,SMOTE,8,0.01,0.05,10,100,0.2017513508437798,0.07258525616647961,0.2549491813284505,0.049165902261453766,0.6229343242673413,0.05083588793632199,0.4567005321722302,0.05749520826232253
Non_temporal,SMOTE,8,0.05,0.05,2,20,0.1486236907481235,0.0780209637996207,0.4930671655653744,0.04530163687501439,0.6979268923807341,0.02804869328637286,0.6416908563134979,0.06786157956166913
Non_temporal,SMOTE,8,0.05,0.05,2,30,0.14112464506541408,0.0707344119273368,0.4846615184565985,0.05046654434684229,0.6990422768834662,0.026310163650974324,0.6257861635220126,0.05620801613023802
Non_temporal,SMOTE,8,0.05,0.05,2,50,0.13877074747029366,0.06111572830028011,0.4551455563516705,0.03856285055141202,0.6970016701297009,0.024878005544831244,0.5939163038219643,0.04209802186818583
Non_temporal,SMOTE,8,0.05,0.05,2,100,0.14785360262432148,0.07121790647144369,0.4267109837327177,0.045754183147809324,0.6894125756676289,0.032297395219431715,0.5745645863570391,0.03911871463284502
Non_temporal,SMOTE,8,0.05,0.05,6,20,0.1673403024012052,0.08750344847779462,0.34027943635060903,0.062167037055663434,0.666026297444952,0.04305710552887447,0.5076197387518142,0.0788478597933575
Non_temporal,SMOTE,8,0.05,0.05,6,30,0.18324422969753754,0.0804316180683375,0.3276411113764828,0.0523263173811054,0.6564576007201467,0.042220864449917,0.5108853410740203,0.06496946923317379
Non_temporal,SMOTE,8,0.05,0.05,6,50,0.1914329865129961,0.09617992679727373,0.2939322771541544,0.046717803817445336,0.644392651321808,0.05084803206545671,0.48536526366715044,0.08235340306621111
Non_temporal,SMOTE,8,0.05,0.05,6,100,0.1990315465655805,0.09148574077961198,0.2770811771886527,0.042737592362391594,0.6336337030158942,0.057947070842544475,0.47611272375423325,0.05580280078472004
Non_temporal,SMOTE,8,0.05,0.05,10,20,0.20696590382523028,0.07811750587477825,0.25916859061115094,0.04528364366658379,0.6237649763409586,0.04859101848037105,0.4661344944363812,0.0706229985625462
Non_temporal,SMOTE,8,0.05,0.05,10,30,0.2281639955989132,0.07616528433295693,0.24123610115967412,0.05859333835699713,0.599749671973414,0.06228666569789564,0.46940009675858735,0.05806938726467315
Non_temporal,SMOTE,8,0.05,0.05,10,50,0.2187085994704815,0.07121516867598729,0.22855797043759787,0.05053828649472753,0.6006593580630092,0.05570031290319453,0.44726656990807934,0.045258564181429005
Non_temporal,SMOTE,8,0.05,0.05,10,100,0.20478602879486565,0.0589649064388892,0.22331024599952234,0.04196362275520551,0.6080870778604709,0.04259745399442836,0.428096274794388,0.05413298290607777
Non_temporal,SMOTE,8,0.1,0.05,2,20,0.12294719716501419,0.07277164649477004,0.45833001618767083,0.04723315799238238,0.7024640495395119,0.029222513834517964,0.581277213352685,0.04631306724370051
Non_temporal,SMOTE,8,0.1,0.05,2,30,0.13676132269397134,0.0647426649515351,0.4509261470689701,0.05085526866048575,0.6964968600212198,0.028232326968476676,0.5876874697629414,0.04244335312961075
Non_temporal,SMOTE,8,0.1,0.05,2,50,0.1386150967892071,0.07709382107639307,0.43619138603614366,0.049524413735537294,0.6939187395241323,0.033427792133645204,0.5748064828253507,0.04534708031806066
Non_temporal,SMOTE,8,0.1,0.05,2,100,0.17300190455194034,0.08913283562468571,0.39194729718971416,0.048894297229701,0.6745939707842421,0.04130837039885284,0.5649492017416545,0.06314714139157612
Non_temporal,SMOTE,8,0.1,0.05,6,20,0.19147432325125183,0.07700074097335612,0.3128798131783563,0.042760825912518334,0.6508521194005065,0.03845356036061798,0.5043541364296081,0.07525128536165827
Non_temporal,SMOTE,8,0.1,0.05,6,30,0.19883685563169676,0.09809772294264969,0.28338375394740334,0.039615642271521534,0.6387506223700753,0.0522345338422088,0.4822206095791002,0.0860311854611923
Non_temporal,SMOTE,8,0.1,0.05,6,50,0.1967595569518187,0.08174995916401125,0.26338799989385137,0.02769575717455855,0.632767658032463,0.04937641039616471,0.4601475568456701,0.06641459606944186
Non_temporal,SMOTE,8,0.1,0.05,6,100,0.19359933779565977,0.07734613818520414,0.23177560173022319,0.037205505604101956,0.61883106828759,0.059684381139371835,0.42537493952588296,0.05728070573169932
