datatype,sampling,time_step,criterion,max_depth,max_features,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,12,gini,10,3,0.14717842543929502,0.10430391054532677,0.2749827467218772,0.06308739413626852,0.7597596400015755,0.06068317563268809,0.42216117216117216,0.08827857826800038
Non_temporal,SMOTE,12,gini,10,5,0.19384721558634602,0.14912244167834782,0.2750172532781228,0.0664819471373666,0.7426480926480926,0.07793130344762009,0.4688644688644688,0.1442474843503438
Non_temporal,SMOTE,12,gini,10,10,0.21698253437383874,0.14870796164238623,0.2152518978605935,0.0336557640394825,0.7156146493685194,0.08372000476435464,0.4322344322344322,0.13938679553436228
Non_temporal,SMOTE,12,gini,12,2,0.17687264426394858,0.12895787413877222,0.2581090407177364,0.053090509519921475,0.7455793758213113,0.06995736800782806,0.43498168498168494,0.10642034337771206
Non_temporal,SMOTE,12,gini,12,3,0.20490523968784835,0.09857896746105597,0.23923395445134576,0.05257477839466905,0.7269013880855986,0.050463515649925836,0.44413919413919417,0.09025142254664409
Non_temporal,SMOTE,12,gini,12,5,0.1739873652917131,0.10304763179676207,0.23443754313319531,0.05188758102679135,0.7385450695704779,0.05555590803644134,0.4084249084249085,0.08444792588570331
Non_temporal,SMOTE,12,gini,12,10,0.2184477358390402,0.2222204013912067,0.24858523119392684,0.06142205783021373,0.7271663405151257,0.11322317803732265,0.467032967032967,0.19762405490538115
Non_temporal,SMOTE,12,entropy,2,2,-0.009115039549822143,0.024572913035055457,0.6125948930296756,0.13076810722082954,0.8354039525946221,0.007674807651861521,0.6034798534798534,0.11900886943320799
Non_temporal,SMOTE,12,entropy,2,3,0.08911981738068697,0.043332257284848325,0.5345065562456867,0.2889976638068572,0.8001936244583304,0.03192824464504065,0.6236263736263736,0.28961048006838247
Non_temporal,SMOTE,12,entropy,2,5,0.13091522004565478,0.07220185668096997,0.7243961352657005,0.08386536496749962,0.8088372338534797,0.018370513223506007,0.8553113553113553,0.07154587906455903
Non_temporal,SMOTE,12,entropy,2,10,0.07132239740935392,0.09730019924307944,0.7244651483781919,0.0993502961436768,0.8221537241329583,0.017349941615461984,0.7957875457875457,0.16129958748908918
Non_temporal,SMOTE,12,entropy,6,2,0.07763444285183417,0.08411342033605074,0.3829882677708764,0.12493392593850085,0.8007707091166969,0.04141173346858772,0.4606227106227106,0.12172599886932654
Non_temporal,SMOTE,12,entropy,6,3,0.14883208578860752,0.07866359572947886,0.3429261559696342,0.1532505430827837,0.7717820812248056,0.03675524794286413,0.4917582417582418,0.19598139370342646
Non_temporal,SMOTE,12,entropy,6,5,0.146881138185486,0.18586246793200237,0.3082470669427191,0.14178115792069565,0.7630377066651577,0.0944563022138263,0.4551282051282051,0.1696315798083584
Non_temporal,SMOTE,12,entropy,6,10,0.1731804427456601,0.11062337554582546,0.36894409937888195,0.09515344153823387,0.7680237525632263,0.04556330260686757,0.5421245421245421,0.09760375527087348
Non_temporal,SMOTE,12,entropy,10,2,0.19058501884588844,0.12891496181231796,0.27736369910282954,0.05879755179421731,0.7463474022336696,0.060889493518469714,0.4679487179487179,0.11678966035655038
Non_temporal,SMOTE,12,entropy,10,3,0.1369459043372087,0.13831324909226766,0.24858523119392686,0.05621765105497504,0.7624820630006388,0.07120067159613626,0.38553113553113555,0.12777596930641083
Non_temporal,SMOTE,12,entropy,10,5,0.15935923979402242,0.12059362971036593,0.25089717046238785,0.05288108072463265,0.7502892559568167,0.07600474476465484,0.4102564102564103,0.1002485874242052
Non_temporal,SMOTE,12,entropy,10,10,0.23615490789403829,0.11272833293671933,0.2464458247066943,0.04204490423693257,0.7167990409557126,0.06251324284662099,0.4826007326007326,0.09190873287117175
Non_temporal,SMOTE,12,entropy,12,2,0.21537930668365446,0.15081755328536237,0.25348516218081435,0.06697017643558531,0.7321746880570409,0.06963241232130685,0.4688644688644689,0.1661627450117446
Non_temporal,SMOTE,12,entropy,12,3,0.14188034188034188,0.09383746164024247,0.19603174603174603,0.05531004869259879,0.7376361655773421,0.06800245676506972,0.3379120879120879,0.08098573062078944
Non_temporal,SMOTE,12,entropy,12,5,0.17581886712321496,0.14822421348037654,0.2344375431331953,0.03255254219853417,0.7460101794340925,0.07124503583044045,0.4102564102564103,0.14231605992719717
Non_temporal,SMOTE,12,entropy,12,10,0.17088442958008174,0.07006379910640889,0.2512767425810904,0.05786291640272664,0.7460435362600047,0.044049339546940465,0.42216117216117216,0.07805400123575104
Non_temporal,SMOTE,24,gini,2,2,0.06869959070663297,0.08489482631479177,0.6620696400625978,0.1752879740245119,0.8282301884175723,0.020923005944350866,0.7307692307692308,0.18176213947125416
Non_temporal,SMOTE,24,gini,2,3,0.09494825075810993,0.1393220860342408,0.43893453312467395,0.11771545757664932,0.8139030192988174,0.04830125795041761,0.5338827838827839,0.15234803902787616
Non_temporal,SMOTE,24,gini,2,5,0.09222858518633169,0.0812384899607273,0.541471048513302,0.1754926349140116,0.8245864423953693,0.014447987094251461,0.6336996336996338,0.23074015748019958
Non_temporal,SMOTE,24,gini,2,10,0.09232746908803248,0.06013968424979785,0.6146322378716745,0.17417970435688415,0.8240255379790263,0.016095665457528555,0.706959706959707,0.18677727156017526
Non_temporal,SMOTE,24,gini,6,2,0.12322833009452727,0.16496447560519886,0.42530646844027126,0.1350869726027714,0.8070152435284014,0.052666458322117034,0.5485347985347985,0.18487511890705438
Non_temporal,SMOTE,24,gini,6,3,0.21617883941827606,0.16570279374915994,0.3946270213875848,0.10781877240853012,0.7791035412213031,0.045880411084586,0.6108058608058607,0.2041220910801351
Non_temporal,SMOTE,24,gini,6,5,0.17099928631618774,0.1239258062431393,0.39035602503912364,0.10078099369595499,0.791782999386686,0.04709546721992548,0.5613553113553112,0.17549238000674725
Non_temporal,SMOTE,24,gini,6,10,0.15018601638319948,0.15975759319752558,0.3342462180490349,0.06523170465632011,0.7866304930449668,0.05719003542719601,0.4844322344322345,0.13616387790084877
Non_temporal,SMOTE,24,gini,10,2,0.05812546217475797,0.191467391402425,0.2733763693270735,0.05172485161028727,0.8127571891340007,0.08709933043920962,0.3315018315018315,0.14735339989385113
Non_temporal,SMOTE,24,gini,10,3,0.09350655213331271,0.17253464446773176,0.3130868544600939,0.04987633185163547,0.805955981138537,0.07518377086381085,0.40659340659340654,0.1543685531553515
Non_temporal,SMOTE,24,gini,10,5,0.1869514809655655,0.18505536005632633,0.231546687532603,0.05256582484735563,0.752488822235199,0.08916580761652831,0.4184981684981685,0.18301506004507773
Non_temporal,SMOTE,24,gini,10,10,0.20725779176483403,0.09604548668144333,0.26160667709963487,0.03724401598268929,0.7505984159209965,0.04572097257014246,0.4688644688644688,0.09488522964826827
Non_temporal,SMOTE,24,gini,12,2,0.09403106674233436,0.12922984112715466,0.31347809076682315,0.0705177215269966,0.8015900863269284,0.05454570136116568,0.40750915750915745,0.10113555766941873
Non_temporal,SMOTE,24,gini,12,3,0.0838037484164245,0.17049589881605118,0.28524387063119455,0.05677381382045263,0.8033744033744034,0.08062389183080206,0.36904761904761907,0.1319603106803037
Non_temporal,SMOTE,24,gini,12,5,0.21972862817933245,0.17047358969281717,0.23356807511737088,0.029335114645667338,0.741734980705569,0.08767742820860587,0.4532967032967033,0.1676124395134328
Non_temporal,SMOTE,24,gini,12,10,0.025041631555716076,0.18615028390298488,0.25700965049556596,0.04487385735865858,0.8302033492822966,0.09237836615817421,0.28205128205128205,0.15169435341281068
Non_temporal,SMOTE,24,entropy,2,2,0.0855800758969773,0.051788610472534545,0.6635041731872717,0.18413756183488733,0.8245432622243939,0.01451287619041268,0.7490842490842491,0.15764752419784117
Non_temporal,SMOTE,24,entropy,2,3,0.0733474923615769,0.13487021916169498,0.7361763171622325,0.104906221925308,0.8304955842638448,0.025241572278825366,0.8095238095238094,0.13196984274470203
Non_temporal,SMOTE,24,entropy,2,5,0.05477021674204776,0.05616281836073439,0.6943140323422013,0.2342481623879748,0.8330640220427581,0.010415680386943751,0.7490842490842491,0.24162639317305423
Non_temporal,SMOTE,24,entropy,2,10,0.07373872866830615,0.0338228400300231,0.7357850808555034,0.1487452219692529,0.8310490678911732,0.007123415747762515,0.8095238095238096,0.1590772948762525
Non_temporal,SMOTE,24,entropy,6,2,0.09801114378579168,0.13541585460500075,0.42488262910798125,0.1094177744514081,0.8195259480757097,0.041651577457707326,0.5228937728937729,0.18976383064851776
Non_temporal,SMOTE,24,entropy,6,3,0.15353015529071867,0.08549391759070121,0.3785211267605633,0.0571561073735073,0.7914568509396097,0.033324660722993206,0.532051282051282,0.06442227962256981
Non_temporal,SMOTE,24,entropy,6,5,0.02411262446473715,0.11282318414563694,0.409037558685446,0.1475011898789435,0.8391493340987314,0.03692622676972714,0.43315018315018317,0.1790685294708619
Non_temporal,SMOTE,24,entropy,6,10,0.19389305920996067,0.11714631955081371,0.39035602503912364,0.041448243193157805,0.7859845139256905,0.030145256226839796,0.5842490842490843,0.1365789610806019
Non_temporal,SMOTE,24,entropy,10,2,0.07757764535933552,0.10543855573342592,0.36473004694835676,0.09357391520631124,0.8164521228545619,0.040406003025503845,0.4423076923076923,0.1327712511359486
Non_temporal,SMOTE,24,entropy,10,3,0.11848154453788258,0.19851500956226448,0.27803860198226393,0.04141113048928396,0.794757657801136,0.09478981787567663,0.3965201465201465,0.17606487264062715
Non_temporal,SMOTE,24,entropy,10,5,0.1457219098064169,0.13522176913363415,0.2874282733437663,0.04274971569858712,0.7850971399821974,0.05287722462180515,0.4331501831501831,0.14223648870887423
Non_temporal,SMOTE,24,entropy,10,10,0.1535215566905708,0.12028049881533537,0.29244913928012517,0.06549732804208486,0.7822463355358091,0.048324960763397935,0.445970695970696,0.1475837085832742
Non_temporal,SMOTE,24,entropy,12,2,0.11706349206349209,0.08506660865340218,0.2638888888888889,0.03735197037426059,0.7937539563551558,0.030835921882554813,0.380952380952381,0.1116465249386679
Non_temporal,SMOTE,24,entropy,12,3,0.03714666918892273,0.11972355027017699,0.26871413667188315,0.04840968553856496,0.8254648401707224,0.05044687466133451,0.3058608058608059,0.10218729842170932
Non_temporal,SMOTE,24,entropy,12,5,0.0847005107568488,0.08932693124902628,0.2687793427230047,0.037276594814126346,0.8090351613678185,0.04198653159133252,0.35347985347985356,0.11033183503171454
Non_temporal,SMOTE,24,entropy,12,10,0.13100468910328067,0.1123366868317726,0.28749347939488784,0.03864744552419465,0.7911429391075598,0.038395532608319106,0.4184981684981685,0.13309928437498747
Non_temporal,SMOTE,36,gini,2,2,0.10550887021475254,0.13124456652319202,0.6960784313725489,0.14892605422513053,0.8009823332906373,0.03819184923037366,0.8015873015873017,0.10706934573993683
Non_temporal,SMOTE,36,gini,2,3,0.1394724556489262,0.07962220459295473,0.5073529411764706,0.2360206308304933,0.7817113442113443,0.021981177718553804,0.6468253968253969,0.2828616410666149
Non_temporal,SMOTE,36,gini,2,5,0.10408496732026146,0.13693500652562854,0.46813725490196073,0.2721471328147138,0.7717339556155345,0.07193961470622029,0.5722222222222222,0.21561171159954734
Non_temporal,SMOTE,36,gini,2,10,0.03263305322128852,0.1300818139297253,0.4411764705882353,0.15724524443475923,0.8188900725382742,0.04438516068270272,0.47380952380952374,0.21195825969958162
Non_temporal,SMOTE,36,gini,6,2,0.14201680672268904,0.11262150262230507,0.36274509803921573,0.10993951711767552,0.7659389418307172,0.04998899427680373,0.5047619047619049,0.07678340712665284
Non_temporal,SMOTE,36,gini,6,3,0.06806722689075631,0.15003000900300106,0.36764705882352944,0.07827803638564368,0.7994085129501797,0.05470821321755449,0.43571428571428567,0.12744213039116797
Non_temporal,SMOTE,36,gini,6,5,0.15399159663865547,0.11706507460672065,0.3602941176470588,0.07629599223663419,0.7709790018919697,0.04634746252856665,0.5142857142857143,0.1498298354528788
Non_temporal,SMOTE,36,gini,6,10,0.15268440709617181,0.15036674465313696,0.43382352941176466,0.0447261950757222,0.7814758440683868,0.0493405480167894,0.5865079365079365,0.14831929834151394
Non_temporal,SMOTE,36,gini,10,2,0.11568627450980391,0.1341737425659,0.2843137254901961,0.04130465575086451,0.7769421353971439,0.05590190637041055,0.39999999999999997,0.14045601146431075
Non_temporal,SMOTE,36,gini,10,3,0.16311858076563954,0.06940439727516694,0.3186274509803922,0.08173201961045622,0.7581983243747951,0.03221676477047569,0.48174603174603176,0.11600612054990482
Non_temporal,SMOTE,36,gini,10,5,0.10483193277310925,0.11957792989190259,0.24754901960784315,0.0552966381013651,0.7700523367241633,0.07456744392840457,0.3523809523809524,0.11418646484077903
Non_temporal,SMOTE,36,gini,10,10,0.13949579831932776,0.17125994067799408,0.284313725490196,0.082609311501729,0.7587053646836256,0.07787714628444854,0.42380952380952386,0.1432534186332507
Non_temporal,SMOTE,36,gini,12,2,0.10543884220354809,0.1608557373452399,0.2818627450980392,0.06867120453981324,0.7774908051631644,0.06242959323698089,0.38730158730158726,0.16046669150603315
Non_temporal,SMOTE,36,gini,12,3,0.2356209150326797,0.15932425072026832,0.22549019607843138,0.04701795611090901,0.6979070205157162,0.088203471554185,0.461111111111111,0.13328844671506526
Non_temporal,SMOTE,36,gini,12,5,0.1242530345471522,0.13461296251101676,0.26225490196078427,0.08675916676680323,0.7564446664446663,0.06908912138356599,0.3865079365079365,0.11320309532486852
Non_temporal,SMOTE,36,gini,12,10,0.25784313725490193,0.1297783620015576,0.22549019607843135,0.05737597995450798,0.6866678631788337,0.08105203644028733,0.48333333333333334,0.11529809536003098
Non_temporal,SMOTE,36,entropy,2,2,0.019351073762838473,0.14322364277457833,0.6838235294117646,0.15300479446091775,0.8214902589618,0.035380712726025484,0.7031746031746032,0.19179438053324718
Non_temporal,SMOTE,36,entropy,2,3,0.10760971055088703,0.08711164345527597,0.622549019607843,0.110266881168647,0.801183166393317,0.024402655994263625,0.7301587301587302,0.10163689265766426
Non_temporal,SMOTE,36,entropy,2,5,-0.056746031746031746,0.0903377780764736,0.4583333333333333,0.15102892650003819,0.8496425617393358,0.027231557634357872,0.40158730158730155,0.19404721329525534
Non_temporal,SMOTE,36,entropy,2,10,0.06405228758169933,0.15205265710090596,0.48039215686274517,0.12323338323506408,0.8107482875361582,0.04768537921123163,0.5444444444444444,0.2089578696350987
Non_temporal,SMOTE,36,entropy,6,2,0.2454715219421102,0.1246437399925127,0.35294117647058826,0.08985442539129097,0.7378171878972793,0.03967090496540127,0.5984126984126984,0.17564623508410007
Non_temporal,SMOTE,36,entropy,6,3,0.10866013071895424,0.06164244165680915,0.33578431372549017,0.11498729515431275,0.7796698872785829,0.029141180784253755,0.4444444444444444,0.1122391716169123
Non_temporal,SMOTE,36,entropy,6,5,0.18361344537815127,0.1664372995079951,0.40686274509803927,0.10862019512823694,0.7613730212776435,0.05747716562340296,0.5904761904761905,0.12821820969367867
Non_temporal,SMOTE,36,entropy,6,10,0.11451914098972922,0.10856003206072738,0.4362745098039216,0.1349598029209432,0.790747670149638,0.04771459372673136,0.5507936507936507,0.1665910637293828
Non_temporal,SMOTE,36,entropy,10,2,0.14717553688141924,0.1316771292762585,0.321078431372549,0.09042091542008195,0.7638933097553786,0.06446130510755765,0.4682539682539683,0.15773497551072851
Non_temporal,SMOTE,36,entropy,10,3,0.2350840336134454,0.13656297108713805,0.27205882352941174,0.08564414318458896,0.7181167390786266,0.06624140293502052,0.5071428571428571,0.1594527204786021
Non_temporal,SMOTE,36,entropy,10,5,0.14430438842203547,0.06368375043430242,0.25490196078431376,0.07530535046930009,0.7465631222620469,0.04418943741965043,0.3992063492063492,0.09345217032295207
Non_temporal,SMOTE,36,entropy,10,10,0.13293650793650794,0.15135525909299177,0.2916666666666667,0.054640923552960685,0.7690660056789089,0.07255092351144096,0.4246031746031746,0.15638143250188916
Non_temporal,SMOTE,36,entropy,12,2,0.20312791783380016,0.036300967198633044,0.27941176470588236,0.04329294542317573,0.733539133744273,0.02171221733526438,0.48253968253968255,0.0493086494190764
Non_temporal,SMOTE,36,entropy,12,3,0.1923669467787115,0.12419038865543135,0.26715686274509803,0.0364364430081336,0.73480596697988,0.05851451668082137,0.4595238095238095,0.1011554561249905
Non_temporal,SMOTE,36,entropy,12,5,0.18781512605042017,0.1447426647506846,0.25980392156862747,0.06447522763708778,0.727582336777739,0.0783593531994617,0.44761904761904764,0.09988655696858587
Non_temporal,SMOTE,36,entropy,12,10,0.17836134453781513,0.11968860638314892,0.2573529411764706,0.04472619507572222,0.7352780731289504,0.05867180445104324,0.4357142857142857,0.08796644381862459
Non_temporal,SMOTE,48,gini,2,2,0.05408920169675219,0.0959114935297024,0.5732001755926251,0.2256480081633711,0.8250042215467747,0.023782642628773214,0.6272893772893773,0.2663261244854712
Non_temporal,SMOTE,48,gini,2,3,0.0059933847247280085,0.1272935143889778,0.6560945273631841,0.2303362870476521,0.838490471784858,0.020647327349250334,0.6620879120879121,0.28955835435160526
Non_temporal,SMOTE,48,gini,2,5,0.07821067577432811,0.14544848336146207,0.670873573309921,0.23186143423987793,0.814234571864755,0.03047051089032644,0.7490842490842491,0.24035278003043767
Non_temporal,SMOTE,48,gini,2,10,0.13108182423371187,0.05212086826282556,0.5703833772314896,0.25036983744449653,0.8016829892734632,0.015522772912700673,0.7014652014652015,0.28146792820641214
Non_temporal,SMOTE,48,gini,6,2,0.20022182236844221,0.1410693528532595,0.3904375182908984,0.09138449911589122,0.7671522921522923,0.04834626662673947,0.5906593406593407,0.129393368466407
Non_temporal,SMOTE,48,gini,6,3,0.17044825967126231,0.18283253063600827,0.3121524729294703,0.0717857250152003,0.760652017288476,0.08330760557837458,0.48260073260073266,0.1701350851975511
Non_temporal,SMOTE,48,gini,6,5,0.11485478232624853,0.17540747246273486,0.37598770851624236,0.07175412923118725,0.8059559565532233,0.04588398070237448,0.4908424908424908,0.2303691514224263
Non_temporal,SMOTE,48,gini,6,10,0.1813275252695797,0.14735948793010972,0.39559555165349725,0.03941569362375542,0.776785970524111,0.04604256926541392,0.576923076923077,0.12050391318385335
Non_temporal,SMOTE,48,gini,10,2,0.1528624653075926,0.1430421151644096,0.30959174714661986,0.08534520672139982,0.7693608474858475,0.07557651529707374,0.4624542124542124,0.1487383599915968
Non_temporal,SMOTE,48,gini,10,3,0.2242162651512959,0.10108537863564224,0.25288996195493124,0.05129849348502273,0.728842081659506,0.04131689917370359,0.477106227106227,0.11226448898886447
Non_temporal,SMOTE,48,gini,10,5,0.0686672487594349,0.06435297560464552,0.2948858647936787,0.07419034630433863,0.8004016354016353,0.030450556418084886,0.36355311355311354,0.05731313270446466
Non_temporal,SMOTE,48,gini,10,10,0.17767256156193822,0.1462416713366439,0.26280362891425224,0.03038016369846786,0.7593570191609408,0.0683051523204971,0.44047619047619047,0.1504871621453531
Non_temporal,SMOTE,48,gini,12,2,0.08905255558021143,0.09344483399010874,0.22596575943810362,0.03818776914550279,0.7830447330447331,0.05374670397667616,0.315018315018315,0.07624416958424415
Non_temporal,SMOTE,48,gini,12,3,0.11349683386557839,0.17097434741269424,0.262876792508048,0.05451900449027167,0.7829755092630021,0.08856948660950634,0.37637362637362637,0.16827156685228972
Non_temporal,SMOTE,48,gini,12,5,0.23158649223179514,0.15666053756755005,0.2308677202224173,0.03906060656241688,0.7160145346644202,0.08010982080065258,0.4624542124542124,0.13279651323029046
Non_temporal,SMOTE,48,gini,12,10,0.1014111729651677,0.04644649137730502,0.20902838747439278,0.05684213280069813,0.7715208534006489,0.03050425590456719,0.31043956043956045,0.0823412344786226
Non_temporal,SMOTE,48,entropy,2,2,0.11673733787430013,0.06642261739966272,0.6369256657887036,0.30120979961603295,0.800154899035496,0.027813086840067138,0.7536630036630036,0.30245438103129907
Non_temporal,SMOTE,48,entropy,2,3,0.09307414125236778,0.1325998169894196,0.7201126719344453,0.18753152510611093,0.820450749214873,0.019543910675263457,0.8131868131868131,0.24897649037313446
