datatype,sampling,time_step,max_features,min_samples_leaf,min_samples_split,max_depth,n_estimators,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,2,5,10,5,20,0.07470403992143122,0.11980034282631283,0.31632160110420976,0.05442502213019003,0.8064198142864051,0.05769703310193936,0.391025641025641,0.09529531248281092
Non_temporal,SMOTE,8,2,5,10,5,30,0.16366990497425282,0.07031752118892448,0.2923740510697032,0.04989940351889965,0.7709097018572826,0.031397211497465036,0.45604395604395603,0.08966880340581426
Non_temporal,SMOTE,8,2,5,10,10,5,0.13467643467643467,0.2366842889337881,0.23253968253968257,0.020047358889612947,0.785894660894661,0.12688467671985168,0.36721611721611724,0.23251599217824065
Non_temporal,SMOTE,8,2,5,10,10,10,0.15223761745500877,0.07069441777326087,0.1774327122153209,0.05464478991054814,0.7326112293503598,0.050070221354966825,0.32967032967032966,0.07426056751909631
Non_temporal,SMOTE,8,2,5,10,10,20,0.1465599617773531,0.17179037943188386,0.1821946169772257,0.031456582452305454,0.7520171957671957,0.08878315475595096,0.32875457875457875,0.17474533562200337
Non_temporal,SMOTE,8,2,5,10,10,30,0.12340340818601687,0.15424903861265507,0.17971014492753623,0.03002950776409672,0.7598482442909688,0.10741678172810563,0.30311355311355315,0.14524687140038062
Non_temporal,SMOTE,8,2,5,12,2,5,0.15332855550246854,0.08438352733376424,0.44099378881987583,0.076323416740908,0.7945484164559488,0.03102001699709765,0.5943223443223443,0.08701561382728405
Non_temporal,SMOTE,8,2,5,12,2,10,0.08046663481446091,0.10202911140899819,0.5010351966873706,0.04303182013834825,0.8187003846255615,0.028683085925906765,0.5815018315018314,0.07668833010638951
Non_temporal,SMOTE,8,2,5,12,2,20,0.12411477411477416,0.11947916519869477,0.44365079365079363,0.04852594815093866,0.8059433979213266,0.03918224320099874,0.5677655677655677,0.13453749210408028
Non_temporal,SMOTE,8,2,5,12,2,30,0.13410840367362106,0.10776289909809841,0.4602139406487233,0.0667423256179477,0.7991956947961193,0.04405703089088387,0.5943223443223443,0.060224113726950135
Non_temporal,SMOTE,8,2,5,12,5,5,0.11066783458087807,0.13473965877631877,0.35728088336783986,0.05390882761228893,0.8005466114827394,0.052950385358990444,0.4679487179487179,0.13400349333568506
Non_temporal,SMOTE,8,2,5,12,5,10,0.11808674417370069,0.12326438623978032,0.34986197377501727,0.051818519756278825,0.7953904120570788,0.047115025616079005,0.467948717948718,0.10033638360575979
Non_temporal,SMOTE,8,2,5,12,5,20,0.15091840526623135,0.18890153680244098,0.31611456176673564,0.07763785750316032,0.7684882192334919,0.09622948137288082,0.467032967032967,0.12951968650723183
Non_temporal,SMOTE,8,2,5,12,5,30,0.11452726017943408,0.10656260422813574,0.3140441683919945,0.06426355811053754,0.7906935134757717,0.04856602221753075,0.42857142857142855,0.09389015104744537
Non_temporal,SMOTE,8,2,5,12,10,5,0.08801826193130545,0.1011709558671842,0.23982056590752243,0.021473837782819086,0.7979028379028379,0.05628391731012978,0.32783882783882784,0.10904744063446296
Non_temporal,SMOTE,8,2,5,12,10,10,0.18766523331740725,0.0968055853674143,0.19420289855072462,0.04044710096870639,0.7317089228853934,0.04546183578857231,0.38186813186813184,0.12120128563798775
Non_temporal,SMOTE,8,2,5,12,10,20,0.1785873546743112,0.11417145305361424,0.20144927536231885,0.05335566147412915,0.7383615933311675,0.04964397197026834,0.38003663003663,0.14765187920560158
Non_temporal,SMOTE,8,2,5,12,10,30,0.11557307426872644,0.07281705352398425,0.1774672187715666,0.034173914269932035,0.7665415804002761,0.04203690601465262,0.29304029304029305,0.09614948533631273
Non_temporal,SMOTE,8,2,8,8,2,5,0.10056803100281364,0.09549828857471035,0.4937543133195306,0.08851106562320561,0.8155289398710451,0.025503611990612893,0.5943223443223443,0.1591326375690413
Non_temporal,SMOTE,8,2,8,8,2,10,0.050443276530233054,0.12523177711790037,0.44589371980676334,0.049334867114427035,0.8290095449351348,0.03348584123489203,0.4963369963369963,0.150595787990269
Non_temporal,SMOTE,8,2,8,8,2,20,0.02954026649678825,0.12627244772980817,0.4484817115251898,0.06847458102770178,0.8358699305917984,0.04190827227442155,0.4780219780219781,0.16770997367328044
Non_temporal,SMOTE,8,2,8,8,2,30,0.10820459733503211,0.09853562328770746,0.4220151828847481,0.04832238801957605,0.8059192985663574,0.037614415900859795,0.5302197802197802,0.0754536522165367
Non_temporal,SMOTE,8,2,8,8,5,5,0.2091230026012635,0.15616529093037645,0.3714630779848171,0.07738688212660122,0.7650363826482826,0.058622329724237275,0.5805860805860806,0.10139641418070629
Non_temporal,SMOTE,8,2,8,8,5,10,0.15763391198173807,0.14898260944443223,0.3716701173222912,0.04060723856526156,0.7853754328272585,0.05698604065009617,0.5293040293040293,0.11808571662868037
Non_temporal,SMOTE,8,2,8,8,5,20,0.12745129266868396,0.17126778641633758,0.3139406487232574,0.046019069464252625,0.7863966589906041,0.07998651272078894,0.4413919413919414,0.14263390089697828
Non_temporal,SMOTE,8,2,8,8,5,30,0.17754154058501884,0.14858625202332443,0.3261214630779848,0.050120686828874474,0.7744132672225978,0.06081995936048989,0.5036630036630036,0.15059578799026896
Non_temporal,SMOTE,8,2,8,8,10,5,0.08821202951637735,0.1508319636319563,0.26618357487922706,0.05638679602630591,0.7974398290065313,0.06999854031138274,0.3543956043956044,0.13760966798206808
Non_temporal,SMOTE,8,2,8,8,10,10,0.0981260285608112,0.15386025358974156,0.22788129744651484,0.029703150615199944,0.7877631124913732,0.08200682522537966,0.326007326007326,0.1383723572712388
Non_temporal,SMOTE,8,2,8,8,10,20,0.12302383606731433,0.11305386096392098,0.19199447895100072,0.03865886400295991,0.7704738341580447,0.07683119109958238,0.315018315018315,0.13105160307691074
Non_temporal,SMOTE,8,2,8,8,10,30,0.1339464882943144,0.1025729821979665,0.15817805383022773,0.02288354512784875,0.7444147355912062,0.06504139784302602,0.29212454212454214,0.10523169466810156
Non_temporal,SMOTE,8,2,8,10,2,5,0.21895471678080372,0.16566356930247406,0.359799861973775,0.14159232526659601,0.770927487419084,0.04288881682858523,0.5787545787545788,0.26742435528855646
Non_temporal,SMOTE,8,2,8,10,2,10,0.07637097202314595,0.13170201289327177,0.44102829537612154,0.06023604451711524,0.8143538922941688,0.04583859243948812,0.5173992673992673,0.07939618531966561
Non_temporal,SMOTE,8,2,8,10,2,20,0.11170833996920955,0.14004523203866734,0.43133195307108346,0.0675785686594073,0.8031799519212351,0.05416630697038129,0.543040293040293,0.103301411837715
Non_temporal,SMOTE,8,2,8,10,2,30,0.10590592981897333,0.16378438775451104,0.38585231193926844,0.07753474994614083,0.7985296399282608,0.0629044259834702,0.4917582417582418,0.10238816018452872
Non_temporal,SMOTE,8,2,8,10,5,5,0.13104528321919626,0.19164651902839644,0.3378191856452726,0.06176746821685281,0.7944730707888604,0.06687771691321633,0.4688644688644688,0.191354694309289
Non_temporal,SMOTE,8,2,8,10,5,10,0.08173010564314913,0.16556041293963403,0.3477570738440304,0.03498100331109301,0.8189463998159651,0.061922514869475254,0.4294871794871795,0.19411543499649642
Non_temporal,SMOTE,8,2,8,10,5,20,0.11485905398948877,0.14147488808741712,0.32836438923395445,0.05692201350943389,0.7969250357485652,0.06288974498668365,0.4432234432234432,0.15009378204064378
Non_temporal,SMOTE,8,2,8,10,5,30,0.10650315867707172,0.16815859171610578,0.30924775707384405,0.06274540718332611,0.7968711572244181,0.07823778686744577,0.4157509157509158,0.16886605801259344
Non_temporal,SMOTE,8,2,8,10,10,5,0.12429261559696343,0.09387101223427724,0.2566597653554175,0.04069550573964072,0.7854241165361708,0.034413044553276255,0.38095238095238093,0.1281004282054631
Non_temporal,SMOTE,8,2,8,10,10,10,0.20158464723682115,0.1661329147369032,0.18944099378881987,0.03370483411930954,0.7262277661851965,0.0894587078114285,0.39102564102564097,0.17543502799235908
Non_temporal,SMOTE,8,2,8,10,10,20,0.19410999628390932,0.10433883786196799,0.17035886818495516,0.028534501863874427,0.7139589169000934,0.06026780960708077,0.3644688644688645,0.11532645781268251
Non_temporal,SMOTE,8,2,8,10,10,30,0.13077453947019166,0.12317081227674992,0.1869910282953761,0.015813982401565056,0.7601787352367847,0.07008396388733873,0.31776556776556775,0.11483458062256824
Non_temporal,SMOTE,8,2,8,12,2,5,0.046127302649041774,0.06006260560332477,0.4602829537612146,0.0909288875911302,0.8246339438199902,0.021767496301833153,0.5064102564102563,0.05624977171405205
Non_temporal,SMOTE,8,2,8,12,2,10,0.032823698041089366,0.11615650630788246,0.49648033126293994,0.060655930411648414,0.8351046125110101,0.0379206283770774,0.5293040293040293,0.15429248008430294
Non_temporal,SMOTE,8,2,8,12,2,20,-0.0005866114561766389,0.16045618429040998,0.4410628019323671,0.07380099750360126,0.8341159704700495,0.06502196900044666,0.44047619047619047,0.09476584095776679
Non_temporal,SMOTE,8,2,8,12,2,30,0.10851515634124331,0.11839327225351294,0.40979986197377505,0.07049131199760514,0.8003647372068424,0.05353275208959526,0.5183150183150184,0.06099203591702091
Non_temporal,SMOTE,8,2,8,12,5,5,0.041734352603917835,0.21455147845917294,0.38592132505175986,0.06116193405366686,0.8258245635083871,0.0788899638591451,0.4276556776556777,0.18682440891381707
Non_temporal,SMOTE,8,2,8,12,5,10,0.121086160216595,0.0735536195010129,0.2974120082815735,0.05397704536387517,0.7870628839019643,0.034994988195951045,0.4184981684981685,0.07668833010638951
Non_temporal,SMOTE,8,2,8,12,5,20,0.15534851621808146,0.13972477491653024,0.2732229123533471,0.03496956449002208,0.7685835058661145,0.07214783004918554,0.42857142857142855,0.11296076150263203
Non_temporal,SMOTE,8,2,8,12,5,30,0.07738227955619259,0.1580451932283495,0.340200138026225,0.06827543116728751,0.8060460781049016,0.0635713176712697,0.4175824175824176,0.13033294413668275
Non_temporal,SMOTE,8,2,8,12,10,5,0.22415724372246112,0.15787683482659526,0.21815044858523117,0.05314807286002204,0.7142102396514161,0.09492493813204267,0.4423076923076923,0.11697620250573498
Non_temporal,SMOTE,8,2,8,12,10,10,0.13652120826033873,0.17217322151260267,0.21787439613526569,0.05461532207186568,0.7568453097208651,0.10250100645988384,0.3543956043956044,0.1445987804578801
Non_temporal,SMOTE,8,2,8,12,10,20,0.1353081700907788,0.14384646411514826,0.17971014492753623,0.02344608138417628,0.7533496732026145,0.10204732401901628,0.315018315018315,0.13105160307691074
Non_temporal,SMOTE,8,2,8,12,10,30,0.12128523650262783,0.21188157379588077,0.19648033126293996,0.04109039790452254,0.7691622103386809,0.12288795564968337,0.3177655677655678,0.186770536681363
Non_temporal,SMOTE,8,3,3,8,2,5,0.03776078993470299,0.09618146600694781,0.4933747412008281,0.11504129810349362,0.8253537075151675,0.035569753851866476,0.5311355311355311,0.05555220105532271
Non_temporal,SMOTE,8,3,3,8,2,10,0.132712215320911,0.1642768325665356,0.47443064182194616,0.06773264317000287,0.8017520071091501,0.05116822612460999,0.6071428571428572,0.12186370579595564
Non_temporal,SMOTE,8,3,3,8,2,20,0.07191962626745237,0.15619337131341257,0.4454796411318151,0.09975412726507837,0.8122615931439462,0.058547308073916476,0.5173992673992674,0.09097329735194766
Non_temporal,SMOTE,8,3,3,8,2,30,0.11939003025959549,0.13164191756995092,0.462111801242236,0.10589497106683,0.8020252267573696,0.04873160028151996,0.5815018315018314,0.09912554236950723
Non_temporal,SMOTE,8,3,3,8,5,5,0.040749588575675545,0.11381303016682001,0.35027605244996546,0.06032469481087448,0.8228354041602679,0.05020002114848387,0.391025641025641,0.09529531248281094
Non_temporal,SMOTE,8,3,3,8,5,10,0.11860168816690557,0.1344769292706834,0.32370600414078676,0.049178525571071705,0.7970735659649267,0.05991961686044721,0.44230769230769235,0.1400021132553946
Non_temporal,SMOTE,8,3,3,8,5,20,0.13697510219249354,0.18327574297554103,0.31632160110420976,0.06190746428231727,0.7865280704168276,0.07069116796913825,0.4532967032967033,0.1733964142288282
Non_temporal,SMOTE,8,3,3,8,5,30,0.09242448372883157,0.16163968994648872,0.3114216701173223,0.08137220320040857,0.7956418801246388,0.07422187455139131,0.4038461538461539,0.12512321343553293
Non_temporal,SMOTE,8,3,3,8,10,5,0.23449328449328447,0.12293511748497832,0.23253968253968252,0.06137595130075216,0.7162917978707452,0.0789973345219697,0.4670329670329671,0.11327213257191375
Non_temporal,SMOTE,8,3,3,8,10,10,0.19837819185645275,0.20658418909162155,0.20638371290545202,0.05117606153885668,0.7326379811183732,0.09337763033250876,0.4047619047619048,0.2057242126321328
Non_temporal,SMOTE,8,3,3,8,10,20,0.20890003716090674,0.13198630984434326,0.1583160800552105,0.01700861725478206,0.6999823039877219,0.07567442482979975,0.36721611721611724,0.12879573537574454
Non_temporal,SMOTE,8,3,3,8,10,30,0.2024101502362372,0.18075370036086344,0.15106970324361627,0.04310624416798139,0.6913754138018845,0.13529658205099127,0.35347985347985356,0.17859725557571565
Non_temporal,SMOTE,8,3,3,10,2,5,0.05729946382120297,0.16095586441065876,0.4079020013802623,0.09343588551875805,0.8228815495920824,0.057455261831012204,0.46520146520146516,0.1713800375866606
Non_temporal,SMOTE,8,3,3,10,2,10,0.0893852524287307,0.11783606993098858,0.45548654244306425,0.034892732109920915,0.816107871137031,0.03276562252353801,0.5448717948717948,0.12246777675988976
Non_temporal,SMOTE,8,3,3,10,2,20,0.06786643308382442,0.12741372345073432,0.4623533471359558,0.09045134681934558,0.817500806643671,0.04456986242862482,0.5302197802197802,0.09817345266596506
Non_temporal,SMOTE,8,3,3,10,2,30,0.05963529224398792,0.09655889563143635,0.45776397515527956,0.05285345689317963,0.8221567913428379,0.03513685451160631,0.5173992673992674,0.0793961853196656
Non_temporal,SMOTE,8,3,3,10,5,5,0.25028666985188724,0.08948773697037579,0.30465838509316767,0.06108137095249838,0.7410581979763015,0.03747158887462684,0.5549450549450549,0.10855415027646478
Non_temporal,SMOTE,8,3,3,10,5,10,0.17488719010458142,0.1337610014838414,0.31870255348516224,0.0685513537636915,0.7697147386663516,0.05222994788431147,0.4935897435897436,0.13027180405706137
Non_temporal,SMOTE,8,3,3,10,5,20,0.19800923713967192,0.14603144603232335,0.3450310559006211,0.05993049773799127,0.768060643060643,0.06213860053278571,0.543040293040293,0.1362377628954249
Non_temporal,SMOTE,8,3,3,10,5,30,0.17362902797685406,0.16812290148745831,0.3208764665286405,0.0828489768228089,0.7661405723905723,0.07184962577788102,0.4945054945054945,0.1475695024064739
Non_temporal,SMOTE,8,3,3,10,10,5,0.12345914954610608,0.0601529271315395,0.21811594202898552,0.04028316421696131,0.7728070175438596,0.030510183408358277,0.34157509157509164,0.08455213055228658
Non_temporal,SMOTE,8,3,3,10,10,10,0.1767213462865637,0.10468706499886245,0.18957902001380264,0.02639857551199123,0.7379322066822067,0.05955698330649277,0.3663003663003663,0.11744483180865492
Non_temporal,SMOTE,8,3,3,10,10,20,0.17573923660880184,0.18055387640206313,0.1795721187025535,0.0463524143819792,0.7255434022461887,0.10458931632097633,0.3553113553113554,0.15945640190240962
Non_temporal,SMOTE,8,3,3,10,10,30,0.2194776238254499,0.16111702833188873,0.14865424430641824,0.010323632721175698,0.6928189865689866,0.08668156221056188,0.36813186813186816,0.16431541990737644
Non_temporal,SMOTE,8,3,3,12,2,5,0.09261294261294262,0.0960131642942092,0.4531746031746031,0.11219217090544706,0.809379355606977,0.03779829631278783,0.5457875457875458,0.10872397127952989
Non_temporal,SMOTE,8,3,3,12,2,10,0.0633779264214047,0.132285275745494,0.44120082815734984,0.03893936063045864,0.8214666540404667,0.04418184559088164,0.5045787545787546,0.12031238550929924
Non_temporal,SMOTE,8,3,3,12,2,20,0.08679726071030423,0.1421074213655644,0.48188405797101447,0.043597678522029185,0.8178797652481863,0.04197336832601707,0.5686813186813187,0.14014579730938018
Non_temporal,SMOTE,8,3,3,12,2,30,0.06262143653448002,0.12701319367778607,0.4795031055900621,0.04150506191386909,0.8224175077959193,0.04200415338884804,0.5421245421245421,0.1051479860396141
Non_temporal,SMOTE,8,3,3,12,5,5,0.017194882412273734,0.0924602530608534,0.2996549344375431,0.03384648176234758,0.8325457875457875,0.041251914758298966,0.3168498168498169,0.08306623055273676
Non_temporal,SMOTE,8,3,3,12,5,10,0.17869883739448963,0.0958019283790367,0.30207039337474123,0.06628880997403488,0.7599098552833697,0.06353888537954454,0.48076923076923084,0.06933752452815364
Non_temporal,SMOTE,8,3,3,12,5,20,0.19401709401709402,0.09181181663938029,0.2611111111111111,0.05546148305018601,0.7428774928774927,0.06436220762483814,0.4551282051282051,0.05624977171405205
Non_temporal,SMOTE,8,3,3,12,5,30,0.09292615596963423,0.14958562506241213,0.3356452726017944,0.055028653717595855,0.8032778296503786,0.06710260584279637,0.42857142857142855,0.13666489455075187
Non_temporal,SMOTE,8,3,3,12,10,5,0.10560067951372303,0.190668018882333,0.24696342305037958,0.05173283169582623,0.7854715070504544,0.08790416380795416,0.3525641025641026,0.16972054224197086
Non_temporal,SMOTE,8,3,3,12,10,10,0.1514598927642406,0.13886509169512487,0.15348516218081434,0.03495096842113069,0.736996826702709,0.07263460695162813,0.30494505494505497,0.15533521915634263
