datatype,sampling,time_step,penalty,C,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,24,l1,1.5,0.2968881666064765,0.17141342095144135,0.3505477308294209,0.02665005691068295,0.7474836692578628,0.05099407753466201,0.6474358974358975,0.15767145995190823
Non_temporal,SMOTE,24,l1,10.0,0.2808044850298372,0.17136456914971318,0.3528951486697966,0.03379158510436492,0.752121428084917,0.05443084993398332,0.6336996336996337,0.15380254047778033
Non_temporal,SMOTE,24,l2,0.001,0.19983433363715056,0.15858604578947752,0.39723526343244653,0.04940725788640275,0.7814059207172549,0.04694910609968025,0.5970695970695971,0.11981997973477017
Non_temporal,SMOTE,24,l2,0.01,0.2323219946459383,0.16244570494887753,0.3903886280646844,0.05717514798050429,0.7717684147562195,0.04510986166410518,0.6227106227106227,0.13632083564782707
Non_temporal,SMOTE,24,l2,0.05,0.2431107299065046,0.12889053709509163,0.37868414188836724,0.058886416520305324,0.767183190952291,0.03484250472244221,0.6217948717948718,0.12643001873920526
Non_temporal,SMOTE,24,l2,0.1,0.24992010467362583,0.15193926386602785,0.3599700052164841,0.04944954744806972,0.7621762740183793,0.04221040050738622,0.6098901098901098,0.13997515607535163
Non_temporal,SMOTE,24,l2,1.5,0.27464537939890055,0.17407231443976443,0.35997000521648403,0.03367065527687892,0.755579047467093,0.051524202571407586,0.6346153846153847,0.15662553490859765
Non_temporal,SMOTE,24,l2,10.0,0.27848967021502236,0.1727473374681095,0.35520996348461137,0.031811549096219305,0.7532278267572385,0.055085512641044415,0.6336996336996337,0.15380254047778033
Non_temporal,SMOTE,36,l1,0.001,,,,,,,,
Non_temporal,SMOTE,36,l1,0.01,,,,,,,,
Non_temporal,SMOTE,36,l1,0.05,0.1862044817927171,0.10620516147689649,0.48284313725490197,0.0784696597724614,0.7755429554342598,0.029461955571083945,0.669047619047619,0.1238324154661509
