datatype,sampling,time_step,criterion,max_depth,max_features,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,12,gini,10,3,0.2168100015926103,0.1369227090511067,0.23923395445134576,0.03670766193229814,0.7222120874294787,0.07583775335914607,0.45604395604395603,0.1090166753804625
Non_temporal,SMOTE,12,gini,10,5,0.3030286138981791,0.06534335514116799,0.2867149758454106,0.07504354127121492,0.7023507591442373,0.042213512452910794,0.5897435897435898,0.07034016252626932
Non_temporal,SMOTE,12,gini,10,10,0.22861124382863515,0.16062203581542014,0.2512422360248447,0.07006946037421784,0.7133664185277088,0.08153141997474381,0.4798534798534799,0.10821370876719744
Non_temporal,SMOTE,12,gini,12,2,0.23258480649785,0.07598280650473781,0.25093167701863356,0.09762257871390895,0.7061327561327562,0.07272565326937858,0.4835164835164835,0.11402477960639841
Non_temporal,SMOTE,12,gini,12,3,0.26228964272442534,0.19953425359271304,0.2532781228433403,0.09967588947109624,0.6889206540520588,0.1175251939822831,0.5155677655677655,0.12698596140780746
Non_temporal,SMOTE,12,gini,12,5,0.23731220470350908,0.1152020771541936,0.19858523119392682,0.02559300356152689,0.7000832119825255,0.05468134589403965,0.4358974358974359,0.11944144495003936
Non_temporal,SMOTE,12,gini,12,10,0.3356532356532356,0.15152841875448864,0.19365079365079366,0.0309807387371028,0.6477574040503101,0.08385211148307149,0.5293040293040293,0.13132008622888902
Non_temporal,SMOTE,12,entropy,2,2,0.02008016138450919,0.09567403264628202,0.6804692891649413,0.3122258847420734,0.6947629556236113,0.31115816089287324,0.7005494505494506,0.30886338499229443
Non_temporal,SMOTE,12,entropy,2,3,0.0021723204331900335,0.06555005073327679,0.7110144927536233,0.2672505727416765,0.8266548154236352,0.02642177375324646,0.7131868131868133,0.2380687502876912
Non_temporal,SMOTE,12,entropy,2,5,0.054320751712056047,0.08029689726395835,0.6269979296066254,0.25313065285947967,0.8051856701876616,0.04788748694605501,0.6813186813186813,0.2046140862318787
Non_temporal,SMOTE,12,entropy,2,10,0.12567022349631043,0.1034112881292038,0.5391649413388544,0.3630882182509991,0.6761858921309954,0.20620788424780553,0.6648351648351648,0.3065783078194275
Non_temporal,SMOTE,12,entropy,6,2,0.09576365663322184,0.06605049553309096,0.38592132505175986,0.2913659479010013,0.7436755952380952,0.09621713381927299,0.48168498168498175,0.2810564731164418
Non_temporal,SMOTE,12,entropy,6,3,0.15406115623506925,0.11154746667530266,0.4219461697722568,0.19019584343899157,0.7686612773435653,0.061282963033861285,0.576007326007326,0.19737990806356087
Non_temporal,SMOTE,12,entropy,6,5,0.2608483304135478,0.1305785146560327,0.34354727398205664,0.24311254730557585,0.6313939565084482,0.2186827313941744,0.6043956043956044,0.2303327461137361
Non_temporal,SMOTE,12,entropy,6,10,0.1863486754791103,0.13674408137005378,0.310904071773637,0.18055668900911295,0.7441655727623745,0.07678301407442581,0.49725274725274726,0.22624978831138107
Non_temporal,SMOTE,12,entropy,10,2,0.29216170303126826,0.10845432819585354,0.34703243616287094,0.12855661471835583,0.7138190270556248,0.07219185862186728,0.6391941391941391,0.10699796094489765
Non_temporal,SMOTE,12,entropy,10,3,0.21209056643839252,0.15029233867887842,0.3327812284334024,0.11186012218090523,0.7449689429215467,0.06713014325447923,0.5448717948717948,0.13627469037068624
Non_temporal,SMOTE,12,entropy,10,5,0.2658146201624462,0.07288800799301974,0.2891304347826087,0.07345625660678619,0.7178208604932742,0.04914822631479245,0.554945054945055,0.0924863089593597
Non_temporal,SMOTE,12,entropy,10,10,0.2671763019589106,0.09705749561264904,0.2868530020703934,0.06304619793077794,0.7184929494712103,0.04732102685098126,0.554029304029304,0.08678400925420243
Non_temporal,SMOTE,12,entropy,12,2,0.25982640547857944,0.10025750474466635,0.2584886128364389,0.05623824505044136,0.711931216931217,0.04596331500501965,0.5183150183150182,0.10471642753789602
Non_temporal,SMOTE,12,entropy,12,3,0.20639167595689334,0.15698147161393705,0.27529330572808836,0.06857042281740533,0.7316354396454972,0.09140798243304916,0.4816849816849817,0.10471642753789602
Non_temporal,SMOTE,12,entropy,12,5,0.19198386154907895,0.06255638443540801,0.2054520358868185,0.06125363760331274,0.7082588415483153,0.0741240093113458,0.3974358974358974,0.08863409254624807
Non_temporal,SMOTE,12,entropy,12,10,0.21130487869618306,0.10576654759969387,0.22001380262249828,0.040085094718923416,0.7184654234654234,0.0610396456392571,0.43131868131868134,0.11165028047712326
Non_temporal,SMOTE,24,gini,2,2,-0.08981058716974209,0.15541259292447596,0.655744653103808,0.30500624593991243,0.7244146825396826,0.32469767404731364,0.5659340659340659,0.24405749796167922
Non_temporal,SMOTE,24,gini,2,3,0.03337080889897793,0.15637530633636446,0.4931859676577986,0.3464425002671847,0.7261132788306702,0.195426075963616,0.5265567765567766,0.30701155506415084
Non_temporal,SMOTE,24,gini,2,5,0.11587007801796538,0.10016094504352871,0.6442031820552947,0.26586093763443336,0.7977204279605319,0.06051841041908603,0.76007326007326,0.28510901418311674
Non_temporal,SMOTE,24,gini,2,10,0.1199221683376613,0.09239726321112121,0.6639606155451225,0.0790241183459475,0.8211419152548514,0.020367425019312047,0.7838827838827839,0.1298171805616802
Non_temporal,SMOTE,24,gini,6,2,0.1852754704867381,0.18523655194103955,0.38523735002608245,0.1523275879266392,0.7692431474814194,0.08026025512210126,0.5705128205128206,0.17260143612610587
Non_temporal,SMOTE,24,gini,6,3,0.2468181596702724,0.1334561736316436,0.43450052164840897,0.108373305384786,0.7712316464506702,0.043389960093000814,0.6813186813186815,0.13125621148109096
Non_temporal,SMOTE,24,gini,6,5,0.2082319415065894,0.12361723728494117,0.43645670318205526,0.1522602378531044,0.792641546873622,0.022375981461167056,0.6446886446886447,0.2660662241367748
Non_temporal,SMOTE,24,gini,6,10,0.25425021639810375,0.1727634479526685,0.30161058946270214,0.14461472123350058,0.6899993410338238,0.1721462566123261,0.5558608058608059,0.13150195904367992
Non_temporal,SMOTE,24,gini,10,2,0.26140066897109154,0.18527481740992688,0.3081964006259781,0.09143439902398641,0.7309193121693122,0.09149302828956746,0.5695970695970697,0.1754135161526116
Non_temporal,SMOTE,24,gini,10,3,0.3181525047722231,0.1409660694726592,0.28990610328638494,0.06964454994832608,0.7171303407862548,0.0542790162524966,0.6080586080586081,0.13423796484841535
Non_temporal,SMOTE,24,gini,10,5,0.26853284951876505,0.12149549832714349,0.23604590505998957,0.07173424344563405,0.7136332266767048,0.05880455123804797,0.5045787545787546,0.13571972326261442
Non_temporal,SMOTE,24,gini,10,10,0.23666751219568125,0.12441137512789904,0.24318596765779865,0.049977077812051456,0.7340916561556395,0.052826404055969674,0.4798534798534799,0.13212226224814236
Non_temporal,SMOTE,24,gini,12,2,0.3110754985754986,0.07149785849975517,0.23379629629629628,0.10207572031431529,0.6709140059992285,0.10063001826184627,0.5448717948717948,0.08431375921773016
Non_temporal,SMOTE,24,gini,12,3,0.30076792664820834,0.1583513612559789,0.18000130412102242,0.035928548960629074,0.6701441102756892,0.09803254320928768,0.48076923076923084,0.15019710915205106
Non_temporal,SMOTE,24,gini,12,5,0.3152400872471295,0.16719907187546518,0.22688445487741263,0.04501745913977747,0.6955406716023776,0.08167743401063808,0.5421245421245422,0.1697279536733054
Non_temporal,SMOTE,24,gini,12,10,0.3648880462260744,0.12241909520100738,0.15434272300469484,0.04025838705667253,0.6123502178649237,0.08174536308462321,0.5192307692307692,0.10356086167566354
Non_temporal,SMOTE,24,entropy,2,2,0.022756911841418915,0.15307565151262886,0.6439097548252478,0.30513641034005345,0.7582668527112973,0.1922015267551029,0.6666666666666666,0.2797105670419414
Non_temporal,SMOTE,24,entropy,2,3,0.046651346827403184,0.1093138580114035,0.7647039645279082,0.15020546483886624,0.8341555443072384,0.017215365349940052,0.8113553113553115,0.1119615510298749
Non_temporal,SMOTE,24,entropy,2,5,0.08681075054314492,0.09760827436416263,0.545057381324987,0.32396889420841074,0.6898057327724846,0.3088392761507702,0.631868131868132,0.31929648847840963
Non_temporal,SMOTE,24,entropy,2,10,0.06268092887811204,0.07008784625167,0.6305425143453313,0.26327942611008237,0.827116313168879,0.01860961032289364,0.6932234432234433,0.301921563166631
Non_temporal,SMOTE,24,entropy,6,2,0.17863842599758095,0.14846764587591868,0.4275886802295253,0.14103939605521004,0.7798392613356852,0.06003434958854767,0.6062271062271062,0.12390756245848242
Non_temporal,SMOTE,24,entropy,6,3,0.11205552402735504,0.09428834604479265,0.31468440271257175,0.2459349842743441,0.67987012987013,0.30413604691190843,0.4267399267399268,0.23409574064862176
Non_temporal,SMOTE,24,entropy,6,5,0.2559796098528493,0.15169684846046286,0.425339071465832,0.1856881271239872,0.7459494481553306,0.08116828679223455,0.6813186813186812,0.1645907834334137
Non_temporal,SMOTE,24,entropy,6,10,0.2215253773352365,0.09322478532570148,0.42041601460615546,0.1562739878288332,0.7645487897846389,0.05135420657477866,0.641941391941392,0.18273992512458676
Non_temporal,SMOTE,24,entropy,10,2,0.34505501670994626,0.1552853000162261,0.3271061554512259,0.10239698939580982,0.710170209767354,0.0763060367911843,0.6721611721611721,0.10904744063446299
Non_temporal,SMOTE,24,entropy,10,3,0.1958187873680832,0.13116513497978044,0.2849504434011476,0.07439961856873184,0.757033733845328,0.060329253108204944,0.4807692307692308,0.1126820245592753
Non_temporal,SMOTE,24,entropy,10,5,0.27327282785029267,0.08248506316351405,0.3082290036515389,0.09439865855418354,0.730974696015141,0.05344383669441943,0.5815018315018314,0.06251970398790581
Non_temporal,SMOTE,24,entropy,10,10,0.2968978400316428,0.13297990240405358,0.2598787167449139,0.1338733309628797,0.6901717678033467,0.0791790511495506,0.5567765567765568,0.12099007007262817
Non_temporal,SMOTE,24,entropy,12,2,0.22307205053683923,0.12285674572645516,0.2567814293166406,0.11561213070933997,0.7199553001277139,0.08883579865608647,0.47985347985347987,0.11623905972617163
Non_temporal,SMOTE,24,entropy,12,3,0.362686804588213,0.17109638434201538,0.2032472613458529,0.04370055839867179,0.6557873688308471,0.09500135230097727,0.565934065934066,0.14183205052417097
Non_temporal,SMOTE,24,entropy,12,5,0.34230740568768736,0.14436840754588537,0.1915753781950965,0.034799449898655375,0.6632443718228033,0.06219056565828278,0.5338827838827839,0.15234803902787616
Non_temporal,SMOTE,24,entropy,12,10,0.27811169008352116,0.11804820179809915,0.20357329160146062,0.05326260802865238,0.6862179487179487,0.07925180496529988,0.4816849816849817,0.09816918156232526
Non_temporal,SMOTE,36,gini,2,2,0.20830999066293185,0.05003984756164766,0.014705882352941175,0.008490445135141555,0.2333333333333333,0.14624940645653536,0.223015873015873,0.04562629318033273
Non_temporal,SMOTE,36,gini,2,3,0.15660597572362278,0.07524195791926482,0.21323529411764708,0.3153774673997546,0.42720456471046936,0.29495577615664514,0.3698412698412698,0.27023780388302127
Non_temporal,SMOTE,36,gini,2,5,0.17593370681605972,0.1146492193922418,0.03676470588235294,0.06936750832394561,0.21944444444444444,0.30677785826390347,0.2126984126984127,0.06033834224999432
Non_temporal,SMOTE,36,gini,2,10,0.1850373482726424,0.09613056110383333,0.13480392156862744,0.27543829320573915,0.2717013888888889,0.30364206131320803,0.31984126984126987,0.28894230275435207
Non_temporal,SMOTE,36,gini,6,2,0.3199579831932773,0.1164021645125568,0.3848039215686274,0.1831687685444449,0.642797213448027,0.2018420376832514,0.7047619047619048,0.20481726826291968
Non_temporal,SMOTE,36,gini,6,3,0.29362745098039217,0.11664751878135812,0.22303921568627452,0.17573717421807208,0.5333003108003108,0.273582627920501,0.5166666666666667,0.12245134162498848
Non_temporal,SMOTE,36,gini,6,5,0.31286181139122315,0.09558880532099924,0.4387254901960784,0.16450808033872386,0.7135666566590424,0.08650344839372029,0.7515873015873016,0.10877649342942487
Non_temporal,SMOTE,36,gini,6,10,0.28783846872082164,0.13468264681167177,0.3700980392156863,0.13910258454571287,0.7040313852813852,0.09862237154442537,0.6579365079365079,0.1467824905133102
Non_temporal,SMOTE,36,gini,10,2,0.3131652661064426,0.15618381735923334,0.2058823529411765,0.10081845000589772,0.6059641485728443,0.18225325524131297,0.5190476190476191,0.1502077171008334
Non_temporal,SMOTE,36,gini,10,3,0.3296918767507002,0.021908809185727147,0.21078431372549022,0.10387068676675044,0.6196729196729196,0.08876967804156778,0.5404761904761904,0.1011554561249905
Non_temporal,SMOTE,36,gini,10,5,0.4304621848739496,0.1339162816352752,0.18382352941176472,0.05419937349876466,0.5811695906432749,0.09174430337559975,0.6142857142857142,0.10753895038701158
Non_temporal,SMOTE,36,gini,10,10,0.45751633986928103,0.12134305024063188,0.18137254901960784,0.07904174263037794,0.556929181929182,0.09642298612352934,0.6388888888888888,0.15084585562498581
Non_temporal,SMOTE,36,gini,12,2,0.3902894491129785,0.16856139741523443,0.20098039215686278,0.061616691617532034,0.6092658937486524,0.10906901973795463,0.5912698412698413,0.1225027701621677
Non_temporal,SMOTE,36,gini,12,3,0.43141923436041085,0.14919958581376333,0.20588235294117643,0.040718744426068994,0.604666058579102,0.08008751406665426,0.6373015873015873,0.11681774043234107
Non_temporal,SMOTE,36,gini,12,5,0.530485527544351,0.1270724894408446,0.2107843137254902,0.06932419423397525,0.5631003122514158,0.09098528009800519,0.7412698412698413,0.09765452962077474
Non_temporal,SMOTE,36,gini,12,10,0.46162464985994395,0.13913351649055364,0.17647058823529413,0.06122547057253332,0.5641602474323063,0.07994266354330996,0.638095238095238,0.14443572274383906
Non_temporal,SMOTE,36,entropy,2,2,0.10151727357609708,0.16559732782046305,0.5024509803921569,0.26666171059408345,0.7365266552604371,0.18333153190643375,0.6039682539682539,0.3057822288475279
Non_temporal,SMOTE,36,entropy,2,3,0.1085200746965453,0.11307765143435657,0.3406862745098039,0.38483514298219357,0.4118165784832451,0.4122476646219393,0.4492063492063492,0.36728114525162386
Non_temporal,SMOTE,36,entropy,2,5,0.18786181139122315,0.08055724316357078,0.39705882352941174,0.38833926118310513,0.45335220335220333,0.35994844539637844,0.584920634920635,0.37556122444701084
Non_temporal,SMOTE,36,entropy,2,10,0.207703081232493,0.045733170496514534,0.39705882352941174,0.39814665796120247,0.3989057239057239,0.39893986140086957,0.6047619047619047,0.3731340576030425
Non_temporal,SMOTE,36,entropy,6,2,0.2235060690943044,0.09254780077424572,0.3161764705882353,0.2060136136194397,0.6144008165747296,0.27838617322586845,0.5396825396825397,0.150375359694416
Non_temporal,SMOTE,36,entropy,6,3,0.33583099906629316,0.10897928859922319,0.13480392156862744,0.13622248266264955,0.4276416122004358,0.25669226355952207,0.4706349206349206,0.10596055494300548
Non_temporal,SMOTE,36,entropy,6,5,0.34073295985060686,0.06421383648336444,0.21323529411764705,0.2509712965570002,0.4291286878496181,0.27473626407135393,0.5539682539682539,0.1929730528943382
Non_temporal,SMOTE,36,entropy,6,10,0.23933239962651728,0.12250313711349611,0.3455882352941176,0.2775674424731893,0.5079776907239287,0.3612535673116873,0.584920634920635,0.22937057169235597
Non_temporal,SMOTE,36,entropy,10,2,0.3383520074696545,0.1494784584084562,0.21323529411764705,0.16523680186944284,0.5673867060497374,0.19442696503286133,0.5515873015873015,0.07327851314531501
Non_temporal,SMOTE,36,entropy,10,3,0.24932306255835668,0.14609943192527805,0.38480392156862747,0.16051582676502882,0.7115110323089047,0.10710898712958511,0.6341269841269842,0.09895205503814006
Non_temporal,SMOTE,36,entropy,10,5,0.46615312791783375,0.14314444176682592,0.1568627450980392,0.12176217988602178,0.43159089138226586,0.2465173231599372,0.6230158730158729,0.147680905285146
Non_temporal,SMOTE,36,entropy,10,10,0.3934873949579832,0.0873854464496598,0.3112745098039216,0.10203263870832671,0.6643739725658232,0.06568943658670696,0.7047619047619048,0.07896725691322382
Non_temporal,SMOTE,36,entropy,12,2,0.4455882352941177,0.07867312805875377,0.23774509803921565,0.100967303549245,0.6020050557431257,0.07731583963541776,0.6833333333333332,0.1499243951564873
Non_temporal,SMOTE,36,entropy,12,3,0.30116713352007474,0.1108773404093145,0.2647058823529412,0.14827924962994288,0.6280002891844997,0.1758898392315504,0.5658730158730158,0.15184470790488577
Non_temporal,SMOTE,36,entropy,12,5,0.4009570494864613,0.154034787083264,0.18872549019607843,0.08550374285545298,0.5812226927471936,0.10848992686650635,0.5896825396825397,0.17679896357099573
Non_temporal,SMOTE,36,entropy,12,10,0.4455882352941176,0.10126943891681704,0.15441176470588236,0.04137731131405424,0.5472869636956325,0.06604743890454189,0.6,0.09759000729485334
Non_temporal,SMOTE,48,gini,2,2,0.184981684981685,0.14726124059006057,0.16666666666666666,0.28888315878740334,0.30974264705882354,0.3613737918377472,0.3516483516483517,0.21282492603218026
Non_temporal,SMOTE,48,gini,2,3,0.11978850093424286,0.20636032075710087,0.45072431957857767,0.3467078298032343,0.6271734701612751,0.28910107720182304,0.5705128205128205,0.2285436168155432
Non_temporal,SMOTE,48,gini,2,5,0.18115707821590177,0.15499043470305748,0.12745098039215685,0.19280353371859935,0.28672086720867207,0.34639192816138076,0.3086080586080586,0.1835640927328411
Non_temporal,SMOTE,48,gini,2,10,0.2052262925836236,0.17548875770905709,0.2966052092478782,0.2781357200977454,0.5336012546886236,0.31988884300716447,0.5018315018315018,0.2299537892413115
Non_temporal,SMOTE,48,gini,6,2,0.22360402255046682,0.14215374225072014,0.26082821188176764,0.19418036811708092,0.6797600847600848,0.14216806606296273,0.48443223443223443,0.18057948631608642
Non_temporal,SMOTE,48,gini,6,3,0.2287773318282537,0.16250447363333276,0.2950321919812701,0.13151249601286447,0.7399514411027569,0.10365251577590683,0.5238095238095238,0.2126987982036153
Non_temporal,SMOTE,48,gini,6,5,0.2903038942327792,0.09522302517780706,0.2582309043020193,0.09722646775301176,0.6848071465428277,0.0906003451780789,0.5485347985347986,0.11045717547029493
Non_temporal,SMOTE,48,gini,6,10,0.301626161371552,0.1757349640561736,0.23317237342698274,0.09359007874795955,0.6780918504036784,0.10703056703214658,0.5347985347985348,0.1764431260677852
Non_temporal,SMOTE,48,gini,10,2,0.2533928611628348,0.08772096967422235,0.2951419373719637,0.08465619034415738,0.727529968616556,0.03614446240825354,0.5485347985347986,0.11905114111442497
Non_temporal,SMOTE,48,gini,10,3,0.3371032684026538,0.14393087961377593,0.2755340942347088,0.09741465324375254,0.6765997319158239,0.09005299485564788,0.6126373626373627,0.1552704218986869
Non_temporal,SMOTE,48,gini,10,5,0.4475710490855356,0.09480031745256866,0.2136011120866257,0.043365849434333935,0.6161340852130326,0.06695601953504458,0.6611721611721612,0.07807011533313962
Non_temporal,SMOTE,48,gini,10,10,0.42212418836650617,0.1351918990603122,0.1941761779338601,0.0448051005003568,0.6123656300126887,0.06902075451619406,0.6163003663003663,0.12619100782994602
Non_temporal,SMOTE,48,gini,12,2,0.44748461956539226,0.19642684468889857,0.2036142815335089,0.0955919242024559,0.5865022477522478,0.14477531675648297,0.6510989010989011,0.1616838572202733
Non_temporal,SMOTE,48,gini,12,3,0.40174893148993246,0.10953893963186462,0.15960637986537898,0.03989994212745622,0.5884842826019296,0.06786292363116227,0.5613553113553114,0.12361280620165913
Non_temporal,SMOTE,48,gini,12,5,0.3763117187173377,0.04864289651800479,0.1474978050921861,0.06486809822491019,0.5591666666666667,0.09748575394498532,0.5238095238095238,0.07787652610062014
Non_temporal,SMOTE,48,gini,12,10,0.41587191707911636,0.07572647059674682,0.14731489610769682,0.04854509202927023,0.5618746857717446,0.07098910475957039,0.5631868131868131,0.08463143846565585
Non_temporal,SMOTE,48,entropy,2,2,0.246218487394958,0.1596736006914104,0.08235294117647059,0.16470588235294117,0.16470588235294117,0.32941176470588235,0.32857142857142857,0.142366019698476
Non_temporal,SMOTE,48,entropy,2,3,0.23836457659987068,0.13918268349763624,0.00980392156862745,0.021922235073527353,0.08333333333333333,0.1863389981249825,0.24816849816849818,0.1400979189982731
