datatype,sampling,time_step,C,gamma,tss_mean,tss_std,far_mean,far_std,fdr_mean,fdr_std,pod_mean,pod_std
Non_temporal,SMOTE,8,50.0,1.0,0.162862950058072,0.13956813103435162,0.04070847851335656,0.030176721648339504,0.5583333333333333,0.3074311124282786,0.20357142857142857,0.12931333564451195
Non_temporal,SMOTE,8,50.0,0.1,0.41643437862950056,0.14163375259395913,0.05499419279907085,0.0319839729849743,0.35876984126984124,0.16708115975650345,0.4714285714285714,0.1392857142857143
Non_temporal,SMOTE,8,50.0,0.01,0.563704994192799,0.125607198808984,0.07200929152148665,0.045614445093644394,0.34273809523809523,0.15962012905929823,0.6357142857142857,0.11439726698604974
Non_temporal,SMOTE,8,50.0,0.07,0.5135162601626017,0.16114572472311453,0.0454123112659698,0.03092333131580512,0.2783333333333333,0.142906539079094,0.5589285714285714,0.16637836459131827
Non_temporal,SMOTE,8,50.0,0.001,0.24869337979094075,0.15953892137724704,0.34773519163763067,0.09301344981253472,0.750775331224416,0.05980208672662942,0.5964285714285714,0.14245479053699378
Non_temporal,SMOTE,8,50.0,0.005,0.4769889663182346,0.07919511715851353,0.11765389082462252,0.03673640999311505,0.4995310245310245,0.08752610421431883,0.5946428571428571,0.07493619735127603
Non_temporal,SMOTE,8,50.0,0.0001,-0.04111498257839723,0.18526692109268378,0.4839721254355401,0.1303447431916989,0.8541706381574802,0.0552073019094293,0.4428571428571429,0.21735891506718485
Non_temporal,SMOTE,8,100.0,1.0,0.162862950058072,0.13956813103435162,0.04070847851335656,0.030176721648339504,0.5583333333333333,0.3074311124282786,0.20357142857142857,0.12931333564451195
Non_temporal,SMOTE,8,100.0,0.1,0.41643437862950056,0.15811347243105778,0.05499419279907085,0.0319839729849743,0.36936507936507934,0.1748094740847326,0.4714285714285714,0.15008500992464782
Non_temporal,SMOTE,8,100.0,0.01,0.600246806039489,0.10941017857801352,0.04796747967479675,0.028473293028650697,0.26535714285714285,0.1159116115869341,0.6482142857142856,0.10535714285714284
Non_temporal,SMOTE,8,100.0,0.07,0.5408391405342624,0.17869628754324773,0.04308943089430894,0.023380457331376156,0.2738095238095238,0.15649215928719032,0.5839285714285715,0.17424216376254362
Non_temporal,SMOTE,8,100.0,0.001,0.3504065040650407,0.1114989610532412,0.27102206736353074,0.0560086692284742,0.6926122574535888,0.05141950796888996,0.6214285714285714,0.09271967846962265
Non_temporal,SMOTE,8,100.0,0.005,0.5546022067363531,0.12278276262103402,0.09361207897793263,0.05705781042636577,0.3869047619047619,0.16985137560796607,0.6482142857142856,0.13171988289935732
Non_temporal,SMOTE,8,100.0,0.0001,0.12394018583042973,0.2007253777151926,0.45998838559814176,0.08168667764716903,0.8087909986657126,0.05489170941912503,0.5839285714285715,0.20702736928399845
Non_temporal,SMOTE,12,0.1,1.0,0.10682225125822686,0.11362039975180661,0.026858304297328685,0.022063065019330738,0.5333333333333334,0.40414518843273806,0.13368055555555555,0.10978758162334984
Non_temporal,SMOTE,12,0.1,0.1,0.08184765776229193,0.2612463330012434,0.41120789779326367,0.10556988178120479,0.801629349352473,0.09457013936220932,0.4930555555555555,0.2329237476562281
Non_temporal,SMOTE,12,0.1,0.01,-0.07318524970963997,0.13009444457615751,0.7440185830429733,0.12767651265210625,0.8482621227347484,0.028511947666458606,0.6708333333333333,0.1686284999270714
Non_temporal,SMOTE,12,0.1,0.07,0.029621564072783567,0.16278401479748944,0.5023228803716608,0.09946804572126723,0.82650066614261,0.04871886084999338,0.5319444444444444,0.18582585934148133
Non_temporal,SMOTE,12,0.1,0.001,-0.04849012775842046,0.10010410063186664,0.7318234610917538,0.15171778941307257,0.8432528457287869,0.023564652690564944,0.6833333333333333,0.16939890098321472
Non_temporal,SMOTE,12,0.1,0.005,-0.10419570267131244,0.11241718645107726,0.7750290360046458,0.11012241532300124,0.8543209678175181,0.02525709594841662,0.6708333333333333,0.1686284999270714
Non_temporal,SMOTE,12,0.1,0.0001,-0.05044037940379407,0.10557952508746525,0.7101626016260163,0.16311815461352625,0.8427876419066569,0.0257412293581198,0.6597222222222222,0.15923839764312692
Non_temporal,SMOTE,12,1.0,1.0,0.15266163375919473,0.0689928919907882,0.05011614401858304,0.03433332899183106,0.4838095238095238,0.21375808056492912,0.20277777777777778,0.0697769815948915
Non_temporal,SMOTE,12,1.0,0.1,0.3194831591173054,0.1702288444272305,0.18885017421602784,0.07302854758414747,0.6321120709356002,0.11894307131022544,0.5083333333333333,0.1257999097136028
Non_temporal,SMOTE,12,1.0,0.01,-0.002168021680216786,0.09230227968212802,0.6410569105691056,0.1141795094230682,0.8334874055370859,0.022538206841087725,0.638888888888889,0.11850405004278634
Non_temporal,SMOTE,12,1.0,0.07,0.3317847464188928,0.20692351614910318,0.21265969802555168,0.08768904169593209,0.6414083302318596,0.13298126046553593,0.5444444444444445,0.1625415426480866
Non_temporal,SMOTE,12,1.0,0.001,-0.0404616724738676,0.13930777092094584,0.6529616724738676,0.14969747542325185,0.8398038339068838,0.03395024707485766,0.6125,0.15459150672212651
Non_temporal,SMOTE,12,1.0,0.005,-0.06393244289585755,0.10243717315904494,0.6292102206736353,0.12469975244707683,0.8486080080577233,0.024094107219867305,0.5652777777777778,0.14972325293399086
Non_temporal,SMOTE,12,1.0,0.0001,-0.05044037940379407,0.10557952508746525,0.7101626016260163,0.16311815461352625,0.8427876419066569,0.0257412293581198,0.6597222222222222,0.15923839764312692
Non_temporal,SMOTE,12,4.0,1.0,0.15838065126683012,0.06676775631287389,0.053039101819589624,0.026840466953921466,0.5338624338624338,0.14067906513521813,0.21141975308641975,0.06828594719085675
Non_temporal,SMOTE,12,4.0,0.1,0.49582365466511796,0.11692373623510728,0.06945412311265968,0.03461910121584497,0.3626190476190476,0.15555401683722284,0.5652777777777778,0.09703354708171426
Non_temporal,SMOTE,12,4.0,0.01,0.29965640727835846,0.17122260338680337,0.3156213704994193,0.0896716257089821,0.7184424921483745,0.07744678561300462,0.6152777777777778,0.18778784489779424
Non_temporal,SMOTE,12,4.0,0.07,0.4905487804878049,0.1379606463616055,0.08861788617886178,0.03571046125524448,0.4219444444444445,0.13754039810583327,0.5791666666666667,0.11964614752378762
Non_temporal,SMOTE,12,4.0,0.001,-0.07260452961672474,0.09347330119400361,0.5767711962833915,0.10464659862689382,0.8514829884522979,0.023836810349530838,0.5041666666666667,0.11403276819503341
Non_temporal,SMOTE,12,4.0,0.005,0.10430700735578786,0.10113273995603428,0.5595818815331011,0.11780095670587006,0.8067790816800986,0.03157012585107864,0.663888888888889,0.12589187992916287
Non_temporal,SMOTE,12,4.0,0.0001,-0.05044037940379407,0.10557952508746525,0.7101626016260163,0.16311815461352625,0.8427876419066569,0.0257412293581198,0.6597222222222222,0.15923839764312692
Non_temporal,SMOTE,12,10.0,1.0,0.15838065126683012,0.06676775631287389,0.053039101819589624,0.026840466953921466,0.5338624338624338,0.14067906513521813,0.21141975308641975,0.06828594719085675
Non_temporal,SMOTE,12,10.0,0.1,0.5009581881533102,0.07730966360155815,0.04070847851335656,0.0303616659436704,0.24595238095238098,0.15778296756179896,0.5416666666666667,0.06916610887771518
Non_temporal,SMOTE,12,10.0,0.01,0.5384969028261711,0.19323683635607647,0.16289198606271776,0.05089656312611745,0.5348147195941313,0.10251151021870071,0.701388888888889,0.1816473401204639
Non_temporal,SMOTE,12,10.0,0.07,0.5933604336043361,0.10954686749014243,0.04552845528455285,0.02505886266438346,0.24305555555555558,0.12988153434173375,0.638888888888889,0.11570369777588073
Non_temporal,SMOTE,12,10.0,0.001,0.028048780487804875,0.08673007603735183,0.5719512195121952,0.10371031672755374,0.8267695162052602,0.024733016807140448,0.6,0.12294608875739294
Non_temporal,SMOTE,12,10.0,0.005,0.3438201703445606,0.1513381737390342,0.29645760743321714,0.09257459706428901,0.6978376607053078,0.055985320790431066,0.6402777777777777,0.18741767740122361
Non_temporal,SMOTE,12,10.0,0.0001,-0.06330332946186605,0.11119979498286381,0.6146922183507549,0.15032402592414024,0.8443827560825159,0.03345213710481946,0.5513888888888889,0.12108849177153942
Non_temporal,SMOTE,12,50.0,1.0,0.15838065126683012,0.06676775631287389,0.053039101819589624,0.026840466953921466,0.5338624338624338,0.14067906513521813,0.21141975308641975,0.06828594719085675
Non_temporal,SMOTE,12,50.0,0.1,0.5851432442895858,0.10016256167232224,0.028745644599303132,0.02085302702828691,0.1819047619047619,0.1287397487277893,0.6138888888888889,0.09229582069908972
Non_temporal,SMOTE,12,50.0,0.01,0.6238240418118467,0.1565802922508427,0.08867595818815331,0.02902096009780659,0.38046731046731047,0.07610757300505414,0.7125,0.15897166647154684
Non_temporal,SMOTE,12,50.0,0.07,0.6323654665118079,0.08651082230124367,0.028745644599303132,0.02341425679046253,0.16702380952380952,0.1250895937421856,0.6611111111111111,0.07787692093820103
Non_temporal,SMOTE,12,50.0,0.001,0.36233062330623306,0.18080319284568672,0.3487804878048781,0.08465026741924163,0.707095384262567,0.07158276275767333,0.711111111111111,0.17805967233930386
Non_temporal,SMOTE,12,50.0,0.005,0.5929442508710803,0.21735202622714606,0.13205574912891985,0.07836115659017633,0.43833800186741356,0.19268520607182435,0.725,0.20794408080236554
Non_temporal,SMOTE,12,50.0,0.0001,-0.03463995354239258,0.1036430048192732,0.5263066202090594,0.08157703615216527,0.843162208758983,0.0308962048622307,0.4916666666666666,0.12047360245667468
Non_temporal,SMOTE,12,100.0,1.0,0.15838065126683012,0.06676775631287389,0.053039101819589624,0.026840466953921466,0.5338624338624338,0.14067906513521813,0.21141975308641975,0.06828594719085675
Non_temporal,SMOTE,12,100.0,0.1,0.6125822686798297,0.13319792235097228,0.026306620209059228,0.01976505384667816,0.1721428571428571,0.13693291635967753,0.638888888888889,0.12123973801552887
Non_temporal,SMOTE,12,100.0,0.01,0.6869531552458381,0.13883777611565623,0.07415795586527293,0.037629631407862595,0.3057831057831058,0.11967600769307027,0.7611111111111111,0.1582114540655349
Non_temporal,SMOTE,12,100.0,0.07,0.6674845141308555,0.07921824517100685,0.03112659698025551,0.023994634652746823,0.1732142857142857,0.13025925874883487,0.6986111111111111,0.05926830081486631
Non_temporal,SMOTE,12,100.0,0.001,0.4795925280681378,0.18617199719644792,0.2440185830429733,0.04232393853115971,0.6296906198376787,0.0794809393429796,0.7236111111111111,0.17218301525046173
Non_temporal,SMOTE,12,100.0,0.005,0.6673006194347658,0.15845406690802297,0.11742160278745643,0.04878311480122867,0.4147674547674548,0.11535919993499917,0.7847222222222222,0.16738848323880484
Non_temporal,SMOTE,12,100.0,0.0001,0.034896438250096785,0.12698374974050577,0.5164924506387921,0.1030925215664546,0.8205071093780771,0.044265798156231294,0.5513888888888889,0.10188236075051837
Non_temporal,SMOTE,24,0.1,1.0,0.1327750092284976,0.15917776868544337,0.042820228866740494,0.03127466899959414,0.5952380952380952,0.3709627726400686,0.1755952380952381,0.16859534569367318
Non_temporal,SMOTE,24,0.1,0.1,0.06182170542635659,0.1378523379276078,0.29174972314507197,0.11404123293845742,0.8027166977902273,0.0732156441851898,0.35357142857142854,0.10618620533798932
Non_temporal,SMOTE,24,0.1,0.01,-0.02649501661129568,0.16380858507921678,0.5014950166112957,0.21064829544265848,0.8587627715990493,0.06318795032154505,0.475,0.28394541729001366
Non_temporal,SMOTE,24,0.1,0.07,0.06472868217054263,0.18858293246303579,0.3781284606866002,0.12470707661827846,0.8151015879182057,0.06854612285882242,0.4428571428571429,0.16880431854423533
Non_temporal,SMOTE,24,0.1,0.001,0.002906976744186049,0.16625959059619871,0.472093023255814,0.16335551888930583,0.8492821196772808,0.0652754492690685,0.475,0.2358495283014151
Non_temporal,SMOTE,24,0.1,0.005,-0.017414174972314494,0.14716503324550548,0.49241417497231443,0.20772195550188272,0.8524199951646445,0.06661435347045737,0.475,0.24238399287081647
Non_temporal,SMOTE,24,0.1,0.0001,0.012209302325581395,0.1707371523944896,0.46279069767441855,0.15569348387798662,0.8457551353874884,0.06472379445745884,0.475,0.2358495283014151
Non_temporal,SMOTE,24,1.0,1.0,0.3166297526762643,0.25604168481859246,0.028608342561830938,0.021400565582334063,0.34814814814814815,0.25536761742130665,0.34523809523809523,0.24426529200813324
Non_temporal,SMOTE,24,1.0,0.1,0.5435492801771872,0.17131998146744823,0.10287929125138426,0.03807479041230762,0.4579695304695305,0.11005464617151327,0.6464285714285715,0.1732787067244029
Non_temporal,SMOTE,24,1.0,0.01,0.2803156146179403,0.1457459112430162,0.3875415282392027,0.07521509980648662,0.76167890807183,0.04159093137999036,0.6678571428571429,0.19483116709979795
Non_temporal,SMOTE,24,1.0,0.07,0.55,0.15778785264062456,0.12142857142857141,0.04728568704046867,0.4887441643323996,0.09248801147446827,0.6714285714285715,0.1683124523992597
Non_temporal,SMOTE,24,1.0,0.001,0.01499630860095976,0.15150826738081077,0.4433370247323736,0.14169876498832953,0.8408733770549186,0.049637828052662654,0.4583333333333333,0.2041241452319315
Non_temporal,SMOTE,24,1.0,0.005,0.18952104097452938,0.08906815997005446,0.5301218161683278,0.10121392092814663,0.7997695775117146,0.022109576737214424,0.7196428571428571,0.1502654963315102
Non_temporal,SMOTE,24,1.0,0.0001,0.012209302325581395,0.1707371523944896,0.46279069767441855,0.15569348387798662,0.8457551353874884,0.06472379445745884,0.475,0.2358495283014151
Non_temporal,SMOTE,24,4.0,1.0,0.32793466223698786,0.25254955134775586,0.031192321889996308,0.01906706765617565,0.374074074074074,0.21589765395243957,0.35912698412698413,0.24199842997602106
Non_temporal,SMOTE,24,4.0,0.1,0.6329180509413067,0.1743650249930227,0.042081949058693245,0.027258051378614354,0.23817460317460318,0.1197880150779343,0.675,0.17853571071357124
Non_temporal,SMOTE,24,4.0,0.01,0.5512181616832779,0.13521899085333186,0.1916389811738649,0.03489202558954084,0.5838253331635685,0.0542239860949086,0.7428571428571429,0.150932475779396
Non_temporal,SMOTE,24,4.0,0.07,0.6717746400885936,0.11931253280495568,0.05143964562569213,0.025362631450891033,0.2692207792207792,0.09466405364850045,0.7232142857142857,0.1203868127905941
Non_temporal,SMOTE,24,4.0,0.001,0.13298726467331118,0.10252413198741755,0.5509413067552603,0.13140481033164578,0.8112377902074508,0.02262946815251917,0.6839285714285714,0.12678571428571428
Non_temporal,SMOTE,24,4.0,0.005,0.44069767441860463,0.13147960040936701,0.2521594684385382,0.03927142019585196,0.6642709157028043,0.047967936678442714,0.6928571428571428,0.15063640506402246
Non_temporal,SMOTE,24,4.0,0.0001,0.012209302325581395,0.1707371523944896,0.46279069767441855,0.15569348387798662,0.8457551353874884,0.06472379445745884,0.475,0.2358495283014151
Non_temporal,SMOTE,24,10.0,1.0,0.32793466223698786,0.25254955134775586,0.031192321889996308,0.01906706765617565,0.374074074074074,0.21589765395243957,0.35912698412698413,0.24199842997602106
Non_temporal,SMOTE,24,10.0,0.1,0.6772286821705426,0.1792181735737343,0.020985603543743077,0.019325108589693264,0.11924603174603172,0.10729871820386998,0.6982142857142857,0.18548234142255116
Non_temporal,SMOTE,24,10.0,0.01,0.6435077519379845,0.08620975396740523,0.14042081949058693,0.05842895846062444,0.4746825396825397,0.08162738808869444,0.7839285714285714,0.11418801627677264
Non_temporal,SMOTE,24,10.0,0.07,0.727173311184939,0.12013051561806617,0.021040974529346623,0.01946666205010736,0.11900793650793648,0.1043010018149003,0.7482142857142857,0.12331776193299676
Non_temporal,SMOTE,24,10.0,0.001,0.3825304540420819,0.09619786916964998,0.3781838316722038,0.08645430717683876,0.7256037231689405,0.03492501909052,0.7607142857142857,0.1406526333393944
Non_temporal,SMOTE,24,10.0,0.005,0.6121954595791804,0.12080938803655863,0.18244739756367662,0.0542416673330754,0.5482715813598166,0.05833590976366008,0.7946428571428571,0.13558499480520156
Non_temporal,SMOTE,24,10.0,0.0001,0.007951888765842272,0.1485088806044646,0.4226036667897133,0.13196268264937647,0.8414385096380524,0.047570700514232234,0.4305555555555556,0.17786456215091248
Non_temporal,SMOTE,24,50.0,1.0,0.32793466223698786,0.25254955134775586,0.031192321889996308,0.01906706765617565,0.374074074074074,0.21589765395243957,0.35912698412698413,0.24199842997602106
Non_temporal,SMOTE,24,50.0,0.1,0.6444352159468438,0.1374411316862525,0.01627906976744186,0.0181633713393178,0.09857142857142857,0.10423677912545541,0.6607142857142857,0.14594869101216107
Non_temporal,SMOTE,24,50.0,0.01,0.7357419712070875,0.11491505712009596,0.07497231450719823,0.049522962607932985,0.3063492063492063,0.13190848656709037,0.8107142857142857,0.12732531049982776
Non_temporal,SMOTE,24,50.0,0.07,0.7444352159468438,0.1514646187154576,0.01627906976744186,0.02337180377004858,0.0790079365079365,0.10629832501138838,0.7607142857142857,0.1613479571153788
Non_temporal,SMOTE,24,50.0,0.001,0.5252630121816168,0.11112589613128973,0.2336655592469546,0.0434815626347865,0.6243786605551312,0.04100724987474104,0.7589285714285714,0.13128340196937716
Non_temporal,SMOTE,24,50.0,0.005,0.7178433001107419,0.12077204115621644,0.10537098560354374,0.04159687941259642,0.39501221001221,0.10106949270119803,0.8232142857142858,0.12688627802493227
Non_temporal,SMOTE,24,50.0,0.0001,0.16867386489479513,0.10450392051743354,0.49025470653377623,0.11071655300762229,0.8021110253206416,0.02562744364495091,0.6589285714285714,0.16664646986470294
Non_temporal,SMOTE,24,100.0,1.0,0.32793466223698786,0.25254955134775586,0.031192321889996308,0.01906706765617565,0.374074074074074,0.21589765395243957,0.35912698412698413,0.24199842997602106
Non_temporal,SMOTE,24,100.0,0.1,0.6444352159468438,0.1464024225563245,0.01627906976744186,0.0181633713393178,0.09523809523809523,0.10143527811495615,0.6607142857142857,0.1562882606217219
Non_temporal,SMOTE,24,100.0,0.01,0.7466085271317829,0.1482377726939662,0.05160575858250277,0.039388040758216426,0.23607142857142857,0.12246297279265851,0.7982142857142857,0.1593293502049597
Non_temporal,SMOTE,24,100.0,0.07,0.7319352159468439,0.12637777384034715,0.01627906976744186,0.020930232558139535,0.08472222222222223,0.10873323625583241,0.7482142857142857,0.13539671490905258
Non_temporal,SMOTE,24,100.0,0.001,0.6070598006644518,0.08800181745314448,0.1893687707641196,0.04686623249058433,0.557365060120478,0.046442792247827915,0.7964285714285715,0.10233249129924572
Non_temporal,SMOTE,24,100.0,0.005,0.7560908084163899,0.10599711898968958,0.0796234772978959,0.03718754307619495,0.3262806637806638,0.09155131902029078,0.8357142857142857,0.11203133672398659
Non_temporal,SMOTE,24,100.0,0.0001,0.37382336655592463,0.08478099060112294,0.38510520487264677,0.08758256529691626,0.7277159244264506,0.045407594697139765,0.7589285714285714,0.11878691692544706
Non_temporal,SMOTE,36,0.1,1.0,0.10366531165311652,0.12892765397570874,0.026890243902439027,0.023003973093973763,0.4928571428571429,0.3878906852110132,0.13055555555555556,0.14043582955293932
Non_temporal,SMOTE,36,0.1,0.1,0.14702574525745257,0.11762138301938135,0.2765853658536586,0.10973854873256618,0.7494723478276109,0.0624752502703854,0.42361111111111105,0.14649321603978463
Non_temporal,SMOTE,36,0.1,0.01,0.010020325203252018,0.15187461139477282,0.6316463414634146,0.15033633965485835,0.827345848383052,0.044295597118134314,0.6416666666666666,0.2073867383881121
Non_temporal,SMOTE,36,0.1,0.07,0.0794173441734417,0.10557276491208216,0.33030487804878045,0.11787392878600401,0.7888340336134454,0.0553096098355652,0.4097222222222222,0.1514143709440919
Non_temporal,SMOTE,36,0.1,0.001,0.030115176151761514,0.1527134694511539,0.5143292682926829,0.14678926659138483,0.8192970935570774,0.05509201293882389,0.5444444444444445,0.1984507899943528
Non_temporal,SMOTE,36,0.1,0.005,0.017899728997289956,0.1723150913041776,0.5973780487804878,0.1511516493083609,0.8234208743570595,0.05256370395294286,0.6152777777777777,0.20647784833209554
Non_temporal,SMOTE,36,0.1,0.0001,0.037527100271002714,0.15652120839599273,0.4971951219512195,0.1394258218044339,0.8210194221218121,0.0576765461129259,0.5347222222222222,0.23000687724554436
Non_temporal,SMOTE,36,1.0,1.0,0.2128199337548931,0.09300294520354037,0.021747967479674796,0.013833089046482564,0.28518518518518515,0.17487993137523017,0.23456790123456792,0.099390383877189
Non_temporal,SMOTE,36,1.0,0.1,0.6192411924119241,0.14709636667456488,0.07103658536585367,0.031832830844454964,0.3266450216450216,0.11014744538126232,0.6902777777777778,0.14447782733898165
Non_temporal,SMOTE,36,1.0,0.01,0.29598915989159896,0.14396068452601501,0.35262195121951223,0.0662724095869229,0.7228387731904357,0.054535761493272675,0.648611111111111,0.16054137769004378
Non_temporal,SMOTE,36,1.0,0.07,0.6244241192411925,0.12593670176337252,0.07835365853658537,0.032225191519541785,0.34182123432123435,0.08097984973317791,0.7027777777777777,0.13237502841604284
Non_temporal,SMOTE,36,1.0,0.001,0.051016260162601634,0.16790985712010922,0.48231707317073164,0.16240610704341454,0.8155112661453201,0.06397812560161362,0.5333333333333333,0.24017740356908096
Non_temporal,SMOTE,36,1.0,0.005,0.1339769647696477,0.14273463204197145,0.4896341463414634,0.11469380907172505,0.7900475630805224,0.046699868790009605,0.6236111111111111,0.1818808200884562
Non_temporal,SMOTE,36,1.0,0.0001,0.037527100271002714,0.15652120839599273,0.4971951219512195,0.1394258218044339,0.8210194221218121,0.0576765461129259,0.5347222222222222,0.23000687724554436
Non_temporal,SMOTE,36,4.0,1.0,0.22794339054501656,0.09698086667746168,0.01897018970189702,0.015330228318407536,0.23888888888888887,0.19261039803733018,0.2469135802469136,0.10388909061547427
Non_temporal,SMOTE,36,4.0,0.1,0.7457655826558265,0.10650088109910114,0.01951219512195122,0.028443667779733176,0.09357142857142857,0.12021239706520816,0.7652777777777777,0.09264003414251275
Non_temporal,SMOTE,36,4.0,0.01,0.6796680216802169,0.14413511818853875,0.08560975609756097,0.038024734427954635,0.3393609168609169,0.13108413106811723,0.7652777777777777,0.12901723734007095
Non_temporal,SMOTE,36,4.0,0.07,0.7878048780487805,0.0952696189711644,0.012195121951219513,0.022486693798275333,0.05361111111111111,0.0944611913256797,0.8,0.09546022376355325
Non_temporal,SMOTE,36,4.0,0.001,0.1686720867208672,0.13295503569638736,0.4674390243902439,0.13207722444964698,0.7777966275962006,0.048358828181367206,0.6361111111111111,0.19402733039000356
Non_temporal,SMOTE,36,4.0,0.005,0.5259349593495934,0.14025022831130726,0.20323170731707316,0.050694206648742315,0.5668976598736661,0.08982927983878419,0.7291666666666666,0.13062202799501646
