,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH
260,4698,12192,M4.5,2014.10.19_04:37_TAI,1.32e+23,80.398,-0.00510113,13890.09,32.578,8680.177,43.397,-0.00916814,43.09,91.322,0.03409288,143000000000000.0,29100000000000.0,3.18e+24,37.785,4205.836914,5.044,878.174
261,4698,12192,M1.4,2014.10.19_07:02_TAI,1.38e+23,79.209,-0.00416902,12766.53,31.576,8844.078,43.369,-0.0081736,42.886,90.156,0.00881996,158000000000000.0,31900000000000.0,3.22e+24,37.665,4197.535645,5.052,791.275
262,4698,12192,M1.7,2014.10.19_08:04_TAI,1.32e+23,81.297,-0.00456379,13629.03,32.416,8586.409,44.81,-0.00853247,43.172,92.73,-0.03939977,151000000000000.0,30100000000000.0,3.17e+24,38.143,4222.892578,5.022,799.595
263,4698,12192,M1.2,2014.10.19_10:55_TAI,1.26e+23,79.329,-0.00450877,13785.49,33.591,8297.26,44.528,-0.00867293,43.822,90.944,0.00458764,143000000000000.0,25600000000000.0,3.11e+24,38.697,4237.075195,4.993,764.706
264,4698,12192,M8.7,2014.10.20_13:59_TAI,1.26e+23,89.921,-0.00579648,16503.52,40.112,10231.833,53.202,-0.01045018,47.729,103.191,0.04510488,181000000000000.0,34200000000000.0,3.76e+24,42.89,5217.347168,5.241,995.378
265,4698,12192,M2.7,2014.10.20_17:17_TAI,1.38e+23,89.903,-0.00463277,15133.2,38.334,10886.704,51.675,-0.00888619,46.949,101.937,0.10052484,197000000000000.0,33200000000000.0,3.95e+24,42.119,5331.150391,5.338,909.418
266,4698,12192,X1.6,2014.10.21_02:28_TAI,1.37e+23,95.951,-0.00591925,17472.96,41.533,12372.779,56.351,-0.01056733,48.605,110.291,0.09082925,212000000000000.0,22000000000000.0,4.3999999999999995e+24,43.629,5546.475586,5.399,1121.941
267,4698,12192,M1.1,2014.10.21_21:50_TAI,1.37e+23,96.428,-0.00397093,18699.37,47.327,12334.479,59.121,-0.00691912,51.731,109.766,0.1461131,221000000000000.0,14600000000000.0,4.75e+24,46.21,6121.206055,5.477,759.15
268,4698,12192,X3.1,2014.10.23_09:41_TAI,1.38e+23,94.993,-0.00293663,19868.0,52.351,11182.176,60.215,-0.00534352,54.535,106.616,0.12426846,221000000000000.0,12900000000000.0,5.26e+24,48.929,6826.134766,5.384,585.347
269,4698,12192,X1.0,2014.10.24_05:08_TAI,1.48e+23,95.326,-0.00316233,18799.53,51.299,12423.827,57.999,-0.00545062,53.58,107.525,0.09226434,230000000000000.0,10200000000000.0,5.28e+24,48.281,6940.967773,5.463,669.369
270,4698,12192,X2.0,2014.10.24_22:56_TAI,1.56e+23,96.964,-0.00349434,18230.37,48.998,12327.347,58.53,-0.00594995,52.052,106.468,0.05749512,232000000000000.0,18500000000000.0,5.25e+24,46.76,7004.059082,5.365,757.481
271,4698,12192,M1.9,2014.10.25_06:49_TAI,1.61e+23,96.845,-0.00345513,18165.36,46.179,13279.783,56.481,-0.00565954,50.447,108.205,0.06985462,228000000000000.0,22100000000000.0,5.26e+24,45.544,7188.055176,5.456,754.035
272,4698,12192,M2.4,2014.10.25_08:21_TAI,1.61e+23,95.042,-0.00297877,17358.32,45.983,12784.365,56.543,-0.00529464,50.416,105.14,0.08004926,232000000000000.0,24700000000000.0,5.23e+24,45.406,7197.61377,5.428,675.302
273,4698,12192,M7.1,2014.10.25_12:34_TAI,1.66e+23,92.428,-0.0020882,16054.57,43.311,12778.901,54.019,-0.00398812,49.245,102.378,0.149115,240000000000000.0,23200000000000.0,5.15e+24,44.274,7145.550781,5.439,504.265
274,4698,12192,M1.0,2014.10.25_14:02_TAI,1.66e+23,93.099,-0.00201281,16212.49,43.065,12993.786,54.354,-0.0038032,49.038,102.917,0.10684402,238000000000000.0,26600000000000.0,5.16e+24,44.115,7137.156738,5.462,482.416
275,4698,12192,M1.3,2014.10.25_15:41_TAI,1.67e+23,95.622,-0.0022492,16905.13,43.322,13062.911,55.774,-0.00396392,48.842,105.701,0.06182985,234000000000000.0,30700000000000.0,5.17e+24,43.877,7143.437012,5.478,518.393
276,4698,12192,M6.7,2014.10.25_22:09_TAI,1.74e+23,95.962,-0.00264917,16454.02,40.185,13024.305,55.116,-0.00443496,47.113,105.014,0.01879519,234000000000000.0,34100000000000.0,5.05e+24,42.372,6960.307617,5.349,612.123
277,4698,12192,X2.0,2014.10.26_02:47_TAI,1.79e+23,95.639,-0.00259889,16004.29,38.682,13204.826,54.046,-0.00436847,46.339,104.416,0.01840422,235000000000000.0,35200000000000.0,5.04e+24,41.503,6964.317383,5.404,616.373
278,4698,12192,M1.4,2014.10.26_05:40_TAI,1.85e+23,91.452,-0.00196053,15309.56,36.946,13482.324,50.351,-0.00352168,45.366,101.047,0.02500364,237000000000000.0,39200000000000.0,5.15e+24,40.776,6959.440918,5.454,496.605
279,4698,12192,M3.4,2014.10.26_14:42_TAI,1.84e+23,90.32,-0.00021518,15093.87,35.011,13269.779,50.314,-0.00037829,44.46,99.174,0.07920273,229000000000000.0,60900000000000.0,4.95e+24,39.563,6823.04834,5.486,53.178
280,4698,12192,M6.6,2014.10.26_15:32_TAI,1.84e+23,91.198,-0.00026131,15498.13,35.11,13441.894,51.038,-0.0004425,44.356,100.207,0.04312264,227000000000000.0,54300000000000.0,4.96e+24,39.587,6793.450195,5.442,62.954
281,4698,12192,M1.6,2014.10.27_02:06_TAI,1.97e+23,86.907,0.00015405,14724.79,31.663,14168.645,48.654,0.00026136,42.379,95.587,-0.03797075,236000000000000.0,38900000000000.0,4.99e+24,37.829,6490.651367,5.35,39.342
282,4698,12192,M1.0,2014.10.27_20:20_TAI,2.03e+23,80.018,-0.00150862,13655.45,27.679,13189.792,44.691,-0.00253066,40.089,89.714,-0.02955133,211000000000000.0,3920000000000.0,4.63e+24,34.545,5975.107422,5.171,385.534
283,4698,12192,M1.2,2014.10.27_22:01_TAI,2.06e+23,77.711,-0.00053533,13516.61,27.819,13139.115,44.143,-0.00092681,40.134,87.244,-0.07950054,216000000000000.0,10900000000000.0,4.73e+24,34.747,5927.82666,5.14,141.046
284,4698,12192,M1.4,2014.10.28_02:33_TAI,2.07e+23,76.332,0.00026951,13250.6,26.853,13203.789,43.202,0.00045734,39.485,85.809,-0.03996368,210000000000000.0,5530000000000.0,4.57e+24,33.991,5819.164551,5.082,69.967
285,4698,12192,M1.0,2014.10.28_04:20_TAI,2.03e+23,74.903,-1.05e-05,13298.35,26.928,12530.979,42.093,-1.81e-05,39.715,84.561,-0.0062116,196000000000000.0,829000000000.0,4.53e+24,33.579,5760.006836,5.135,2.702
286,4698,12192,M1.3,2014.10.28_06:50_TAI,2.04e+23,72.212,0.00021433,13248.26,27.548,11987.904,41.279,0.00037879,40.115,82.142,-0.04056522,194000000000000.0,5490000000000.0,4.58e+24,34.032,5626.884766,5.227,55.798
287,4698,12192,M2.3,2014.10.28_09:22_TAI,1.94e+23,71.842,-0.00032399,13224.09,27.718,11543.244,40.827,-0.00056778,40.301,81.759,-0.04348549,181000000000000.0,5580000000000.0,4.34e+24,33.835,5574.133301,5.199,80.062
288,4698,12192,M1.3,2014.10.28_12:37_TAI,1.92e+23,69.447,-0.00036535,13092.74,27.363,11521.733,40.281,-0.00065432,40.466,80.208,-0.01947286,178000000000000.0,4300000000000.0,4.31e+24,33.523,5487.631836,5.271,90.516
289,4698,12192,M1.2,2014.10.28_16:28_TAI,1.95e+23,68.202,-0.00100311,13631.61,27.795,11638.328,40.329,-0.00171289,39.872,80.565,-0.05309442,180000000000000.0,6660000000000.0,4.37e+24,33.827,5388.207031,5.229,242.393
290,4781,12205,M2.7,2014.11.05_14:49_TAI,4.53e+22,77.087,0.01999683,6707.624,20.317,3359.656,42.51,0.04507858,36.201,89.371,-0.10466088,54700000000000.0,46100000000000.0,5.52e+23,30.417,1251.022705,4.628,1239.364
291,4781,12205,M1.0,2014.11.05_22:22_TAI,5e+22,85.269,0.02031158,6776.02,19.262,3915.839,46.606,0.04385084,35.574,95.825,-0.02372904,63700000000000.0,43900000000000.0,5.99e+23,30.474,1309.830444,4.696,1351.959
292,4781,12205,M2.3,2014.11.08_03:32_TAI,3.31e+22,116.032,0.03485223,9217.816,28.898,4007.446,63.552,0.07898885,42.585,123.274,0.02194215,65100000000000.0,65200000000000.0,5.83e+23,36.109,1596.396851,4.837,1658.931
293,4817,12209,M5.7,2014.11.15_05:48_TAI,1.19e+23,84.735,0.00417041,8149.958,19.52,6669.104,38.852,0.00967064,36.393,91.359,0.07591736,127000000000000.0,33000000000000.0,1.86e+24,31.145,3859.169434,4.909,715.726
294,4874,12222,M1.8,2014.11.29_18:41_TAI,3.89e+22,97.126,-0.00255641,15241.02,45.738,3078.116,58.851,-0.00432524,51.905,104.973,0.03324366,59800000000000.0,1470000000000.0,1.12e+24,45.287,1545.558716,4.927,141.456
295,4874,12222,M1.3,2014.12.02_20:10_TAI,3.48e+22,95.145,-0.00736468,16165.79,51.537,2882.426,60.112,-0.01311674,55.868,102.318,0.04043921,56700000000000.0,20900000000000.0,1.15e+24,48.872,1529.141724,4.581,395.66
296,4874,12222,M6.1,2014.12.03_06:25_TAI,3.46e+22,95.413,-0.00378867,16041.9,52.549,2880.718,60.479,-0.00671013,55.413,102.911,0.05513533,55500000000000.0,6040000000000.0,1.11e+24,48.708,1521.566162,4.509,196.712
297,4874,12222,M1.3,2014.12.03_07:41_TAI,3.38e+22,95.494,-0.00390832,16547.35,53.138,2827.854,62.25,-0.00678085,55.898,102.483,0.02477671,53700000000000.0,8620000000000.0,1.0999999999999999e+24,49.092,1533.512695,4.658,194.748
298,4874,12222,M1.5,2014.12.04_00:25_TAI,3.59e+22,96.722,-0.00103332,15252.02,49.997,2673.162,59.974,-0.00181321,54.235,102.165,0.01648568,53400000000000.0,3660000000000.0,1.07e+24,47.581,1510.339233,4.511,54.632
299,4920,12242,M1.6,2014.12.13_07:33_TAI,5.89e+22,100.504,0.00464432,3573.441,12.044,3309.571,40.466,0.01605551,32.513,100.265,0.33733353,74300000000000.0,21500000000000.0,4.68e+23,26.683,2719.855713,4.16,458.037
300,4920,12242,M1.5,2014.12.15_13:10_TAI,5.45e+22,110.63,0.00797161,7933.397,28.789,4665.32,57.884,0.02205859,43.846,115.332,0.46341127,97600000000000.0,26700000000000.0,9.39e+23,35.744,4281.908203,4.839,710.733
301,4941,12241,M1.4,2014.12.16_07:01_TAI,2.18e+22,104.357,0.0120423,7786.677,35.716,1808.662,59.957,0.02810352,47.048,108.805,-0.05072951,36500000000000.0,14800000000000.0,3.44e+23,39.933,818.326172,4.565,400.78
302,4920,12242,M1.2,2014.12.19_19:32_TAI,1.07e+23,96.227,0.00450524,6768.65,25.813,6954.64,46.45,0.01266916,40.344,100.688,0.16192831,145000000000000.0,42000000000000.0,1.55e+24,33.683,4080.776123,5.115,776.027
303,4941,12241,M1.0,2014.12.20_00:17_TAI,2.82e+22,80.763,0.01797048,17171.88,62.305,2269.556,57.75,0.0355242,60.658,87.191,0.15144141,46300000000000.0,38200000000000.0,1.03e+24,52.943,1379.793823,4.556,807.971
304,4920,12242,M1.0,2014.12.20_13:49_TAI,9.32e+22,99.661,0.0049014,7864.113,25.785,6497.209,49.944,0.01184533,39.978,106.384,0.13863304,128000000000000.0,45500000000000.0,1.43e+24,33.747,3530.956299,5.143,673.031
305,4955,12249,M2.2,2014.12.25_14:16_TAI,1.51e+22,111.86,0.00382662,5604.129,24.678,1081.129,54.636,0.01118929,40.739,113.362,-0.00714982,22600000000000.0,2120000000000.0,1.84e+23,33.196,771.084473,4.239,94.732
306,5011,12253,M1.1,2015.01.01_21:47_TAI,4.04e+22,97.705,0.00146926,12546.41,43.212,3259.407,61.126,0.00276228,50.397,106.587,-0.11365431,63900000000000.0,6840000000000.0,9.3e+23,44.085,1528.179321,4.922,82.011
307,5011,12253,M1.3,2015.01.03_03:36_TAI,3.87e+22,92.142,0.00226162,13835.76,52.081,3432.299,62.088,0.00474623,55.169,100.55,0.05878321,66000000000000.0,11800000000000.0,1.0999999999999999e+24,47.948,1718.995117,4.897,135.657
308,5026,12257,M4.9,2015.01.11_16:58_TAI,2.87e+22,90.848,-0.00074567,9149.368,33.829,2057.808,53.852,-0.0015047,44.764,98.202,-0.1393749,37900000000000.0,2810000000000.0,4.82e+23,38.795,926.502502,4.534,29.56
309,5107,12268,M1.1,2015.01.25_04:53_TAI,3.4e+22,89.036,0.00292035,9428.681,32.925,1892.795,45.844,0.00624416,43.865,92.721,0.09465167,39500000000000.0,3780000000000.0,6.28e+23,37.622,1146.182739,4.184,146.569
310,5107,12268,M1.4,2015.01.26_16:41_TAI,2.97e+22,97.46,-0.00229448,10325.69,43.447,2337.589,58.46,-0.00539356,51.959,101.322,0.14363983,53000000000000.0,4590000000000.0,6.79e+23,43.873,1412.234985,4.369,113.595
311,5107,12268,M2.1,2015.01.27_23:42_TAI,2.53e+22,97.2,-0.0071856,14004.72,52.387,2106.067,65.657,-0.01512145,57.444,100.98,0.25444713,46400000000000.0,15000000000000.0,7.64e+23,48.184,1603.167969,4.512,295.055
312,5107,12268,M2.0,2015.01.28_12:44_TAI,2.42e+22,98.24,-0.0071091,12719.07,50.035,1880.776,63.597,-0.0154206,56.869,101.292,0.35512021,42900000000000.0,9770000000000.0,6.8e+23,47.349,1631.503052,4.419,285.971
313,5107,12268,M1.7,2015.01.28_17:36_TAI,2.43e+22,93.948,-0.00515751,12970.41,52.997,1834.882,63.693,-0.01115849,59.012,96.035,0.05684715,40700000000000.0,8110000000000.0,7.03e+23,48.833,1647.686523,4.378,210.529
314,5127,12277,M1.2,2015.02.02_14:15_TAI,2.85e+22,117.744,-0.0027015,5973.747,27.264,2399.698,63.409,-0.00765235,44.097,119.46,0.71907103,52600000000000.0,17100000000000.0,3.7e+23,34.792,2335.862549,3.945,125.998
315,5233,12290,M1.0,2015.02.28_18:39_TAI,1.39e+22,77.986,0.00818494,2182.242,6.323,655.01,32.117,0.02806454,27.677,82.181,-0.02650637,13000000000000.0,6370000000000.0,6.42e+22,20.43,243.420868,3.719,181.215
316,5233,12290,M1.1,2015.02.28_21:48_TAI,1.49e+22,75.852,0.01058574,2533.809,7.879,788.784,31.698,0.03658367,28.674,81.918,-0.07901429,15200000000000.0,9720000000000.0,8.06e+22,21.498,233.16391,4.446,253.656
317,5233,12290,M1.1,2015.02.28_21:48_TAI,1.49e+22,75.852,0.01058574,2533.809,7.879,788.784,31.698,0.03658367,28.674,81.918,-0.07901429,15200000000000.0,9720000000000.0,8.06e+22,21.498,233.16391,4.446,253.656
318,5298,12297,M2.9,2015.03.09_12:02_TAI,2.77e+22,97.004,0.02424824,8393.727,29.659,2350.449,50.347,0.05583433,42.454,104.693,-0.23144235,43300000000000.0,42300000000000.0,4.57e+23,37.489,1078.434204,4.61,994.735
319,5298,12297,M1.8,2015.03.09_19:18_TAI,3e+22,104.201,0.02780289,8499.53,28.722,2736.739,54.615,0.06108294,42.057,111.556,-0.01473494,48900000000000.0,50200000000000.0,4.91e+23,36.624,1140.81665,4.872,1209.592
320,5298,12297,M2.6,2015.03.09_19:57_TAI,2.98e+22,104.028,0.02950905,9026.69,29.014,2695.06,54.795,0.06431204,42.186,111.338,0.00984788,48100000000000.0,54200000000000.0,5.16e+23,36.635,1150.635498,4.856,1270.188
321,5298,12297,M3.2,2015.03.10_16:46_TAI,2.66e+22,99.951,0.03784411,9820.31,34.568,3013.163,56.113,0.09526747,46.133,105.025,0.16580993,51300000000000.0,57800000000000.0,5.75e+23,39.796,1233.941406,4.892,1669.796
322,5298,12297,M1.6,2015.03.10_23:50_TAI,2.4e+22,107.276,0.0521502,14157.17,38.777,3095.484,64.415,0.1012633,48.575,115.947,0.07055286,47900000000000.0,63400000000000.0,6.5e+23,41.707,1265.763062,4.961,1803.093
323,5298,12297,M1.4,2015.03.11_00:14_TAI,2.41e+22,108.442,0.05259817,14314.55,39.245,3108.06,64.898,0.10114257,48.806,117.428,0.08772367,48400000000000.0,65800000000000.0,6.55e+23,41.794,1261.085327,4.897,1813.375
324,5298,12297,M4.2,2015.03.11_02:08_TAI,2.42e+22,108.651,0.05211703,14608.34,39.417,3112.733,66.644,0.0973688,48.925,118.71,0.21013474,48600000000000.0,66700000000000.0,6.61e+23,42.137,1257.290649,4.953,1776.357
325,5298,12297,M1.2,2015.03.11_16:01_TAI,2.56e+22,102.08,0.04091027,15122.31,45.389,3425.464,68.555,0.08550616,53.265,112.674,0.27327165,57800000000000.0,62000000000000.0,8.17e+23,45.675,1395.335449,5.045,1663.902
326,5298,12297,M1.3,2015.03.12_16:40_TAI,2.51e+22,107.204,0.05977773,19794.06,48.401,4043.622,78.834,0.10482804,55.604,121.946,0.18904512,56200000000000.0,66800000000000.0,9.49e+23,46.847,1432.194458,5.101,2159.112
327,5298,12297,M1.0,2015.03.13_21:40_TAI,2.29e+22,107.325,0.05084253,15627.58,44.782,3148.202,72.733,0.09503759,53.91,114.3,0.24789377,48300000000000.0,56900000000000.0,7.1e+23,44.653,1423.447388,4.798,1738.56
328,5298,12297,M1.2,2015.03.14_11:22_TAI,2.38e+22,109.261,0.04450782,14467.67,42.422,3027.252,71.216,0.08828159,52.208,116.54,0.4222025,46800000000000.0,53100000000000.0,6.94e+23,43.214,1435.813843,4.843,1607.222
329,5298,12297,M1.6,2015.03.14_22:58_TAI,2.79e+22,104.366,0.03907556,11747.38,41.196,3432.792,64.504,0.08901294,50.756,111.571,0.43396243,58500000000000.0,63700000000000.0,7.16e+23,42.66,1411.784424,4.755,1792.318
330,5415,12320,M1.4,2015.04.07_02:43_TAI,1.96e+22,116.217,0.00607908,4792.416,20.855,1546.048,59.23,0.018756,40.474,116.308,0.14601883,32900000000000.0,10600000000000.0,2.04e+23,32.35,1187.145142,3.913,194.743
331,5446,12322,M1.0,2015.04.19_19:21_TAI,6.3e+21,101.862,-0.00734907,2261.449,6.066,364.962,43.49,-0.02129327,28.709,102.536,0.16528016,7010000000000.0,3760000000000.0,2.78e+22,22.481,102.6045,2.959,67.964
332,5446,12322,M2.2,2015.04.19_23:57_TAI,5.48e+21,92.628,-0.0068558,2593.584,13.405,325.187,43.266,-0.0223615,34.783,96.309,-0.10091425,6960000000000.0,2790000000000.0,3.07e+22,27.588,102.764275,3.353,61.065
333,5446,12322,M4.0,2015.04.20_03:45_TAI,7.18e+21,87.197,-0.006782,2194.134,9.837,360.982,39.638,-0.02201692,30.805,91.92,-0.13221152,8000000000000.0,3540000000000.0,3.33e+22,25.321,126.688263,3.264,77.484
334,5446,12322,M2.1,2015.04.20_05:00_TAI,7.38e+21,96.09,-0.00970015,2520.406,8.963,397.496,40.531,-0.02646239,29.874,100.328,-0.32439637,7930000000000.0,4810000000000.0,3.54e+22,24.466,134.657364,3.228,102.599
335,5446,12322,M1.8,2015.04.20_09:45_TAI,9.51e+21,95.062,-0.01221969,2850.697,8.255,563.793,43.055,-0.03014542,30.303,100.561,-0.30820692,10500000000000.0,7850000000000.0,4.97e+22,23.947,178.826645,3.703,160.457
336,5447,12325,M1.2,2015.04.20_10:01_TAI,4.73e+22,109.588,-0.00754759,5205.904,21.885,3244.912,52.205,-0.0220956,38.929,109.36,0.13541625,68700000000000.0,20900000000000.0,5.18e+23,32.388,2472.695557,4.311,565.05
337,5526,12335,M1.3,2015.05.04_02:25_TAI,2.8e+22,104.164,0.00404803,7987.905,33.602,2359.253,61.486,0.00961477,46.098,108.697,0.14969586,46900000000000.0,3600000000000.0,4.56e+23,39.375,1162.963013,4.548,174.162
338,5526,12335,M2.6,2015.05.04_05:24_TAI,2.67e+22,110.43,0.00477179,9280.523,35.198,2352.365,65.546,0.00972528,46.77,116.752,0.16455257,44300000000000.0,9060000000000.0,4.65e+23,39.934,1169.014526,4.492,179.997
339,5637,12360,M1.3,2015.06.11_19:29_TAI,5.89e+22,86.364,0.00206813,2536.836,8.54,2807.313,35.906,0.00721262,29.796,88.718,-0.05183161,60400000000000.0,10600000000000.0,3.19e+23,24.037,1563.970215,4.316,196.125
340,5637,12360,M2.0,2015.06.12_12:59_TAI,5.73e+22,82.48,0.00201163,4648.561,12.628,3033.765,38.841,0.00511832,31.74,88.969,-0.10572786,56000000000000.0,4840000000000.0,4.94e+23,26.882,1657.002197,4.423,161.101
341,5653,12365,M1.2,2015.06.16_13:27_TAI,1.17e+22,78.098,0.00794356,4276.131,14.188,562.5,34.131,0.0210984,31.673,83.056,-0.36274445,10600000000000.0,6710000000000.0,9.6e+22,25.798,258.990601,3.544,134.254
342,5692,12371,M1.0,2015.06.18_18:48_TAI,5.37e+22,80.839,-0.006945,14378.15,46.658,3845.71,53.201,-0.01203917,51.46,89.513,0.07741449,71300000000000.0,19100000000000.0,1.41e+24,45.541,1831.054688,4.873,513.75
343,5692,12371,M2.7,2015.06.19_14:34_TAI,5.02e+22,79.743,-0.00854644,17101.89,55.519,3725.598,54.52,-0.01491845,55.741,89.593,-0.02123933,73000000000000.0,17100000000000.0,1.62e+24,49.932,1869.245972,4.953,611.335
344,5673,12367,M3.8,2015.06.19_21:44_TAI,3.78e+22,115.792,0.00081493,4824.196,20.611,2644.314,55.834,0.00226132,38.922,117.662,0.12864144,55900000000000.0,9710000000000.0,3.74e+23,32.66,1682.180542,4.314,47.557
345,5673,12367,M1.1,2015.06.20_06:20_TAI,4.42e+22,109.868,0.00312173,4826.796,17.435,2928.79,51.316,0.00865034,36.405,114.436,0.15715198,60100000000000.0,17500000000000.0,4.3e+23,30.793,1748.696167,4.474,209.256
346,5745,12381,M1.0,2015.07.04_20:44_TAI,7.88e+21,92.18,0.00269771,5478.098,20.431,431.748,48.473,0.00580335,38.615,96.632,-0.12593326,7910000000000.0,1580000000000.0,7.81e+22,30.563,212.603394,3.768,28.944
347,5745,12381,M1.7,2015.07.05_08:40_TAI,1.18e+22,96.445,-0.00044748,4570.182,21.964,764.265,49.601,-0.00112216,40.469,100.284,-0.12663244,15500000000000.0,1210000000000.0,1.06e+23,32.46,375.843628,4.107,7.85
348,5885,12403,M1.2,2015.08.19_14:18_TAI,2.38e+22,91.305,0.00232101,4854.663,13.379,1517.708,47.924,0.00559093,34.166,97.945,-0.05622231,26500000000000.0,6580000000000.0,2.1e+23,27.579,667.044617,4.278,75.609
349,5885,12403,M1.1,2015.08.20_08:34_TAI,3.41e+22,100.036,-0.00062224,6335.349,21.73,2558.238,53.348,-0.00150894,39.038,109.037,-0.05750743,49300000000000.0,4520000000000.0,4.09e+23,32.585,1261.380127,4.845,30.262
350,5885,12403,M2.2,2015.08.21_01:23_TAI,3.57e+22,102.052,-0.00450463,7492.371,31.391,2878.242,58.205,-0.01066356,44.267,109.321,0.03991633,57500000000000.0,6180000000000.0,5.28e+23,37.923,1431.912109,4.888,239.173
351,5885,12403,M3.5,2015.08.21_09:24_TAI,3.67e+22,105.649,-0.00365161,8327.456,35.875,3245.625,61.941,-0.00877086,47.486,114.481,-0.03701082,68900000000000.0,17000000000000.0,6.31e+23,40.513,1560.692871,4.972,208.197
352,5885,12403,M5.6,2015.08.22_19:33_TAI,4.25e+22,104.69,0.0051334,13390.39,50.048,4528.124,68.571,0.01010213,55.202,112.638,0.00195386,82700000000000.0,10600000000000.0,1.15e+24,47.524,2085.391357,4.946,331.119
353,5885,12403,M1.0,2015.08.23_05:46_TAI,4.61e+22,99.199,0.00344461,12605.58,50.81,4458.353,64.173,0.00721471,55.579,108.122,0.07077599,87900000000000.0,18900000000000.0,1.24e+24,48.092,2182.583008,4.905,254.384
354,5885,12403,M2.9,2015.08.25_17:44_TAI,5.93e+22,94.097,7.32e-05,16181.08,48.007,5011.591,60.143,0.00012359,52.436,106.051,-0.13224936,93000000000000.0,14800000000000.0,1.75e+24,46.383,2579.768555,5.078,5.969
355,5885,12403,M2.2,2015.08.27_01:16_TAI,6.72e+22,83.295,-0.00249156,12724.86,40.074,4513.482,49.97,-0.00460496,47.849,92.736,-0.17603526,86400000000000.0,8960000000000.0,1.6e+24,41.822,2321.496094,4.774,236.16
356,5885,12403,M1.4,2015.08.28_15:30_TAI,6.64e+22,69.063,0.00010852,10836.77,30.037,3565.406,39.552,0.00021127,42.587,77.3,-0.20859736,59400000000000.0,10100000000000.0,1.3e+24,35.571,1806.713501,4.713,9.768
357,5956,12415,M1.1,2015.09.15_21:40_TAI,1.61e+22,111.785,-0.00492089,7332.396,35.409,1448.476,65.861,-0.01337957,49.018,115.065,0.20063652,30500000000000.0,4920000000000.0,2.63e+23,40.483,715.808899,4.5,132.726
358,5983,12422,M1.9,2015.09.25_22:40_TAI,2.5e+22,102.427,-0.00693053,14934.47,54.953,2391.865,68.812,-0.01271536,58.615,111.896,-0.25246617,50100000000000.0,9010000000000.0,7.66e+23,50.533,944.568726,4.874,267.518
359,5983,12422,M1.0,2015.09.26_09:00_TAI,2.81e+22,97.779,-0.0123053,14929.58,56.212,2564.096,67.946,-0.0225946,59.146,105.059,-0.1395458,54100000000000.0,22000000000000.0,8.7e+23,51.191,1080.44519,4.779,540.129
360,5983,12422,M1.1,2015.09.26_19:35_TAI,3.17e+22,98.881,-0.01048663,15325.57,55.52,2882.941,67.56,-0.0185489,58.303,107.778,-0.20612368,59400000000000.0,14600000000000.0,9.73e+23,50.436,1213.053589,4.82,501.428
361,5983,12422,M1.1,2015.09.27_01:18_TAI,3.2e+22,98.721,-0.00952122,16500.43,56.553,2846.263,68.255,-0.01583165,58.372,105.264,-0.23972206,56100000000000.0,12700000000000.0,1.01e+24,50.61,1239.456543,4.747,439.281
362,5983,12422,M7.6,2015.09.27_02:58_TAI,3.23e+22,96.589,-0.00941031,16406.51,56.392,2804.005,66.253,-0.01626622,58.389,103.149,-0.13258253,55400000000000.0,13100000000000.0,1.04e+24,50.674,1244.617798,4.637,448.759
363,5982,12423,M1.2,2015.09.27_15:16_TAI,1.36e+22,106.298,-0.00631885,4807.396,16.089,1117.314,56.271,-0.01293155,36.445,117.198,-0.21298733,18500000000000.0,4490000000000.0,1.14e+23,28.23,389.419861,4.294,112.747
364,5983,12422,M1.1,2015.09.27_15:43_TAI,3.36e+22,90.99,-0.01248513,16793.46,57.239,2966.697,61.969,-0.021976,58.104,101.444,-0.10767648,56100000000000.0,18600000000000.0,1.12e+24,51.068,1313.744507,4.914,625.779
365,5983,12422,M2.9,2015.09.27_17:16_TAI,3.43e+22,93.416,-0.01272675,17143.03,57.357,3108.955,63.997,-0.02137718,58.077,103.94,-0.08366203,57900000000000.0,15900000000000.0,1.13e+24,50.821,1326.052368,4.838,632.634
366,5982,12423,M1.2,2015.09.27_17:37_TAI,1.57e+22,104.42,0.00156865,5319.979,16.876,1304.441,56.493,0.00303058,36.427,115.157,0.03294126,21000000000000.0,4650000000000.0,1.4e+23,28.844,447.080597,4.272,31.119
367,5983,12422,M1.4,2015.09.27_18:43_TAI,3.54e+22,94.766,-0.01400108,17441.9,56.173,3181.29,64.904,-0.02285658,57.178,106.195,-0.12090795,59600000000000.0,21100000000000.0,1.16e+24,50.17,1336.329468,4.871,699.69
368,5982,12423,M1.3,2015.09.27_20:51_TAI,1.69e+22,104.014,0.00737315,6362.387,20.812,1492.111,58.586,0.01353245,37.889,118.484,0.00969754,22900000000000.0,8530000000000.0,1.78e+23,31.142,529.102539,4.422,155.315
369,5983,12422,M1.6,2015.09.27_23:15_TAI,3.68e+22,95.444,-0.01602983,17474.27,56.916,3457.669,65.199,-0.02611899,56.892,107.023,-0.04304989,63500000000000.0,26800000000000.0,1.19e+24,50.152,1339.026001,4.843,823.773
