,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,USFLUX_diff,MEANGBT_diff,MEANJZH_diff,MEANPOT_diff,SHRGT45_diff,TOTUSJH_diff,MEANGBH_diff,MEANALP_diff,MEANGAM_diff,MEANGBZ_diff,MEANJZD_diff,TOTUSJZ_diff,SAVNCPP_diff,TOTPOT_diff,MEANSHR_diff,AREA_ACR_diff,R_VALUE_diff,ABSNJZH_diff
14,1638,11476,M5.1,2012-05-15 13:47:00,4.57e+22,86.257,-0.00806555,7368.469,20.736,2501.177,40.117,-0.01869225,36.767,90.221,-0.16944195,48300000000000.0,28800000000000.0,6.38e+23,31.476,1351.406128,4.585,526.148,1.3463000000000017e+21,2.2049999999999983,0.00211323,477.83799999999974,2.570999999999998,323.221,3.088000000000001,0.00349997,1.911999999999999,2.4839999999999947,0.07544494,10320000000000.0,5508260000000.0,3.1839700000000052e+22,1.8800000000000026,117.83837900000003,0.020999999999999908,90.46200000000005
15,1750,11504,M1.2,2012-06-12 01:17:00,3.12e+22,100.358,0.00500624,8603.95,36.713,2314.422,60.35,0.01065666,47.688,107.916,-0.02410121,46900000000000.0,4290000000000.0,5.23e+23,40.483,1196.090942,4.693,229.04,3.529310000000002e+21,6.003,0.00081729,1458.3160000000007,6.77,80.68299999999999,3.2519999999999953,0.00197661,2.8160000000000025,8.322000000000003,0.010776959999999999,3928950000000.0,1913341000000.0,1.574559e+23,2.8049999999999997,168.6586910000001,0.02200000000000024,67.68199999999999
16,1807,11515,X1.1,2012-07-05 11:08:00,5.07e+22,109.536,-0.01301609,13827.4,41.249,5758.624,70.76,-0.02404683,50.274,121.899,-0.10846316,96500000000000.0,19300000000000.0,1.31e+24,42.897,2172.993652,5.213,927.436,2.0749499999999953e+21,0.41899999999999693,0.006182919999999999,493.2900000000009,4.384,225.11099999999988,2.5859999999999985,0.011337700000000001,2.189,2.8880000000000052,0.006995269999999998,3264430000000.0,2681450000000.0,1.2719000000000246e+22,1.972999999999999,109.2709960000002,0.020999999999999908,452.196
17,1834,11520,M1.8,2012-07-16 05:15:00,1.18e+23,83.783,0.0049753,8885.825,25.717,6953.045,41.718,0.01044633,39.739,90.084,-0.10073915,128000000000000.0,36800000000000.0,1.95e+24,33.778,3506.539551,4.96,822.417,3.700899999999997e+21,5.063000000000002,0.0010092299999999998,961.753999999999,3.2890000000000015,339.65499999999975,4.337999999999994,0.0015068500000000006,1.716000000000001,3.9299999999999926,0.04670564999999999,5017000000000.0,9417820000000.0,1.0586500000000013e+23,2.1580000000000013,410.71875,0.14400000000000013,118.31499999999994
18,1879,11532,M6.2,2012-07-27 08:56:00,8.78e+22,80.911,-0.00264053,5443.6,18.145,4363.23,37.847,-0.00680258,35.531,86.742,-0.05453749,83200000000000.0,12300000000000.0,9.36e+23,29.307,2392.012939,4.43,341.682,1.7996870000000004e+22,3.6950000000000074,0.00204053,402.8949999999995,0.10200000000000031,1057.6679999999997,1.75,0.00537846,0.8449999999999989,4.213000000000008,0.082821,22865890000000.0,10790627000000.0,1.7188909999999992e+23,0.2629999999999981,262.25976500000024,0.027000000000000135,282.636
19,2220,11618,M3.5,2012-11-20 03:30:00,1.61e+22,125.575,-0.01949233,7208.939,31.562,2131.047,77.317,-0.0465189,48.456,132.804,0.34347311,37600000000000.0,14200000000000.0,2.39e+23,37.916,856.428955,4.573,485.905,1.6722599999999983e+21,7.88600000000001,0.017077929999999998,2462.201,2.8760000000000012,664.405,10.519999999999996,0.039073250000000004,1.8740000000000023,13.180000000000007,0.16607364000000002,5344750000000.0,11907809000000.0,8.03567e+22,0.8659999999999997,181.16711399999997,0.3260000000000005,425.147
20,2635,11719,M6.5,2013-04-09 19:16:00,2.06e+22,109.702,-0.01126122,6995.061,28.588,1736.791,57.668,-0.02762098,43.123,111.92,0.33303988,35200000000000.0,11800000000000.0,2.94e+23,36.284,1051.927612,4.189,356.384,9.790799999999966e+20,4.045999999999992,0.0002599500000000001,797.1599999999999,1.8279999999999994,77.1869999999999,1.7860000000000014,0.0003430300000000011,0.963000000000001,5.617000000000004,0.19175142,1748470000000.0,1977528000000.0,1.8768900000000015e+22,0.7620000000000005,84.8231199999999,0.09499999999999975,11.466000000000008
21,2739,11745,M5.0,2013-05-21 01:32:00,2.99e+22,88.801,-0.00228152,3140.347,10.927,1314.458,34.367,-0.00763307,30.345,91.108,0.00693055,29600000000000.0,3570000000000.0,2.01e+23,25.632,884.953186,3.201,109.782,3.1445800000000025e+21,12.218999999999994,0.00042420999999999995,958.8259999999996,2.630000000000001,53.63999999999987,6.5560000000000045,0.00044762000000000014,2.1750000000000043,11.542000000000002,0.09350069,84140000000.0,1267852000000.0,2.161669999999999e+22,2.0009999999999977,205.72772200000009,0.05699999999999994,0.8629999999999995
22,2790,11762,M5.9,2013-06-06 10:49:00,2.89e+22,78.764,0.01147966,6605.467,23.644,1567.897,39.907,0.0252307,38.285,84.152,-0.43077397,27600000000000.0,21300000000000.0,3.48e+23,30.645,744.646606,4.426,455.742,2.6714499999999994e+21,7.972999999999999,0.0019463300000000013,107.89699999999993,2.081999999999997,357.0310000000002,2.7120000000000033,0.005138840000000002,1.296999999999997,9.286000000000001,0.24267445,7052170000000.0,5058790000000.0,4.456490000000004e+22,0.3309999999999995,84.640625,0.08800000000000008,135.39100000000002
23,3291,11875,M4.3,2013-10-21 09:20:00,2.32e+22,111.953,-0.01255252,6851.818,32.065,2437.681,66.141,-0.03502146,46.524,116.745,0.22628939,49600000000000.0,19800000000000.0,3.47e+23,38.527,1374.837891,4.653,478.126,4.68970000000001e+20,1.2409999999999997,0.012342859999999999,2418.535,8.408999999999999,653.2930000000001,11.161000000000008,0.034361619999999996,4.493000000000002,3.9150000000000063,0.08119625,8991290000000.0,16898527000000.0,1.2108710000000003e+23,3.6940000000000026,301.219605,0.4219999999999997,470.08099999999996
24,3295,11877,M9.3,2013-10-22 12:30:00,3.46e+22,92.281,0.01074641,11386.5,35.25,2318.53,49.131,0.02228912,45.878,95.729,0.02129743,45800000000000.0,20400000000000.0,7.75e+23,39.73,1364.817627,4.482,550.442,7.211799999999998e+21,6.208000000000013,0.00343217,1353.6000000000004,3.556000000000001,34.202999999999975,6.326999999999998,0.006794699999999999,2.1809999999999974,5.763000000000005,0.02036292,1225580000000.0,1554200000000.0,5.498709999999997e+22,2.174999999999997,123.866577,0.10400000000000009,94.83800000000002
25,3291,11875,X1.0,2013-10-26 14:03:00,4.49e+22,96.802,-0.01121383,11166.92,34.083,3314.916,53.46,-0.02334485,45.513,103.208,0.14885218,64600000000000.0,31000000000000.0,9.8e+23,39.042,1863.131836,4.763,741.1,4.967999999999998e+21,2.5649999999999977,0.003306950000000001,2199.1100000000006,8.818000000000005,102.40299999999979,6.725000000000001,0.003794510000000001,4.432000000000002,3.5109999999999957,0.13080340000000001,381790000000.0,3709130000000.0,3.7681999999999907e+22,4.171999999999997,46.650513000000046,0.006999999999999673,91.33299999999997
26,3291,11875,M5.1,2013-10-26 16:41:00,4.59e+22,97.546,-0.01318005,11763.08,34.487,3432.814,53.686,-0.02564875,44.966,105.717,0.14809518,64800000000000.0,37400000000000.0,1e+24,39.028,1891.241089,4.793,845.751,3.623669999999996e+21,0.006999999999990791,0.001193350000000001,164.3700000000008,4.850000000000001,3.35799999999972,2.5970000000000013,0.0008652300000000016,3.2379999999999995,1.597999999999999,0.12956426999999998,1000180000000.0,12822020000000.0,8.433000000000048e+21,2.4710000000000036,59.11731000000009,0.0019999999999997797,82.678
27,3291,11875,X2.3,2013-10-28 09:54:00,6.35e+22,70.268,-0.01238834,11252.67,30.596,3445.187,37.073,-0.0250524,42.41,81.444,0.04304122,60100000000000.0,52100000000000.0,1.31e+24,35.852,2008.4552,4.531,1085.801,2.6673000000000098e+20,6.707999999999998,0.0040164599999999995,797.1399999999994,1.5760000000000005,302.0830000000001,4.195999999999998,0.00771405,0.8469999999999942,3.658999999999992,0.05488292000000001,10598440000000.0,14993550000000.0,6.3075999999999814e+22,0.4240000000000066,46.58129900000017,0.15299999999999958,334.015
28,3341,11890,X1.1,2013-11-06 16:26:00,5.27e+22,96.013,0.00903666,11194.5,42.383,4600.942,58.131,0.02126733,49.952,100.878,0.02437569,90400000000000.0,15900000000000.0,1.24e+24,43.416,2401.651123,4.906,753.621,3.6690399999999963e+21,4.937999999999988,0.0033177899999999993,1623.8400000000001,4.099000000000004,700.2759999999998,2.7209999999999965,0.0021372300000000004,2.719999999999999,8.757999999999996,0.18126933,1205120000000.0,2538970000000.0,7.268500000000021e+22,2.2919999999999945,72.99829099999988,0.12400000000000055,199.02999999999997
29,3341,11890,X1.1,2013-11-08 17:14:00,3.63e+22,106.664,0.011741,11430.57,47.802,3498.427,69.71,0.02648725,55.203,108.423,0.15873364,68000000000000.0,16300000000000.0,8.92e+23,46.207,2210.021729,4.546,689.784,2.811529999999996e+21,1.8299999999999983,0.0010167700000000002,988.3899999999994,1.1880000000000024,623.4329999999995,1.7339999999999947,0.0038998400000000016,0.9860000000000042,0.8619999999999948,0.09184114000000002,7079390000000.0,4275740000000.0,9.935709999999994e+22,0.5009999999999977,92.5126949999999,0.09999999999999964,45.19399999999996
30,3535,11936,M1.9,2014-01-03 10:52:00,6.05e+22,78.786,0.00382445,5679.849,18.527,3120.286,37.467,0.00841624,35.129,84.941,-0.19737107,51600000000000.0,9920000000000.0,6.1e+23,29.567,1808.149048,4.498,309.314,2.0783099999999985e+21,10.902000000000001,0.0004626999999999999,126.54100000000017,0.4259999999999984,523.9639999999999,5.697000000000003,0.0007735300000000006,0.7340000000000018,12.087999999999994,0.10441477,13787640000000.0,583575000000.0,2.632560000000001e+22,0.7940000000000005,146.05688499999997,0.054999999999999716,19.259000000000015
31,3563,11944,X1.2,2014-01-06 06:32:00,9.43e+22,96.11,0.01568061,16786.85,46.886,8126.544,58.496,0.02675382,52.338,102.531,0.21409258,151000000000000.0,66300000000000.0,2.99e+24,45.836,4496.771973,5.065,2104.322,3.6528900000000057e+21,4.885000000000005,0.002633390000000001,2432.2199999999993,1.9960000000000022,680.9079999999994,3.311,0.0012974900000000018,1.1649999999999991,6.88300000000001,0.03822542000000001,2442100000000.0,3736260000000.0,1.5189100000000038e+23,0.7999999999999972,150.7509769999997,0.03500000000000014,161.95600000000013
32,3587,11947,M3.6,2014-01-06 15:47:00,5.38e+21,101.674,-0.00391347,5140.341,14.521,314.437,49.074,-0.00765272,34.005,103.953,-0.55393755,4840000000000.0,1880000000000.0,4.56e+22,26.504,133.737045,3.548,26.111,6.896920000000001e+20,4.080999999999989,0.0008887199999999995,645.8579999999993,5.061,4.715000000000032,9.732,0.0017218399999999997,4.859999999999999,4.0660000000000025,0.44747831,457233000000.0,496341000000.0,1.881460000000001e+21,4.407,12.860388999999998,0.06999999999999984,7.420999999999999
33,3721,11974,M1.7,2014-02-09 15:31:00,1.82e+22,112.428,0.00617323,7096.705,30.057,1653.21,61.769,0.01607058,45.975,113.461,-0.02278656,34600000000000.0,6330000000000.0,2.79e+23,37.068,976.960083,3.986,182.752,2.5776599999999996e+21,1.1200000000000045,0.0008921800000000002,688.1809999999996,6.1789999999999985,60.197000000000116,5.924999999999997,0.0022128400000000006,5.017000000000003,0.7390000000000043,0.01799264,2562260000000.0,368463000000.0,1.265999999999924e+20,3.7010000000000005,86.4091800000001,0.17399999999999993,9.713000000000022
34,3894,12017,X1.0,2014-03-28 05:48:00,1.07e+22,123.634,0.00441434,7443.374,31.094,1003.249,76.936,0.01117805,49.35,125.174,0.23570956,20000000000000.0,6420000000000.0,1.7e+23,37.479,779.701538,4.047,75.949,6.914000000000197e+19,0.5180000000000007,0.00211326,446.71799999999985,0.679000000000002,17.49599999999998,3.382000000000005,0.00589632,0.04099999999999682,1.166000000000011,0.04306410999999996,831890000000.0,3217979000000.0,1.8561099999999984e+22,0.7430000000000021,8.993896000000063,0.8379999999999996,38.448
35,3999,12036,M7.3,2014-04-17 01:03:00,2.83e+22,96.696,0.00391252,11077.5,52.724,2635.087,64.566,0.00917479,57.194,100.723,0.3511894,56200000000000.0,8980000000000.0,7.1e+23,48.49,1477.619873,4.556,188.787,1.5962299999999995e+21,2.5109999999999957,0.0030137999999999996,1760.5100000000002,4.684000000000005,119.77700000000004,2.569999999999993,0.0072706,3.117999999999995,1.1340000000000003,0.23088797,947600000000.0,3105370000000.0,8.523739999999999e+22,2.942999999999998,42.655884000000015,0.08199999999999985,134.27
36,4000,12035,X1.3,2014-04-23 12:27:00,6.74e+22,82.154,0.00828886,5689.841,17.814,3960.89,38.204,0.0207865,34.789,92.879,-0.23853222,67100000000000.0,27000000000000.0,7.26e+23,27.931,2027.421509,4.605,796.096,5.560490000000003e+21,3.5819999999999936,0.0015520500000000001,535.277,0.7149999999999999,273.12300000000005,0.35300000000000153,0.0017158999999999994,0.6779999999999973,7.712000000000003,0.27245502,9828330000000.0,340810000000.0,4.864900000000009e+22,0.1739999999999995,15.65283199999999,0.2030000000000003,33.75800000000004
37,4071,12051,M1.8,2014-05-04 21:03:00,4.22e+22,90.309,-0.00789286,7542.144,26.008,2869.853,48.254,-0.01757059,40.267,96.344,-0.13499998,50700000000000.0,17000000000000.0,5.99e+23,33.926,1208.783813,4.428,472.151,2.2060000000000047e+21,6.236000000000004,0.007689990000000001,1319.1399999999994,3.644000000000002,208.21099999999979,4.716999999999999,0.013810659999999999,2.040999999999997,7.8430000000000035,0.010903359999999987,459080000000.0,13983230000000.0,3.8035199999999975e+22,1.9919999999999973,138.0013429999999,0.25,371.37999999999994
38,4071,12051,M1.0,2014-05-05 10:09:00,4.12e+22,84.764,-0.00454504,7528.114,23.521,2520.2,43.263,-0.00995288,37.675,92.816,-0.27947584,44100000000000.0,10600000000000.0,5.58e+23,31.635,1155.432373,4.545,253.604,9.866999999999928e+20,3.0,0.00012304000000000048,106.3090000000002,2.0790000000000006,314.5750000000003,3.977000000000004,0.00048306999999999864,2.5820000000000007,1.3029999999999973,0.21980294999999997,7594300000000.0,54170000000.0,6.636080000000003e+22,1.9920000000000009,39.05737299999987,0.21699999999999964,18.688999999999993
39,4197,12085,M3.1,2014-06-11 10:16:00,6.69e+22,95.547,0.00533935,10818.14,37.972,4627.196,53.999,0.0107249,47.134,101.739,-0.11307433,93700000000000.0,23500000000000.0,1.38e+24,40.547,3003.106445,4.844,513.39,2.02498e+21,2.352000000000004,0.0019282599999999998,477.09000000000015,5.744,260.799,4.442,0.0036885500000000005,3.6580000000000013,1.570999999999998,0.07531981,7471300000000.0,12497690000000.0,7.589400000000013e+22,3.2660000000000053,51.39038100000016,0.015000000000000568,182.32999999999998
40,4698,12192,M4.0,2014-10-22 19:48:00,1.39e+23,97.513,-0.00322057,20737.07,51.029,12607.896,60.538,-0.0052296,53.686,111.281,0.12487602,222000000000000.0,12400000000000.0,5.26e+24,47.839,6764.608398,5.502,615.232,4.943700000000006e+21,3.9440000000000026,0.00021509000000000025,1654.2999999999993,1.2020000000000053,1236.7750000000015,1.3939999999999984,0.0010807500000000001,0.6310000000000002,5.905000000000001,0.005629849999999992,6973400000000.0,713740000000.0,3.750050000000005e+23,0.42199999999999704,307.14257799999996,0.09100000000000019,46.999000000000024
41,4781,12205,X1.6,2014-11-06 05:26:00,4.89e+22,88.309,0.02379431,6875.051,20.027,4202.876,47.295,0.05590031,36.975,98.35,0.01184574,67100000000000.0,53400000000000.0,6.33e+23,31.218,1329.393311,4.809,1649.779,1.5849300000000023e+21,12.12599999999999,0.0085534,906.344,0.532,621.1080000000002,5.541000000000004,0.017961530000000003,0.2289999999999992,11.399000000000001,0.06951984,6109390000000.0,16598340000000.0,4.705789999999996e+22,0.1789999999999985,38.599488000000065,0.14100000000000001,523.232
42,4941,12241,M1.1,2014-12-15 13:50:00,1.6e+22,102.54,0.00957321,6587.156,24.183,1164.184,55.144,0.02022246,40.089,107.36,-0.01078876,21400000000000.0,6400000000000.0,1.91e+23,33.466,506.648529,4.261,208.782,1.9150999999999902e+20,0.4329999999999927,0.0022770099999999995,445.78099999999995,4.6129999999999995,39.781999999999925,0.6780000000000044,0.0028571599999999975,2.9069999999999965,6.564999999999998,0.17854894,1398850000000.0,2713390000000.0,2.654210000000001e+22,2.651,66.99215700000002,0.21799999999999997,30.165999999999997
43,4920,12242,M8.7,2014-12-15 16:51:00,5.61e+22,110.06,0.00897049,8343.594,29.907,4883.515,59.235,0.02451445,44.906,114.576,0.4560633,101000000000000.0,35900000000000.0,1.02e+24,36.518,4382.071289,4.948,828.551,2.8306399999999963e+21,2.0999999999999943,0.001418459999999999,988.7209999999995,3.8610000000000007,338.20300000000043,3.1499999999999986,0.0042537700000000005,2.6700000000000017,2.6510000000000105,0.005226789999999981,9424920000000.0,6329740000000.0,1.9837910000000003e+23,2.139000000000003,350.80078100000037,0.13400000000000034,193.3040000000001
44,4941,12241,M6.9,2014-12-17 09:58:00,3.25e+22,91.536,0.0139285,13163.45,51.864,2995.556,62.188,0.02972116,56.061,99.827,0.17399679,61400000000000.0,25300000000000.0,9.09e+23,48.676,1355.388306,4.818,724.603,4.3170499999999984e+21,8.985,0.0004983100000000001,706.3500000000004,6.2379999999999995,502.0239999999999,2.2549999999999955,0.0032441199999999996,3.2310000000000016,10.826999999999998,0.027790789999999982,10954910000000.0,2156880000000.0,2.289598000000001e+23,3.200000000000003,221.1516120000001,0.0030000000000001137,172.54199999999992
45,4920,12242,X1.8,2014-12-18 12:28:00,8.82e+22,105.815,0.00866818,10043.46,33.186,7289.925,57.984,0.02191776,44.914,111.634,0.38633388,144000000000000.0,62200000000000.0,1.85e+24,38.094,4729.348633,5.208,1201.6,5.102490000000002e+21,4.451999999999998,0.0006004499999999989,8.81000000000131,0.03200000000000358,239.1850000000004,3.421999999999997,0.0012868300000000027,1.036999999999999,3.959000000000003,0.039851899999999996,1425900000000.0,5329370000000.0,9.717699999999989e+22,0.4230000000000018,164.80957000000035,0.007000000000000561,142.35500000000002
46,5026,12257,M5.6,2015-01-11 16:24:00,2.83e+22,91.394,-0.00115759,9351.127,33.876,2014.775,54.234,-0.0023224,45.375,98.696,-0.12458461,36500000000000.0,2470000000000.0,4.85e+23,38.968,930.184448,4.439,45.184,1.7426100000000007e+21,1.5319999999999965,0.00189663,442.8909999999996,6.063000000000002,76.2320000000002,1.4159999999999968,0.00394989,2.9919999999999973,0.534000000000006,0.00667073,2526130000000.0,92415000000.0,1.6215499999999955e+22,2.860999999999997,27.47894299999996,0.11800000000000033,15.898999999999997
47,5144,12280,M2.4,2015-02-08 11:35:00,1.61e+22,109.991,0.00039584,10035.13,45.917,1740.325,74.81,0.00099088,55.11,112.457,0.09997111,35100000000000.0,2040000000000.0,3.62e+23,44.982,881.773926,4.576,10.761,3.5802099999999997e+21,8.497,0.012950080000000001,2412.3499999999995,5.329999999999998,303.9390000000001,2.2779999999999916,0.03468113,0.7370000000000019,9.087000000000003,0.22550362999999998,4781290000000.0,14449310000000.0,1.3943730000000001e+23,2.1850000000000023,73.78784199999996,0.2369999999999992,282.62199999999996
