,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,USFLUX_diff,MEANGBT_diff,MEANJZH_diff,MEANPOT_diff,SHRGT45_diff,TOTUSJH_diff,MEANGBH_diff,MEANALP_diff,MEANGAM_diff,MEANGBZ_diff,MEANJZD_diff,TOTUSJZ_diff,SAVNCPP_diff,TOTPOT_diff,MEANSHR_diff,AREA_ACR_diff,R_VALUE_diff,ABSNJZH_diff
47,5692,12371,M2.0,2015-06-20 13:42:00,4.699559e+22,80.933,-0.01452743,18105.08,59.06,3607.832,55.769,-0.02573528,58.334,88.948,0.0510951,71861350000000.0,41786940000000.0,1.679979e+24,51.96,1845.334839,4.849,1014.988,2.895489999999995e+21,1.1690000000000111,0.0026644799999999986,336.8500000000022,1.963000000000001,166.192,0.5640000000000001,0.005113409999999999,1.6500000000000057,0.10999999999999943,0.05630967,982470000000.0,9598990000000.0,1.1972999999999867e+22,1.294000000000004,9.929808999999977,0.08399999999999963,164.3900000000001
48,5692,12371,M2.6,2015-06-20 14:36:00,4.687279e+22,80.28,-0.01412794,17967.17,59.474,3606.601,55.62,-0.02531326,58.574,88.205,0.04510463,72381200000000.0,41404330000000.0,1.678469e+24,52.253,1851.254272,4.853,993.731,3.254880000000001e+21,0.8380000000000081,0.003070070000000001,264.8899999999994,2.009999999999998,259.9539999999997,0.49499999999999744,0.00597058,1.7389999999999972,0.554000000000002,0.05831441,1682210000000.0,9794850000000.0,2.5587e+22,1.384999999999998,1.9348139999999603,0.08800000000000008,192.22299999999996
49,5692,12371,M6.5,2015-06-22 06:23:00,4.069844e+22,80.478,-0.01471566,17926.16,61.9,3178.383,56.095,-0.02734385,60.706,87.032,-0.17617549,63963700000000.0,29111260000000.0,1.53125e+24,54.097,1767.166016,4.734,946.497,8.99019999999997e+20,2.409000000000006,0.002470100000000001,2595.6500000000015,0.9470000000000027,199.08600000000024,3.8500000000000014,0.001714750000000001,0.03800000000000381,3.3730000000000047,0.01713291,1113080000000.0,7750460000000.0,1.2366100000000007e+23,0.12600000000000477,34.539306000000124,0.019000000000000128,96.91899999999998
50,5692,12371,M7.9,2015-06-24 20:16:00,4.155322e+22,91.696,-0.00796053,12284.18,43.045,3016.469,52.527,-0.01630857,49.882,96.514,-0.15088004,60116040000000.0,15203440000000.0,1.026408e+24,43.784,1651.694336,4.636,500.82,3.4030000000007668e+19,0.9830000000000041,0.0007599099999999991,1178.369999999999,5.481000000000002,32.6909999999998,1.9099999999999966,0.0012114599999999975,3.149000000000001,0.43200000000000216,0.049821639999999986,2285030000000.0,1031560000000.0,1.2095100000000001e+23,2.807000000000002,103.16833500000007,0.13999999999999968,58.762
51,5885,12403,M1.4,2015-08-20 21:48:00,3.538993e+22,104.879,-0.00251059,7214.793,28.132,2833.549,58.422,-0.00552003,42.46,112.964,-0.13856834,54342710000000.0,3711904000000.0,4.768266e+23,36.296,1379.369995,4.847,124.937,3.05412e+21,1.1260000000000048,0.00318992,262.2550000000001,4.247,320.3449999999998,2.1429999999999936,0.00704321,2.4650000000000034,0.13599999999999568,0.07536074999999998,6739280000000.0,5175133000000.0,6.763530000000004e+22,2.4350000000000023,117.644409,0.04600000000000026,94.832
52,5885,12403,M1.2,2015-08-21 18:49:00,3.768108e+22,100.644,-0.00643022,10737.4,41.294,3486.936,61.769,-0.01423589,50.146,108.439,-0.03358239,69434830000000.0,8268705000000.0,8.245696e+23,43.067,1746.995239,5.045,371.827,2.501590000000001e+21,9.387999999999991,0.00466462,2188.0460000000003,7.341999999999999,356.5640000000003,1.3629999999999995,0.010384059999999999,3.959000000000003,10.022000000000006,0.15983775,7511060000000.0,674042000000.0,2.476087e+23,3.9780000000000015,231.74426200000016,0.10200000000000031,282.108
53,5982,12423,M3.6,2015-09-27 15:55:00,1.358885e+22,108.507,-0.0018267,5168.641,15.376,1169.218,58.534,-0.00346116,36.158,120.074,0.02219659,18485700000000.0,758516700000.0,1.168765e+23,28.309,399.8974,4.257,31.101,6.550538e+21,13.961999999999989,0.00849604,1155.7459999999996,3.1079999999999988,576.0870000000001,1.0230000000000032,0.01877964,1.347999999999999,10.647000000000006,0.31281018,8068380000000.0,3590232300000.0,6.570452999999999e+22,0.4150000000000027,218.870728,0.47099999999999964,32.938
54,6052,12445,M1.9,2015-11-03 15:26:00,2.425547e+22,85.402,0.01064347,9161.686,26.003,1545.078,47.912,0.01911017,40.253,93.755,-0.09441388,26286860000000.0,12435440000000.0,3.760614e+23,33.551,671.426086,4.477,328.968,2.1176500000000007e+21,4.869,0.00885837,750.9809999999998,5.087,138.57999999999993,4.948999999999998,0.01598753,3.299999999999997,2.4620000000000033,0.1332894,726950000000.0,9809207000000.0,3.075100000000005e+21,3.725999999999999,76.62274100000002,0.006000000000000227,277.557
55,6063,12443,M3.7,2015-11-04 01:52:00,2.884727e+22,106.157,-0.00033804,9709.006,44.641,2417.607,68.769,-0.00085915,55.335,106.557,0.29525244,51440790000000.0,7580200000000.0,6.39516e+23,44.805,2112.525635,4.392,16.766,4.30721e+21,0.9309999999999974,0.00050283,892.2440000000006,0.9639999999999986,702.0819999999999,2.2860000000000014,0.00125931,1.902000000000001,3.986000000000004,0.0013381000000000087,13269830000000.0,919722000000.0,1.4006259999999995e+23,0.75,38.87719700000025,0.1479999999999997,7.641999999999998
56,6206,12473,M2.3,2016-01-01 12:11:00,3.498963e+22,88.066,0.00682597,3938.299,11.828,1794.351,38.481,0.01733335,30.569,92.327,-0.21432017,32963890000000.0,17346770000000.0,2.56815e+23,24.5,811.254211,4.108,335.162,6.464199999999999e+20,3.950000000000003,0.0010707199999999998,69.23100000000022,1.875,9.809999999999945,0.8569999999999993,0.001176420000000001,2.257999999999999,3.6580000000000013,0.29487951,3742900000000.0,1202120000000.0,2.0507699999999995e+22,2.6799999999999997,80.81567399999994,0.08399999999999963,35.278999999999996
57,6483,12529,M6.7,2016-04-17 12:29:00,5.170937e+22,86.249,-0.00578472,13371.07,37.413,2896.445,44.688,-0.01056277,45.861,92.194,0.08710829,60265780000000.0,16517040000000.0,1.28503e+24,40.986,2039.168213,4.588,418.612,1.4475599999999924e+21,6.497,0.0009775999999999995,996.9700000000012,6.0760000000000005,45.702999999999975,0.2680000000000007,0.0018563799999999995,3.304000000000002,5.640000000000001,0.09550331000000001,1645750000000.0,12370340000000.0,1.3771800000000003e+23,3.2010000000000005,130.383423,0.23500000000000032,85.57999999999998
58,6670,12567,M7.6,2016-07-22 17:16:00,4.647809e+22,69.039,-0.00458628,9495.39,35.338,2716.504,38.537,-0.00962429,45.682,75.807,0.0028921,46658760000000.0,17972620000000.0,8.443478e+23,38.888,1315.685913,4.545,307.079,9.950099999999929e+20,4.3559999999999945,0.00030816999999999997,461.13800000000083,2.490000000000002,186.28999999999996,2.5420000000000016,0.0006796000000000007,0.8689999999999998,4.337999999999994,0.02128999,6057010000000.0,9555274000000.0,7.796299999999994e+22,1.8449999999999989,95.38183600000002,0.05600000000000005,8.675999999999988
59,6670,12567,M5.5,2016-07-22 17:31:00,4.678182e+22,68.322,-0.00465336,9376.856,34.883,2691.827,38.27,-0.00993078,45.688,75.271,0.0461198,47164710000000.0,20922150000000.0,8.482406e+23,38.671,1304.471802,4.582,316.954,6.761800000000062e+20,5.302999999999997,0.0007587699999999998,525.6930000000011,2.951999999999998,221.92799999999988,3.2099999999999937,0.0017743900000000007,0.9199999999999946,5.495999999999995,0.037993940000000004,6041550000000.0,15544903000000.0,6.967500000000004e+22,2.2340000000000018,118.2542719999999,0.038000000000000256,45.12299999999999
60,6972,12644,M4.4,2017-04-01 09:48:00,1.594257e+22,95.132,0.00133761,8029.789,37.483,1047.395,50.455,0.00304436,47.251,100.468,-0.21893662,22583770000000.0,2819055000000.0,2.612873e+23,39.924,545.324341,4.373,32.774,3.2453700000000005e+21,12.611000000000004,0.00033894000000000003,1707.888,7.547000000000004,345.46299999999997,3.628999999999998,0.00068826,2.865000000000002,14.385000000000005,0.58951154,6407220000000.0,1138645000000.0,1.776799999999999e+21,3.103999999999999,117.42996199999999,0.895,1.3299999999999983
61,6972,12644,M5.3,2017-04-01 20:02:00,2.413863e+22,97.941,0.01152464,6942.424,34.82,1994.874,54.884,0.02742318,45.073,110.4,-0.16382664,40491310000000.0,15324940000000.0,3.416045e+23,38.958,797.078003,4.41,426.976,8.386410000000001e+21,7.274000000000001,0.00928125,898.8850000000002,3.7509999999999977,1037.3229999999999,8.157000000000004,0.021879609999999997,2.1970000000000027,15.440000000000012,0.19949671,19214430000000.0,12050756000000.0,7.464130000000003e+22,1.2980000000000018,282.322266,0.16100000000000048,369.467
62,6972,12644,M2.1,2017-04-02 06:38:00,3.359647e+22,91.533,0.00755983,7873.001,32.706,2575.446,51.21,0.01664705,43.808,104.853,-0.04137158,47246520000000.0,16215680000000.0,5.080841e+23,37.674,1117.062012,4.733,367.362,1.0337529999999998e+22,5.150999999999996,0.0026485599999999995,1017.4369999999999,0.6029999999999944,692.4459999999999,1.963000000000001,0.008716390000000001,0.8990000000000009,2.5060000000000002,0.11514382000000001,8853320000000.0,6268165000000.0,1.7483230000000003e+23,0.5690000000000026,367.34198000000015,0.27699999999999925,6.295999999999992
63,6972,12644,M1.2,2017-04-02 13:05:00,3.749404e+22,94.134,0.0060312,11002.62,35.495,3272.612,56.101,0.01117142,45.253,113.008,-0.0834851,54319160000000.0,8598565000000.0,7.314747e+23,39.194,1335.303223,4.865,301.91,8.532069999999998e+21,3.0330000000000013,0.0009301000000000005,4203.099000000001,5.457999999999998,900.0140000000001,4.260999999999996,0.004644589999999999,3.1099999999999994,9.941999999999993,0.07900416,10862890000000.0,679028000000.0,3.490967e+23,2.987000000000002,462.61730999999986,0.31599999999999984,7.1410000000000196
64,6972,12644,M5.8,2017-04-03 02:29:00,4.712937e+22,83.687,0.00475648,12988.75,36.054,4208.381,52.893,0.00811917,45.089,110.222,-0.03904018,63885290000000.0,8403415000000.0,1.031459e+24,39.224,1478.124268,4.687,284.419,7.98781e+21,10.987000000000009,0.0037473899999999997,1482.5200000000004,0.5710000000000051,660.9600000000005,3.9129999999999967,0.00692445,0.31400000000000006,6.25500000000001,0.005847970000000001,8824980000000.0,6984095000000.0,2.5348400000000005e+23,0.05300000000000438,114.01733400000012,0.1899999999999995,148.53000000000003
65,7075,12665,M2.4,2017-07-13 14:09:00,2.949463e+22,91.047,-0.00997015,14239.28,52.098,2158.801,56.498,-0.01960025,55.428,95.942,0.07928784,47003610000000.0,15896540000000.0,9.040308e+23,48.435,1374.369019,4.45,476.573,1.4795499999999967e+21,1.6140000000000043,0.001561139999999999,1917.8599999999988,1.091000000000001,83.27199999999993,3.5250000000000057,0.0002667800000000012,1.6500000000000057,0.6389999999999958,0.053905640000000005,1070890000000.0,5029440000000.0,3.1168499999999955e+22,0.9809999999999945,99.24853600000006,0.12699999999999978,25.984000000000037
66,7115,12673,M1.5,2017-09-04 03:30:00,2.514307e+22,104.52,-0.03447565,17517.38,58.52,3104.773,78.914,-0.06549207,60.619,117.446,-0.13493191,56202990000000.0,55368770000000.0,9.007766e+23,51.851,1028.545776,4.951,1334.863,1.111671e+22,8.75200000000001,0.017493599999999998,6532.780000000001,5.823,1283.7890000000002,1.4629999999999939,0.026159790000000002,0.5399999999999991,3.1629999999999967,0.10586415999999998,20353360000000.0,42518870000000.0,5.3782629999999995e+23,1.8299999999999983,438.0331419999999,0.4039999999999999,912.3670000000001
67,7115,12673,M5.5,2017-09-04 08:33:00,2.774506e+22,97.831,-0.04006697,18068.29,60.01,3430.715,74.131,-0.07592095,60.806,112.698,-0.01657617,59716640000000.0,67517100000000.0,1.03351e+24,52.997,1151.96521,5.071,1725.644,8.802040000000003e+21,6.611999999999995,0.01642309,4090.880000000001,3.7989999999999995,1083.413,3.236000000000004,0.02570775,1.1410000000000053,1.6940000000000026,0.11760578,15058560000000.0,38212130000000.0,4.327865e+23,1.0630000000000024,366.24389700000006,0.31899999999999995,960.504
68,7115,12673,X9.3,2017-09-06 00:02:00,4.116054e+22,102.258,-0.06704891,21447.25,50.799,6618.409,73.335,-0.09952597,53.756,119.826,-0.08580072,82407560000000.0,87630310000000.0,1.54608e+24,47.142,1545.557617,5.171,3639.482,3.271370000000006e+21,4.8030000000000115,0.013864030000000006,1704.7900000000009,3.355000000000004,484.78999999999996,1.757000000000005,0.012807540000000006,2.3659999999999997,6.257000000000005,0.20114738999999998,487030000000.0,6229330000000.0,1.577119999999999e+23,1.8319999999999936,35.455322000000024,0.07599999999999962,823.3429999999998
69,7115,12673,M7.3,2017-09-06 22:15:00,5.245853e+22,102.297,-0.05060773,19213.96,41.176,7088.373,68.441,-0.07087752,47.847,116.865,-0.12153272,90388410000000.0,87337290000000.0,1.638242e+24,41.969,1763.919312,5.198,3249.067,6.512169999999999e+21,0.6330000000000098,0.007441210000000004,1409.1500000000015,5.268000000000001,368.0079999999998,3.7369999999999948,0.020481070000000004,3.5289999999999964,2.0290000000000106,0.07239008000000001,853110000000.0,6031680000000.0,2.3439000000000053e+22,2.975999999999999,61.0269780000001,0.06799999999999962,272.76200000000017
70,7115,12673,X1.3,2017-09-07 02:36:00,5.417489e+22,96.695,-0.04289524,17802.97,40.147,6981.602,64.228,-0.06042131,46.917,110.947,-0.22874737,86541700000000.0,74553290000000.0,1.566689e+24,41.301,1771.883179,5.121,2842.367,5.505500000000007e+21,10.730000000000004,0.015907070000000002,2318.2599999999984,2.4810000000000016,570.6170000000002,10.200000000000003,0.029474809999999997,2.7439999999999998,9.361999999999995,0.03286652000000001,10313440000000.0,20938800000000.0,1.3223499999999994e+23,1.9869999999999948,46.644653999999946,0.1849999999999996,896.1659999999997
71,7115,12673,M3.9,2017-09-07 11:59:00,5.604837e+22,92.444,-0.03235075,15655.12,37.497,5831.543,57.427,-0.05253321,45.804,106.127,-0.14147896,82259220000000.0,63285120000000.0,1.494623e+24,40.415,1898.4729,5.069,2325.598,2.2534999999999954e+21,6.462000000000003,0.012038100000000003,2630.4400000000005,2.969000000000001,1514.107,8.104000000000006,0.009519690000000004,1.4549999999999983,6.230000000000004,0.047869630000000024,7301690000000.0,17913330000000.0,1.0999400000000006e+23,1.006999999999998,164.8830559999999,0.02800000000000047,607.4389999999999
72,7115,12673,M1.2,2017-09-07 15:43:00,5.613295e+22,93.027,-0.03832188,15304.87,35.437,5842.066,57.352,-0.0611286,45.11,106.716,-0.16300993,81836620000000.0,75113890000000.0,1.433866e+24,39.519,1905.817749,5.048,2703.341,2.2730299999999974e+21,5.1440000000000055,0.0029092099999999954,2816.8500000000004,4.734999999999999,799.8410000000003,6.4040000000000035,0.0025896399999999972,1.7929999999999993,5.695000000000007,0.0425623,2246060000000.0,970660000000.0,1.4662599999999984e+23,1.8130000000000024,107.25024400000007,0.07599999999999962,4.222000000000207
