,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,USFLUX_diff,MEANGBT_diff,MEANJZH_diff,MEANPOT_diff,SHRGT45_diff,TOTUSJH_diff,MEANGBH_diff,MEANALP_diff,MEANGAM_diff,MEANGBZ_diff,MEANJZD_diff,TOTUSJZ_diff,SAVNCPP_diff,TOTPOT_diff,MEANSHR_diff,AREA_ACR_diff,R_VALUE_diff,ABSNJZH_diff
0,8,11069,M1.2,2010-05-05 05:19:00,8.218006e+21,104.576,-0.02858981,6956.294,17.711,804.506,57.682,-0.06215115,37.419,113.83,0.01561382,12583300000000.0,11804430000000.0,1.062031e+23,30.822,221.451202,4.197,328.64,2.2304619999999998e+21,7.426000000000002,0.004393310000000001,1455.2200000000003,7.558,84.16999999999996,5.098999999999997,0.00508691,6.428000000000004,11.495999999999995,0.13663808,789550000000.0,1945406000000.0,3.354821e+22,5.232000000000003,50.444931,0.125,88.006
1,54,11081,M2.0,2010-06-11 12:57:00,2.492258e+21,136.018,-0.01067006,3867.412,26.318,266.345,73.914,-0.02801483,45.745,143.165,-0.51339287,5566317000000.0,2072907000000.0,2.074468e+22,35.722,91.149933,3.231,43.086,,,,,,,,,,,,,,,,,,
2,115,11093,M1.0,2010-08-07 06:24:00,1.291028e+22,96.459,-0.00584239,8250.659,24.915,869.41,42.809,-0.0143567,39.289,96.397,-0.1721857,16864430000000.0,1866188000000.0,2.194078e+23,34.03,510.853424,3.739,116.988,3.3698599999999983e+21,6.480000000000004,0.0005342100000000002,1955.5249999999996,5.295999999999999,73.49200000000008,3.463000000000001,0.0007530200000000001,2.132000000000005,6.615000000000009,0.025901220000000003,2678050000000.0,258712000000.0,5.114199999999988e+21,2.311,40.21893299999999,0.07900000000000018,25.562999999999988
3,211,11112,M2.9,2010-10-16 07:12:00,1.18678e+22,131.391,0.00288457,3811.955,16.53,993.808,63.644,0.00821481,37.853,132.928,0.37282902,19683660000000.0,6300825000000.0,9.150875e+22,29.788,696.704041,4.0,52.141,8.237199999999997e+20,2.8969999999999914,0.00235048,840.7730000000001,4.413,138.31999999999994,3.9399999999999977,0.006297329999999999,2.0150000000000006,4.256,0.35117561,1035130000000.0,791298000000.0,1.7555410000000003e+22,2.096,6.9086300000000165,0.29300000000000015,42.132
4,245,11121,M5.4,2010-11-06 03:36:00,2.598392e+22,88.15,0.00072538,2347.871,7.347,1336.263,37.386,0.00207232,27.64,92.776,0.0967373,26080910000000.0,1877915000000.0,1.160735e+23,22.769,548.855286,4.046,27.002,,,,,,,,,,,,,,,,,,
5,377,11158,M6.6,2011-02-13 05:38:00,1.250015e+22,112.35,0.02521585,9586.912,50.103,1814.469,83.279,0.06796505,59.725,118.404,0.13935535,34425680000000.0,22501870000000.0,2.97645e+23,48.945,574.865662,4.656,589.496,7.033638000000001e+21,8.87700000000001,0.026787130000000003,4383.992,15.629000000000005,1317.298,4.475999999999999,0.07246973,5.9780000000000015,0.8359999999999985,0.11319521999999999,23320450000000.0,21235422000000.0,2.3001968999999998e+23,7.9979999999999976,272.29669200000006,1.1829999999999998,574.1179999999999
6,377,11158,M2.2,2011-02-14 05:26:00,2.31322e+22,98.992,0.02189833,15359.87,57.868,2858.902,73.307,0.04572924,60.477,108.353,0.09070126,49966090000000.0,17156630000000.0,7.623972e+23,51.407,1008.172302,4.967,818.45,4.33374e+21,5.182000000000002,0.0018574300000000002,1282.1000000000004,2.267000000000003,231.62699999999995,6.084999999999994,0.006120930000000004,0.16799999999999926,4.26100000000001,0.07710552000000001,4436790000000.0,2632670000000.0,1.830676e+23,0.7539999999999978,170.56390399999998,0.1639999999999997,82.33000000000004
7,384,11161,M1.1,2011-02-15 19:44:00,1.583015e+22,111.274,-0.01404452,7778.299,24.627,1428.679,61.943,-0.02776583,42.338,118.889,-0.14175706,24263720000000.0,6742030000000.0,2.202133e+23,35.49,584.009949,4.488,299.387,4.11556e+21,0.3089999999999975,0.005683529999999999,4042.4429999999998,10.031999999999998,551.32,6.570999999999998,0.007073359999999997,5.707999999999998,1.836999999999989,0.09619177000000001,7751270000000.0,2572678000000.0,1.3618237999999999e+23,6.3480000000000025,227.87811299999998,0.3160000000000007,157.777
8,377,11158,M1.6,2011-02-16 02:25:00,2.769748e+22,98.424,0.02600396,14370.5,53.262,3196.524,68.185,0.05061166,55.707,109.978,0.32540411,55416610000000.0,34606690000000.0,8.018418e+23,48.878,1082.296997,4.763,1092.505,1.6381399999999975e+21,6.0,0.0019728000000000002,614.3099999999995,4.301000000000002,183.21099999999979,1.4860000000000042,0.00022038999999999392,2.665999999999997,9.588999999999999,0.12531241,3129930000000.0,4807710000000.0,2.743139999999996e+22,1.9870000000000019,13.995850000000019,0.09799999999999986,91.10200000000009
9,377,11158,M6.6,2011-02-17 22:11:00,3.550232e+22,97.354,0.01586254,11323.3,37.159,3255.458,61.35,0.02955703,47.167,106.617,0.06650361,54518170000000.0,27361110000000.0,7.398621e+23,40.936,1115.798218,4.82,780.421,4.105909999999998e+21,4.042000000000002,0.00359369,427.119999999999,1.4690000000000012,226.8430000000003,1.1159999999999997,0.007794209999999999,1.3459999999999965,4.73299999999999,0.17255420999999999,1532430000000.0,2402010000000.0,9.668710000000002e+22,0.6210000000000022,12.264770999999882,0.15200000000000014,84.29199999999992
