,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,USFLUX_diff,MEANGBT_diff,MEANJZH_diff,MEANPOT_diff,SHRGT45_diff,TOTUSJH_diff,MEANGBH_diff,MEANALP_diff,MEANGAM_diff,MEANGBZ_diff,MEANJZD_diff,TOTUSJZ_diff,SAVNCPP_diff,TOTPOT_diff,MEANSHR_diff,AREA_ACR_diff,R_VALUE_diff,ABSNJZH_diff
10,384,11162,M1.3,2011-02-17 09:04:00,1.48e+22,112.1,-0.00833069,9746.339,39.346,1277.497,66.592,-0.01739298,49.653,112.798,0.39944884,24400000000000.0,4540000000000.0,2.86e+23,41.178,714.485535,4.243,184.1,1.565300000000001e+21,5.1969999999999885,0.0012163399999999998,163.61000000000058,1.908999999999999,179.22900000000004,5.400999999999996,0.002243850000000002,1.7379999999999995,0.20600000000000307,0.16744180000000003,3239950000000.0,1050952000000.0,2.1950699999999983e+22,0.47799999999999443,43.90130599999998,0.22799999999999976,46.91900000000001
11,393,11164,M1.1,2011-02-27 00:52:00,2.59e+22,73.437,0.01191612,5606.212,13.211,1594.441,38.866,0.03021261,33.596,81.992,-0.07969034,26300000000000.0,20700000000000.0,2.73e+23,26.174,533.046143,4.201,437.655,1.6544999999999993e+21,6.533999999999992,0.0018055099999999998,375.1909999999998,4.688000000000001,127.56500000000005,0.34199999999999875,0.005130330000000002,1.7900000000000063,4.381,0.11957448000000001,2187590000000.0,3674480000000.0,2.2752999999999952e+21,1.9960000000000022,35.03820799999994,0.0959999999999992,93.07499999999999
12,393,11164,M1.2,2011-03-05 17:13:00,4.58e+22,98.528,0.00925539,12719.76,40.625,3760.988,58.912,0.01775734,47.906,107.998,0.05373006,72300000000000.0,36300000000000.0,1.09e+24,41.72,1946.186035,5.016,598.694,2.0279500000000014e+21,4.984999999999999,0.0027902000000000005,458.71999999999935,1.509999999999998,114.48199999999997,1.8149999999999977,0.00525719,0.20199999999999818,3.646000000000001,0.06483518999999999,1806100000000.0,4492990000000.0,7.799900000000004e+22,0.6850000000000023,99.40075699999989,0.13400000000000034,196.88899999999995
13,394,11165,M1.5,2011-03-05 19:54:00,1.84e+22,116.247,-0.00195591,4252.081,19.916,1344.927,57.612,-0.00478283,38.013,120.858,-0.25818267,26600000000000.0,3590000000000.0,1.52e+23,31.28,580.589905,4.29,52.542,6.20706e+21,0.20300000000000296,1.5599999999998428e-06,1244.9610000000002,1.3369999999999997,462.04499999999996,3.291000000000004,0.0016237199999999995,0.1700000000000017,0.8870000000000005,0.41256786,6346530000000.0,1951479000000.0,7.012347000000001e+22,0.19500000000000028,162.48321600000003,0.2789999999999999,12.474000000000004
14,393,11164,M1.4,2011-03-05 20:07:00,4.9e+22,96.481,0.00928932,11965.96,39.268,3761.582,55.25,0.01894681,46.967,105.997,0.05553023,73200000000000.0,38500000000000.0,1.14e+24,40.626,1895.631958,4.999,664.288,3.7090499999999984e+21,3.2190000000000083,0.0021449600000000004,36.95000000000073,1.1169999999999973,85.73900000000003,2.8980000000000032,0.004710800000000001,0.22100000000000364,1.8119999999999976,0.10874750000000001,1415110000000.0,7107550000000.0,9.668499999999996e+22,0.3990000000000009,16.766724000000067,0.03000000000000025,196.69
15,393,11164,M1.8,2011-03-05 21:20:00,4.85e+22,100.741,0.00982022,12635.95,40.581,3958.624,58.569,0.01891957,47.711,110.174,0.06632242,76500000000000.0,45000000000000.0,1.15e+24,41.709,1910.762573,4.966,672.665,5.193290000000002e+21,1.0060000000000002,0.0034541499999999996,210.39999999999964,1.2260000000000062,378.02199999999993,2.442,0.00692503,0.0660000000000025,0.15400000000001057,0.02713193,8194180000000.0,15087650000000.0,1.1809399999999993e+23,0.48800000000000665,10.819091999999955,0.043999999999999595,287.626
16,394,11165,M1.5,2011-03-06 09:50:00,3.01e+22,101.034,-0.00577092,5908.062,20.786,2128.35,53.764,-0.01177267,37.757,109.2,-0.32756907,37300000000000.0,6690000000000.0,3.09e+23,31.063,939.71759,4.463,227.513,9.824189999999999e+21,12.25,0.0063847999999999995,1793.415,1.6920000000000002,633.3629999999998,2.7099999999999937,0.013325630000000002,0.2639999999999958,9.765999999999991,0.27066308,7131180000000.0,4723532000000.0,1.4507250000000003e+23,0.25099999999999767,306.795349,0.10299999999999976,209.098
17,394,11165,M1.3,2011-03-06 14:29:00,3.33e+22,94.55,-0.00411763,6016.339,22.514,2231.296,51.243,-0.00875743,39.246,102.943,-0.17882249,39100000000000.0,4180000000000.0,3.6e+23,32.244,1036.254395,4.521,185.75,9.54805e+21,10.072000000000003,0.0024351499999999996,1480.7759999999998,3.0329999999999977,535.9459999999999,3.1999999999999957,0.00458018,0.7540000000000049,8.695000000000007,0.033486600000000005,6190110000000.0,332325000000.0,1.4912579999999998e+23,1.7270000000000003,290.664185,0.08199999999999985,126.85300000000001
18,394,11165,M5.3,2011-03-06 22:44:00,4.3e+22,84.727,0.0038592,6512.072,25.066,2986.294,49.05,0.00884312,40.652,99.425,-0.04363017,55200000000000.0,10200000000000.0,5.28e+23,33.987,1297.301147,4.593,235.813,1.2619110000000003e+22,14.152999999999992,0.010176810000000001,699.1790000000001,3.820999999999998,856.8179999999998,2.9720000000000013,0.02183203,2.655000000000001,7.466000000000008,0.22879992000000002,17878480000000.0,2259693000000.0,2.1855269999999996e+23,2.7010000000000005,324.5147699999999,0.1459999999999999,17.416000000000025
19,401,11166,M1.7,2011-03-07 23:07:00,2.74e+22,101.307,-0.00232182,12491.98,53.787,2522.306,69.374,-0.00471677,58.015,106.731,0.25179377,51500000000000.0,5660000000000.0,7.2e+23,49.357,1167.565918,4.604,100.725,3.9728799999999974e+21,7.131,0.0007605000000000001,1642.75,3.083999999999996,537.5989999999999,6.821999999999996,0.0010929300000000002,1.6809999999999974,8.699999999999989,0.07966256000000005,7673470000000.0,1120268000000.0,1.511188e+23,1.472999999999999,132.32495100000006,0.006000000000000227,39.08299999999999
20,401,11166,M1.7,2011-03-08 02:02:00,2.84e+22,104.974,-0.00043542,13945.33,53.091,2766.465,71.808,-0.00082804,57.433,112.474,0.35352379,54200000000000.0,7860000000000.0,7.94e+23,48.849,1200.348022,4.708,18.677,5.201110000000001e+21,10.38900000000001,0.00103901,2304.8099999999995,1.7150000000000034,648.0450000000001,8.109000000000009,0.00216423,0.7520000000000024,13.474000000000004,0.012550589999999973,9169960000000.0,2462030000000.0,2.0735700000000004e+23,0.8359999999999985,135.729736,0.2160000000000002,4.227
21,401,11166,X1.5,2011-03-08 11:23:00,2.97e+22,92.902,0.00194848,12870.74,57.026,2938.744,67.211,0.0045628,59.529,98.882,0.27970451,60600000000000.0,7490000000000.0,8.83e+23,51.416,1339.980713,4.823,100.641,2.111039999999998e+21,9.917999999999992,0.00473709,85.11999999999898,4.075000000000003,356.1210000000001,3.1640000000000015,0.01009165,1.9170000000000016,9.607,0.038216059999999996,8698150000000.0,300021000000.0,1.565166e+23,2.5359999999999943,168.63293499999986,0.24800000000000022,18.667
22,401,11166,M1.3,2011-03-10 16:43:00,3.53e+22,99.174,0.00142304,14635.9,51.32,3535.36,69.134,0.00278739,55.031,107.392,0.1297126,65500000000000.0,8090000000000.0,1.02e+24,47.59,1607.284668,4.951,74.368,2.8943999999999895e+20,3.0829999999999984,8.339999999999997e-05,986.8199999999997,1.1599999999999966,215.77199999999993,2.4669999999999987,0.00012764999999999999,0.8310000000000031,3.8880000000000052,0.1107821,2014120000000.0,3426990000000.0,5.304799999999997e+22,0.847999999999999,13.041625999999951,0.02400000000000002,3.5400000000000063
23,407,11169,M1.0,2011-03-13 12:22:00,2.08e+22,105.071,-0.01813206,8549.078,31.112,1652.094,57.11,-0.04369046,44.735,109.48,0.0443445,32700000000000.0,25800000000000.0,3.64e+23,37.733,953.348022,4.594,581.912,5.478899999999997e+20,4.0049999999999955,0.006343480000000002,154.8080000000009,2.117000000000001,253.02999999999997,3.2310000000000016,0.014655040000000001,0.46999999999999886,6.953000000000003,0.11924030999999999,3818010000000.0,10667910000000.0,1.3637300000000024e+22,0.1110000000000042,0.5827020000000402,0.06699999999999928,217.70399999999995
24,437,11176,M1.0,2011-03-24 11:22:00,4.47e+22,83.008,0.00573036,6606.702,24.514,2592.496,41.164,0.01437771,39.001,89.193,0.03440487,52600000000000.0,8430000000000.0,5.94e+23,32.782,1173.730469,4.533,387.711,1.9825200000000013e+21,4.832999999999998,0.0010884699999999994,404.6350000000002,1.1950000000000003,337.2510000000002,1.3719999999999999,0.0017906000000000016,1.6210000000000022,4.3019999999999925,0.05969026,9484380000000.0,3967220000000.0,1.0707999999999953e+21,0.06999999999999318,168.62078900000006,0.12900000000000045,46.49899999999997
25,495,11190,M1.3,2011-04-14 05:12:00,2.26e+22,112.914,-0.00472566,6813.734,37.562,2167.964,69.839,-0.01409855,51.795,116.274,-0.0295407,46400000000000.0,7590000000000.0,3.66e+23,41.509,1443.453247,4.55,191.011,4.047799999999997e+21,6.763999999999996,0.0012436500000000007,324.66299999999956,2.972999999999999,350.96799999999985,4.599000000000004,0.0011024099999999998,0.9969999999999999,5.847999999999999,0.16011634,8563150000000.0,5320070000000.0,7.955849999999998e+22,1.676000000000002,128.8057859999999,0.10400000000000009,10.647999999999996
26,514,11195,M1.2,2011-04-21 03:53:00,4.81e+22,87.087,0.00409688,3724.735,15.356,2562.793,40.519,0.01160971,34.294,94.974,0.17464718,50900000000000.0,11000000000000.0,3.6e+23,28.294,1289.501099,4.372,297.761,,,,,,,,,,,,,,,,,,
27,746,11260,M1.1,2011-07-26 04:07:00,1.44e+22,102.277,0.01710051,4858.169,12.597,1185.459,52.762,0.03786699,33.715,112.553,-0.14718685,20100000000000.0,15100000000000.0,1.25e+23,27.955,364.555664,4.359,331.237,3.62653e+21,9.189999999999998,0.01243387,2028.3139999999999,5.303,503.3270000000001,11.099000000000004,0.025585970000000003,4.605000000000004,14.551999999999992,0.0391049,8014010000000.0,12066063000000.0,6.816514e+22,4.420999999999999,120.84988399999997,0.3849999999999998,260.663
28,750,11261,M9.3,2011-07-28 14:09:00,2.12e+22,79.871,0.00572348,8757.911,34.493,1394.849,46.311,0.01179282,44.705,88.107,0.01063769,24800000000000.0,4870000000000.0,3.44e+23,38.187,702.379822,4.434,169.455,2.2085200000000008e+21,5.750999999999991,0.0012098400000000002,1045.6679999999997,0.41199999999999903,12.760999999999967,1.8089999999999975,0.003008430000000001,0.46999999999999886,5.221999999999994,0.04726308,456120000000.0,892914000000.0,7.4957300000000005e+22,0.9350000000000023,27.311950000000024,0.0129999999999999,24.22
29,750,11261,M1.4,2011-07-31 18:19:00,1.86e+22,105.492,-0.00873958,10265.06,47.459,2099.416,74.241,-0.02366404,56.541,108.998,0.27176264,43000000000000.0,9440000000000.0,4.47e+23,46.406,1132.903564,4.553,286.352,3.026100000000007e+20,4.439999999999998,0.0017611299999999996,207.63000000000102,5.513000000000005,53.89800000000014,6.147999999999996,0.0019213299999999989,4.053999999999995,6.878999999999991,0.07337263,5509240000000.0,1564506000000.0,3.8669e+22,2.8149999999999977,71.24597100000005,0.19700000000000006,21.938000000000045
30,750,11261,M1.1,2011-08-01 15:37:00,2.18e+22,109.855,0.01843126,12457.35,45.012,2847.286,77.769,0.04660479,55.26,115.553,0.28653374,51100000000000.0,29800000000000.0,6.05e+23,45.127,1333.567871,4.813,674.492,4.3093999999999856e+20,4.078000000000003,0.02306381,1004.4899999999998,3.6970000000000027,39.63000000000011,2.51400000000001,0.05919269,2.237000000000002,3.4669999999999987,0.08214205,1678660000000.0,23360907000000.0,2.5730599999999966e+22,2.3569999999999993,28.76904300000001,0.0039999999999995595,498.0609999999999
31,753,11263,M1.7,2011-08-01 16:32:00,2.73e+22,77.844,0.01039861,20662.8,61.943,2187.668,57.018,0.01707716,60.349,87.296,0.07557213,43400000000000.0,16700000000000.0,1.09e+24,53.465,1051.434937,4.723,413.397,1.6855500000000014e+21,3.228999999999999,8.548999999999883e-05,40.01000000000204,3.530999999999999,201.99699999999984,0.4029999999999987,0.0013477700000000016,1.9969999999999999,3.8249999999999886,0.03751705,2474620000000.0,6543100000000.0,1.8678999999999975e+22,1.7620000000000005,39.762084999999956,0.03500000000000014,9.353000000000009
32,753,11263,M2.5,2011-08-07 15:54:00,3.55e+22,85.368,0.01986574,12031.12,40.439,2644.627,51.218,0.04099215,48.827,92.049,0.02961866,49000000000000.0,47300000000000.0,8.36e+23,43.233,1205.390503,4.783,1039.038,1.2465900000000009e+21,9.344000000000008,0.005103300000000002,1866.7599999999984,4.454000000000001,403.8580000000002,8.513999999999996,0.0050166800000000025,2.5760000000000005,11.640999999999991,0.16571125,5050810000000.0,733230000000.0,5.8629100000000025e+22,1.6360000000000028,33.56262199999992,0.034999999999999254,171.18599999999992
33,753,11263,X6.9,2011-08-07 20:05:00,3.75e+22,80.869,0.01825802,11196.08,38.582,2622.276,48.258,0.03897979,47.535,87.791,0.03878995,48900000000000.0,48100000000000.0,8.31e+23,42.169,1183.951782,4.685,1020.039,1.4413e+21,7.0049999999999955,0.002793210000000001,1179.8400000000001,2.7040000000000006,266.27400000000034,4.650999999999996,0.004280970000000002,2.1090000000000018,6.861000000000004,0.09936656999999999,4502780000000.0,657780000000.0,5.091070000000001e+22,1.6380000000000052,47.910400999999865,0.08400000000000052,109.46499999999992
34,814,11286,M3.2,2011-09-02 23:45:00,1.84e+22,119.748,-0.00490739,5359.48,22.474,1293.479,58.443,-0.01188628,39.788,120.466,0.09868941,26300000000000.0,2840000000000.0,1.94e+23,32.25,901.698608,3.559,134.07,1.299999999999869e+18,10.485,0.0011555200000000002,527.2230000000009,7.916,40.471000000000004,1.1110000000000042,0.001144870000000001,5.854000000000006,11.724999999999994,0.35286264999999994,3650950000000.0,4690498000000.0,4.938379999999997e+22,4.555999999999997,125.21337899999992,0.37399999999999967,17.269999999999996
35,814,11286,M1.6,2011-09-03 16:28:00,1.77e+22,109.111,-0.00243245,4576.919,14.653,954.613,48.636,-0.00648186,34.701,107.883,-0.08836375,19900000000000.0,1250000000000.0,1.61e+23,28.184,749.074219,3.92,64.443,4.586400000000016e+20,9.893,0.00297138,746.3370000000004,4.301999999999998,215.48800000000006,8.730999999999995,0.00638807,3.719999999999999,11.263000000000005,0.056286920000000004,3650800000000.0,2395853000000.0,2.4398200000000008e+22,2.2940000000000005,117.414673,0.3599999999999999,77.26700000000001
36,814,11286,M1.2,2011-09-03 19:58:00,1.98e+22,104.289,-0.00311117,4132.42,13.611,1015.287,44.558,-0.00891535,33.715,104.514,0.01206146,21500000000000.0,2650000000000.0,1.68e+23,27.746,694.271118,3.864,95.497,1.817780000000003e+21,12.075999999999993,0.0029191,1062.0469999999996,2.533999999999999,139.71900000000005,9.179000000000002,0.005480889999999999,2.4139999999999944,11.881,0.03262466,1066700000000.0,813236000000.0,8.083800000000021e+21,1.5050000000000026,143.68310599999995,0.03399999999999981,58.426
37,833,11283,M5.3,2011-09-04 13:50:00,1.87e+22,108.943,-0.00184522,8165.421,39.111,1655.795,67.455,-0.00541627,51.118,110.416,0.48426646,36100000000000.0,8390000000000.0,3.51e+23,42.076,1339.292847,4.179,59.741,3.539339999999999e+21,0.7510000000000048,0.00211322,2168.987,5.359999999999999,80.06399999999985,8.525999999999996,0.00670797,4.026000000000003,1.8029999999999973,0.07080463000000004,2804380000000.0,221932000000.0,4.10832e+22,2.7580000000000027,90.1107179999999,0.1590000000000007,94.302
38,833,1283,X2.1,2011-09-05 10:20:00,1.79e+22,110.766,0.00060373,7682.337,38.459,1760.535,68.298,0.00188929,51.739,110.738,0.48191121,38400000000000.0,8430000000000.0,3.33e+23,41.67,1438.341309,4.367,19.707,3.306999999999999e+21,1.4420000000000073,0.00235181,268.1810000000005,0.8959999999999937,138.71499999999992,1.078000000000003,0.00724196,0.4579999999999984,0.1560000000000059,0.05351903999999996,1743420000000.0,295415000000.0,4.203679999999999e+22,0.0730000000000004,14.501342999999906,0.17499999999999982,46.874
39,833,11283,X2.1,2011-09-05 10:20:00,1.79e+22,110.766,0.00060373,7682.337,38.459,1760.535,68.298,0.00188929,51.739,110.738,0.48191121,38400000000000.0,8430000000000.0,3.33e+23,41.67,1438.341309,4.367,19.707,3.306999999999999e+21,1.4420000000000073,0.00235181,268.1810000000005,0.8959999999999937,138.71499999999992,1.078000000000003,0.00724196,0.4579999999999984,0.1560000000000059,0.05351903999999996,1743420000000.0,295415000000.0,4.203679999999999e+22,0.0730000000000004,14.501342999999906,0.17499999999999982,46.874
40,833,11283,M6.7,2011-09-07 03:46:00,1.58e+22,112.878,0.01616025,10454.33,35.536,1587.769,68.041,0.03842592,48.298,117.87,0.16360672,28100000000000.0,20000000000000.0,3.37e+23,38.694,1188.736694,4.325,392.678,2.4590000000000328e+19,4.641000000000005,0.006501870000000002,1216.3340000000007,4.4069999999999965,6.445999999999913,1.039999999999992,0.01049709,2.878999999999998,7.751000000000005,0.18318981999999998,4098240000000.0,6213110000000.0,2.6772000000000037e+21,2.786999999999999,71.6317140000001,0.04099999999999948,125.26600000000002
41,833,11283,M1.2,2011-09-08 00:49:00,1.78e+22,116.179,0.00886977,8525.349,28.779,1500.411,59.076,0.02228671,43.025,121.475,0.25602058,30500000000000.0,16200000000000.0,3.1e+23,35.954,1050.669678,4.387,242.845,1.8605199999999997e+21,9.712000000000003,0.0022825499999999995,388.95700000000033,5.944999999999997,108.0,0.22999999999999687,0.008909899999999998,3.6769999999999996,10.998999999999995,0.16168591,1240650000000.0,776000000000.0,5.190699999999998e+21,3.179000000000002,84.52124000000003,0.04299999999999926,54.05199999999999
42,833,11283,M1.1,2011-09-08 19:40:00,2.34e+22,104.049,0.0058897,6977.936,24.298,1814.676,50.591,0.01676062,40.343,109.829,0.19436502,38200000000000.0,12400000000000.0,3.55e+23,34.497,1019.963379,4.539,225.758,4.885319999999999e+21,6.706999999999994,0.00324712,1368.5159999999996,3.907,309.76599999999985,5.735999999999997,0.00652403,2.550999999999995,5.626000000000005,0.19777732,7422490000000.0,1310260000000.0,3.569000000000001e+22,1.4849999999999994,40.15734900000007,0.11399999999999988,37.42799999999997
43,878,11301,M1.8,2011-09-20 00:23:00,3.9e+22,68.18,-0.00298687,3782.528,14.111,1742.859,34.918,-0.00799162,33.489,71.743,-0.04891255,32700000000000.0,7440000000000.0,2.86e+23,27.238,712.783386,3.843,170.168,,,,,,,,,,,,,,,,,,
44,856,11295,M1.6,2011-09-21 13:59:00,4.45e+22,104.25,0.00319533,5315.021,25.069,3079.022,51.535,0.01013179,41.019,107.07,0.14942355,70600000000000.0,6400000000000.0,5.33e+23,35.095,2073.448486,4.604,241.398,3.706999999999999e+21,8.656000000000006,0.0014667899999999995,816.0070000000005,3.3689999999999998,138.44100000000026,5.420000000000002,0.0026663799999999994,1.8079999999999998,10.233000000000004,0.08497902999999998,1369890000000.0,1798615000000.0,1.8907000000000159e+21,1.0990000000000038,34.66113300000006,0.16699999999999982,64.86100000000002
45,856,11295,M1.7,2011-09-23 04:59:00,6.26e+22,85.896,0.00464666,6104.005,18.779,3456.293,41.195,0.01121484,35.729,94.066,-0.061812,66000000000000.0,16300000000000.0,7.19e+23,30.229,1901.637817,4.644,411.889,7.97505e+21,11.513000000000005,0.0007521399999999992,474.3220000000001,2.0440000000000005,152.9720000000002,4.232999999999997,0.0017460700000000006,0.695999999999998,8.602999999999994,0.009519889999999996,3169400000000.0,1364360000000.0,1.4738659999999993e+23,0.2889999999999979,53.307006,0.022999999999999687,0.8759999999999764
46,892,11302,M4.4,2011-09-23 14:33:00,6.06e+22,71.279,-0.00723498,15023.57,37.846,4854.189,46.142,-0.01208459,46.146,86.848,0.0186736,72800000000000.0,22000000000000.0,1.56e+24,40.976,1937.049927,4.729,564.032,,,,,,,,,,,,,,,,,,
47,892,11302,M7.4,2011-09-23 16:50:00,6.02e+22,72.604,-0.01309314,15345.23,38.526,4833.767,48.641,-0.02075361,46.559,86.541,0.00529599,73900000000000.0,29900000000000.0,1.54e+24,41.46,1934.347046,4.813,991.989,,,,,,,,,,,,,,,,,,
48,892,11302,M3.1,2011-09-23 20:49:00,6e+22,76.884,-0.0058976,17665.46,41.335,5020.579,51.972,-0.00906568,47.739,92.312,0.01832872,77700000000000.0,11000000000000.0,1.78e+24,42.564,1938.034302,4.909,446.478,,,,,,,,,,,,,,,,,,
49,892,11302,M3.7,2011-09-24 03:33:00,6.01e+22,79.02,-0.01305756,18589.13,42.361,5037.367,51.723,-0.01969658,48.837,93.559,0.11538142,78900000000000.0,24400000000000.0,1.88e+24,43.151,1946.021729,4.937,996.631,6.643000000000505e+19,7.903999999999996,0.005332839999999999,3693.300000000001,4.344999999999999,387.4980000000005,4.6640000000000015,0.0069159200000000025,2.4110000000000014,8.102999999999994,0.07143821,6745460000000.0,7412420000000.0,3.527059999999998e+23,1.9780000000000015,4.065430000000106,0.17799999999999994,400.26699999999994
50,899,11303,M2.2,2011-09-24 04:58:00,2.11e+21,106.84,-0.00656377,3260.444,11.781,131.18,52.324,-0.01385912,37.438,113.524,-0.71033496,2330000000000.0,1090000000000.0,1.25e+22,26.833,34.547771,3.043,18.943,,,,,,,,,,,,,,,,,,
