,HARPNUM,NOAANUM,CLASS,PEAKTIME,USFLUX,MEANGBT,MEANJZH,MEANPOT,SHRGT45,TOTUSJH,MEANGBH,MEANALP,MEANGAM,MEANGBZ,MEANJZD,TOTUSJZ,SAVNCPP,TOTPOT,MEANSHR,AREA_ACR,R_VALUE,ABSNJZH,USFLUX_diff,MEANGBT_diff,MEANJZH_diff,MEANPOT_diff,SHRGT45_diff,TOTUSJH_diff,MEANGBH_diff,MEANALP_diff,MEANGAM_diff,MEANGBZ_diff,MEANJZD_diff,TOTUSJZ_diff,SAVNCPP_diff,TOTPOT_diff,MEANSHR_diff,AREA_ACR_diff,R_VALUE_diff,ABSNJZH_diff
10,377,11158,M6.6,2011-02-17 10:11:00,3.139641e+22,101.396,0.01945623,10896.18,38.628,3028.615,62.466,0.03735124,48.513,111.35,-0.1060506,52985740000000.0,29763120000000.0,6.43175e+23,41.557,1103.533447,4.972,864.713,2.3964100000000026e+21,0.6359999999999957,0.00029081000000000246,141.86000000000058,6.32,339.5419999999999,1.5749999999999957,0.0004158800000000004,2.780000000000001,0.44299999999999784,0.19684673,1885740000000.0,4136880000000.0,1.8174999999999923e+22,3.0060000000000002,0.2740479999999934,0.23800000000000043,47.997999999999934
11,384,11162,M1.0,2011-02-17 10:26:00,1.489751e+22,108.01,-0.00677926,8984.397,38.75,1263.017,63.688,-0.01570029,49.773,108.674,0.44323748,25571550000000.0,5440717000000.0,2.850954e+23,41.291,720.135925,4.018,161.97,1.4024900000000005e+21,1.9440000000000026,0.002389680000000001,403.60999999999876,2.0720000000000027,71.4849999999999,3.9710000000000036,0.0036586200000000013,2.189,3.285999999999987,0.26375498,371550000000.0,2380717000000.0,1.7904600000000017e+22,0.9629999999999939,53.45764100000008,0.4969999999999999,61.0
12,377,11158,M1.4,2011-02-17 13:03:00,3.25141e+22,101.332,0.01544481,10909.08,37.211,3153.096,61.964,0.02970844,47.826,110.889,-0.01899455,53410050000000.0,26021830000000.0,6.63249e+23,40.848,1120.770874,5.027,707.048,2.0141e+21,4.119,0.004002869999999999,484.84000000000015,5.3969999999999985,348.1300000000001,1.3249999999999957,0.010509309999999997,2.1030000000000015,5.772999999999996,0.09011887,2210050000000.0,5778170000000.0,2.824899999999997e+22,2.4819999999999993,43.04492200000004,0.26400000000000023,184.414
13,384,11162,M1.0,2011-02-17 14:08:00,1.408307e+22,110.237,-0.00864773,9608.011,39.289,1213.182,64.636,-0.01926267,49.839,112.63,0.42550647,24987580000000.0,4801238000000.0,2.803724e+23,41.447,707.713928,4.055,190.017,1.5169299999999991e+21,0.132000000000005,0.0010650800000000012,511.79899999999907,1.8250000000000028,76.13699999999994,1.7649999999999935,0.00042431000000000066,1.847999999999999,2.228999999999999,0.19708423000000003,1087580000000.0,178762000000.0,1.6627600000000014e+22,1.1810000000000045,46.993408000000045,0.2469999999999999,24.98599999999999
14,384,11162,M1.3,2011-02-17 21:04:00,1.516475e+22,108.78,-0.0051232,8281.993,40.173,1236.766,62.953,-0.01243734,51.099,109.693,0.49184832,26974970000000.0,6402945000000.0,2.78909e+23,41.876,744.285461,3.665,129.909,3.647500000000003e+20,3.319999999999993,0.0032074900000000003,1464.3459999999995,0.8270000000000053,40.730999999999995,3.638999999999996,0.004955639999999999,1.445999999999998,3.105000000000004,0.09239947999999998,2574970000000.0,1862945000000.0,7.090999999999985e+21,0.6980000000000004,29.799926000000028,0.5780000000000003,54.191
15,393,11164,M1.1,2011-02-27 12:52:00,2.449318e+22,78.573,0.01309282,5376.071,14.615,1556.563,41.467,0.03423422,33.477,85.6,-0.17853202,28499580000000.0,24463580000000.0,2.490956e+23,27.776,597.53949,4.451,456.769,1.4068199999999993e+21,5.135999999999996,0.0011766999999999993,230.14100000000053,1.404,37.87799999999993,2.600999999999999,0.004021610000000002,0.11899999999999977,3.60799999999999,0.09884168000000002,2199580000000.0,3763580000000.0,2.3904400000000006e+22,1.6020000000000003,64.49334699999997,0.25,19.114000000000033
16,393,11164,M1.2,2011-03-06 05:13:00,5.405605e+22,100.078,0.00990117,11872.12,36.279,4479.49,58.377,0.01900717,45.657,109.998,-0.04030524,83477750000000.0,51526810000000.0,1.176023e+24,39.701,2068.188965,5.002,738.508,8.256050000000004e+21,1.5499999999999972,0.0006457800000000003,847.6399999999994,4.3459999999999965,718.502,0.5349999999999966,0.0012498300000000004,2.2490000000000023,2.0,0.0940353,11177750000000.0,15226810000000.0,8.602299999999994e+22,2.0189999999999984,122.00292999999988,0.014000000000000234,139.81400000000008
17,394,11165,M1.5,2011-03-06 07:54:00,2.942691e+22,99.433,-0.00730905,5381.088,21.506,2133.552,53.991,-0.01661135,39.073,108.215,-0.1755258,39062030000000.0,9138532000000.0,2.955719e+23,31.685,918.823975,4.561,302.302,1.1026910000000002e+22,16.813999999999993,0.00535314,1129.0069999999996,1.5899999999999999,788.6250000000002,3.621000000000002,0.01182852,1.0600000000000023,12.643,0.08265687,12462030000000.0,5548532000000.0,1.4357189999999998e+23,0.4049999999999976,338.23407,0.2709999999999999,249.76000000000002
18,393,11164,M1.4,2011-03-06 08:07:00,5.712703e+22,93.323,0.00775337,10983.51,34.062,4354.476,53.287,0.01605595,44.227,103.374,0.05254352,82943270000000.0,39328250000000.0,1.188865e+24,38.558,2116.946533,5.082,631.9,8.127030000000002e+21,3.1580000000000013,0.0015359500000000003,982.4499999999989,5.206000000000003,592.8939999999998,1.963000000000001,0.002890860000000002,2.740000000000002,2.6230000000000047,0.0029867099999999966,9743270000000.0,828250000000.0,4.886500000000002e+22,2.067999999999998,221.31457499999988,0.08300000000000018,32.388000000000034
19,393,11164,M1.8,2011-03-06 09:20:00,5.414794e+22,96.286,0.00792659,11834.72,35.443,4200.752,55.727,0.01529962,44.993,107.143,0.00746872,78222510000000.0,37551630000000.0,1.166298e+24,39.216,2114.205078,5.054,588.201,5.647939999999996e+21,4.454999999999998,0.0018936299999999986,801.2300000000014,5.138000000000005,242.1280000000006,2.842000000000006,0.0036199500000000003,2.7179999999999964,3.031000000000006,0.05885370000000001,1722510000000.0,7448370000000.0,1.629800000000006e+22,2.493000000000002,203.44250499999998,0.08800000000000008,84.46399999999994
20,394,11165,M1.5,2011-03-06 21:50:00,4.383901e+22,86.909,0.0012645,6491.169,24.927,3085.529,48.882,0.00279092,40.311,99.148,-0.04698793,54608340000000.0,3133314000000.0,5.280094e+23,33.812,1281.49707,4.606,77.451,1.3739010000000003e+22,14.125,0.00703542,583.107,4.140999999999998,957.1790000000001,4.882000000000005,0.014563590000000001,2.554000000000002,10.052000000000007,0.28058114,17308340000000.0,3556686000000.0,2.190094e+23,2.7489999999999988,341.7794799999999,0.1429999999999998,150.062
21,394,11165,M1.3,2011-03-07 02:29:00,4.623613e+22,83.52,0.00838455,7481.188,24.023,3341.909,49.24,0.0173089,40.08,97.099,-0.01611659,54287620000000.0,18440030000000.0,6.151472e+23,33.274,1376.02832,4.694,519.121,1.2936129999999997e+22,11.030000000000001,0.012502179999999998,1464.8490000000002,1.5090000000000003,1110.6130000000003,2.003,0.02606633,0.8339999999999961,5.843999999999994,0.16270590000000001,15187620000000.0,14260030000000.0,2.5514719999999995e+23,1.0300000000000011,339.77392499999996,0.17300000000000004,333.371
22,401,11166,M1.7,2011-03-08 11:07:00,2.95956e+22,92.421,0.00216565,12779.86,57.023,2888.26,67.189,0.00509022,59.543,98.305,0.27962962,59542290000000.0,7490093000000.0,8.770224e+23,51.289,1343.021606,4.849,111.904,2.1956000000000016e+21,8.885999999999996,0.00448747,287.880000000001,3.236000000000004,365.9540000000002,2.1850000000000023,0.009806990000000002,1.5279999999999987,8.425999999999988,0.02783585000000005,8042290000000.0,1830093000000.0,1.570224e+23,1.9320000000000022,175.455688,0.2450000000000001,11.179000000000002
23,401,11166,M1.7,2011-03-08 14:02:00,2.983544e+22,95.169,0.00116046,13367.29,56.932,3067.775,69.121,0.00262325,59.343,102.618,0.31320831,62318750000000.0,8230754000000.0,9.002748e+23,51.302,1364.176392,4.933,58.848,1.4354400000000005e+21,9.805000000000007,0.00159588,578.039999999999,3.841000000000001,301.30999999999995,2.687000000000012,0.00345129,1.9100000000000037,9.856000000000009,0.040315480000000015,8118750000000.0,370754000000.0,1.0627479999999994e+23,2.453000000000003,163.82837000000018,0.22499999999999964,40.171
24,401,11166,X1.5,2011-03-08 23:23:00,3.06077e+22,102.944,-0.00377666,15445.47,55.631,3067.596,72.836,-0.00740715,58.109,111.314,0.45177805,61685680000000.0,10992260000000.0,9.630918e+23,50.201,1401.875,4.867,177.314,9.07700000000003e+20,10.042000000000002,0.00572514,2574.7299999999996,1.3950000000000031,128.85199999999986,5.625,0.01196995,1.4200000000000017,12.431999999999988,0.17207353999999997,1085680000000.0,3502260000000.0,8.009180000000002e+22,1.2149999999999963,61.89428700000008,0.043999999999999595,76.67299999999999
25,401,11166,M1.3,2011-03-11 04:43:00,3.872077e+22,97.96,0.00154917,14344.83,50.835,3518.8,65.069,0.00300192,54.108,107.469,0.1726198,67005220000000.0,5081225000000.0,1.08011e+24,47.504,1596.190918,4.931,87.833,3.42077e+21,1.2140000000000128,0.00012613000000000012,291.0699999999997,0.48499999999999943,16.559999999999945,4.064999999999998,0.0002145300000000001,0.9230000000000018,0.07699999999999818,0.04290719999999998,1505220000000.0,3008775000000.0,6.010999999999996e+22,0.08600000000000563,11.09375,0.019999999999999574,13.465000000000003
26,407,11169,M4.2,2011-03-13 19:52:00,2.296671e+22,106.638,-0.02095721,8752.507,28.782,1858.58,56.21,-0.0460666,42.555,112.255,-0.02302615,33884110000000.0,28383470000000.0,3.858841e+23,35.912,916.404297,4.557,695.675,,,,,,,,,,,,,,,,,,
27,407,11169,M1.0,2011-03-14 00:22:00,2.383095e+22,100.914,-0.01327233,7704.765,23.992,1833.468,52.923,-0.02947697,39.471,108.046,0.05300504,33790970000000.0,15442550000000.0,3.494217e+23,33.022,865.086426,4.405,453.21,3.0309500000000006e+21,4.1569999999999965,0.004859729999999998,844.3129999999992,7.119999999999997,181.37400000000002,4.186999999999998,0.014213489999999999,5.264000000000003,1.4339999999999975,0.008660540000000001,1090970000000.0,10357450000000.0,1.457829999999998e+22,4.7109999999999985,88.26159600000005,0.18900000000000006,128.70200000000006
28,437,11176,M1.0,2011-03-24 23:22:00,5.419468e+22,92.6,0.00430014,6282.855,23.367,3242.051,44.778,0.01101124,39.25,97.74,0.13218519,67021490000000.0,5857979000000.0,6.941632e+23,32.832,1498.546875,4.56,357.737,9.494680000000002e+21,9.591999999999999,0.0014302200000000003,323.84700000000066,1.1469999999999985,649.5549999999998,3.613999999999997,0.00336647,0.24900000000000233,8.546999999999997,0.09778032,14421490000000.0,2572021000000.0,1.0016320000000003e+23,0.05000000000000426,324.8164059999999,0.026999999999999247,29.97399999999999
29,495,11190,M1.3,2011-04-14 17:12:00,2.458537e+22,122.443,-0.00954436,7896.67,34.563,2711.755,74.988,-0.02384983,49.075,129.458,0.08507654,51892640000000.0,13891520000000.0,4.096482e+23,39.622,1565.772339,4.772,372.803,1.9853700000000036e+21,9.528999999999996,0.0048187,1082.9359999999997,2.9989999999999952,543.7910000000002,5.149000000000001,0.00975128,2.719999999999999,13.183999999999997,0.11461724000000001,5492640000000.0,6301520000000.0,4.364819999999998e+22,1.8870000000000005,122.31909200000018,0.22200000000000042,181.792
30,514,11195,M1.8,2011-04-21 04:57:00,4.648026e+22,92.865,0.00531899,3977.087,13.954,2674.355,42.902,0.01393756,33.588,99.371,0.20290305,51219460000000.0,15633810000000.0,3.51627e+23,27.605,1319.255005,4.389,354.101,,,,,,,,,,,,,,,,,,
31,514,11195,M1.2,2011-04-21 15:53:00,5.190915e+22,90.597,0.00484812,3320.443,14.331,2991.605,42.222,0.01484139,34.824,93.157,0.05582466,61494570000000.0,16031860000000.0,3.61573e+23,27.65,1467.906982,4.498,397.517,3.809150000000005e+21,3.509999999999991,0.0007512400000000002,404.2919999999999,1.0250000000000004,428.8119999999999,1.703000000000003,0.003231679999999999,0.5300000000000011,1.8170000000000073,0.11882252000000001,10594570000000.0,5031860000000.0,1.5730000000000427e+21,0.6440000000000019,178.4058829999999,0.12600000000000033,99.75599999999997
32,746,11260,M1.1,2011-07-26 16:07:00,1.490388e+22,105.189,0.01403726,5510.419,18.86,1376.558,54.856,0.03348273,37.072,113.823,-0.19443651,23543960000000.0,13708900000000.0,1.547409e+23,31.551,473.508453,4.376,296.804,5.038800000000008e+20,2.911999999999992,0.00306325,652.25,6.263,191.09899999999993,2.094000000000001,0.004384260000000001,3.3569999999999993,1.269999999999996,0.04724966,3443960000000.0,1391100000000.0,2.9740900000000016e+22,3.596,108.952789,0.017000000000000348,34.43300000000005
33,750,11261,M9.3,2011-07-29 02:09:00,2.433346e+22,92.539,0.00243066,7750.664,30.995,1762.145,51.558,0.00576384,43.806,99.913,0.08970514,34898860000000.0,1770517000000.0,3.745396e+23,37.582,786.619995,4.51,88.442,3.13346e+21,12.668000000000006,0.0032928200000000006,1007.2470000000003,3.498000000000001,367.29600000000005,5.247,0.006028980000000001,0.8990000000000009,11.805999999999997,0.07906745,10098860000000.0,3099483000000.0,3.0539600000000008e+22,0.6049999999999969,84.24017300000003,0.07599999999999962,81.01300000000002
34,750,11261,M1.4,2011-08-01 06:19:00,2.320127e+22,110.603,-0.00064868,12169.67,45.186,3236.741,75.841,-0.00160059,55.351,119.239,0.29207653,57550640000000.0,6192685000000.0,6.319771e+23,45.327,1322.17334,4.878,25.364,4.60127e+21,5.11099999999999,0.0080909,1904.6100000000006,2.2730000000000032,1137.3249999999998,1.5999999999999943,0.022063450000000002,1.1899999999999977,10.241,0.02031389,14550640000000.0,3247315000000.0,1.8497710000000005e+23,1.0790000000000006,189.2697760000001,0.3250000000000002,260.988
35,750,11261,M1.1,2011-08-02 03:37:00,2.037682e+22,111.135,0.03347158,13595.87,46.953,2773.256,77.961,0.07600483,55.568,119.64,0.05711659,45262390000000.0,42305070000000.0,5.872149e+23,45.411,1281.524658,4.735,1088.563,1.423179999999997e+21,1.2800000000000011,0.01504032,1138.5200000000004,1.9410000000000025,74.0300000000002,0.19199999999999307,0.029400039999999995,0.30799999999999983,4.087000000000003,0.22941715,5837610000000.0,12505070000000.0,1.7785100000000003e+22,0.2839999999999989,52.04321299999992,0.0779999999999994,414.07100000000014
36,753,11263,M1.7,2011-08-02 04:32:00,2.862224e+22,82.448,0.01772541,21462.39,62.052,2492.929,60.248,0.02735317,60.727,93.319,0.03035536,47370600000000.0,27880980000000.0,1.176319e+24,53.553,1080.530151,4.817,731.492,1.32224e+21,4.603999999999999,0.0073268,799.5900000000001,0.10900000000000176,305.26099999999997,3.229999999999997,0.010276009999999999,0.3780000000000001,6.022999999999996,0.04521677,3970600000000.0,11180980000000.0,8.631900000000001e+22,0.08799999999999386,29.09521399999994,0.0940000000000003,318.09499999999997
37,753,11263,M2.5,2011-08-08 03:54:00,3.802908e+22,82.403,0.01682187,10774.44,34.492,2570.844,47.91,0.0331046,45.401,88.599,0.01238478,46549950000000.0,37250340000000.0,7.56714e+23,39.899,1135.402588,4.538,889.608,2.529079999999997e+21,2.964999999999989,0.0030438700000000006,1256.6800000000003,5.947000000000003,73.7829999999999,3.308000000000007,0.00788755,3.425999999999995,3.450000000000003,0.01723388,2450050000000.0,10049660000000.0,7.928599999999991e+22,3.333999999999996,69.98791500000016,0.2450000000000001,149.43000000000006
38,753,11263,X6.9,2011-08-08 08:05:00,3.797758e+22,75.969,0.01469877,9830.787,33.547,2283.018,43.314,0.03154641,44.628,81.235,0.06449949,42120850000000.0,35459330000000.0,7.227387e+23,39.151,1098.364502,4.52,813.651,4.775799999999991e+20,4.900000000000006,0.00355925,1365.2929999999997,5.035000000000004,339.2579999999998,4.944000000000003,0.007433380000000003,2.9069999999999965,6.555999999999997,0.02570954000000001,6779150000000.0,12640670000000.0,1.0826129999999991e+23,3.0179999999999936,85.58728000000019,0.16500000000000004,206.38800000000003
39,814,11286,M3.2,2011-09-03 11:45:00,1.849446e+22,108.878,-0.00249672,4459.064,15.745,1037.843,49.233,-0.00723751,36.467,107.712,0.08113931,22353600000000.0,1271161000000.0,1.732729e+23,29.373,781.244934,3.756,73.054,9.44599999999996e+19,10.870000000000005,0.00241067,900.4159999999993,6.729000000000001,255.63599999999997,9.21,0.004648770000000001,3.320999999999998,12.75399999999999,0.0175501,3946400000000.0,1568839000000.0,2.0727100000000016e+22,2.876999999999999,120.45367400000009,0.19699999999999962,61.01599999999999
40,814,11286,M1.6,2011-09-04 04:28:00,1.880212e+22,105.096,-0.00383354,4593.84,12.767,995.542,44.476,-0.00972613,32.828,105.34,-0.08014716,19881200000000.0,3729330000000.0,1.645209e+23,26.982,632.887329,3.821,103.379,1.1021200000000018e+21,4.015000000000001,0.0014010899999999998,16.921000000000276,1.886000000000001,40.928999999999974,4.160000000000004,0.0032442699999999996,1.8729999999999976,2.542999999999992,0.00821659000000001,18800000000.0,2479330000000.0,3.5209000000000193e+21,1.2020000000000017,116.18688999999995,0.09899999999999975,38.93600000000001
41,814,11286,M1.2,2011-09-04 07:58:00,1.971008e+22,96.717,-0.00301252,4212.698,11.891,1004.297,39.606,-0.00825975,31.975,97.096,-0.09132946,20139450000000.0,2638178000000.0,1.637274e+23,26.27,594.340637,3.799,88.158,8.99200000000021e+19,7.572000000000003,9.865000000000004e-05,80.27800000000025,1.7200000000000006,10.990000000000009,4.951999999999998,0.000655600000000001,1.740000000000002,7.417999999999992,0.10339092,1360550000000.0,11822000000.0,4.2725999999999667e+21,1.475999999999999,99.93048099999999,0.06499999999999995,7.338999999999999
42,833,11283,M5.3,2011-09-05 01:50:00,2.056403e+22,112.868,-0.00132951,7791.122,39.801,1899.916,70.128,-0.00381516,51.928,114.547,0.44681069,40001130000000.0,8557142000000.0,3.704313e+23,41.929,1444.330688,4.194,47.596,1.8640299999999977e+21,3.924999999999997,0.0005157100000000002,374.299,0.6900000000000048,244.12099999999987,2.673000000000002,0.0016011099999999998,0.8099999999999952,4.131,0.03745577,3901130000000.0,167142000000.0,1.9431300000000002e+22,0.14699999999999847,105.03784100000007,0.01499999999999968,12.145000000000003
43,833,1283,X2.1,2011-09-05 22:20:00,1.758787e+22,107.727,0.00611197,8419.067,42.655,1710.04,69.47,0.01811628,54.615,109.615,0.4368917,35970610000000.0,10062610000000.0,3.594993e+23,43.994,1386.162476,4.415,196.5,3.1213000000000125e+20,3.0390000000000015,0.00550824,736.7299999999987,4.195999999999998,50.49500000000012,1.171999999999997,0.016226989999999997,2.8760000000000048,1.1230000000000047,0.045019509999999985,2429390000000.0,1632610000000.0,2.6499299999999987e+22,2.323999999999998,52.17883299999994,0.04800000000000004,176.793
44,833,11283,X2.1,2011-09-05 22:20:00,1.758787e+22,107.727,0.00611197,8419.067,42.655,1710.04,69.47,0.01811628,54.615,109.615,0.4368917,35970610000000.0,10062610000000.0,3.594993e+23,43.994,1386.162476,4.415,196.5,3.1213000000000125e+20,3.0390000000000015,0.00550824,736.7299999999987,4.195999999999998,50.49500000000012,1.171999999999997,0.016226989999999997,2.8760000000000048,1.1230000000000047,0.045019509999999985,2429390000000.0,1632610000000.0,2.6499299999999987e+22,2.323999999999998,52.17883299999994,0.04800000000000004,176.793
45,833,11283,M6.7,2011-09-07 15:46:00,1.638136e+22,105.706,0.01035315,8475.356,33.466,1406.411,58.61,0.03028269,46.092,109.272,0.26780078,29321080000000.0,15445640000000.0,3.120516e+23,38.407,1133.631592,4.332,287.01,5.813600000000005e+20,7.171999999999997,0.005807100000000001,1978.9740000000002,2.0700000000000003,181.35799999999995,9.430999999999997,0.008143230000000001,2.206000000000003,8.597999999999999,0.10419406,1221080000000.0,4554360000000.0,2.494840000000001e+22,0.28700000000000614,55.10510199999999,0.006999999999999673,105.668
46,833,11283,M1.2,2011-09-08 12:49:00,2.004227e+22,103.902,0.00736976,6845.642,29.197,1525.27,52.758,0.02206606,43.323,107.564,0.10083337,34849280000000.0,8034027000000.0,3.125322e+23,36.891,1020.22345,4.503,253.328,2.2422699999999998e+21,12.277000000000001,0.0015000100000000004,1679.7070000000003,0.41799999999999926,24.858999999999924,6.317999999999998,0.0002206500000000028,0.2980000000000018,13.911000000000001,0.15518721,4349280000000.0,8165973000000.0,2.5321999999999976e+21,0.9369999999999976,30.44622800000002,0.11600000000000055,10.483000000000004
47,833,11283,M1.1,2011-09-09 07:40:00,2.789386e+22,99.614,0.00661353,6554.185,20.833,2034.458,48.074,0.01719394,37.664,106.863,0.03183824,40928790000000.0,14379680000000.0,3.675456e+23,32.85,1045.84436,4.523,279.243,4.4938600000000014e+21,4.435000000000002,0.00072383,423.7509999999993,3.465,219.78200000000015,2.517000000000003,0.0004333200000000009,2.679000000000002,2.965999999999994,0.16252678,2728790000000.0,1979680000000.0,1.254559999999999e+22,1.6469999999999985,25.88098100000002,0.016000000000000014,53.484999999999985
48,856,11295,M1.6,2011-09-22 01:59:00,5.303203e+22,101.753,0.00378429,5521.867,22.444,3612.423,49.265,0.01053446,38.796,106.319,0.06959149,76451110000000.0,12256700000000.0,6.139061e+23,33.469,2043.726807,4.561,316.794,8.532029999999999e+21,2.497,0.0005889599999999999,206.84600000000046,2.625,533.4009999999998,2.269999999999996,0.0004026700000000008,2.222999999999999,0.7509999999999906,0.07983205999999998,5851110000000.0,5856700000000.0,8.090609999999994e+22,1.6259999999999977,29.721678999999767,0.04300000000000015,75.39599999999999
49,856,11295,M1.6,2011-09-22 22:15:00,6.004445e+22,91.266,0.00462873,5601.75,17.386,3519.015,42.944,0.01158928,35.158,97.375,-0.04207391,68240700000000.0,14510950000000.0,6.436323e+23,30.324,1842.943848,4.664,400.455,,,,,,,,,,,,,,,,,,
50,892,11302,M7.1,2011-09-23 13:20:00,6.157488e+22,69.187,-0.00410986,14452.49,37.655,4858.521,45.043,-0.00692151,45.926,84.085,0.00499244,72060100000000.0,13343300000000.0,1.527902e+24,40.828,1952.906494,4.734,327.161,,,,,,,,,,,,,,,,,,
51,856,11295,M1.7,2011-09-23 16:59:00,6.692948e+22,77.52,0.00015239,7156.246,20.995,3553.579,38.545,0.00034154,35.995,86.969,-0.06155684,61319630000000.0,3764574000000.0,8.594489e+23,30.546,1898.400269,4.643,13.781,4.329480000000005e+21,8.376000000000005,0.004494270000000001,1052.241,2.216000000000001,97.28600000000006,2.6499999999999986,0.0108733,0.26599999999999824,7.097000000000008,0.00025515999999999733,4680370000000.0,12535426000000.0,1.404489e+23,0.31700000000000017,3.2375480000000607,0.001000000000000334,398.108
52,892,11302,M3.1,2011-09-23 17:25:00,6.188453e+22,74.21,-0.00819788,15260.48,38.473,5038.604,48.531,-0.01320716,46.368,87.976,0.05235166,76902840000000.0,17688140000000.0,1.603959e+24,41.277,1944.554321,4.821,648.789,,,,,,,,,,,,,,,,,,
